time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,0.4522569599678201,0.27527537271804253,0.0,2.3788326114355244e-11,-2.239368740042636e-07,-2.41258564310734e-07,0.002643271902004734,-9.576128775677822e-09,-8.934039875157366e-09,1.8488738212613927e-10,0.0,0.0,0.0
0.01,0.46192622444952475,0.2709127500953284,0.0,1.5718261968080092e-09,-4.132618821956031e-08,-2.7780054685538425e-08,0.0024577900529654897,-5.167857963014429e-09,-6.194653912320141e-09,1.8472447392707648e-10,0.0027552189965462,0.0,0.0
0.02,0.47045664135638116,0.2670155778497095,0.0,3.3605996766591974e-09,1.9485422247967499e-07,2.460440660463287e-07,0.0022147161835102836,9.96559254525831e-10,-2.0327786972661843e-09,1.6401065570924237e-10,0.0055097513347562,0.0,0.0
0.03,0.4772616413561541,0.2639409302392199,0.0,5.2561006401602704e-09,4.727538294265759e-07,5.660017517811984e-07,0.0018794223025065406,8.703832570684712e-09,3.4711106706733427e-09,1.1953307891018623e-10,0.0082629105274234,0.0,0.0
0.04,0.481887388630582,0.2619468941560355,0.0,7.076527430280703e-09,7.727119589995453e-07,9.089473167709541e-07,0.0014098611856921657,1.7512180174632898e-08,1.00659692710464e-08,4.985524558909982e-11,0.0110140104295578,0.0,0.0
0.05,0.48400634066821036,0.261169710049726,0.0,8.59964787658738e-09,1.067345499893011e-06,1.2429746755489463e-06,0.0007671881267276784,2.6739084661657787e-08,1.731229999536262e-08,-4.404704582917054e-11,0.0137623654093879,0.0,0.0
0.06,0.4834113869497439,0.26162061030619765,0.0,9.576625703878327e-09,1.3225174435990246e-06,1.5286095880691125e-06,-7.251875166699502e-05,3.5472489992090796e-08,2.458039561667817e-08,-1.582469757122837e-10,0.0165072905192344,0.0,0.0
0.07,0.4800128381962286,0.26319805044410793,0.0,9.752509073892104e-09,1.4993150023956514e-06,1.7211618817895184e-06,-0.0011065461691502838,4.261048408790208e-08,3.106922553012892e-08,-2.8551108357692277e-10,0.0192481016662133,0.0,0.0
0.08,0.4738389726068612,0.26570941110365687,0.0,8.892893713992389e-09,1.5570885039883877e-06,1.7742876604455527e-06,-0.0022950738297568643,4.693270243583165e-08,3.584940799592065e-08,-4.1521534734211557e-10,0.0219841157827265,0.0,0.0
0.09,0.46503920818276884,0.26889692765030637,0.0,6.81545683900576e-09,1.457498232889897e-06,1.6446905965881143e-06,-0.0035532343277508835,4.720403438096942e-08,3.7931957799370286e-08,-5.336151560847743e-10,0.0247146509966967,0.0,0.0
0.1,0.45388751217365547,0.2724640341592814,0.0,3.424167622385187e-09,1.169390320640364e-06,1.2977459310375817e-06,-0.00474697045386783,4.2307783732812425e-08,3.6362091068955606e-08,-6.245341305278592e-10,0.0274390268015036,0.0,0.0
0.11,0.44078264045569326,0.27609971995023225,0.0,-1.256905729357534e-09,6.741827639948291e-07,7.136703289396619e-07,-0.005693829385706251,3.14014014072622e-08,3.03343946099156e-08,-6.705076698067675e-10,0.030156564225581,0.0,0.0
0.12,0.42624147879938523,0.2794996851283631,0.0,-7.054053599602995e-09,-2.8699526256754543e-08,-1.0630093925338637e-07,-0.006169595357641537,1.4083555948720691e-08,1.9322304844179707e-08,-6.543762453064112e-10,0.0328665860016304,0.0,0.0
0.13,0.4108823766968824,0.2823839753495082,0.0,-1.362307085809094e-08,-9.169308670043069e-07,-1.1344132877250502e-06,-0.005921310522997101,-9.442964251494077e-09,3.211360517364373e-09,-5.612721980504339e-10,0.0355684167354107,0.0,0.0
0.14,0.3953971371900839,0.28451133151174823,0.0,-2.044173661844529e-08,-1.941620591612141e-06,-2.3123606888584202e-06,-0.004686779061959036,-3.823171972236916e-08,-1.7577551653018978e-08,-3.808850250059021e-10,0.0382613830740598,0.0,0.0
0.15,0.38051324129820224,0.2856907017736689,0.0,-2.6820039275564018e-08,-3.0256150983883216e-06,-3.549563677398624e-06,-0.0022201048685651726,-7.0498218574131e-08,-4.199132472712644e-08,-1.0982837266538883e-10,0.040944813873909,0.0,0.0
