time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,0.17634049563809145,0.10697935745554654,0.0,2.7805952760080104e-10,-2.6232027953907516e-07,-3.370544442884396e-07,0.0012201917802109794,0.0,-2.992558620781753e-10,-4.872055809676311e-10,2.0604084175767386e-11,0.0,0.0,0.0
0.01,0.178483633586581,0.10598929105151458,0.0,3.8918125580029683e-10,-1.107216271930953e-07,-1.4650033473534492e-07,0.0013307026970004728,0.0,-1.0950955225728049e-10,-4.172576957661821e-10,1.9405237558060687e-11,0.0027552189965462,0.0,0.0
0.02,0.1803168855541221,0.10517603191504887,0.0,4.869042915154008e-10,9.3832300611635e-08,1.1143009427738297e-07,0.0014026023649256515,0.0,1.4328986297479235e-10,-2.822256819227555e-10,1.573054769304108e-11,0.0055097513347562,0.0,0.0
0.03,0.1818555857578156,0.10467554854989845,0.0,5.567859505421872e-10,3.428371787439231e-07,4.261750926537338e-07,0.0014043508795339187,0.0,4.479906339327458e-10,-7.96425408658303e-11,9.323862289563797e-12,0.0082629105274234,0.0,0.0
0.04,0.18312310136302046,0.10458591714837948,0.0,5.836003839249885e-10,6.205728272981946e-07,7.780326408758658e-07,0.0013037371549692238,0.0,7.846879271253325e-10,1.8612125430474423e-10,1.636138739373142e-13,0.0110140104295578,0.0,0.0
0.05,0.18413163657382473,0.10495844944092225,0.0,5.528188084381368e-10,9.039128716081364e-07,1.1378959662756725e-06,0.0010735709972188126,0.0,1.1245857126107155e-09,5.025089240133648e-10,-1.1471862918345845e-11,0.0137623654093879,0.0,0.0
0.06,0.18487547358755715,0.105796257767271,0.0,4.524093962715089e-10,1.162905546761191e-06,1.4679621863427976e-06,0.0006972659353726582,0.0,1.4308086626322878e-09,8.479755517245752e-10,-2.4954787587155293e-11,0.0165072905192344,0.0,0.0
0.07,0.18533403845197957,0.10705870257389084,0.0,2.748427515005366e-10,1.3622680135288596e-06,1.7235964319624304e-06,0.00017402269382672187,0.0,1.6603287511958594e-09,1.191968996746759e-09,-3.928389461055977e-11,0.0192481016662133,0.0,0.0
0.08,0.18548099464756757,0.10866953335656247,0.0,1.9135479889895358e-11,1.4638733262791944e-06,1.8564544404465497e-06,-0.0004767390146777076,0.0,1.7670916704810557e-09,1.4959056254913377e-09,-5.3095408726250944e-11,0.0219841157827265,0.0,0.0
0.09,0.18529568364777557,0.11052677060241113,0.0,-3.072847973320378e-10,1.4302202220077382e-06,1.8188545241157528e-06,-0.0012121401569567967,0.0,1.7063178128888914e-09,1.7152993816309923e-09,-6.471720819531895e-11,0.0247146509966967,0.0,0.0
0.1,0.18477377690638913,0.11251290178168136,0.0,-6.871479247950253e-10,1.2287641546530332e-06,1.5692486812245434e-06,-0.0019642898417491484,0.0,1.4398153998005948e-09,1.803117197657344e-09,-7.227174747204848e-11,0.0274390268015036,0.0,0.0
0.11,0.1839347155038845,0.11450448199777358,0.0,-1.0926183865751757e-09,8.368597771628394e-07,1.0784802973445532e-06,-0.0026409225056725056,0.0,9.419874086863654e-10,1.7143171894291528e-09,-7.382939210104611e-11,0.030156564225581,0.0,0.0
0.12,0.18282438242766466,0.11638066082998806,0.0,-1.4855515101266207e-09,2.4693019032622887e-07,3.3634472570081854e-07,-0.00312867077796379,0.0,2.0605153710828862e-10,1.4113830847586834e-09,-6.760866548090861e-11,0.0328665860016304,0.0,0.0
0.13,0.18151250545701847,0.11803047492513075,0.0,-1.8189628645611972e-09,-5.2865008059584e-07,-6.421943357064575e-07,-0.003299296307946716,0.0,-7.501601633983149e-10,8.705077017680373e-10,-5.2213760300171306e-11,0.0355684167354107,0.0,0.0
0.14,0.18008555286795544,0.11935893568976988,0.0,-2.039873144442471e-09,-1.4535772529032886e-06,-1.8119151082023262e-06,-0.0030190101443139023,0.0,-1.8795785763917564e-09,8.791311273166467e-11,-2.6892942829669278e-11,0.0382613830740598,0.0,0.0
0.15,0.17863730354891078,0.12029200317726582,0.0,-2.0935816621056437e-09,-2.4652299845638873e-06,-3.0942418757760926e-06,-0.0021607591209327594,0.0,-3.1032806109307383e-09,-9.143574771421167e-10,8.20523260032336e-12,0.040944813873909,0.0,0.0
0.16,0.17726038280797196,0.12078050185820441,0.0,-1.9292772235924477e-09,-3.4745621027777873e-06,-4.377021515099417e-06,-0.0006190130726497669,0.0,-4.310706628474618e-09,-2.083960824770416e-09,5.18069300007312e-11,0.0436180403677457,0.0,0.0
0.17,0.17604181792890233,0.12080296985689513,0.0,-1.5067222240920773e-09,-4.36890011505469e-06,-5.517967684206174e-06,0.0016739001172911378,0.0,-5.3634483261805795e-09,-3.3359371249442127e-09,1.013526111123863e-10,0.0462803963314842,0.0,0.0
0.18,0.17506344245205005,0.12036739876665804,0.0,-8.035557981013639e-10,-5.018114089583118e-06,-6.352374092682742e-06,0.004731510508635588,0.0,-6.103144272140909e-09,-4.55339305407131e-09,1.5293631739167437e-10,0.048931218250203,0.0,0.0
0.19,0.17440489416140117,0.11951179715872283,0.0,1.7742868611049422e-10,-5.284381685888444e-06,-6.70538566351448e-06,0.008499220176754524,0.0,-6.363708369178426e-09,-5.591913131548265e-09,2.0137813856280012e-10,0.0515698454835062,0.0,0.0
