time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.4272281102816991,0.2599699237367411,0.0,-4.4118762502118934e-10,-1.547027386508957e-07,-1.869680772492171e-07,0.002467777339094065,0.0,-4.915275593132061e-10,-5.10188897134499e-10,0.0,0.0,0.0
0.01,0.4361630303959634,0.2557467479072871,0.0,1.1388935096785114e-09,1.1195773903420741e-08,-3.848858010609046e-09,0.002291104297717537,0.0,6.257089879886258e-09,4.360022934865024e-09,0.0027552189965462,0.0,0.0
0.02,0.444028223651962,0.2519632531951944,0.0,3.0163673401172406e-09,2.2035055014443878e-07,2.2881593720604154e-07,0.0020618094890386303,0.0,1.4121265632025962e-08,1.0052549169928338e-08,0.0055097513347562,0.0,0.0
0.03,0.4502721920186952,0.24895580579304807,0.0,5.062575859477811e-09,4.611449238548995e-07,4.984866639482669e-07,0.0017478439086992743,0.0,2.2527184728257017e-08,1.6156003634140864e-08,0.0082629105274234,0.0,0.0
0.04,0.4544682995734371,0.24696737749525924,0.0,7.095618859893624e-09,7.153338012736682e-07,7.851519341134055e-07,0.001310095345468669,0.0,3.068697539114624e-08,2.210303427937848e-08,0.0110140104295578,0.0,0.0
0.05,0.45630877551874766,0.24612603713302073,0.0,8.886266387842281e-09,9.582911911361838e-07,1.0615460276196835e-06,0.0007123021703766016,0.0,3.762875800752272e-08,2.7191472930922455e-08,0.0137623654093879,0.0,0.0
0.06,0.45559923470654046,0.24644202537594903,0.0,1.0170711423044421e-08,1.1600325061317218e-06,1.2942299612362167e-06,-6.800172686794789e-05,0.0,4.2255181830011236e-08,3.0626124689145317e-08,0.0165072905192344,0.0,0.0
0.07,0.4522558470090747,0.2478193479506754,0.0,1.0670581802064917e-08,1.2871059627121478e-06,1.445647859362275e-06,-0.0010285435473362005,0.0,4.343159224591687e-08,3.158209392898384e-08,0.0192481016662133,0.0,0.0
0.08,0.446305818365473,0.2500762957090447,0.0,1.0119936916331515e-08,1.305376224539283e-06,1.4771919448799135e-06,-0.0021325195446466974,0.0,4.010198855559422e-08,2.928839354083231e-08,0.0219841157827265,0.0,0.0
0.09,0.43789031032171943,0.2529699401655891,0.0,8.298125677082861e-09,1.1836305905922586e-06,1.3532064330638629e-06,-0.003301158787385569,0.0,3.142735347414488e-08,2.3127996120274343e-08,0.0247146509966967,0.0,0.0
0.1,0.4272675574933407,0.25622100225145505,0.0,5.0664301905950965e-09,8.978280186010038e-07,1.0457376787954733e-06,-0.004409823302523352,0.0,1.6936998482559098e-08,1.2747630154136541e-08,0.0274390268015036,0.0,0.0
0.11,0.41481298834266395,0.2595368240337279,0.0,4.0544258675820965e-10,4.3569170636208954e-07,5.397034072332769e-07,-0.005288707941491992,0.0,-3.320385339611441e-09,-1.8322539236968975e-09,0.030156564225581,0.0,0.0
0.12,0.40101285582129576,0.26263129515496686,0.0,-5.550777738167713e-09,-1.9877246218673385e-07,-1.6198042367992788e-07,-0.005728982281100023,0.0,-2.8642818928516036e-08,-2.0119510139530143e-08,0.0328665860016304,0.0,0.0
0.13,0.3864484681234178,0.265241430518268,0.0,-1.248842202913728e-08,-9.813531074520707e-07,-1.0338956527053805e-06,-0.005494889972203084,0.0,-5.7577733295404645e-08,-4.107840915576459e-08,0.0355684167354107,0.0,0.0
