time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.1014014626442619,0.06097809588905921,0.0,5.5742477075017534e-11,0.00365341886153012,0.003219732997295996,0.0004970069155667161,0.0,-2.732403602354717e-09,-1.8084618202023698e-09,0.0,0.0,0.0
0.01,0.10215158725257198,0.0601165632804958,0.0,3.8670196294325416e-10,0.02756859607265473,0.024353497390177798,0.0006184233954113854,0.0,-1.8519291672434608e-09,-1.1348072235569678e-09,0.0027552189965462,0.0,0.0
0.02,0.1027421542599745,0.059342808377412064,0.0,7.635053489354117e-10,0.049212084795242986,0.04348038422399675,0.0007031730342121408,0.0,-5.296918113487764e-10,-1.544766389994841e-10,0.0055097513347562,0.0,0.0
0.03,0.10318625029879995,0.05872930667445502,0.0,1.15661852098154e-09,0.0667109930000663,0.058945498386901704,0.0007318864529574742,0.0,1.2060147172970984e-09,1.1059584779871027e-09,0.0082629105274234,0.0,0.0
0.04,0.10349966459796527,0.05832823826313866,0.0,1.5267747599311879e-09,0.07870062637799688,0.06954303437802531,0.0006862159256718235,0.0,3.273406066474834e-09,2.5817035344017743e-09,0.0110140104295578,0.0,0.0
0.05,0.10369018463818447,0.05816632494819751,0.0,1.826723353132087e-09,0.08445289146622556,0.07462971509629664,0.0005511610355128642,0.0,5.531938730188024e-09,4.166681341115192e-09,0.0137623654093879,0.0,0.0
0.06,0.10375402096890901,0.05824408334331498,0.0,2.0043335824019216e-09,0.0838967821329525,0.07414285561477557,0.00031765681623269806,0.0,7.78215146513252e-09,5.714235005050781e-09,0.0165072905192344,0.0,0.0
0.07,0.10367783447729267,0.05853854940352381,0.0,2.007073053024887e-09,0.07755371640539795,0.06854317651948871,-1.4787754041194548e-05,0.0,9.772004930917268e-09,7.042524320492832e-09,0.0192481016662133,0.0,0.0
0.08,0.10344417623068888,0.05900814974968729,0.0,1.787731842652166e-09,0.06641977022286291,0.05871069320149354,-0.00043567377077212725,0.0,1.1210758784594922e-08,7.945275521469363e-09,0.0219841157827265,0.0,0.0
0.09,0.10303823179808176,0.059598527602529,0.0,1.311091170737155e-09,0.05182366763249127,0.04581919140397235,-0.0009216380159397719,0.0,1.1790867442621146e-08,8.208126948619303e-09,0.0247146509966967,0.0,0.0
0.1,0.10245408653140547,0.0602484339409122,0.0,5.610496151559321e-10,0.03528204515411078,0.03120831098483037,-0.0014354618363466316,0.0,1.1217614606271109e-08,7.63025701312755e-09,0.0274390268015036,0.0,0.0
0.11,0.1016991433010994,0.06089509968067214,0.0,-4.524615134643724e-10,0.018366118925667706,0.016265729102626393,-0.001926294976107564,0.0,9.245272447647875e-09,6.050310303374919e-09,0.030156564225581,0.0,0.0
0.12,0.10079582210717981,0.06147876994436864,0.0,-1.687597905436475e-09,0.0025874935638031367,0.002326285858528584,-0.002331375806369807,0.0,5.717521356992387e-09,3.374896540088752e-09,0.0328665860016304,0.0,0.0
0.13,0.09978026573407416,0.06194629381632263,0.0,-3.0666875406056427e-09,-0.010694207024570152,-0.009409577218150273,-0.0025794336467323507,0.0,6.087858630296574e-10,-3.9281131717292135e-10,0.0355684167354107,0.0,0.0
0.14,0.09869848125918686,0.06225381498879843,0.0,-4.475243347295455e-09,-0.0203427433618305,-0.017938823748424523,-0.0025958161227592333,0.0,-5.937856440419662e-09,-5.127528039548868e-09,0.0382613830740598,0.0,0.0
0.15,0.09760113277117494,0.062368698480140955,0.0,-5.7647980535814886e-09,-0.025498526687906097,-0.022502777729823554,-0.00230919822763815,0.0,-1.3581320653184842e-08,-1.0563010361118703e-08,0.040944813873909,0.0,0.0
0.16,0.09653881225636081,0.062270857550980524,0.0,-6.760271750863678e-09,-0.025617082921068905,-0.022620982815798826,-0.001659509444968588,0.0,-2.1767268412015267e-08,-1.6283804664006855e-08,0.0436180403677457,0.0,0.0
0.17,0.09555948713289264,0.061953616270612126,0.0,-7.272270073677603e-09,-0.020495323143510696,-0.018114283008895803,-0.0006064771465010806,0.0,-2.9732446601795516e-08,-2.1731345743447785e-08,0.0462803963314842,0.0,0.0
0.18,0.09470860468426447,0.061424166716782004,0.0,-7.11427025691065e-09,-0.010286610735456355,-0.009118015023402787,0.0008620483921463109,0.0,-3.653338254580411e-08,-2.622757900586026e-08,0.048931218250203,0.0,0.0
0.19,0.09403064228176225,0.060703578932934286,0.0,-6.12409823931823e-09,0.004496471933111337,0.003915639387921311,0.002723020058795213,0.0,-4.110278324352461e-08,-2.9018184010967973e-08,0.0515698454835062,0.0,0.0
0.2,0.09356995742260807,0.059826228495943094,0.0,-4.188463522400451e-09,0.022994833554890147,0.02022892912601717,0.00491353216371581,0.0,-4.233480857849529e-08,-2.933585858392754e-08,0.0541956204301694,0.0,0.0
0.21,0.0933692201212722,0.05883844685748608,0.0,-1.2686482294250163e-09,0.04403581259786836,0.038787618632752874,0.0073297526831856245,0.0,-3.919749678093784e-08,-2.648201887547733e-08,0.0568078886920272,0.0,0.0
0.22,0.0934650883567576,0.05779618790103421,0.0,2.5751919172562596e-09,0.0661916887294051,0.05833258971262587,0.009830505595925694,0.0,-3.0867144301133144e-08,-1.9922785160449603e-08,0.0594059992370635,0.0,0.0
0.23,0.09388225174620426,0.056761547966503345,0.0,7.164184803745067e-09,0.08786829027829049,0.07745794896047672,0.012246251487388712,0.0,-1.6875610753898263e-08,-9.392429380948787e-09,0.0619893045616618,0.0,0.0
0.24,0.09462764649043527,0.055798080122678326,0.0,1.2188755991654256e-08,0.10742564165404175,0.0947173594655241,0.014393694980995984,0.0,2.7423372343927213e-09,5.0051983338577725e-09,0.064557160851977,0.0,0.0
0.25,0.09568610417982129,0.054965011211360756,0.0,1.7207937719663585e-08,0.12332802351909251,0.10875628869999927,0.016095496959246766,0.0,2.7317990235780935e-08,2.270906614916152e-08,0.0671089281443874,0.0,0.0
0.26,0.09701753485078646,0.05431071234165537,0.0,2.1663079204873615e-08,0.1343141583298158,0.1184619948236233,0.017203582057747885,0.0,5.5452889570332993e-08,4.26406130809355e-08,0.0696439704849866,0.0,0.0
0.27,0.09855518369890402,0.053866101159025244,0.0,2.490829907109102e-08,0.13956953678146125,0.12311540673416203,0.01762331737613016,0.0,8.497833576606746e-08,6.318466803335627e-08,0.0721616560880771,0.0,0.0
0.28,0.10020509035309223,0.05363904244140237,0.0,2.625878998449349e-08,0.1388729671492815,0.1225202946538883,0.01733450232965439,0.0,1.1298954428381575e-07,8.222482254674846e-08,0.0746613574936239,0.0,0.0
0.29,0.10184795792218461,0.05361110445961649,0.0,2.505640146997412e-08,0.13268218345261654,0.11707873793284099,0.016404168917864868,0.0,1.359706794254433e-07,9.724393652537152e-08,0.0771424517236315,0.0,0.0
0.3,0.10334500873555709,0.05373789353206801,0.0,2.0749854769802512e-08,0.12212700328326354,0.10778511794191334,0.014986729756349739,0.0,1.5002126212803865e-07,1.0549608998050153e-07,0.0796043204374023,0.0,0.0
0.31,0.10454841374736702,0.05395341761534792,0.0,1.2984609450896147e-08,0.10889838014580372,0.09612836844780766,0.013309723439332689,0.0,1.5118600858526455e-07,1.0425005558797585e-07,0.0820463500856406,0.0,0.0
0.32,0.10531510732153782,0.054177828120357624,0.0,1.6949941062527867e-09,0.09504992995931093,0.08391710918150265,0.011647249068665932,0.0,1.358792259852947e-07,9.10964470301654e-08,0.0844679320633616,0.0,0.0
0.33,0.10552150039503023,0.05432709417812462,0.0,-1.2811019452525298e-08,0.08274890710153902,0.07306026715861692,0.010285995684911732,0.0,1.0138201417815488e-07,6.430152483594875e-08,0.0868684628615688,0.0,0.0
0.34,0.10507642660661712,0.05432298821372388,0.0,-2.9785782977282318e-08,0.0740181945510552,0.06533982893837907,0.009489492729853433,0.0,4.637660518026485e-08,2.3180896911483427e-08,0.0892473442176609,0.0,0.0
0.35,0.10393026358378894,0.05410200948395128,0.0,-4.800703714316976e-08,0.0705046664521925,0.06220688506459798,0.009465489317626762,0.0,-2.8531517728328375e-08,-3.15430362710789e-08,0.0916039832645315,0.0,0.0
0.36,0.10207901862072186,0.053622236823083584,0.0,-6.578629537187938e-08,0.07330009086306569,0.0646240143820488,0.010340238762129906,0.0,-1.2036496232015071e-07,-9.744393382681885e-08,0.0939377926783239,0.0,0.0
0.37,0.09956303472391648,0.05286744838025776,0.0,-8.103123475348473e-08,0.08283200361568116,0.07296934360924266,0.01214236686790148,0.0,-2.2346874355958657e-07,-1.702038254563916e-07,0.0962481908248045,0.0,0.0
0.38,0.09646087347938982,0.05184816397123191,0.0,-9.136965412199931e-08,0.09883397222321857,0.08701054669926957,0.014797965197987997,0.0,-3.2941985908708315e-07,-2.4358507782539365e-07,0.0985346019043186,0.0,0.0
0.39,0.09287988476704157,0.05059957288794374,0.0,-9.43377522956477e-08,0.1203969063755493,0.1059502012914057,0.01813750347572634,0.0,-4.2721990171566936e-07,-3.096079529318306e-07,0.1007964560952911,0.0,0.0
0.4,0.08894577798874789,0.04917662620185002,0.0,-8.762907742267768e-08,0.14609498355561137,0.12853678993167061,0.02191401682197017,0.0,-5.038252452377212e-07,-3.5896919281540106e-07,0.1030331896962388,0.0,0.0
0.41,0.08479364897387767,0.047646915617768376,0.0,-6.939278416782751e-08,0.17417072908331016,0.15322767995509953,0.025830709612640588,0.0,-5.450464923386977e-07,-3.8171981189998866e-07,0.1052442452662557,0.0,0.0
0.42,0.08056204573121462,0.04608232874282965,0.0,-3.856131357064924e-08,0.20275377975936187,0.17838160348160245,0.029574625312505265,0.0,-5.368163795256297e-07,-3.681963789536072e-07,0.1074290717639397,0.0,0.0
0.43,0.07639017608965185,0.04455076149658195,0.0,4.820989785492404e-09,0.23007967880393088,0.20245096396884565,0.03285174405174359,0.0,-4.6678421353994257e-07,-3.101703955410088e-07,0.1095871246847235,0.0,0.0
0.44,0.07241697414838127,0.043109132558530015,0.0,5.9304553384611675e-08,0.2546755102421977,0.22414472213282333,0.03541871206231559,0.0,-3.261474178021747e-07,-2.021466720549281e-07,0.1117178661965763,0.0,0.0
0.45,0.0687797388207384,0.04179842680480376,0.0,1.218185752845717e-07,0.27549248450712627,0.2425443632171347,0.0371079603371616,0.0,-1.1158045867356067e-07,-4.270652662397761e-08,0.113820765274043,0.0,0.0
0.46,0.06560970196853157,0.040640792899989564,0.0,1.8757706543310916e-07,0.291983918872275,0.25717163085599376,0.03784521096301198,0.0,1.7292686976398584e-07,1.6424128714434395e-07,0.1158952978305868,0.0,0.0
0.47,0.06302277754704898,0.03963840331236924,0.0,2.50150096416054e-07,0.3041355393316549,0.2680142171004472,0.037659334801948885,0.0,5.145501948925471e-07,4.084655475686374e-07,0.1179409468492028,0.0,0.0
0.48,0.06110595506254777,0.03877401826371499,0.0,3.0173666819000647e-07,0.31244933279406445,0.2755106029631345,0.036683667827908314,0.0,8.906845863281308e-07,6.728525329355116e-07,0.1199572025112691,0.0,0.0
0.49,0.05990229656867431,0.03801352838914682,0.0,3.336629740409435e-07,0.3178739683391511,0.28048802848977866,0.03514681715945753,0.0,1.2688306394751104e-06,9.334598465428557e-07,0.1219435623236046,0.0,0.0
0.5,0.05939901464874779,0.03731070554082239,0.0,3.3711121261713204e-07,0.3216764341067214,0.2840490160727538,0.03335138336266347,0.0,1.6075484585331366e-06,1.1603427835819396e-06,0.1238995312437006,0.0,0.0
0.51,0.05952307953077242,0.036613984746131936,0.0,3.0405987688652926e-07,0.3252603736416094,0.2874114182190519,0.03164083867051292,0.0,1.858660082766621e-06,1.319268726307027e-06,0.1258246218030961,0.0,0.0
0.52,0.06014717760718512,0.03587460619909493,0.0,2.2838785891253438e-07,0.32994938498471876,0.2917182042651074,0.03035708024240062,0.0,1.9707907328561137e-06,1.3743674478275814e-06,0.1277183542288645,0.0,0.0
0.53,0.061105864128653396,0.035054981884524536,0.0,1.0706373926780349e-07,0.3367652198698029,0.2978434518667925,0.02979352941701829,0.0,1.8942148685618905e-06,1.2916741493572844e-06,0.129580256563184,0.0,0.0
0.54,0.062218455418528454,0.03413583306330235,0.0,-5.8688918019472014e-08,0.3462385715764757,0.30622778438491466,0.030150693068179156,0.0,1.5868190748397846e-06,1.0434113694390668e-06,0.1314098647809586,0.0,0.0
0.55,0.06331329934923338,0.033120752568474854,0.0,-2.6238606534934304e-07,0.3582869537552824,0.31677361339733084,0.03150181626980415,0.0,1.0208193876761815e-06,6.12732608598746e-07,0.1332067229054634,0.0,0.0
0.56,0.06424842348329364,0.032037433221953134,0.0,-4.915919525962232e-07,0.37217885578114,0.3288169587475969,0.03377505381156774,0.0,1.8968971419485e-07,-1.4750857095053384e-09,0.1349703831219831,0.0,0.0
0.57,0.06492527462233717,0.03093545546592338,0.0,-7.27703223418808e-07,0.38658672878903877,0.3411778658634491,0.03675603494523267,0.0,-8.85411174675802e-07,-7.802469061693239e-07,0.1367004058894171,0.0,0.0
0.58,0.06529384252469511,0.029880837884585832,0.0,-9.463597877703526e-07,0.3997237968001737,0.35228468399172147,0.04011161325172595,0.0,-2.150562056274379e-06,-1.68125965743667e-06,0.1383963600498225,0.0,0.0
