time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.2766452240937103,0.16819296588116284,0.0,3.8131041310077624e-10,-4.782120600263847e-07,-5.805144022851883e-07,0.001906663875094276,0.0,-6.861289491711246e-10,-9.506566318429367e-10,0.0,0.0,0.0
0.01,0.28511066339251473,0.16653964906240748,0.0,5.156057286444225e-10,-2.2465358434390779e-07,-2.6629728175409933e-07,0.001792000095437403,0.0,-5.140462037354447e-10,-9.17120689888111e-10,0.0027552189965462,0.0,0.0
0.02,0.29280257513808294,0.1651707340384252,0.0,6.286832013200745e-10,1.218571454516243e-07,1.6176571531010905e-07,0.001626566694691433,0.0,-2.387385801871612e-10,-7.727750802963322e-10,0.0055097513347562,0.0,0.0
0.03,0.2993285013715051,0.1643135493916319,0.0,7.022982316011854e-10,5.477848888832107e-07,6.866901341381228e-07,0.001383903702684094,0.0,1.369187441869138e-10,-5.039217367547667e-10,0.0082629105274234,0.0,0.0
0.04,0.3043837567680974,0.1641339465397256,0.0,7.176933769809938e-10,1.0271473392801265e-06,1.2761826731100591e-06,0.0010333776071558849,0.0,5.981390437978042e-10,-1.0701058702356176e-10,0.0110140104295578,0.0,0.0
0.05,0.3077463840602457,0.16472154333756128,0.0,6.575431515446981e-10,1.5210608606946738e-06,1.882119917553682e-06,0.000547834925008388,0.0,1.116670545814449e-09,4.082443263040965e-10,0.0137623654093879,0.0,0.0
0.06,0.30927285285111106,0.16608718590262903,0.0,5.082615126761274e-10,1.9785966199444685e-06,2.441644635627969e-06,-8.80171959704927e-05,0.0,1.65032105836749e-09,1.0163854016634249e-09,0.0165072905192344,0.0,0.0
0.07,0.30889608048666733,0.16816999329980512,0.0,2.625131529609915e-10,2.3392035590140983e-06,2.8801918114651643e-06,-0.0008693051135529148,0.0,2.143902686739455e-09,1.6748147433930187e-09,0.0192481016662133,0.0,0.0
0.08,0.3066262658495235,0.17085035518636962,0.0,-7.829552721200467e-11,2.5368494966629964e-06,3.1166260958161224e-06,-0.001763650858007032,0.0,2.5318726716991303e-09,2.3239256107442764e-09,0.0219841157827265,0.0,0.0
0.09,0.30255388689067736,0.17396567844766214,0.0,-5.018277522921694e-10,2.5058814901204824e-06,3.0704866874429925e-06,-0.002705736682349808,0.0,2.742832129886543e-09,2.889157364915284e-09,0.0247146509966967,0.0,0.0
0.1,0.2968531911840045,0.17732656738674088,0.0,-9.832540723689378e-10,2.188416027184166e-06,2.671100632407157e-06,-0.0035946837155165965,0.0,2.7058816153257715e-09,3.2852617261330063e-09,0.0274390268015036,0.0,0.0
0.11,0.28978378330869176,0.1807319949207287,0.0,-1.4846578825033283e-09,1.5428489737457587e-06,1.8680539950159806e-06,-0.004295058083353155,0.0,2.3586259959508216e-09,3.4228998640912904e-09,0.030156564225581,0.0,0.0
0.12,0.28168765970650017,0.18398275087687577,0.0,-1.955734356103291e-09,5.528408970574097e-07,6.422226654464528e-07,-0.004642135557679504,0.0,1.6563823804734338e-09,3.217463147148852e-09,0.0328665860016304,0.0,0.0
0.13,0.27297942761048544,0.1868929919584334,0.0,-2.3360521342056242e-09,-7.640922315838914e-07,-9.837116706006232e-07,-0.004451788167641122,0.0,5.818915719968745e-10,2.599734768331781e-09,0.0355684167354107,0.0,0.0
0.14,0.2641286187003084,0.18930003802567855,0.0,-2.559045868864465e-09,-2.3494425023311815e-06,-2.936565927647276e-06,-0.0035350119900966555,0.0,-8.454100083906475e-10,1.5277024269144907e-09,0.0382613830740598,0.0,0.0
0.15,0.25563496750843523,0.19107265774603308,0.0,-2.5577606570258524e-09,-4.099210017041381e-06,-5.087234004015293e-06,-0.0017167054233306848,0.0,-2.561705147605459e-09,-1.480571841780639e-12,0.040944813873909,0.0,0.0
0.16,0.24799960375221938,0.19211800896886577,0.0,-2.2721805575168418e-09,-5.863246085225059e-06,-7.2500192201922645e-06,0.0011421968477387722,0.0,-4.453976202599981e-09,-1.9406738515510448e-09,0.0436180403677457,0.0,0.0
0.17,0.24169572019677574,0.1923872505059393,0.0,-1.6577525153923174e-09,-7.449543458903676e-06,-9.188070106772835e-06,0.005120815660593522,0.0,-6.359354677487512e-09,-4.184575166213928e-09,0.0462803963314842,0.0,0.0
0.18,0.23714042064719776,0.1918797132963788,0.0,-6.944800545902468e-10,-8.63432427481607e-06,-1.0625953195099692e-05,0.010215111696007625,0.0,-8.069830536263432e-09,-6.5658097134316905e-09,0.048931218250203,0.0,0.0
0.19,0.23466684335085045,0.19064538254846783,0.0,6.042699689975329e-10,-9.178360914422896e-06,-1.1269881405746776e-05,0.016318671009848556,0.0,-9.343236094622073e-09,-8.856861472710853e-09,0.0515698454835062,0.0,0.0
0.2,0.2344955947435411,0.18878520180973235,0.0,2.184302203111776e-09,-8.84938978016075e-06,-1.0835405845149019e-05,0.023211201985800168,0.0,-9.920968150702854e-09,-1.077919917467991e-08,0.0541956204301694,0.0,0.0
0.21,0.23670786593372364,0.18644838515401174,0.0,3.945657825616711e-09,-7.449764026536411e-06,-9.081498716702299e-06,0.030558220103938587,0.0,-9.552288336120273e-09,-1.2020513605223122e-08,0.0568078886920272,0.0,0.0
0.22,0.2412263464391947,0.18382571173673137,0.0,5.741436294899379e-09,-4.847680620658916e-06,-5.848957917580635e-06,0.03792466348209097,0.0,-8.024268464595513e-09,-1.226032835621441e-08,0.0594059992370635,0.0,0.0
0.23,0.247810537592963,0.1811378990347678,0.0,7.381512298420755e-09,-1.0094737954539128e-06,-1.1000290318685396e-06,0.04480415108083594,0.0,-5.195570655840966e-09,-1.120338686173932e-08,0.0619893045616618,0.0,0.0
0.24,0.25606943365377566,0.17861868989039736,0.0,8.642048306915127e-09,3.970324136790145e-06,5.044827389800466e-06,0.05066425157224335,0.0,-1.0313407360622016e-09,-8.61919509601728e-09,0.064557160851977,0.0,0.0
