time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.2513756731543578,0.15292001923353557,0.0,4.454405623268037e-11,-6.967166962094327e-07,1.9245911879331624e-08,0.0020180812190010986,7.505299845978178e-11,2.8556830124152877e-11,0.0,0.0,0.0
0.01,0.2614037816703139,0.15241717991917478,0.0,4.3893944163789405e-11,-3.1876363536449557e-07,2.3753054242334378e-08,0.0019175686436090288,1.2209330518192564e-10,7.257812626376493e-11,0.0027552189965462,0.0,0.0
0.02,0.2706586335223683,0.15217258867560743,0.0,3.819655943743365e-11,1.9595583652888674e-07,2.6832204366078703e-08,0.0017549417336925961,1.681970863489452e-10,1.203500383552253e-10,0.0055097513347562,0.0,0.0
0.03,0.27875283681365876,0.15240173828838705,0.0,2.6730561822626778e-11,8.26985086467184e-07,2.775849784877806e-08,0.0015005532726859929,2.0799491889870964e-10,1.6757519331271394e-10,0.0082629105274234,0.0,0.0
0.04,0.2853847785335972,0.153263279933933,0.0,9.221528465415626e-12,1.535468225596115e-06,2.585163869215185e-08,0.001121378010731461,2.353771885413939e-10,2.0886422667292155e-10,0.0110140104295578,0.0,0.0
0.05,0.29033302494102436,0.1548448292778735,0.0,-1.4007703819312326e-11,2.26352844517494e-06,2.0563377093917962e-08,0.0005891176758154418,2.4397380702817813e-10,2.3804117744028196e-10,0.0137623654093879,0.0,0.0
0.06,0.2934517542448649,0.15716006306687583,0.0,-4.191267462208704e-11,2.935591212600458e-06,1.1573792389988522e-08,-0.00011097584776192015,2.2779152112874564e-10,2.4861812349217955e-10,0.0165072905192344,0.0,0.0
0.07,0.29466882954478096,0.16015470555942618,0.0,-7.264968886687983e-11,3.462027104835473e-06,-1.1119459016058136e-09,-0.0009714108585133096,1.8198033339204743e-10,2.344317614335228e-10,0.0192481016662133,0.0,0.0
0.08,0.29398701216607076,0.16371809306056148,0.0,-1.0356611517257774e-10,3.7453320686938913e-06,-1.7076952633941162e-08,-0.0019548500564385515,1.0367858219665013e-10,1.9041469945981876e-10,0.0219841157827265,0.0,0.0
0.09,0.2914876527434792,0.16769740241725278,0.0,-1.312778861079578e-10,3.6888396225609964e-06,-3.5428472601304014e-08,-0.0029885825504129666,-7.13603670971228e-12,1.1345197228152298e-10,0.0247146509966967,0.0,0.0
0.1,0.28733515040931557,0.17191245121670015,0.0,-1.5184898691033477e-10,3.2076769589277877e-06,-5.476934666773435e-08,-0.003962041179546342,-1.4688238976252152e-10,3.2505512055287686e-12,0.0274390268015036,0.0,0.0
0.11,0.2817797171628979,0.1761697810005307,0.0,-1.610803631946309e-10,2.2413505386666177e-06,-7.321782069212878e-08,-0.004728223050616153,-3.0780691103815146e-10,-1.3687119370131487e-10,0.030156564225581,0.0,0.0
0.12,0.27515570226016867,0.18027539968025388,0.0,-1.5490552411461075e-10,7.670010660348873e-07,-8.84864652074248e-08,-0.005109669332468551,-4.777251887583966e-10,-2.993831929701479e-10,0.0328665860016304,0.0,0.0
0.13,0.26787308889398276,0.1840460416153325,0.0,-1.298775420895839e-10,-1.1879641097218585e-06,-9.802729992538943e-08,-0.004909364841076277,-6.401861281900907e-10,-4.722499200972644e-10,0.0355684167354107,0.0,0.0
0.14,0.2604009242276377,0.1873190764230723,0.0,-8.371790016820327e-11,-3.5354305475916525e-06,-9.924477025221883e-08,-0.00392653842842929,-7.751538145617397e-10,-6.390580128752162e-10,0.0382613830740598,0.0,0.0
0.15,0.2532433854405972,0.18996125767587912,0.0,-1.5882846131390534e-11,-6.120075221067924e-06,-8.977113222629331e-08,-0.001976894620641124,-8.602702422066989e-10,-7.796641327886324e-10,0.040944813873909,0.0,0.0
0.16,0.24691126198298893,0.19187639547670263,0.0,7.19109246905386e-11,-8.71858229152581e-06,-6.779041386927585e-08,0.0010837395619016168,-8.727145343482884e-10,-8.714306843735333e-10,0.0436180403677457,0.0,0.0
0.17,0.24189227553605339,0.1930118667850167,0.0,1.7527052594661145e-10,-1.1046196758549624e-05,-3.238801804764929e-08,0.005334094284802162,-7.916122494072372e-10,-8.910698933891397e-10,0.0462803963314842,0.0,0.0
0.18,0.2386218719788971,0.1933637345173845,0.0,2.8689671912554496e-10,-1.2771856679231236e-05,1.610596651142053e-08,0.010763119546443281,-6.008748547459648e-10,-8.170547040449294e-10,0.048931218250203,0.0,0.0
0.19,0.2374536142795841,0.19298010338796223,0.0,3.966146650967896e-10,-1.3542525088931073e-05,7.581954643949479e-08,0.017250144021682085,-2.9226952762203006e-10,-6.324808877692849e-10,0.0515698454835062,0.0,0.0
0.2,0.23862836212959304,0.19196210162876468,0.0,4.917321593766406e-10,-1.3016488055758338e-05,1.431330563429824e-07,0.024553440400550682,1.3155973007533687e-10,-3.281836551479321e-10,0.0541956204301694,0.0,0.0
0.21,0.24224486881189086,0.19046156456910276,0.0,5.577734229462175e-10,-1.0904327272534071e-05,2.1261221623189765e-07,0.03231084566985609,6.544681119408616e-10,9.416895437408928e-11,0.0568078886920272,0.0,0.0
0.22,0.24823823665003245,0.1886743071209819,0.0,5.79607722462028e-10,-7.015077151269669e-06,2.7712468255130497e-07,0.04005529633755707,1.2449809874839031e-09,6.19355547042508e-10,0.0594059992370635,0.0,0.0
0.23,0.2563731578111258,0.18682803048141736,0.0,5.42953431506237e-10,-1.3038329184431715e-06,3.2817637260255503e-07,0.0472470237481583,1.8556761249233716e-09,1.2166557469451108e-09,0.0619893045616618,0.0,0.0
0.24,0.26625514592332483,0.18516449732337992,0.0,4.3619126432285286e-10,6.084086319960446e-06,3.564891753402346e-07,0.05332269667414776,2.4241706320059734e-09,1.839103311651187e-09,0.064557160851977,0.0,0.0
0.25,0.2773572832512706,0.18391655785806618,0.0,2.5236831536356027e-10,1.4778246398566147e-05,3.5282066126670253e-07,0.05775975280234014,2.8760334849757435e-09,2.4243424472579855e-09,0.0671089281443874,0.0,0.0
0.26,0.289055852383113,0.18328177472930313,0.0,-8.778394006394815e-12,2.416383928543898e-05,3.089997029338028e-07,0.06015122910648053,3.129816813778604e-09,2.8974222870699817e-09,0.0696439704849866,0.0,0.0
0.27,0.30066807843904836,0.1833956621958473,0.0,-3.3899827353051947e-10,3.338438779655029e-05,2.1912095046720778e-07,0.06028242281456653,3.1042157112826726e-09,3.1757391805009907e-09,0.0721616560880771,0.0,0.0
0.28,0.31148892979635806,0.18430881693815576,0.0,-7.201594993708108e-10,4.1372004921847445e-05,8.080816712629914e-08,0.058196057690382774,2.727132655930474e-09,3.1761542331037914e-09,0.0746613574936239,0.0,0.0
0.29,0.32082868706326,0.18597303222015796,0.0,-1.1236114655415678e-09,4.690923959432677e-05,-1.0357535406086854e-07,0.05422922165017399,1.946151136502486e-09,2.8240794133344656e-09,0.0771424517236315,0.0,0.0
0.3,0.3280550318815166,0.18824083479444043,0.0,-1.5105439689603466e-09,4.872411564194105e-05,-3.259178616677989e-07,0.049007031484304416,7.396337401128477e-10,2.0640515617396887e-09,0.0796043204374023,0.0,0.0
0.31,0.3326408054115451,0.1908800873600662,0.0,-1.8335706082283143e-09,4.561671671600598e-05,-5.71717756975225e-07,0.04338719756884459,-8.726198517938729e-10,8.710195293790193e-10,0.0820463500856406,0.0,0.0
0.32,0.3342132408670514,0.19360140703301287,0.0,-2.0396889872671887e-09,3.661172610112794e-05,-8.199795343296947e-07,0.0383628348014788,-2.8204562047674104e-09,-7.387173142165911e-10,0.0844679320633616,0.0,0.0
0.33,0.33259644854987425,0.19609332894868647,0.0,-2.0746583984646922e-09,2.112694924657244e-05,-1.0438027314446405e-06,0.03494060156039883,-4.9776497751580465e-09,-2.698227057106215e-09,0.0868684628615688,0.0,0.0
0.34,0.3278383841633059,0.19805945485721416,0.0,-1.8886892085085007e-09,-8.566022847802875e-07,-1.2117843941644285e-06,0.03401387285416874,-7.16087556513716e-09,-4.883794470949567e-09,0.0892473442176609,0.0,0.0
0.35,0.32021558280975454,0.19925259258311254,0.0,-1.4431641785856068e-09,-2.864152831885347e-05,-1.2902975708701015e-06,0.03624835372266319,-9.134745115513427e-09,-7.113424215037391e-09,0.0916039832645315,0.0,0.0
0.36,0.310212045373973,0.19950206292911668,0.0,-7.179223476841179e-10,-6.069929788610648e-05,-1.2466278676805084e-06,0.041993761545814606,-1.0623973141495452e-08,-9.151412527630027e-09,0.0939377926783239,0.0,0.0
0.37,0.2984722716200923,0.19873146304000627,0.0,2.815522453206732e-10,-9.461699616555642e-05,-1.0528500180629717e-06,0.05123141924266996,-1.1333236791816215e-08,-1.0720107635507867e-08,0.0962481908248045,0.0,0.0
0.38,0.28573269212534896,0.1969651928855915,0.0,1.5178605829858669e-09,-0.00012712796561263119,-6.902126039430834e-07,0.06356384442601144,-1.0974586254686698e-08,-1.1519481537008463e-08,0.0985346019043186,0.0,0.0
0.39,0.2727407716514179,0.1943230452205671,0.0,2.9172799322589856e-09,-0.00015424544265203643,-1.5368046002623575e-07,0.07824841277097724,-9.301389225450991e-09,-1.1254435648708149e-08,0.1007964560952911,0.0,0.0
0.4,0.26017601521663,0.1910032457143072,0.0,4.3682050287754635e-09,-0.000171511981046857,5.438272187131603e-07,0.09427266788218956,-6.146793471957324e-09,-9.668883439399603e-09,0.1030331896962388,0.0,0.0
0.41,0.2485893350726365,0.187255692783569,0.0,5.723376672563124e-09,-0.00017436803030978004,1.3680551823312415e-06,0.11046371966070556,-1.4636494655471878e-09,-6.584644162705298e-09,0.1052442452662557,0.0,0.0
0.42,0.2383735437676044,0.1833488936874515,0.0,6.806666229339222e-09,-0.0001586307135719052,2.2614919799077314e-06,0.1256186420013249,4.6381473035552294e-09,-1.9421203821371542e-09,0.1074290717639397,0.0,0.0
0.43,0.22976813444940528,0.17953576646708988,0.0,7.424884891240723e-09,-0.00012105921421045713,3.1435165604434137e-06,0.13863832575628982,1.1861732010029212e-08,4.161278063637323e-09,0.1095871246847235,0.0,0.0
