time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.40202853800721666,0.2446877018769845,0.0,2.3653259401060386e-09,-3.3535235144406533e-07,-4.1857764455319474e-07,0.0024972237775017286,0.0,-1.5392157010112406e-09,-3.030361271311195e-09,0.0,0.0,0.0
0.01,0.41186960449337706,0.24132613231631073,0.0,3.1445146516153276e-09,-1.1617565814041535e-07,-1.3646262492855704e-07,0.0023331745355090524,0.0,-3.75260196232268e-09,-5.676911848333513e-09,0.0027552189965462,0.0,0.0
0.02,0.42066071573740915,0.23837819791992756,0.0,3.78361738488176e-09,1.74688333259675e-07,2.3647387245962704e-07,0.0021098196379199827,0.0,-6.143091930935022e-09,-8.403126803978176e-09,0.0055097513347562,0.0,0.0
0.03,0.42786401176075545,0.23616589441368707,0.0,4.174108626260283e-09,5.241780870682667e-07,6.831914061628624e-07,0.0017935703474722033,0.0,-8.492809778151309e-09,-1.0927723481985025e-08,0.0082629105274234,0.0,0.0
0.04,0.43306284041237747,0.23492273249914164,0.0,4.2059525686165206e-09,9.092202076220315e-07,1.1738879428929163e-06,0.0013444447311920461,0.0,-1.0529964894993608e-08,-1.291635311238693e-08,0.0110140104295578,0.0,0.0
0.05,0.43595549362347935,0.23477301694562758,0.0,3.779413643816426e-09,1.2966054414967663e-06,1.6658852762762504e-06,0.000726101640542557,0.0,-1.194456313610238e-08,-1.4004484597210644e-08,0.0137623654093879,0.0,0.0
0.06,0.4363496483865553,0.23572872804544368,0.0,2.8188915264911e-09,1.6439566531408659e-06,2.1049131612828164e-06,-8.311975901697983e-05,0.0,-1.2412573480882236e-08,-1.382977713762381e-08,0.0165072905192344,0.0,0.0
0.07,0.4341596240371511,0.23770017660875434,0.0,1.2877877406508137e-09,1.9019742153132793e-06,2.4280247851471515e-06,-0.0010792021588127954,0.0,-1.1628135253675432e-08,-1.2072893054508741e-08,0.0192481016662133,0.0,0.0
0.08,0.42940711232541506,0.24051516260366562,0.0,-7.969698411364238e-10,2.018052184494889e-06,2.568257488712771e-06,-0.002222660926804333,0.0,-9.342387143035217e-09,-8.504483885044467e-09,0.0219841157827265,0.0,0.0
0.09,0.42222451362936714,0.2439419764500184,0.0,-3.3524488091901288e-09,1.9412314983481914e-06,2.460989458179069e-06,-0.0034311857531501683,0.0,-5.406383584494786e-09,-3.034789452723198e-09,0.0247146509966967,0.0,0.0
0.1,0.4128586532340242,0.24771286041152618,0.0,-6.221214491045598e-09,1.6282989463369613e-06,2.0517416103941432e-06,-0.004575909261213887,0.0,1.8556950279542302e-10,4.238955455744163e-09,0.0274390268015036,0.0,0.0
0.11,0.4016716963704845,0.25154580733795895,0.0,-9.16882374933769e-09,1.050662167526144e-06,1.3049461902896163e-06,-0.005482375981843139,0.0,7.256858064577479e-09,1.2993157733766275e-08,0.030156564225581,0.0,0.0
0.12,0.3891357677693004,0.2551636315341063,0.0,-1.188919564338562e-08,2.0144560140533507e-07,2.129679357246432e-07,-0.005937054905755227,0.0,1.541926600903677e-08,2.2653073316696485e-08,0.0328665860016304,0.0,0.0
0.13,0.37581833522280206,0.25831003716685735,0.0,-1.4019375550627391e-08,-8.979210997540674e-07,-1.1955559296933792e-06,-0.00569989915113075,0.0,2.4059314794299288e-08,3.2389245942159924e-08,0.0355684167354107,0.0,0.0
0.14,0.3623570364350647,0.26076289373539985,0.0,-1.516457332626589e-08,-2.1924897481693543e-06,-2.849165452859266e-06,-0.00452301799204072,0.0,3.23459464088216e-08,4.114126758468871e-08,0.0382613830740598,0.0,0.0
0.15,0.34942530600187466,0.26234510087931234,0.0,-1.4933451704336245e-08,-3.5909029870764245e-06,-4.630024699185041e-06,-0.002175002476683541,0.0,3.92644217822272e-08,4.767355132322222e-08,0.040944813873909,0.0,0.0
0.16,0.3376929824380787,0.26293334839665117,0.0,-1.2982496828390327e-08,-4.965770268163914e-06,-6.374563843645026e-06,0.0015302056142147858,0.0,4.3679703187153133e-08,5.066551174332423e-08,0.0436180403677457,0.0,0.0
0.17,0.3277868757413163,0.26246489544873525,0.0,-9.066981222044226e-09,-6.15814490734929e-06,-7.879370644502127e-06,0.0067019149315518025,0.0,4.443019275335575e-08,4.8835370659859e-08,0.0462803963314842,0.0,0.0
0.18,0.3202536823333337,0.2609423300272027,0.0,-3.094629836450465e-09,-6.986705234463251e-06,-8.913085304375025e-06,0.013341950821732807,0.0,4.044956315745999e-08,4.1092863211947074e-08,0.048931218250203,0.0,0.0
0.19,0.3155239837462478,0.25843608883157676,0.0,4.823243519329179e-09,-7.261882373907539e-06,-9.23458850343643e-06,0.0213189174508142,0.0,3.091069063641748e-08,2.6711643624472536e-08,0.0515698454835062,0.0,0.0
0.2,0.3138758600155116,0.2550841875709413,0.0,1.4329484805264394e-08,-6.804693097762417e-06,-8.61715148063496e-06,0.030352341148296377,0.0,1.5381640114771736e-08,5.5075350524889834e-09,0.0541956204301694,0.0,0.0
0.21,0.31540106488985603,0.251088158990566,0.0,2.479480722653489e-08,-5.469449064045814e-06,-6.877466342212448e-06,0.040011292015749954,0.0,-6.020381511558563e-09,-2.1995597357196627e-08,0.0568078886920272,0.0,0.0
0.22,0.3199817157631423,0.2467038863961845,0.0,3.531465708895414e-08,-3.1688611342380655e-06,-3.907642817897451e-06,0.04973113482209187,0.0,-3.249474008426976e-08,-5.443408444815585e-08,0.0594059992370635,0.0,0.0
0.23,0.3272861158607617,0.24222615241178533,0.0,4.473579777178364e-08,1.0060576020084522e-07,2.925849731963134e-07,0.05885073006453746,0.0,-6.246294015507851e-08,-8.953057930664161e-08,0.0619893045616618,0.0,0.0
0.24,0.3367874856125294,0.23796640793861995,0.0,5.171763192181272e-08,4.235874779779204e-06,5.586960865021342e-06,0.06667067134928813,0.0,-9.353521518252563e-08,-1.2410180033122628e-07,0.064557160851977,0.0,0.0
0.25,0.3478020059832866,0.23422441206710445,0.0,5.4830772052767496e-08,9.010103726218905e-06,1.1681213793768129e-05,0.07253068068651125,0.0,-1.225582195512643e-07,-1.5416892370246848e-07,0.0671089281443874,0.0,0.0
