time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.5024747686219806,0.3058780058007503,0.0,2.994152944836416e-10,-2.7732474598124103e-07,-2.9265952756066636e-07,0.0029456370107711536,0.0,-1.2887013799205638e-08,-1.2500717782190735e-08,0.0,0.0,0.0
0.01,0.5133355234222522,0.30109062608721116,0.0,1.949941753519784e-09,-7.023848174069636e-08,-4.4333455316737767e-08,0.002738737811463915,0.0,-9.598634694005445e-09,-1.0925946258166835e-08,0.0027552189965462,0.0,0.0
0.02,0.5229230797417983,0.2968204672814185,0.0,3.8267179115662774e-09,2.0019232179528802e-07,2.7552311090831104e-07,0.002467007033694608,0.0,-4.36261583009117e-09,-7.715826379020978e-09,0.0055097513347562,0.0,0.0
0.03,0.5305784216667875,0.2934649389571943,0.0,5.782080440012444e-09,5.209367344495406e-07,6.505879614378479e-07,0.0020918777661950716,0.0,2.7621832566323655e-09,-2.7880785338262625e-09,0.0082629105274234,0.0,0.0
0.04,0.5357897935228247,0.29131142385416925,0.0,7.6200338162999e-09,8.698829504705466e-07,1.0540318037990412e-06,0.0015666100933515005,0.0,1.1491431867400803e-08,3.770964144689132e-09,0.0110140104295578,0.0,0.0
0.05,0.5381861880820943,0.29051181115999497,0.0,9.105044589903578e-09,1.2158572588748157e-06,1.4486783920908042e-06,0.000848122580470889,0.0,2.128641474420045e-08,1.1670712860548298e-08,0.0137623654093879,0.0,0.0
0.06,0.5375316337744424,0.29107892471294394,0.0,9.977583853714033e-09,1.5196541107664795e-06,1.788356276359573e-06,-8.995992903885608e-05,0.0,3.134560373454603e-08,2.0393795161414795e-08,0.0165072905192344,0.0,0.0
0.07,0.5337227575070692,0.29290006430936644,0.0,9.976502550689098e-09,1.7362341383248617e-06,2.0206117370021755e-06,-0.0012442756297121537,0.0,4.06231449235392e-08,2.9192660653208568e-08,0.0192481016662133,0.0,0.0
0.08,0.5267903332015794,0.29576108110846366,0.0,8.867588397863475e-09,1.8181593931559108e-06,2.0908468396976965e-06,-0.002570085473768928,0.0,4.787942845077134e-08,3.7110829497610054e-08,0.0219841157827265,0.0,0.0
0.09,0.5169036813094725,0.29937516345250903,0.0,6.476792279712281e-09,1.7202163013786388e-06,1.9478054859091955e-06,-0.003972461425027537,0.0,5.176673257507858e-08,4.303303475169169e-08,0.0247146509966967,0.0,0.0
0.1,0.5043751440364462,0.30341209946059344,0.0,2.725687975748639e-09,1.4050317001254127e-06,1.550159998753945e-06,-0.0053017118915762275,0.0,5.094984220829926e-08,4.576644222188915e-08,0.0274390268015036,0.0,0.0
0.11,0.4896607179697453,0.3075253517748638,0.0,-2.334172294209418e-09,8.493248657925899e-07,8.73762231399947e-07,-0.006354311336301901,0.0,4.425763267982784e-08,4.415226715903492e-08,0.030156564225581,0.0,0.0
0.12,0.4733525700728796,0.31137560025646255,0.0,-8.492116668908746e-09,5.0272057072349084e-08,-8.106753916677914e-08,-0.006880334801525026,0.0,3.08570964814011e-08,3.720355003377524e-08,0.0328665860016304,0.0,0.0
0.13,0.456159866926205,0.3146504007235417,0.0,-1.535906055312189e-08,-9.686928079013684e-07,-1.2830129753634792e-06,-0.006598004785937992,0.0,1.0436513297109144e-08,2.42608128779027e-08,0.0355684167354107,0.0,0.0
0.14,0.4388763513941272,0.3170802232750121,0.0,-2.2362845029386068e-08,-2.1534365496929487e-06,-2.6649241585987704e-06,-0.0052154502047695355,0.0,-1.66201188132055e-08,5.153112107358755e-09,0.0382613830740598,0.0,0.0
0.15,0.4223363934704467,0.318451366218933,0.0,-2.8762648907378537e-08,-3.4169018323911866e-06,-4.121660565114469e-06,-0.002459169396558775,0.0,-4.9089099611235e-08,-1.9651943970005668e-08,0.040944813873909,0.0,0.0
0.16,0.40736471520206596,0.31861616646758156,0.0,-3.3685990600694794e-08,-4.639940561939105e-06,-5.5115729929836155e-06,0.0018920711490925373,0.0,-8.481764157925196e-08,-4.892882719319443e-08,0.0436180403677457,0.0,0.0
0.17,0.3947260144162065,0.3175007185505261,0.0,-3.6190271359921226e-08,-5.675933387605036e-06,-6.662436003821919e-06,0.00797023649646161,0.0,-1.207136516986084e-07,-8.062684395080146e-08,0.0462803963314842,0.0,0.0
0.18,0.38507762088755815,0.3151101231727015,0.0,-3.534861038985534e-08,-6.359698022482192e-06,-7.38236605462492e-06,0.01578166251696346,0.0,-1.5283704951645708e-07,-1.1187645807450617e-07,0.048931218250203,0.0,0.0
0.19,0.3789239293569182,0.3115310683307481,0.0,-3.03569586956544e-08,-6.520847818781663e-06,-7.475850558336647e-06,0.025176436172513077,0.0,-1.7660971901919475e-07,-1.390882136556117e-07,0.0515698454835062,0.0,0.0
0.2,0.3765711036806837,0.30693114322153525,0.0,-2.0656308019352303e-08,-6.0013112895901255e-06,-6.764479313498959e-06,0.03582928885100188,0.0,-1.8715260777205694e-07,-1.581581140490167e-07,0.0541956204301694,0.0,0.0
0.21,0.3780858599309162,0.30155372948754344,0.0,-6.060476799689141e-09,-4.676183738401813e-06,-5.11133811972824e-06,0.04723744220949303,0.0,-1.797466550898578e-07,-1.6478521176457876e-07,0.0568078886920272,0.0,0.0
0.22,0.3832681557151214,0.2957069257952598,0.0,1.312321708861591e-08,-2.476489921817876e-06,-2.447338826692386e-06,0.058739735352896796,0.0,-1.5039959405408383e-07,-1.5489625043024842e-07,0.0594059992370635,0.0,0.0
0.23,0.39164839918504385,0.2897450994363629,0.0,3.5995701304523195e-08,5.88156660880497e-07,1.20291781171406e-06,0.06955980413799669,0.0,-9.64841024523944e-08,-1.2515893185700496e-07,0.0619893045616618,0.0,0.0
0.24,0.40251393894642695,0.28404245738793654,0.0,6.100723264423569e-08,4.409541110267761e-06,5.698742971291402e-06,0.07887405402309214,0.0,-1.739559624553452e-08,-7.355059982089999e-08,0.064557160851977,0.0,0.0
0.25,0.41496066311378593,0.2789593787759683,0.0,8.595491174013667e-08,8.766412728288043e-06,1.0767840007433153e-05,0.0859022768755444,0.0,8.48380907184125e-08,6.592744043206101e-11,0.0671089281443874,0.0,0.0
0.26,0.4279589511928918,0.27480393429377953,0.0,1.0805204134246512e-07,1.3318727591724632e-05,1.600123233876393e-05,0.09001453493714102,0.0,2.0507573001464647e-07,9.342138461778686e-08,0.0696439704849866,0.0,0.0
