time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.40192640171807464,0.24470526529432038,0.0,1.4243651030176043e-09,-5.151902006272738e-07,-6.57036098775947e-07,0.0026590385708806816,1.446105280927655e-09,1.6469312668489095e-10,0.0,0.0,0.0
0.01,0.4131065634718573,0.24192069404386804,0.0,1.8370085413236848e-09,-2.027324656081483e-07,-2.7061646624215477e-07,0.002496475728702794,2.082153734009269e-09,4.230434274037398e-10,0.0027552189965462,0.0,0.0
0.02,0.42319766635088724,0.23954953496314363,0.0,2.1564000815454737e-09,2.1604257341033623e-07,2.494955067459945e-07,0.002265275065949593,2.657659664769053e-09,7.037271239681632e-10,0.0055097513347562,0.0,0.0
0.03,0.4316417985614297,0.2379189345556101,0.0,2.322069355655624e-09,7.2316216660795e-07,8.814199766973523e-07,0.0019287252749605333,3.09249380691384e-09,9.815745912771825e-10,0.0082629105274234,0.0,0.0
0.04,0.43800513131923335,0.2372670202964904,0.0,2.2743914527106966e-09,1.2860251269038963e-06,1.584995361111049e-06,0.001444001131967253,3.3006504200724494e-09,1.2249797889464537e-09,0.0110140104295578,0.0,0.0
0.05,0.4419713312000988,0.23772172250773327,0.0,1.9614329646001514e-09,1.857097250847217e-06,2.3013331478890767e-06,0.0007728452802002714,3.1982189750713665e-09,1.3976825626304744e-09,0.0137623654093879,0.0,0.0
0.06,0.44333596978185147,0.23929730254637055,0.0,1.3467804818590089e-09,2.3751828325382354e-06,2.9543322631306994e-06,-0.0001067164164563991,2.7132614940478278e-09,1.4615456913388326e-09,0.0165072905192344,0.0,0.0
0.07,0.44200412623018936,0.24190475600740644,0.0,4.1774598179226507e-10,2.768553870601526e-06,3.454510494246179e-06,-0.001188743142859505,1.797010167272738e-09,1.3802852084021302e-09,0.0192481016662133,0.0,0.0
0.08,0.4379918443887687,0.24537081473139774,0.0,-8.068607190976131e-10,2.9600878700894027e-06,3.705349128941202e-06,-0.0024290763259003987,4.3549628115517424e-10,1.123995571758821e-09,0.0219841157827265,0.0,0.0
0.09,0.43143049912413756,0.24946088656154825,0.0,-2.2703714351404463e-09,2.874382633338178e-06,3.6121205819895773e-06,-0.0037376693265943565,-1.3395648384929517e-09,6.74180524573298e-10,0.0247146509966967,0.0,0.0
0.1,0.4225716888749616,0.2539025586568492,0.0,-3.874395840807616e-09,2.446588480380505e-06,3.0928850243538645e-06,-0.004974823298162171,-3.4420408213624407e-09,2.886678644027176e-11,0.0274390268015036,0.0,0.0
0.11,0.4117892538722174,0.2584075559999855,0.0,-5.478553105167871e-09,1.6324380569004807e-06,2.091017016414814e-06,-0.0059524680370551,-5.726347898527891e-09,-7.927449042104467e-10,0.030156564225581,0.0,0.0
0.12,0.3995746716966396,0.2626911058499937,0.0,-6.904793124095384e-09,4.1868149951943986e-07,5.882818941809751e-07,-0.006441375336786188,-7.987666182546775e-09,-1.7467318294837805e-09,0.0328665860016304,0.0,0.0
0.13,0.3865226393532045,0.2664884453941062,0.0,-7.947058701517144e-09,-1.1671227734536723e-06,-1.3828423074827223e-06,-0.0061848224839146804,-9.968788798300971e-09,-2.7626941714910033e-09,0.0355684167354107,0.0,0.0
0.14,0.3733053238659434,0.26956868328427197,0.0,-8.386648640673633e-09,-3.0487214131524843e-06,-3.7291676851310574e-06,-0.0049187470344274255,-1.1374623913354793e-08,-3.744468472586231e-09,0.0382613830740598,0.0,0.0
0.15,0.36063654663524863,0.27174638129618167,0.0,-8.013105371828529e-09,-5.0965699207667315e-06,-6.290857459030183e-06,-0.002397865594573333,-1.1894792469614768e-08,-4.5738926219478965e-09,0.040944813873909,0.0,0.0
0.16,0.3492301196210509,0.27289112439264096,0.0,-6.649790126784187e-09,-7.1279197031985504e-06,-8.841292972621727e-06,0.0015734720326278618,-1.1233984445943446e-08,-5.118022912677918e-09,0.0436180403677457,0.0,0.0
0.17,0.3397574326067832,0.2729351445879518,0.0,-4.182563775134118e-09,-8.912834939273699e-06,-1.1094318815912244e-05,0.0071078819651367725,-9.148784727369491e-09,-5.239927919961765e-09,0.0462803963314842,0.0,0.0
0.18,0.33280678200616964,0.2718788849954241,0.0,-5.89222350727067e-10,-1.018706185257903e-05,-1.2720040796336443e-05,0.014202429777192119,-5.4886157024871115e-09,-4.812820331537777e-09,0.048931218250203,0.0,0.0
0.19,0.32884325148230537,0.2697941971359834,0.0,4.0333780892209005e-09,-1.0672159734531702e-05,-1.3369717081799142e-05,0.02271161527785475,-2.3735557600069946e-10,-3.7368532264235495e-09,0.0515698454835062,0.0,0.0
0.2,0.32816785786095476,0.2668245216951113,0.0,9.448138335523909e-09,-1.0102606694840653e-05,-1.2709418291577936e-05,0.032331045949490676,6.448806618426231e-09,-1.957430848928139e-09,0.0541956204301694,0.0,0.0
0.21,0.33087936422490566,0.26318093905862466,0.0,1.526642003461635e-08,-8.258741826320681e-06,-1.0461071855998353e-05,0.04259666787647776,1.4212491219063674e-08,5.165926602344069e-10,0.0568078886920272,0.0,0.0
0.22,0.336847429388354,0.2591326680407712,0.0,2.0950542897269485e-08,-5.003452207640317e-06,-6.448314783603189e-06,0.052903405426597536,2.2480836878349134e-08,3.5968769638066655e-09,0.0594059992370635,0.0,0.0
0.23,0.34570646715721387,0.2549907500157786,0.0,2.5833497647861613e-08,-3.195364051352811e-07,-6.433542388000911e-07,0.06254562729230725,3.0471297926371414e-08,7.104081962456348e-09,0.0619893045616618,0.0,0.0
0.24,0.3568745080945544,0.2510843978149663,0.0,2.9158304077788217e-08,5.656221994667837e-06,6.790095992466181e-06,0.070779984816474,3.722227490258493e-08,1.0763368282634963e-08,0.064557160851977,0.0,0.0
0.25,0.3695935887061375,0.24773071732082438,0.0,3.013791429383795e-08,1.2606935989151034e-05,1.5463622337095456e-05,0.07690851997111879,4.1651838834467534e-08,1.4209292720014684e-08,0.0671089281443874,0.0,0.0
0.26,0.38298249505357423,0.24520003350731867,0.0,2.803452185716725e-08,2.0022485276747195e-05,2.4746959999117523e-05,0.08037610255583394,4.264556559967383e-08,1.700207519072555e-08,0.0696439704849866,0.0,0.0
0.27,0.3960924197990954,0.24368071785778747,0.0,2.2254677563849103e-08,2.7204316458543255e-05,3.3773090254185124e-05,0.08087100539472449,3.917153766147228e-08,1.8656481506131934e-08,0.0721616560880771,0.0,0.0
0.28,0.40796103649830673,0.2432490802923814,0.0,1.2453892410442631e-08,3.3292449878571725e-05,4.1470988452282624e-05,0.07841124515890857,3.041703338194753e-08,1.8683499503811928e-08,0.0746613574936239,0.0,0.0
0.29,0.4176668554006567,0.2438509745294235,0.0,-1.358340008786882e-09,3.731765150146747e-05,4.66298040537413e-05,0.07339475359781368,1.5937546615615146e-08,1.6643613430955983e-08,0.0771424517236315,0.0,0.0
0.3,0.424388496979778,0.24530092489646543,0.0,-1.872464824434907e-08,3.827972807553506e-05,4.799577887972153e-05,0.06659359175732958,-4.19509948121798e-09,1.2208873330572117e-08,0.0796043204374023,0.0,0.0
0.31,0.42747016097524315,0.24730091816263083,0.0,-3.867042331524633e-08,3.5250260798142023e-05,4.439992570060209e-05,0.059084491214529654,-2.9262230260369512e-08,5.22922788322502e-09,0.0820463500856406,0.0,0.0
0.32,0.4264875797077684,0.24947589953576169,0.0,-5.967327579740844e-08,2.749492776416891e-05,3.4910543917898395e-05,0.05212528321981417,-5.780459757229072e-08,-4.2030996537367164e-09,0.0844679320633616,0.0,0.0
0.33,0.4213034653468582,0.2514193287218938,0.0,-7.968511227137488e-08,1.4607090000617948e-05,1.9000303027723873e-05,0.04699949024813222,-8.75857334577566e-08,-1.5698864016234098e-08,0.0868684628615688,0.0,0.0
0.34,0.41210073744161635,0.25274128813547775,0.0,-9.621849446538101e-08,-3.3591675967867176e-06,-3.2867472168652954e-06,0.044854660717657854,-1.1563175732277943e-07,-2.8535339474113122e-08,0.0892473442176609,0.0,0.0
0.35,0.39938451430098754,0.2531126904956648,0.0,-1.0650493654886466e-07,-2.5771456038013692e-05,-3.1186800066803955e-05,0.046556836060572065,-1.3836372461170367e-07,-4.1647103457744445e-08,0.0916039832645315,0.0,0.0
0.36,0.3839479540466166,0.25230071181396413,0.0,-1.077268632399984e-07,-5.133416279209696e-05,-6.31080183890786e-05,0.052578431086332866,-1.5183264679503594e-07,-5.365239260767446e-08,0.0939377926783239,0.0,0.0
0.37,0.3668018193317943,0.2501920593981019,0.0,-9.731723599778274e-08,-7.805438095456411e-05,-9.658514139955732e-05,0.06293175219402782,-1.5205863155247603e-07,-6.292164696426601e-08,0.0962481908248045,0.0,0.0
0.38,0.3490732946404951,0.24680201798916707,0.0,-7.331173495050237e-08,-0.00010327610848675652,-0.0001283188771356474,0.07715545543138883,-1.3546442174993443e-07,-6.769194903489116e-08,0.0985346019043186,0.0,0.0
0.39,0.33188624052022697,0.2422684873272008,0.0,-3.4728496126519714e-08,-0.0001237972330449016,-0.00015431844967326235,0.09435611827917131,-9.938052453223104e-08,-6.622696371400489e-08,0.1007964560952911,0.0,0.0
0.4,0.31624168778614914,0.2368315763263314,0.0,1.805936139918482e-08,-0.00013607852114651842,-0.0001701591457041997,0.11330145886650905,-4.2585056268572084e-08,-5.701682805968616e-08,0.1030331896962388,0.0,0.0
0.41,0.3029206326007637,0.2308009816971186,0.0,8.300170856285439e-08,-0.00013654608958501197,-0.00017135711586616228,0.13255542581349425,3.417231572394596e-08,-3.900651594257925e-08,0.1052442452662557,0.0,0.0
0.42,0.2924271180395567,0.22451548944031996,0.0,1.5614917516884263e-07,-0.00012197885592724625,-0.0001538512746874012,0.15063866586716188,1.2772476586914073e-07,-1.1834963494324058e-08,0.1074290717639397,0.0,0.0
0.43,0.28497813398892125,0.21830094270081146,0.0,2.3158215391319203e-07,-8.996075083277208e-05,-0.00011456753009656779,0.16619255030593977,2.3219151830933497e-07,2.393870479412711e-08,0.1095871246847235,0.0,0.0
0.44,0.28053320452660085,0.21243340693316276,0.0,3.0153948719274614e-07,-3.936486350434565e-05,-5.202479104950387e-05,0.1781249653096359,3.38902735466833e-07,6.665042383894244e-08,0.1117178661965763,0.0,0.0
0.45,0.2788466607431129,0.20711200785694306,0.0,3.5678611167012623e-07,2.91756576898627e-05,3.307331151284991e-05,0.1857237556075703,4.3661388732735225e-07,1.134195444565091e-07,0.113820765274043,0.0,0.0
0.46,0.279522885757808,0.20244244030824907,0.0,3.872429424092268e-07,0.00011286577305224915,0.00013733050484764217,0.18873409600969002,5.120634509513376e-07,1.6014230272452593e-07,0.1158952978305868,0.0,0.0
0.47,0.28206004516374295,0.19843033807852742,0.0,3.828794107424852e-07,0.00020647891455242555,0.0002543126093264281,0.1874000067610616,5.509041189817963e-07,2.0161932174033147e-07,0.1179409468492028,0.0,0.0
0.48,0.2858786841435507,0.19498447216631212,0.0,3.3484002258096674e-07,0.0003022849235577619,0.0003744468705360541,0.18246540800274072,5.390043256501787e-07,2.3183894279989447e-07,0.1199572025112691,0.0,0.0
0.49,0.29034256770024286,0.19193097882334031,0.0,2.3674264372378552e-07,0.0003902365404912469,0.0004852426497860892,0.17512444596774,4.640749318743825e-07,2.444267302392417e-07,0.1219435623236046,0.0,0.0
0.5,0.29478480167492777,0.18903924980985082,0.0,8.605044538042164e-08,0.00045846306917579464,0.0005718951393415433,0.16691261263128016,3.175277005721145e-07,2.3325582104125495e-07,0.1238995312437006,0.0,0.0
0.51,0.2985504531424812,0.1860579456567661,0.0,-1.1461503885162646e-07,0.0004940987702234564,0.0006183077761662637,0.15953925390912913,9.642141665546407e-08,1.9319350474138423e-07,0.1258246218030961,0.0,0.0
0.52,0.3010585653525175,0.18275722713855416,0.0,-3.563813095024794e-07,0.0004844437565111926,0.0006085320996525338,0.15467385222484925,-1.9469688802002127e-07,1.2093769319310468e-07,0.1277183542288645,0.0,0.0
0.53,0.3018751389731181,0.17897124307595125,0.0,-6.234331792673583e-07,0.0004184176381257276,0.0005285771003546772,0.15371089347035677,-5.422881446595186e-07,1.5874530702698762e-08,0.129580256563184,0.0,0.0
0.54,0.30078033351526023,0.17463357792453343,0.0,-8.929062530919506e-07,0.0002882229823028201,0.00036848620109639605,0.15754890021832338,-9.229123463918533e-07,-1.1913239255843043e-07,0.1314098647809586,0.0,0.0
0.55,0.29781281799861403,0.16979904153995676,0.0,-1.1355344050395367e-06,9.109009212566677e-05,0.0001245229496637879,0.16642293431014002,-1.303175005280652e-06,-2.7712718443502553e-07,0.1332067229054634,0.0,0.0
0.56,0.2932809166290565,0.16464814407234227,0.0,-1.317181617593713e-06,-0.00016906891434278733,-0.00019874822841631592,0.17982364297020048,-1.6407643448792167e-06,-4.4673617802864734e-07,0.1349703831219831,0.0,0.0
0.57,0.28773795075562447,0.15947381260655022,0.0,-1.4013253395091847e-06,-0.0004803048461308251,-0.0005867455659880226,0.1965226720392175,-1.8867566528577727e-06,-6.122455958067944e-07,0.1367004058894171,0.0,0.0
0.58,0.2819233876738627,0.15465139725429586,0.0,-1.3524708986349616e-06,-0.0008218058096030219,-0.001013806294834412,0.2147081630834897,-1.9892740236653893e-06,-7.541818617417811e-07,0.1383963600498225,0.0,0.0
0.59,0.2766733958901646,0.1505935643099627,0.0,-1.140367655837319e-06,-0.0011638351610799196,-0.0014430692667238738,0.23221674739604264,-1.8984511779637066e-06,-8.504649626839794e-07,0.1400578229358673,0.0,0.0
