time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.32690794893592684,0.19877599360252493,0.0,1.6202131947381758e-09,-2.5556072970217495e-07,-3.1288619424158386e-07,0.002011728813899033,-3.5365901116110918e-09,-4.293614749243647e-09,0.0,0.0,0.0
0.01,0.33487339987470605,0.1959771874735952,0.0,2.3295549345404307e-09,-8.900299781337814e-08,-9.597802762238555e-08,0.0018748689927759387,-5.554744266356912e-09,-6.710041815632875e-09,0.0027552189965462,0.0,0.0
0.02,0.34198626929917086,0.19351465275069743,0.0,2.9705484224371738e-09,1.3211140919922417e-07,1.89766698757254e-07,0.001691283388774981,-7.497569701388494e-09,-9.029713880303922e-09,0.0055097513347562,0.0,0.0
0.03,0.3478096813946791,0.19164952936412225,0.0,3.453700541445181e-09,3.9786924722362117e-07,5.310901086730138e-07,0.0014342964719008748,-9.129177866143905e-09,-1.0969159513791443e-08,0.0082629105274234,0.0,0.0
0.04,0.35200521949574864,0.19057111461375925,0.0,3.6830361066054447e-09,6.907421329537979e-07,9.050080732068452e-07,0.0010719703972410404,-1.0184957360768529e-08,-1.2211082284471187e-08,0.0110140104295578,0.0,0.0
0.05,0.3543278471747944,0.19038008116051833,0.0,3.5650138703379314e-09,9.85489841288868e-07,1.2787529118045419e-06,0.000575180731749287,-1.0393245441906169e-08,-1.2430512543690336e-08,0.0137623654093879,0.0,0.0
0.06,0.354621396717694,0.1910859816974536,0.0,3.0195638750442644e-09,1.249893795146139e-06,1.6107868461587567e-06,-7.349614524805686e-05,-9.503595309141054e-09,-1.132882577979522e-08,0.0165072905192344,0.0,0.0
0.07,0.35281633954627967,0.19261592983217468,0.0,1.9925898513258936e-09,1.446462002716332e-06,1.8530609075064917e-06,-0.0008709273505493941,-7.320270269762472e-09,-8.673961048267093e-09,0.0192481016662133,0.0,0.0
0.08,0.34893037189080056,0.19483017690822216,0.0,4.689416773450801e-10,1.5351767408214973e-06,1.9546025938942553e-06,-0.001785538383657269,-3.738648434536746e-09,-4.344037677445542e-09,0.0219841157827265,0.0,0.0
0.09,0.343071112513612,0.19754079889404424,0.0,-1.5154561549620791e-09,1.4772596469558385e-06,1.8663904053331307e-06,-0.002751381148127562,1.2187228325383771e-09,1.6295603411358101e-09,0.0247146509966967,0.0,0.0
