time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.5025566114050288,0.30585378464365903,0.0,-1.699049213192681e-08,1.3094910691574408e-07,-1.3819078786542412e-08,0.0027073433260575517,0.0,3.226155638636684e-08,4.624656211796149e-08,0.0,0.0,0.0
0.01,0.5113986122642354,0.30020122724586046,0.0,-1.81512544476911e-08,7.206721432465737e-08,3.096872793880855e-08,0.0024989028735474743,0.0,1.194277374776412e-08,2.896667283975991e-08,0.0027552189965462,0.0,0.0
0.02,0.5190324019259719,0.2950660397524736,0.0,-1.7608305417845174e-08,-1.0609193082809228e-08,8.433202573801981e-08,0.00223924572570244,0.0,-1.515196945487318e-08,3.836038555857471e-09,0.0055097513347562,0.0,0.0
0.03,0.5248311602819592,0.29083784090359704,0.0,-1.4964931998076028e-08,-1.1428421407135402e-07,1.426468950541903e-07,0.0018943521306029878,0.0,-4.783227074865298e-08,-2.84612748545853e-08,0.0082629105274234,0.0,0.0
0.04,0.5283106449546842,0.28779703403135065,0.0,-9.95118921889069e-09,-2.3308083523864373e-07,2.0076766836619e-07,0.0014216314689385542,0.0,-8.39683430158294e-08,-6.626210378743229e-08,0.0110140104295578,0.0,0.0
0.05,0.5291228722046627,0.28609003498179914,0.0,-2.4878713223415056e-09,-3.578669179774959e-07,2.521899967808635e-07,0.000780800513758616,0.0,-1.2047548080418085e-07,-1.068461986600031e-07,0.0137623654093879,0.0,0.0
0.06,0.5270501529952942,0.2857262392593462,0.0,7.2535329835055885e-09,-4.763958779005859e-07,2.8940849035775466e-07,-5.406346483080494e-05,0.0,-1.5340037041163647e-07,-1.464546693211034e-07,0.0165072905192344,0.0,0.0
0.07,0.5220018664839633,0.28659194934811966,0.0,1.8802634278030355e-08,-5.738308495317319e-07,3.0448141942307363e-07,-0.0010824252230175054,0.0,-1.7812697970272042e-07,-1.8042868292739633e-07,0.0192481016662133,0.0,0.0
0.08,0.5140147107674841,0.2884746915588983,0.0,3.13621882631384e-08,-6.336970087787371e-07,2.897953266965977e-07,-0.0022664077922427872,0.0,-1.8971124579257073e-07,-2.0348527219226e-07,0.0219841157827265,0.0,0.0
0.09,0.5032554542745767,0.2910920976021865,0.0,4.3808929255859086e-08,-6.392711762752578e-07,2.3899828902723597e-07,-0.003522441034272592,0.0,-1.833419528142618e-07,-2.101364124042296e-07,0.0247146509966967,0.0,0.0
0.1,0.4900236874399117,0.29412110350211473,0.0,5.4730820556498394e-08,-5.753717269856219e-07,1.4804345964156398e-07,-0.004716737389392325,0.0,-1.5491048348786282e-07,-1.952432724855276e-07,0.0274390268015036,0.0,0.0
