time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.17625587943616206,0.10700831970165274,0.0,-1.4360558907730053e-12,-6.110678371233659e-07,-5.916356577821786e-07,0.0015325870747882506,0.0,-4.8953654587619594e-11,-4.3377616273738366e-11,0.0,0.0,0.0
0.01,0.18154156605578373,0.10715063185803429,0.0,-5.267588806781468e-12,-2.8508525454242387e-07,-7.604506729700306e-07,0.0016056091335413184,0.0,-4.735170038630588e-11,-3.9455915505650377e-11,0.0027552189965462,0.0,0.0
0.02,0.18650643077317175,0.10746637789463655,0.0,-9.542076433239778e-12,1.5998482316755358e-07,-8.901256102549236e-07,0.0016158644267744418,0.0,-4.006329644922359e-11,-3.010208816442204e-11,0.0055097513347562,0.0,0.0
0.03,0.1910817687409497,0.10810387439493462,0.0,-1.3903800223708775e-11,7.066758630244659e-07,-9.557659967859163e-07,0.0015293923065033972,0.0,-2.6372282505462964e-11,-1.4897484660925132e-11,0.0082629105274234,0.0,0.0
0.04,0.1951966098638718,0.10917318722814473,0.0,-1.7891942271359274e-11,1.3215547955762e-06,-9.329086890342501e-07,0.0013134458924070598,0.0,-6.081188366170634e-12,6.039314764568434e-12,0.0110140104295578,0.0,0.0
0.05,0.1987600742018947,0.11073623964604419,0.0,-2.09635521413586e-11,1.9546508672523606e-06,-8.00353348111771e-07,0.000943283749277948,0.0,2.0327715013006745e-11,3.1921562422770655e-11,0.0137623654093879,0.0,0.0
0.06,0.20165883880972707,0.1128044734429632,0.0,-2.253179207908326e-11,2.540567226125035e-06,-5.433911845361856e-07,0.0004087367258758532,0.0,5.156362710120429e-11,6.120246069808378e-11,0.0165072905192344,0.0,0.0
0.07,0.20376723593750362,0.11534250492775125,0.0,-2.2019312934708078e-11,3.0016031998202994e-06,-1.5717909298350766e-07,-0.00027987751087800547,0.0,8.54536433044276e-11,9.154301086869354e-11,0.0192481016662133,0.0,0.0
0.08,0.2049659311713522,0.11827558567861139,0.0,-1.892489379927038e-11,3.2530799758200885e-06,3.5007640485603966e-07,-0.0010869799040634405,0.0,1.1894737240656924e-10,1.1985918429149698e-10,0.0219841157827265,0.0,0.0
0.09,0.20516483164820692,0.12149893834555435,0.0,-1.2899505085507216e-11,3.2108694742667244e-06,9.54529890560749e-07,-0.001948655554403774,0.0,1.4822020685127862e-10,1.4246445597223483e-10,0.0247146509966967,0.0,0.0
0.1,0.20432600582224095,0.12488759188654128,0.0,-3.825878562250537e-12,2.800881559355403e-06,1.6151494104168642e-06,-0.002771866311746441,0.0,1.688902430735197e-10,1.5531745630728903e-10,0.0274390268015036,0.0,0.0
0.11,0.2024827415096294,0.12830588129020576,0.0,8.106308461524233e-12,1.9699816527021744e-06,2.2736616772992675e-06,-0.0034364980123159448,0.0,1.7635525493350683e-10,1.543754438818776e-10,0.030156564225581,0.0,0.0
0.12,0.19975147585510422,0.13161621967250162,0.0,2.23391578076677e-11,6.975104067252134e-07,2.8563966228042672e-06,-0.003800675325513792,0.0,1.66244513092654e-10,1.360427430057819e-10,0.0328665860016304,0.0,0.0
0.13,0.19633429033677482,0.13468706494551733,0.0,3.7909717233366456e-11,-9.9371192885012e-07,3.278335991432398e-06,-0.003709584533059899,0.0,1.3496609680994353e-10,9.768983514041227e-11,0.0355684167354107,0.0,0.0
0.14,0.19251106879329988,0.13740017003869917,0.0,5.344823455519658e-11,-3.0282563200161286e-06,3.4495077144319423e-06,-0.003007780440814779,0.0,8.031455231380793e-11,3.820442879114553e-11,0.0382613830740598,0.0,0.0
0.15,0.18862226215064148,0.13965722314297827,0.0,6.722110442648721e-11,-5.2723474005693445e-06,3.2836454023035346e-06,-0.0015546280275397601,0.0,2.0876253077392684e-12,-4.1478091612239396e-11,0.040944813873909,0.0,0.0
0.16,0.1850450092484723,0.14138588603626087,0.0,7.722572799121383e-11,-7.533064261112444e-06,2.7087591966959638e-06,0.0007578748514162548,0.0,-9.7353965068831e-11,-1.3792925690251112e-10,0.0436180403677457,0.0,0.0
0.17,0.1821659785487188,0.14254510105540888,0.0,8.134067921186172e-11,-9.563892915012254e-06,1.6789571433060516e-06,0.003986190119680033,0.0,-2.126611322690949e-10,-2.449394019528454e-10,0.0462803963314842,0.0,0.0
0.18,0.18035300749338076,0.14312942675925538,0.0,7.75293421131098e-11,-1.1077717750498764e-05,1.8654016314210495e-07,0.008117229905745201,0.0,-3.35288678438286e-10,-3.5346102888015045e-10,0.048931218250203,0.0,0.0
0.19,0.17992572163692644,0.14317205714700212,0.0,6.40887546943778e-11,-1.1767805087555466e-05,-1.7268987151936106e-06,0.013053869587780724,0.0,-4.5358664384949137e-10,-4.518520208870492e-10,0.0515698454835062,0.0,0.0
0.2,0.18112527604332884,0.14274600727277456,0.0,3.992815991049189e-11,-1.1336593076256764e-05,-3.961870133320849e-06,0.018606905525562142,0.0,-5.532608346810341e-10,-5.264721356317237e-10,0.0541956204301694,0.0,0.0
0.21,0.184085807324611,0.14196272454420375,0.0,4.854308708367175e-12,-9.531185722081681e-06,-6.3565036294730505e-06,0.024496181257885146,0.0,-6.182504287434569e-10,-5.626613189361058e-10,0.0568078886920272,0.0,0.0
0.22,0.18881287551243303,0.14096725774901714,0.0,-4.016634672410799e-11,-6.18340891368831e-06,-8.687785155771074e-06,0.03036300988966,0.0,-6.320371049688631e-10,-5.460936473420193e-10,0.0594059992370635,0.0,0.0
0.23,0.19517436490263015,0.13992925124618305,0.0,-9.280387568379725e-11,-1.2512052897060356e-06,-1.0679914399893322e-05,0.03579517572410925,0.0,-5.793561116233189e-10,-4.6445734678515e-10,0.0619893045616618,0.0,0.0
0.24,0.20290635355472345,0.1390294917194194,0.0,-1.4925779900409127e-10,5.142868407296496e-06,-1.2020763874979475e-05,0.040364692142185576,0.0,-4.4822713128831364e-10,-3.09361843681248e-10,0.064557160851977,0.0,0.0
0.25,0.21163204937641078,0.1384424647565662,0.0,-2.0428455274351484e-10,1.2681092500765532e-05,-1.2386785715486491e-05,0.043676941595067076,0.0,-2.3216526533676127e-10,-7.832103406864628e-11,0.0671089281443874,0.0,0.0
0.26,0.22088865999731552,0.13831627043828515,0.0,-2.513925227497277e-10,2.0833507524327664e-05,-1.1475867083943689e-05,0.04542760258696291,0.0,6.762500116967719e-11,2.233869580280712e-10,0.0696439704849866,0.0,0.0
0.27,0.23015690018326979,0.1387522128597448,0.0,-2.8322794605288016e-10,2.885981876790473e-05,-9.046618803353723e-06,0.045460756750143265,0.0,4.403209826616499e-10,5.812231237946117e-10,0.0721616560880771,0.0,0.0
0.28,0.23889063383327785,0.13978733621812733,0.0,-2.921600346373119e-10,3.583516224204647e-05,-4.961461169245481e-06,0.043818046270142644,0.0,8.641033731848764e-10,9.705175611266026e-10,0.0746613574936239,0.0,0.0
0.29,0.24654774787483066,0.1413837950645922,0.0,-2.710538016598844e-10,4.07032720843392e-05,7.702577211767168e-07,0.04076617967963441,0.0,1.3056288825905152e-09,1.3564907851957062e-09,0.0771424517236315,0.0,0.0
0.3,0.2526248914808795,0.14342844654788536,0.0,-2.1419514236458838e-10,4.235849701804082e-05,7.953889198384036e-06,0.036791381475711975,0.0,1.7206407539808743e-09,1.6954030719020832e-09,0.0796043204374023,0.0,0.0
0.31,0.2566967112417961,0.1457439250671356,0.0,-1.1830631117295488e-10,3.975529910477655e-05,1.61813896883379e-05,0.03255638931113873,0.0,2.0559546010277487e-09,1.9370068133464954e-09,0.0820463500856406,0.0,0.0
0.32,0.25845612431453047,0.14810949994630165,0.0,1.6436691301617432e-11,3.204045049651834e-05,2.481938073304521e-05,0.02882561439702518,0.0,2.2529680109083592e-09,2.028379145264722e-09,0.0844679320633616,0.0,0.0
0.33,0.2577491104557062,0.15028786744038192,0.0,1.8549725437472994e-10,1.8699340795845715e-05,3.301902201108065e-05,0.026371490480792955,0.0,2.2527130153384513e-09,1.9190795988137993e-09,0.0868684628615688,0.0,0.0
0.34,0.2545971231283594,0.15205349463240234,0.0,3.793121379234582e-10,-2.9606224228165534e-07,3.975245226679236e-05,0.02587705730520233,0.0,2.0023043743482612e-09,1.567415612202729e-09,0.0892473442176609,0.0,0.0
0.35,0.24920184269208637,0.15321870266883394,0.0,5.830048377839527e-10,-2.435358089047218e-05,4.387887904278572e-05,0.027848109074108753,0.0,1.4624422162625545e-09,9.474174981418834e-10,0.0916039832645315,0.0,0.0
0.36,0.24192943357502633,0.15365455525879534,0.0,7.766119195389231e-10,-5.216020293516542e-05,4.42409330496926e-05,0.03254539466899252,0.0,6.154189385363138e-10,5.593883834493145e-11,0.0939377926783239,0.0,0.0
0.37,0.2332743020610171,0.15330445580657737,0.0,9.359347883637265e-10,-8.163448873204255e-05,3.978870837591441e-05,0.03994449083821332,0.0,-5.271232592464887e-10,-1.0808723027424947e-09,0.0962481908248045,0.0,0.0
0.38,0.22380569748147744,0.15218912659197445,0.0,1.0340900970709221e-09,-0.0001099515179643621,2.9725144496541926e-05,0.049728105436317206,0.0,-1.917612302054533e-09,-2.402618513612497e-09,0.0985346019043186,0.0,0.0
0.39,0.21410444475968188,0.1504024012505614,0.0,1.043774070177236e-09,-0.0001336570640223152,1.3662335127332175e-05,0.06131248690726346,0.0,-3.4681899449876827e-09,-3.8121713179865904e-09,0.1007964560952911,0.0,0.0
0.4,0.20470099309441803,0.1480980982972716,0.0,9.401808643203437e-10,-0.00014888225470703533,-8.225657672173797e-06,0.0739061259981133,0.0,-5.049659359343421e-09,-5.176601487140175e-09,0.1030331896962388,0.0,0.0
0.41,0.19602771722009166,0.1454693024572844,0.0,7.044264158182671e-10,-0.0001516618427009385,-3.507138607766714e-05,0.08659494280457693,0.0,-6.494739636996956e-09,-6.332333316541593e-09,0.1052442452662557,0.0,0.0
0.42,0.1883955087281373,0.14272274668025034,0.0,3.272332639014788e-10,-0.00013834854528460653,-6.522432418402818e-05,0.09844383588585805,0.0,-7.606421163863156e-09,-7.095083663239809e-09,0.1074290717639397,0.0,0.0
0.43,0.1819971496502468,0.14005230271769226,0.0,-1.8746271971654776e-10,-0.00010610322578256297,-9.622404982049154e-05,0.10860098280581419,0.0,-8.17186250191615e-09,-7.274765782677596e-09,0.1095871246847235,0.0,0.0
0.44,0.17693111139849937,0.13761587963297414,0.0,-8.19405043672715e-10,-5.342684509836103e-05,-0.00012485614240042003,0.11639115026760882,0.0,-7.981772421172722e-09,-6.695035127707145e-09,0.1117178661965763,0.0,0.0
0.45,0.17323317260800578,0.1355186353433378,0.0,-1.5298876741604337e-09,1.9313662877207328e-05,-0.00014730677826321043,0.12138897149533366,0.0,-6.8545966712260075e-09,-5.216552349479507e-09,0.113820765274043,0.0,0.0
