time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.45221421444668525,0.27529490336697027,0.0,3.019042043371421e-09,-4.142023726306976e-07,-5.279329389061599e-07,0.002840421436284311,1.717554301491456e-09,-6.97949447321525e-10,0.0,0.0,0.0
0.01,0.4635761835141977,0.2716529809274245,0.0,3.757404965914943e-09,-1.4345547101685974e-07,-1.8503409573255172e-07,0.002655651752812027,9.712467383003369e-11,-2.75580815873454e-09,0.0027552189965462,0.0,0.0
0.02,0.4737439598719711,0.26847641304050246,0.0,4.276691055186685e-09,2.1583993810119915e-07,2.703825139441194e-07,0.002402012913452613,-1.968737106005609e-09,-5.0597124325593456e-09,0.0055097513347562,0.0,0.0
0.03,0.4821028017932076,0.26612880200052275,0.0,4.460488444144323e-09,6.475480988243935e-07,8.179395295315114e-07,0.0020411619363076947,-4.370167923279924e-09,-7.419891122080736e-09,0.0082629105274234,0.0,0.0
0.04,0.4881745240321587,0.2648740890115996,0.0,4.198404291254701e-09,1.1231662286969012e-06,1.4215647644175523e-06,0.0015276722291135804,-6.930582700941545e-09,-9.589423219175463e-09,0.0110140104295578,0.0,0.0
0.05,0.49161103359943675,0.264853112672531,0.0,3.3999345477474686e-09,1.6016715356851787e-06,2.0292859215090866e-06,0.000820442087736261,-9.408381101948627e-09,-1.127632044623498e-08,0.0137623654093879,0.0,0.0
0.06,0.49218884453814393,0.2660799938310256,0.0,2.0098460726048953e-09,2.030717110733122e-06,2.5747353977928284e-06,-0.00010476533618701555,-1.150632970055591e-08,-1.216385392581732e-08,0.0165072905192344,0.0,0.0
0.07,0.48980691157066136,0.2684540401261859,0.0,2.3769106564387813e-11,2.3494057442269133e-06,2.9806568210564777e-06,-0.0012428423485636262,-1.2889636860044341e-08,-1.1939079679139699e-08,0.0192481016662133,0.0,0.0
0.08,0.4844884488671629,0.2717812416307043,0.0,-2.4976744706698306e-09,2.4927569791695845e-06,3.16456096712203e-06,-0.0025482449281330638,-1.3213045387229875e-08,-1.0328595373237228e-08,0.0219841157827265,0.0,0.0
0.09,0.476385651220762,0.27580011587268294,0.0,-5.418168299117714e-09,2.397825669442969e-06,3.0464796960570676e-06,-0.0039266786476616885,-1.2156354118366154e-08,-7.139498423312441e-09,0.0247146509966967,0.0,0.0
0.1,0.4657846759019731,0.2802081010834055,0.0,-8.520531094070437e-09,2.011235775737482e-06,2.5585198571873337e-06,-0.0052309214237141145,-9.466685905341375e-09,-2.3023936467946837e-09,0.0274390268015036,0.0,0.0
0.11,0.45310714991106676,0.2846861153870782,0.0,-1.1509136557749415e-08,1.2976726446222039e-06,1.6556393425813226e-06,-0.0062620010860268,-5.004619211106626e-09,4.087774277785518e-09,0.030156564225581,0.0,0.0
0.12,0.4389041120814895,0.28892008966203286,0.0,-1.4021690970853307e-08,2.486480942686685e-07,3.267768022489433e-07,-0.006776681998307656,1.2099016504551493e-09,1.1738180023492724e-08,0.0328665860016304,0.0,0.0
0.13,0.42383893951794505,0.2926191699312685,0.0,-1.5651570995080835e-08,-1.1093615751486115e-06,-1.3948056827470371e-06,-0.006501826335592919,8.957033736351932e-09,2.0137547888498985e-08,0.0355684167354107,0.0,0.0
0.14,0.4086576711258515,0.2955308265828792,0.0,-1.598107443083268e-08,-2.7084762898940236e-06,-3.4233262717985573e-06,-0.005155694659261609,1.778782231320089e-08,2.8554315925146084e-08,0.0382613830740598,0.0,0.0
0.15,0.39414821939569383,0.2974532970310108,0.0,-1.4624819788077425e-08,-4.435842138128875e-06,-5.615919013934678e-06,-0.0024756520932112717,2.7012586690847773e-08,3.6058762739280366e-08,0.040944813873909,0.0,0.0
0.16,0.38109322288838665,0.2982456960267192,0.0,-1.1281198889708502e-08,-6.134096479609549e-06,-7.773182396210055e-06,0.0017489959311161702,3.571291499936371e-08,4.157306808686126e-08,0.0436180403677457,0.0,0.0
0.17,0.3702222813893785,0.29783591631059464,0.0,-5.788330564358913e-09,-7.6068989546232885e-06,-9.64615133270074e-06,0.007641340505009143,4.2782268963685436e-08,4.395124250077391e-08,0.0462803963314842,0.0,0.0
0.18,0.3621664771499593,0.296226252711621,0.0,1.8204889455022768e-09,-8.63027319789472e-06,-1.0950641564002934e-05,0.015202019865210718,4.69983650262773e-08,4.208806435616606e-08,0.048931218250203,0.0,0.0
0.19,0.35741405549795524,0.29349647374379945,0.0,1.126812969161926e-08,-8.970058766555198e-06,-1.138935153059482e-05,0.02428010978715356,4.712781982658118e-08,3.505271141200993e-08,0.0515698454835062,0.0,0.0
0.2,0.3562659984458511,0.2898036885307165,0.0,2.1998989823320694e-08,-8.405174801857615e-06,-1.0681348871356837e-05,0.03455530388285525,4.2060097113155597e-08,2.2238875534659777e-08,0.0541956204301694,0.0,0.0
0.21,0.3587952930998261,0.2853778443469074,0.0,3.3165980941462246e-08,-6.755671690959111e-06,-8.597648882209889e-06,0.04553660083987226,3.0963745512966164e-08,3.519116900805726e-09,0.0568078886920272,0.0,0.0
0.22,0.3648193951561533,0.2805113425226979,0.0,4.364638193739355e-08,-3.913740855604732e-06,-5.000569234837536e-06,0.05658163427040995,1.3453561504293749e-08,-2.06125408127076e-08,0.0594059992370635,0.0,0.0
0.23,0.37389612181291293,0.27554141601138515,0.0,5.2092544730264296e-08,1.249664337140727e-07,1.1649511246607111e-07,0.06693926038471257,-1.0246949546653067e-08,-4.8928758611769013e-08,0.0619893045616618,0.0,0.0
0.24,0.3853476495680764,0.2708246975201237,0.0,5.70211711660115e-08,5.233105200831968e-06,6.593179733494807e-06,0.07581603589271135,-3.916711112641514e-08,-7.940843731874495e-08,0.064557160851977,0.0,0.0
0.25,0.3983088005021968,0.2667047180748725,0.0,5.694159598111258e-08,1.1130449746142355e-05,1.4075167345277904e-05,0.08246440536255623,-7.149642072136418e-08,-1.0924817890274406e-07,0.0671089281443874,0.0,0.0
0.26,0.4117895241737345,0.2634747059898756,0.0,5.051929712508928e-08,1.737399574979252e-05,2.200149841731451e-05,0.08628632598204149,-1.0456027544055472e-07,-1.3496366911394913e-07,0.0696439704849866,0.0,0.0
0.27,0.42474105095925885,0.26133983994677085,0.0,3.676593039863423e-08,2.3363478433483494e-05,2.9611418623046436e-05,0.0869404444312378,-1.3488511471840292e-07,-1.525938461184414e-07,0.0721616560880771,0.0,0.0
0.28,0.4361203771968475,0.2603848972204179,0.0,1.5241906335617252e-08,2.8365829284615042e-05,3.597524339750992e-05,0.08443432045446497,-1.5836973272657665e-07,-1.580127597417465e-07,0.0746613574936239,0.0,0.0
0.29,0.4449544667869552,0.26055440691106346,0.0,-1.3747615550139963e-08,3.156093623526452e-05,4.005225536236705e-05,0.07917829404798915,-1.7057222025870004e-07,-1.4734338621123598e-07,0.0771424517236315,0.0,0.0
0.3,0.4504084594211956,0.2616515265393543,0.0,-4.898683915029275e-08,3.21093415329521e-05,4.077645825884559e-05,0.07197987171228344,-1.6711169663455873e-07,-1.1745480634890542e-07,0.0796043204374023,0.0,0.0
0.31,0.45185855488793764,0.2633579472408285,0.0,-8.824004235550221e-08,2.9240246260873047e-05,3.716813947918721e-05,0.06397040268357079,-1.4417102357421142e-07,-6.650991359399245e-08,0.0820463500856406,0.0,0.0
0.32,0.4489627881678713,0.2652716785351241,0.0,-1.2822620004331346e-07,2.2355498639427626e-05,2.846577884894873e-05,0.05647427520433761,-9.907177871642406e-08,5.483598342396283e-09,0.0844679320633616,0.0,0.0
0.33,0.4417173501204567,0.2669556309986069,0.0,-1.6470284461865177e-07,1.1142309287893884e-05,1.426911741957601e-05,0.05084442478924623,-3.087704031855957e-08,9.617925645449189e-08,0.0868684628615688,0.0,0.0
