time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,0.07644345007924395,0.04568727248237358,0.0,-1.1315380763014473e-08,0.002031120987309321,0.0018711623167647661,0.00027471692797234647,0.0,-1.4258582562683895e-08,3.889280950438001e-09,3.870536255546462e-09,0.0,0.0,0.0
0.01,0.07662597166900845,0.044790455695762024,0.0,-9.62687522070264e-09,0.019769478049014737,0.01751675562553647,0.0003660931129883121,0.0,-5.943307115026483e-09,2.0338396067908286e-08,3.683848166474199e-09,0.0027552189965462,0.0,0.0
0.02,0.07670182242226849,0.04396033009566301,0.0,-6.416730849271554e-09,0.03589832709335263,0.03172699201684069,0.0004409725202460279,0.0,5.262181736266203e-09,3.8941807484021804e-08,3.038121486842611e-09,0.0055097513347562,0.0,0.0
0.03,0.0766840650608787,0.04324953448479494,0.0,-1.6331712222668754e-09,0.04904057231820601,0.04328616107140052,0.00048653984509858727,0.0,1.8889150303425657e-08,5.8212104122423444e-08,1.881913119772877e-09,0.0082629105274234,0.0,0.0
0.04,0.07658637936576947,0.042695644004139874,0.0,4.614795216663407e-09,0.058189629838375743,0.05130759991836838,0.0004897950008802075,0.0,3.407431481130059e-08,7.618887025927702e-08,2.066525019595924e-10,0.0110140104295578,0.0,0.0
0.05,0.0764152965104859,0.04231749246746867,0.0,1.202634921072092e-08,0.06280229613786091,0.05531588281684062,0.0004389564647287671,0.0,4.954984824034737e-08,9.052944665249066e-08,-1.9409071859372356e-09,0.0137623654093879,0.0,0.0
0.06,0.07616778407723916,0.04211475636785246,0.0,2.0090806521559494e-08,0.06281190078016177,0.055258405805401895,0.00032511238282800076,0.0,6.36756170951834e-08,9.866647143462706e-08,-4.449039779250666e-09,0.0165072905192344,0.0,0.0
0.07,0.0758330062882545,0.04207009257821955,0.0,2.808801925601082e-08,0.05857894493724452,0.051461527530129204,0.00014400564635199114,0.0,7.452139670921803e-08,9.803262375848751e-08,-7.136021647216011e-09,0.0192481016662133,0.0,0.0
0.08,0.07539659847465523,0.04215284011604497,0.0,3.511213847403725e-08,0.050803321306629706,0.04455253123212079,-0.00010220513068843291,0.0,8.000334374063341e-08,8.634564611985167e-08,-9.751530266686764e-09,0.0219841157827265,0.0,0.0
0.09,0.07484586853265086,0.04232339455147548,0.0,4.0122366293072895e-08,0.04041982375948514,0.035366581429603444,-0.00040340509011959225,0.0,7.807412881423967e-08,6.193817218280491e-08,-1.1986033452468165e-08,0.0247146509966967,0.0,0.0
0.1,0.07417459250199146,0.04253758839805172,0.0,4.2022302661747495e-08,0.028493145780529545,0.024853004428565802,-0.0007404258057876496,0.0,6.696001502954021e-08,2.410776245605571e-08,-1.348927024031497e-08,0.0274390268015036,0.0,0.0
0.11,0.07338639040761195,0.04275063798515974,0.0,3.9766748092268e-08,0.016122978414952874,0.013990312373828213,-0.0010846221967151515,0.0,4.543115537575499e-08,-2.6546291065086728e-08,-1.3898210428471733e-08,0.030156564225581,0.0,0.0
0.12,0.07249604488643836,0.04292041580200967,0.0,3.249147017592108e-08,0.004364927520065408,0.003715100381132633,-0.0013983391207034587,0.0,1.3084012297448765e-08,-8.784033068056488e-08,-1.2873931315209224e-08,0.0328665860016304,0.0,0.0
0.13,0.07152856786775483,0.04300996766051693,0.0,1.965768743700456e-08,-0.005830972513084703,-0.005133505677422859,-0.001636438919037416,0.0,-2.9392201890202793e-08,-1.55823776059155e-07,-1.0145709622990428e-08,0.0355684167354107,0.0,0.0
0.14,0.0705163389841283,0.04298931088004043,0.0,1.1991782795777497e-09,-0.013665213431526936,-0.01185465580077078,-0.001748985729078798,0.0,-7.999892874554326e-08,-2.2474375502082997e-07,-5.559369071093124e-09,0.0382613830740598,0.0,0.0
0.15,0.06949521085763267,0.042836621564898744,0.0,-2.234361216065007e-08,-0.018519993695874853,-0.015914116207717113,-0.0016850757927203992,0.0,-1.3529892679255107e-07,-2.8720032884710823e-07,8.743422259259265e-10,0.040944813873909,0.0,0.0
0.16,0.06850091990570395,0.04253894678051822,0.0,-4.9720842715823555e-08,-0.01997997770466947,-0.016962938789437627,-0.0013976690700884778,0.0,-1.9041195793669443e-07,-3.3452620309613475e-07,8.93670716860824e-09,0.0436180403677457,0.0,0.0
0.17,0.06756705372818239,0.04209256310354012,0.0,-7.892174537888964e-08,-0.01784562786193092,-0.014848944030312502,-0.0008491243290832119,0.0,-2.391695111373247e-07,-3.5740898418525303e-07,1.8169536934543648e-08,0.0462803963314842,0.0,0.0
0.18,0.06672495842111133,0.04150305329841616,0.0,-1.071937467158245e-07,-0.012141012741581454,-0.009622562807084763,-1.6980311560730547e-05,0.0,-2.744540452688031e-07,-3.4675196001625945e-07,2.7861803279393647e-08,0.048931218250203,0.0,0.0
0.19,0.06600475975740995,0.04078510397947414,0.0,-1.311490698477349e-07,-0.00311645308472702,-0.0015372669142825852,0.0011006229525639868,0.0,-2.8873458364889126e-07,-2.9474182429877325e-07,3.7060754306951927e-08,0.0515698454835062,0.0,0.0
0.2,0.06543599569853988,0.03996196126923224,0.0,-1.4697044756596664e-07,0.008755302231436933,0.008956588520823101,0.002480604405055988,0.0,-2.747918684334912e-07,-1.960603193868745e-07,4.4612846959236015e-08,0.0541956204301694,0.0,0.0
0.21,0.06504664579649833,0.03906443654427353,0.0,-1.507196939743843e-07,0.02279213386963866,0.02122688506589055,0.004072463622333482,0.0,-2.266034171349255e-07,-4.914388982032653e-08,4.92379499266479e-08,0.0568078886920272,0.0,0.0
0.22,0.06486030218782751,0.03812933998302506,0.0,-1.387424683490296e-07,0.03812850962182555,0.0344868908930887,0.005798417429823649,0.0,-1.403331166237455e-07,1.4263561684805102e-07,4.963750356257571e-08,0.0594059992370635,0.0,0.0
0.23,0.06489224785487133,0.03719724064566489,0.0,-1.0815009797494504e-07,0.05375804335442455,0.047837426514506697,0.007556767864550052,0.0,-1.534353392874768e-08,3.7002145626324764e-07,4.463373782565275e-08,0.0619893045616618,0.0,0.0
0.24,0.06514568047796385,0.03630951086475657,0.0,-5.734563983943749e-08,0.06859525654334211,0.06032594998648734,0.009228845943457076,0.0,1.4487534598376832e-07,6.173211271142932e-07,3.333282378493368e-08,0.064557160851977,0.0,0.0
0.25,0.06560894440854018,0.03550471283737933,0.0,1.345235354994627e-08,0.0815567065208748,0.07102221713949901,0.010689450132759012,0.0,3.319864781150845e-07,8.624222263863211e-07,1.530026625251549e-08,0.0671089281443874,0.0,0.0
0.26,0.06625382299791133,0.03481453366573658,0.0,1.017471262077798e-07,0.09165775336316832,0.07910666895479931,0.01182010792555636,0.0,5.324311905887686e-07,1.0775252732088164e-06,-9.267650097621793e-09,0.0696439704849866,0.0,0.0
0.27,0.06703454717824255,0.03425967971728213,0.0,2.0242981409162758e-07,0.09811586765845667,0.08396293504905916,0.012523731828171653,0.0,7.275338387404893e-07,1.2307044634966308e-06,-3.939645265566146e-08,0.0721616560880771,0.0,0.0
0.28,0.06788757593541359,0.03384638680356011,0.0,3.076459618610507e-07,0.10044498986370236,0.08526023640114656,0.012738376680996814,0.0,8.942026079968511e-07,1.2883451691896865e-06,-7.323292295646138e-08,0.0746613574936239,0.0,0.0
0.29,0.06873294606123845,0.033564389174608765,0.0,4.0693103943382583e-07,0.09852047508175427,0.08300718661536868,0.01244715457667951,0.0,1.006308576599237e-06,1.218422758452918e-06,-1.080151188721666e-07,0.0771424517236315,0.0,0.0
