time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,0.051403377369622895,0.030401112014320955,0.0,-1.0552873579744343e-08,9.653637432902901e-08,0.00046329371044874425,2.713684026729167e-05,0.0,5.0037880480152725e-08,7.618629401886448e-08,-1.8145469340516902e-09,0.0,0.0,0.0
0.01,0.051638486693093046,0.029765988994677167,0.0,-8.113259130006104e-09,1.3946166418753691e-07,0.004274235863327075,0.0002324812208454503,0.0,5.5085414323226594e-08,8.720095888137084e-08,-4.159390799005901e-09,0.0027552189965462,0.0,0.0
0.02,0.051797920947335575,0.029175320151729623,0.0,-4.118569283105308e-09,1.7841849720830936e-07,0.007730282795751187,0.0004185745975035325,0.0,5.5371536018623805e-08,9.148947077973318e-08,-6.671440187917223e-09,0.0055097513347562,0.0,0.0
0.03,0.051889478802094255,0.028663859836957233,0.0,1.4048446909951863e-09,2.0801760854118924e-07,0.01053539348679554,0.0005694213214790859,0.0,4.9587320626625394e-08,8.677157393357551e-08,-9.116669501730485e-09,0.0082629105274234,0.0,0.0
0.04,0.05192178357229086,0.028256367953711205,0.0,8.25385175334543e-09,2.2246301185111624e-07,0.012474710418676952,0.0006733961149261393,0.0,3.6746647362390865e-08,7.115522381073514e-08,-1.1205698247805555e-08,0.0110140104295578,0.0,0.0
0.05,0.05189897519213139,0.027965191001762056,0.0,1.602367385354969e-08,2.1608634577152372e-07,0.013434605123811788,0.000724331783683058,0.0,1.638225991351947e-08,4.345076290763023e-08,-1.2611068748931522e-08,0.0137623654093879,0.0,0.0
0.06,0.051819007351221934,0.027790006547147916,0.0,2.4098734384461847e-08,1.8401038036979647e-07,0.013405357465583663,0.0007216743452165348,0.0,-1.1263185585963571e-08,3.491392656992113e-09,-1.2993385415079089e-08,0.0165072905192344,0.0,0.0
0.07,0.051674766439875,0.027719260015090348,0.0,3.166445373422505e-08,1.2290266910002534e-07,0.01247017482295847,0.0006699038352039841,0.0,-4.507363860785565e-08,-4.757394695115359e-08,-1.2035790668637673e-08,0.0192481016662133,0.0,0.0
0.08,0.05145689825765769,0.0277326356762535,0.0,3.774430111572215e-08,3.1759859295082594e-08,0.010785759812711314,0.0005774995735153914,0.0,-8.294928134110654e-08,-1.0705520521320955e-07,-9.485186320889005e-09,0.0219841157827265,0.0,0.0
0.09,0.05115727447634507,0.02780396881666599,0.0,4.126476388091754e-08,-8.735618555994499e-08,0.008559133357727866,0.000455701517471969,0.0,-1.2177576341544277e-07,-1.7060648333580475e-07,-5.197433538448976e-09,0.0247146509966967,0.0,0.0
0.1,0.05077219904460275,0.027904155265511467,0.0,4.114851008297085e-08,-2.2872509805552896e-07,0.006024245401583399,0.00031725612633837284,0.0,-1.5749781286555267e-07,-2.3226434509777474e-07,8.174193062217312e-10,0.0274390268015036,0.0,0.0
0.11,0.05030466739644799,0.028003765359451555,0.0,3.643296413985956e-08,-3.8262173013870905e-07,0.0034207154227507293,0.0001752712625711719,0.0,-1.8531704831923735e-07,-2.846759746973385e-07,8.354894407526553e-09,0.030156564225581,0.0,0.0
0.12,0.04976524407194824,0.02807520147900017,0.0,2.6407948492264067e-08,-5.353215853945234e-07,0.0009760054032162128,4.224903200357031e-05,0.0,-2.0002534682466522e-07,-3.195427756673794e-07,1.698663273369681e-08,0.0328665860016304,0.0,0.0
0.13,0.04917142366623988,0.02809434526109309,0.0,1.076222504233698e-08,-6.695516964449242e-07,-0.0011085087805468813,-7.067905976457169e-05,0.0,-1.9647311856674503e-07,-3.282879525527244e-07,2.604789661456657e-08,0.0355684167354107,0.0,0.0
