time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.30153584684895324,0.18351698479543657,0.0,1.5070007375742705e-10,-6.568766616324838e-07,-6.005792387696527e-08,0.002246106700451628,0.0,6.626757810235045e-11,-4.733512379631289e-11,0.0,0.0,0.0
0.01,0.31204860126452494,0.18230195838243365,0.0,1.4197638609970262e-10,-2.989467660707869e-07,-5.389691741741397e-08,0.002125686553995784,0.0,-4.1848975666065164e-11,-1.3712416541149742e-10,0.0027552189965462,0.0,0.0
0.02,0.3216795020741952,0.1813968844874782,0.0,1.1515120473941421e-10,1.8817873198273632e-07,-4.009996282119991e-08,0.0019402037944174309,0.0,-1.7431989650468695e-10,-2.357745744591216e-10,0.0055097513347562,0.0,0.0
0.03,0.32998385230300364,0.18105486921266617,0.0,6.834714486403393e-11,7.850758208649299e-07,-1.8150531102360783e-08,0.0016573245296234514,0.0,-3.2297150877450533e-10,-3.34711557653073e-10,0.0082629105274234,0.0,0.0
0.04,0.3366159389841851,0.18146140124155957,0.0,1.401206378063779e-12,1.4549240521715503e-06,1.1701407557279997e-08,0.0012404364297372457,0.0,-4.756414000119962e-10,-4.2302848023295597e-10,0.0110140104295578,0.0,0.0
0.05,0.3413229744096703,0.18271779465042576,0.0,-8.36572790863063e-11,2.142927899479842e-06,4.826153526337954e-08,0.0006576727690874568,0.0,-6.164587290235725e-10,-4.880721948113519e-10,0.0137623654093879,0.0,0.0
0.06,0.3439400443186247,0.18483807054679158,0.0,-1.8224388285141813e-10,2.777578412916942e-06,8.927047022158759e-08,-0.00010823563234478424,0.0,-7.266114130961417e-10,-5.1637926304284e-10,0.0165072905192344,0.0,0.0
0.07,0.3443878793211923,0.18775639963957982,0.0,-2.870426633391643e-10,3.2741087315656814e-06,1.3136890891445344e-07,-0.00105022690886448,0.0,-7.856456211166303e-10,-4.949532557519301e-10,0.0192481016662133,0.0,0.0
0.08,0.3426740144371476,0.1913411383587754,0.0,-3.8808566925621863e-10,3.5403483006234155e-06,1.7017552628407937e-07,-0.0021283489213032836,0.0,-7.732960902639095e-10,-4.128328197659985e-10,0.0219841157827265,0.0,0.0
0.09,0.338896589145138,0.19541196162849378,0.0,-4.731481812429523e-10,3.4849692940182403e-06,2.0049923104030584e-07,-0.0032634791562970895,0.0,-6.71786456875149e-10,-2.628544250093167e-10,0.0247146509966967,0.0,0.0
0.1,0.33324886148206956,0.19975757283895162,0.0,-5.285005050981397e-10,3.0278514288448178e-06,2.1669825078348153e-07,-0.004334401019876816,0.0,-4.684703024199189e-10,-4.3466319572438925e-11,0.0274390268015036,0.0,0.0
