time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.5018433663193033,0.3059166441621547,0.0,3.410002381288355e-09,-4.5637656460558006e-07,-5.790049340764727e-07,0.0031816638856080595,1.635929904625183e-09,-1.0993131304021344e-09,0.0,0.0,0.0
0.01,0.5141241887148323,0.30185883001599584,0.0,4.241148864602942e-09,-1.5826485277430444e-07,-2.0128624651985478e-07,0.002993506523509972,-2.8540707599732923e-10,-3.517250980510015e-09,0.0027552189965462,0.0,0.0
0.02,0.5250988601570026,0.298317416620248,0.0,4.824403067930716e-09,2.373795265871848e-07,3.0009421222446676e-07,0.002727765359128184,-2.690422144991783e-09,-6.193287185318322e-09,0.0055097513347562,0.0,0.0
0.03,0.534113933751269,0.2956952450460866,0.0,5.028522492279688e-09,7.127953639719906e-07,9.026455684254652e-07,0.002339928106459151,-5.441859792993994e-09,-8.89957125561124e-09,0.0082629105274234,0.0,0.0
0.04,0.5406698470913018,0.2942843644083756,0.0,4.729151000891469e-09,1.2366014979386097e-06,1.56661269067288e-06,0.001777459381647863,-8.32719014501619e-09,-1.1343778112714086e-08,0.0110140104295578,0.0,0.0
0.05,0.5444110757576445,0.29424009024977915,0.0,3.824471370451143e-09,1.7636273019561178e-06,2.2347587973815525e-06,0.0009926377017117204,-1.1062012057777858e-08,-1.3184266498733866e-08,0.0137623654093879,0.0,0.0
0.06,0.5451166533431728,0.2955771138497412,0.0,2.2525541848637675e-09,2.2362285416895047e-06,2.8340304803891836e-06,-4.330320987936448e-05,-1.3302347832838055e-08,-1.4054778188380575e-08,0.0165072905192344,0.0,0.0
0.07,0.5426938394423523,0.2981828709208566,0.0,8.93209381539404e-12,2.5873409453367222e-06,3.2794252245433466e-06,-0.0013260630685628847,-1.4666849655343386e-08,-1.3598495156947505e-08,0.0192481016662133,0.0,0.0
0.08,0.537175971948397,0.301841572222958,0.0,-2.837491122755504e-09,2.7453986033338217e-06,3.4802228481889993e-06,-0.0028056862553948575,-1.476911114192856e-08,-1.1510183939374263e-08,0.0219841157827265,0.0,0.0
0.09,0.5287237075287119,0.3062630579379667,0.0,-6.132409488342029e-09,2.641071386010749e-06,3.348523157652984e-06,-0.004377064675948026,-1.3259207432717008e-08,-7.5839177557883e-09,0.0247146509966967,0.0,0.0
0.1,0.5176272156370358,0.3111122349598708,0.0,-9.630337592442027e-09,2.215561341190833e-06,2.809760605353703e-06,-0.005875073606550521,-9.872327632136945e-09,-1.7625746563358576e-09,0.0274390268015036,0.0,0.0
0.11,0.5043057379790002,0.31603643062450953,0.0,-1.2997406015088626e-08,1.429955213036747e-06,1.8145589593285004e-06,-0.0070757295604856356,-4.481003050876546e-09,5.8159069742658395e-09,0.030156564225581,0.0,0.0
0.12,0.4893005447389025,0.32068931823042063,0.0,-1.5824718534612005e-08,2.7487809560189574e-07,3.5096936922679885e-07,-0.0077044677159892,2.85390237036942e-09,1.4781520391127402e-08,0.0328665860016304,0.0,0.0
0.13,0.47325798245686834,0.32475105835882806,0.0,-1.765362126653572e-08,-1.2205427069049729e-06,-1.5441639429644955e-06,-0.007452202344188769,1.1839432185846701e-08,2.4511018856356834e-08,0.0355684167354107,0.0,0.0
0.14,0.45690125829747996,0.32794490611100974,0.0,-1.80132736286664e-08,-2.981583761411835e-06,-3.776206129458726e-06,-0.00599927009553684,2.1920805586013626e-08,3.412917858598513e-08,0.0382613830740598,0.0,0.0
0.15,0.4409928269488613,0.33005075207542284,0.0,-1.6469649920529164e-08,-4.883990637796117e-06,-6.187736373326306e-06,-0.003046679142250477,3.227277699374339e-08,4.2538373725508386e-08,0.040944813873909,0.0,0.0
0.16,0.4262925968175686,0.33091597212962337,0.0,-1.268359764783356e-08,-6.754486276855237e-06,-8.559182831365726e-06,0.0016467544994785718,4.1818703718142386e-08,4.848077425450244e-08,0.0436180403677457,0.0,0.0
0.17,0.4135179411303935,0.33046373796628165,0.0,-6.4739365409474274e-09,-8.376857972004285e-06,-1.0616527592781073e-05,0.00822396273224684,4.9282637034333116e-08,5.063501239993241e-08,0.0462803963314842,0.0,0.0
0.18,0.40330798182306005,0.3286987422538051,0.0,2.120054607320379e-09,-9.504443574984036e-06,-1.2047122684375715e-05,0.01668996287162186,5.327751170515936e-08,4.774583165360775e-08,0.048931218250203,0.0,0.0
0.19,0.3961897609224332,0.32571007294405124,0.0,1.2783864475575119e-08,-9.879347237787548e-06,-1.2524036940169704e-05,0.026878517637227376,5.242932630255844e-08,3.8781172354836055e-08,0.0515698454835062,0.0,0.0
0.2,0.3925433965907422,0.32167056569437463,0.0,2.488883877048433e-08,-9.258056521741626e-06,-1.1738519105373333e-05,0.03843137570952168,4.5533182289693566e-08,2.3106614304332842e-08,0.0541956204301694,0.0,0.0
0.21,0.39256864687473286,0.31683140442814317,0.0,3.74777074127085e-08,-7.442334029514736e-06,-9.439150301401817e-06,0.05079600223025802,3.173240467825172e-08,6.624663363220211e-10,0.0568078886920272,0.0,0.0
0.22,0.39626145479202424,0.31151035982428127,0.0,4.9282710989104896e-08,-4.313368907293092e-06,-5.47513362401909e-06,0.06324652142686682,1.0707050355635532e-08,-2.7875446777819165e-08,0.0594059992370635,0.0,0.0
0.23,0.40340987809514006,0.3060722268039899,0.0,5.878305830211463e-08,1.3372872585001832e-07,1.5997522804281125e-07,0.07493090629055264,-1.7146605129942224e-08,-6.097352275990096e-08,0.0619893045616618,0.0,0.0
0.24,0.41361289022341324,0.300900884070296,0.0,6.430588618736684e-08,5.758827853027032e-06,7.288832772032799e-06,0.08494523373542712,-5.05679479365552e-08,-9.618055217268206e-08,0.064557160851977,0.0,0.0
0.25,0.4263166293171754,0.2963638346440882,0.0,6.417118219855978e-08,1.2253434229620527e-05,1.552069810288469e-05,0.0924326680780921,-8.734013062004568e-08,-1.3015370887316051e-07,0.0671089281443874,0.0,0.0
0.26,0.44085648271173494,0.2927718676103472,0.0,5.6876373761923304e-08,1.912977785138136e-05,2.4237571460289698e-05,0.09670024456429474,-1.2427968404127503e-07,-1.587904948715016e-07,0.0696439704849866,0.0,0.0
0.27,0.456493928175946,0.29033842538762705,0.0,4.131073139586879e-08,2.5726875765933975e-05,3.2601844026822386e-05,0.09734022937537443,-1.5733065250733327e-07,-1.7748041200130182e-07,0.0721616560880771,0.0,0.0
0.28,0.47244400749281634,0.2891452030083644,0.0,1.698378105621793e-08,3.123745051948868e-05,3.959037974552983e-05,0.09433540766649647,-1.8178083811922672e-07,-1.8148053550829684e-07,0.0746613574936239,0.0,0.0
0.29,0.48789808470555174,0.28912175863438416,0.0,-1.575387393614837e-08,3.475831006618128e-05,4.405833551443246e-05,0.08812212926209173,-1.926089014360664e-07,-1.6640652957085942e-07,0.0771424517236315,0.0,0.0
