time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,0.07615292743340484,0.045703347683072285,0.0,-6.1592861705261e-13,0.004163833466197634,0.003669408244496277,0.0005713208073830991,0.0,-2.1375768276556982e-11,-1.7907360135530797e-11,3.3285724571388215e-13,0.0,0.0,0.0
0.01,0.07850573443810703,0.0458459739136737,0.0,-2.1930996653365362e-12,0.0230246570862134,0.020334653612220168,0.0007003297346197461,0.0,-2.1649764210767097e-11,-1.708506532945521e-11,4.946692695400095e-13,0.0027552189965462,0.0,0.0
0.02,0.08067555972230693,0.04605129499817816,0.0,-3.94984999083408e-12,0.04001712092531812,0.03534970064262533,0.000785547476111219,0.0,-1.9593802839505934e-11,-1.4145504475889737e-11,6.449685550960723e-13,0.0055097513347562,0.0,0.0
0.03,0.08265721630430614,0.04637878511520181,0.0,-5.739322484316534e-12,0.05363817468011934,0.04738666100715144,0.0008056264023507519,0.0,-1.48111596702596e-11,-8.847096440401587e-12,7.639815303487092e-13,0.0082629105274234,0.0,0.0
0.04,0.08445414031905006,0.04687228295943414,0.0,-7.371635716546136e-12,0.06278342240726174,0.055469891319398786,0.0007407196157850793,0.0,-7.101399266957947e-12,-1.1453282289033758e-12,8.301039876616122e-13,0.0110140104295578,0.0,0.0
0.05,0.08606892851547097,0.04755552054867653,0.0,-8.623423184897993e-12,0.0668528745849246,0.05906940068073505,0.0005751030974740562,0.0,3.4647225259975653e-12,8.749443565182402e-12,8.218084442484496e-13,0.0137623654093879,0.0,0.0
0.06,0.08749934192238618,0.04843111012784227,0.0,-9.253648633960433e-12,0.06577341476449397,0.05812065737214124,0.00030005490952426494,0.0,1.648037158111743e-11,2.0326981542687613e-11,7.200545986586618e-13,0.0165072905192344,0.0,0.0
0.07,0.0887387447537785,0.04948228239684257,0.0,-9.025625149189492e-12,0.05995509309173561,0.052985921005841936,-8.32539050804259e-05,0.0,3.115765354142826e-11,3.275337417494129e-11,5.110702322063319e-13,0.0192481016662133,0.0,0.0
0.08,0.0897793823900435,0.05067637424302107,0.0,-7.734457616601725e-12,0.05020542179494413,0.04437846872243876,-0.0005611672322491262,0.0,4.631286976515203e-11,4.487679309569648e-11,1.8929319808981128e-13,0.0219841157827265,0.0,0.0
0.09,0.09061690736877595,0.051969166421827646,0.0,-5.238316736218431e-12,0.03762326931200676,0.033268806097826065,-0.0011056086957788843,0.0,6.039175872171674e-11,5.5270088260364177e-11,-2.398088983771901e-13,0.0247146509966967,0.0,0.0
0.1,0.09125476062173911,0.05330940496980823,0.0,-1.4911004427258398e-12,0.02348820912165417,0.020786880611594144,-0.0016731813692238843,0.0,7.154264600907519e-11,6.231537333174741e-11,-7.573871626790121e-13,0.0274390268015036,0.0,0.0
0.11,0.09170729776771828,0.05464307342534289,0.0,3.4267710328359023e-12,0.009155488771431063,0.00812928626939696,-0.0022056629051654727,0.0,7.774223282175542e-11,6.433247412433266e-11,-1.3297146439859586e-12,0.030156564225581,0.0,0.0
0.12,0.09200091880513753,0.05591718258246894,0.0,9.28334579416999e-12,-0.004038024842273239,-0.0035238034153367054,-0.0026321935360579547,0.0,7.697417772215961e-11,5.974874582773037e-11,-1.9079397778322417e-12,0.0328665860016304,0.0,0.0
0.13,0.09217293148398685,0.05708299980653262,0.0,1.568024492569055e-11,-0.014855227542223766,-0.013080473049652923,-0.002873340525318422,0.0,6.745480724803445e-11,4.7302503125457674e-11,-2.4294527554970892e-12,0.0355684167354107,0.0,0.0
0.14,0.09226847072992142,0.058098744948343016,0.0,2.2052247657866967e-11,-0.022228151396536763,-0.019598261520576348,-0.002847057051014906,0.0,4.7893539487750586e-11,2.6266495414718234e-11,-2.821145769726807e-12,0.0382613830740598,0.0,0.0
0.15,0.0923364820164251,0.05893183328766862,0.0,2.768528723248924e-11,-0.025317033743190675,-0.022336227276659123,-0.002476340955682456,0.0,1.7768420766373932e-11,-3.328005283083832e-12,-3.004713196959921e-12,0.040944813873909,0.0,0.0
0.16,0.09242631679543725,0.05956074918347974,0.0,3.175579797918283e-11,-0.023560610928547297,-0.020799242994502847,-0.0016981508338879054,0.0,-2.2409759492459625e-11,-4.0491216528738873e-11,-2.9039504902818648e-12,0.0436180403677457,0.0,0.0
0.17,0.09258634756499524,0.05997659018111601,0.0,3.3392772543815817e-11,-0.016718000546628996,-0.014774854293797234,-0.0004728725497857413,0.0,-7.087716016688114e-11,-8.312762386531181e-11,-2.4537776121468887e-12,0.0462803963314842,0.0,0.0
0.18,0.09286485856129933,0.060184239434212916,0.0,3.176173154911091e-11,-0.004900706309652334,-0.004361424238942229,0.0012066249661506802,0.0,-1.24476593896935e-10,-1.2797202277959954e-10,-1.6104478446674047e-12,0.048931218250203,0.0,0.0
0.19,0.09331189171492302,0.0602030266224492,0.0,2.6167161382739362e-11,0.011408807801530998,0.010015556325772446,0.003307516415807652,0.0,-1.7863428369251654e-10,-1.706382584235003e-10,-3.6212660027259463e-13,0.0515698454835062,0.0,0.0
0.2,0.09397989409353247,0.060066654561694854,0.0,1.6167001696327614e-11,0.031357413653448844,0.027603777948697963,0.005752429156085856,0.0,-2.2748764783159708e-10,-2.0580548130786567e-10,1.2612349297382572e-12,0.0541956204301694,0.0,0.0
0.21,0.09492149896671273,0.059822125379500345,0.0,1.6897048786683662e-12,0.05374712937536995,0.04734689180696216,0.008419037765852573,0.0,-2.641904374956047e-10,-2.2755812784651255e-10,3.180016559713369e-12,0.0568078886920272,0.0,0.0
0.22,0.09618418158596882,0.05952741049934102,0.0,-1.6858437986681484e-11,0.0770931434477398,0.0679356621794946,0.011144984000671598,0.0,-2.8140892378907234e-10,-2.298831165698321e-10,5.260445379819858e-12,0.0594059992370635,0.0,0.0
0.23,0.097803020403089,0.05924768010465055,0.0,-3.851023031839846e-11,0.0997192392308427,0.0878920658144405,0.013738893471651782,0.0,-2.7200529528539045e-10,-2.0731123385490327e-10,7.314921121997468e-12,0.0619893045616618,0.0,0.0
0.24,0.0997934862059696,0.05905004397296716,0.0,-6.16944911246644e-11,0.11989239097145817,0.10568790440557403,0.015997656228498816,0.0,-2.2988261433633273e-10,-1.55670181778714e-10,9.108404450856303e-12,0.064557160851977,0.0,0.0
0.25,0.10214563307479838,0.058996960496795994,0.0,-8.424847239343144e-11,0.13599276367819885,0.11989461696905437,0.017729279977059087,0.0,-1.509408643105506e-10,-7.289563965207472e-11,1.0371785248373867e-11,0.0671089281443874,0.0,0.0
0.26,0.10481989030860714,0.05913875407219677,0.0,-1.0349928010935188e-10,0.1467076086947037,0.12935415760805544,0.018779508611713285,0.0,-3.406775010162661e-11,4.017413979303777e-11,1.0822619062780974e-11,0.0696439704849866,0.0,0.0
0.27,0.1077441131892338,0.059506053396898344,0.0,-1.1642376885999983e-10,0.15122768176941534,0.13335210901966513,0.019059039463353446,0.0,1.1793642003753237e-10,1.7911282828881127e-10,1.0192906033681298e-11,0.0721616560880771,0.0,0.0
0.28,0.11081220319036723,0.0601033959083336,0.0,-1.198902083774073e-10,0.14941372391970148,0.13176442897277643,0.018566691165763323,0.0,2.9762012866630176e-10,3.354349775398534e-10,8.262717424291578e-12,0.0746613574936239,0.0,0.0
0.29,0.11388574972913362,0.060905560729229855,0.0,-1.1097682715764082e-10,0.141892619027438,0.12514223818532286,0.017402849708717014,0.0,4.924602808057428e-10,4.964492496572609e-10,4.897505217555173e-12,0.0771424517236315,0.0,0.0
0.3,0.1168004955695511,0.06185802831961497,0.0,-8.7352490828054e-11,0.13004723840641141,0.11470293035267115,0.015768163586986263,0.0,6.848921015486582e-10,6.455391968265154e-10,8.594075892390956e-14,0.0796043204374023,0.0,0.0
0.31,0.11937828617902686,0.06288208546404331,0.0,-4.7693920680727064e-11,0.11588659745678684,0.10221581589977129,0.013945545908284727,0.0,8.529067559383568e-10,7.629551014751212e-10,-6.025776309520693e-12,0.0820463500856406,0.0,0.0
0.32,0.12144316402320947,0.06388384266255968,0.0,7.897063987248757e-12,0.10181501826644809,0.08979877446919644,0.012267904230200207,0.0,9.713026271086043e-10,8.271660530838316e-10,-1.3107894412799864e-11,0.0844679320633616,0.0,0.0
0.33,0.12283880119302257,0.06476551985702535,0.0,7.752259355712253e-11,0.09034235480096606,0.07966297963977756,0.01107724396251763,0.0,1.0136266734323357e-09,8.167724336145703e-10,-2.0634483097896716e-11,0.0868684628615688,0.0,0.0
0.34,0.12344423729702612,0.06543713712589838,0.0,1.572176835485796e-10,0.08378303968386513,0.07384778004269944,0.010681682157017517,0.0,9.547754453920902e-10,7.129168158164935e-10,-2.7889197972830654e-11,0.0892473442176609,0.0,0.0
0.35,0.12318553754015464,0.06582700286846352,0.0,2.4083594314590505e-10,0.08398528352581915,0.07398214932272379,0.011316186092252026,0.0,7.741439512667727e-10,5.020593181033159e-10,-3.3993730812279094e-11,0.0916039832645315,0.0,0.0
0.36,0.12204190949943669,0.06588978413240938,0.0,3.2014679630737847e-10,0.09212184646358594,0.08110037660120112,0.013111647568870574,0.0,4.5911975003970553e-10,1.7890706823246644e-10,-3.796187130759871e-11,0.0939377926783239,0.0,0.0
0.37,0.120045779404399,0.06561132496733887,0.0,3.8519015672470317e-10,0.10856416215553125,0.09553117034271712,0.016075702975376287,0.0,8.626975044194676e-12,-2.5078610223561e-10,-3.878004863161831e-11,0.0962481908248045,0.0,0.0
0.38,0.11727735226265411,0.06500974068253582,0.0,4.2491823950723924e-10,0.13285244048090927,0.11687128104519884,0.020087525763190974,0.0,-5.636597589458202e-10,-7.678953493244759e-10,-3.5512514198680414e-11,0.0985346019043186,0.0,0.0
0.39,0.11385528938225152,0.06413268236291533,0.0,4.281302778167224e-10,0.16376508650180885,0.1440465663615835,0.024907557670339125,0.0,-1.2268769050924742e-09,-1.3384614406509235e-09,-2.7426098279514047e-11,0.1007964560952911,0.0,0.0
0.4,0.10992608515446677,0.06305106189664066,0.0,3.846749430127969e-10,0.19948062315774714,0.17545448648485076,0.03020170213249157,0.0,-1.9317876969185716e-09,-1.913481697966245e-09,-1.4125940917326734e-11,0.1030331896962388,0.0,0.0
0.41,0.10565488067198728,0.06184997531510715,0.0,2.8685878791402014e-10,0.23781353221581247,0.20917165749663427,0.035577771814287555,0.0,-2.6113199033339155e-09,-2.430314914182653e-09,4.309927390967859e-12,0.1052442452662557,0.0,0.0
0.42,0.1012193932518673,0.0606180566835504,0.0,1.309596164855829e-10,0.27649204555986834,0.24319831716550253,0.04062996558798417,0.0,-3.1832278329302447e-09,-2.8159771961976893e-09,2.7212404270295942e-11,0.1074290717639397,0.0,0.0
0.43,0.09680685862680033,0.059436898368559136,0.0,-8.129508244664053e-11,0.31343472337651845,0.2757017114170981,0.044985365139510965,0.0,-3.555152854776074e-09,-2.9924700504328633e-09,5.323705201989485e-11,0.1095871246847235,0.0,0.0
0.44,0.09261222770072103,0.05837215223135687,0.0,-3.414581368987218e-10,0.34698275039334303,0.3052205000482671,0.04834612217571836,0.0,-3.6321639983394085e-09,-2.884094323907145e-09,8.033220452192427e-11,0.1117178661965763,0.0,0.0
0.45,0.08883468123890259,0.0574672718977482,0.0,-6.334980267744518e-10,0.37606188932883805,0.3308072547889496,0.05052293275691222,0.0,-3.3266067464824303e-09,-2.4264707111477386e-09,1.0577703248758483e-10,0.113820765274043,0.0,0.0
