time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.25154775171485405,0.1528968029911771,0.0,1.5897666120037448e-10,-5.404991859084721e-07,-6.519008512553456e-07,0.0018131439246200788,-3.905039178027919e-10,-4.708083148131583e-10,0.0,0.0,0.0
0.01,0.2599349476398775,0.15167179628363234,0.0,1.4897917256045702e-10,-2.6913533599045855e-07,-3.1516231601704686e-07,0.0017088151274942613,-5.177049404062053e-10,-5.806661997643805e-10,0.0027552189965462,0.0,0.0
0.02,0.2675980191460683,0.1507053118876786,0.0,1.1976110169621873e-10,1.0489487649335344e-07,1.4688780126222015e-07,0.0015540255323478205,-6.215521648928677e-10,-6.555286624100115e-10,0.0055097513347562,0.0,0.0
0.03,0.2741710203240779,0.15020650548355513,0.0,6.941053625704127e-11,5.676067587455368e-07,7.165674211541646e-07,0.0013232466837430888,-6.842527591020552e-10,-6.776979706902914e-10,0.0082629105274234,0.0,0.0
0.04,0.27936959310283666,0.15032837508601662,0.0,-2.15124390816776e-12,1.0914194774217092e-06,1.3595030725525598e-06,0.0009872581817158554,-6.878091963637915e-10,-6.305790458253768e-10,0.0110140104295578,0.0,0.0
0.05,0.28298608030469863,0.15115412999747657,0.0,-9.266930821208869e-11,1.6345710385388478e-06,2.0239687150130745e-06,0.0005204245469585511,-6.159623479546908e-10,-5.008175333383364e-10,0.0137623654093879,0.0,0.0
0.06,0.2848854199226268,0.15269471713042398,0.0,-1.971794487374867e-10,2.1419506700367714e-06,2.641973610230759e-06,-9.135156866977526e-05,-4.5646278515697106e-10,-2.8065160205485675e-10,0.0165072905192344,0.0,0.0
0.07,0.28500330732606716,0.15489510760056346,0.0,-3.078325696587959e-10,2.547636391534462e-06,3.1324476219938277e-06,-0.0008427631070389084,-2.0350617807553463e-10,2.972628569269072e-11,0.0192481016662133,0.0,0.0
0.08,0.28334708775272194,0.15764604063786558,0.0,-4.1399223865199565e-10,2.779313447022962e-06,3.4067329238472642e-06,-0.001702169803548257,1.3989355904768511e-10,4.2005715031479415e-10,0.0219841157827265,0.0,0.0
0.09,0.2799987673771156,0.16079831208223347,0.0,-5.026678411873787e-10,2.7645875936891426e-06,3.376391102274712e-06,-0.002606496198365792,5.59873529412018e-10,8.684542426340972e-10,0.0247146509966967,0.0,0.0
0.1,0.27511856732632006,0.16417750649726917,0.0,-5.593252701976296e-10,2.4390006357545714e-06,2.963080010055777e-06,-0.0034588233683635877,1.0303508090604518e-09,1.3407138733634567e-09,0.0274390268015036,0.0,0.0
0.11,0.26894675757369635,0.16759786830553527,0.0,-5.690864190759217e-10,1.755314952930263e-06,2.1099590610991543e-06,-0.0041294460818687715,1.5126402533022493e-09,1.7908087523356333e-09,0.030156564225581,0.0,0.0
0.12,0.2618012620236611,0.17087467042727414,0.0,-5.182886053206112e-10,6.933766841966095e-07,7.937667820219804e-07,-0.0044609912281136305,1.9563688241606052e-09,2.1628262554145275e-09,0.0328665860016304,0.0,0.0
0.13,0.254068879001513,0.1738349263317057,0.0,-3.9632734983692387e-10,-7.30382182414067e-07,-9.63589850381118e-07,-0.0042779356264326385,2.301932702094757e-09,2.39452401685692e-09,0.0355684167354107,0.0,0.0
0.14,0.24618905307809144,0.1763265771065058,0.0,-1.9765394033436539e-10,-2.4549545465169496e-06,-3.0853518319365825e-06,-0.0034005301193676747,2.4846382283318732e-09,2.4225419397514522e-09,0.0382613830740598,0.0,0.0
0.15,0.23863096332358827,0.17822636617794888,0.0,7.625246302810765e-11,-4.369574474921721e-06,-5.4337165221020986e-06,-0.0016627429613418634,2.440518626488562e-09,2.1891363155428505e-09,0.040944813873909,0.0,0.0
0.16,0.23186663916125397,0.1794465332266578,0.0,4.1516394189497216e-10,-6.31266702940052e-06,-7.80876202009986e-06,0.0010666468077185258,2.1136302556762676e-09,1.650096740631448e-09,0.0436180403677457,0.0,0.0
0.17,0.22634339685866775,0.17994031380319964,0.0,7.988925832586274e-10,-8.076156973874154e-06,-9.953979203013644e-06,0.004861327492772977,1.4644152571006407e-09,7.832841955769388e-10,0.0462803963314842,0.0,0.0
0.18,0.22245717165543816,0.17970610703613743,0.0,1.1968600617380899e-09,-9.416095447165252e-06,-1.1569569665994787e-05,0.00971546140029243,4.784882538296902e-10,-4.02990953925819e-10,0.048931218250203,0.0,0.0
0.19,0.22052590822160575,0.17879004467660803,0.0,1.5687052634494168e-09,-1.0070119553904613e-05,-1.2334116347457907e-05,0.015525568122506652,-8.250146086552908e-10,-1.8627240572187527e-09,0.0515698454835062,0.0,0.0
0.2,0.22076215023592954,0.1772864702575151,0.0,1.866140931199371e-09,-9.781639394321904e-06,-1.1934466884402651e-05,0.02207980624840333,-2.3865685448919785e-09,-3.5072126066798916e-09,0.0541956204301694,0.0,0.0
0.21,0.2232471262013945,0.17533553647357306,0.0,2.0361882418128356e-09,-8.32987191202979e-06,-1.0102715099204124e-05,0.029057948213797525,-4.102034786893982e-09,-5.2034506599226825e-09,0.0568078886920272,0.0,0.0
0.22,0.2279121524824759,0.17311693684261298,0.0,2.0257998329838337e-09,-5.563955641866054e-06,-6.658079046865534e-06,0.03604464163267409,-5.8222547002005095e-09,-6.777010947821998e-09,0.0594059992370635,0.0,0.0
0.23,0.23453363070536734,0.17083891188512557,0.0,1.7877304792162688e-09,-1.438453721491781e-06,-1.5503399263714718e-06,0.04255756381571361,-7.357532915880968e-09,-8.020298448261645e-09,0.0619893045616618,0.0,0.0
0.24,0.24274448848295285,0.16872218808912987,0.0,1.2873383414094515e-09,3.95332384014911e-06,5.099561861630965e-06,0.04809078986127811,-8.48782316976622e-09,-8.70669994886023e-09,0.064557160851977,0.0,0.0
0.25,0.25205968315747423,0.1669793537163069,0.0,5.098113573427331e-10,1.0352462872188929e-05,1.2967042848642968e-05,0.05217188158133047,-8.97901571076038e-09,-8.610640271419904e-09,0.0671089281443874,0.0,0.0
0.26,0.2619095707883807,0.16579121881284872,0.0,-5.32869429612555e-10,1.731876842427034e-05,2.1505286993127185e-05,0.05442858717890726,-8.605154760757393e-09,-7.532902964735458e-09,0.0696439704849866,0.0,0.0
0.27,0.2716748181515685,0.16528284223427245,0.0,-1.7960731998400747e-09,2.4231008197063548e-05,2.994634118856457e-05,0.05465746950300649,-7.175710176840236e-09,-5.3298165803960145e-09,0.0721616560880771,0.0,0.0
0.28,0.2807199618449573,0.16550304006680133,0.0,-3.198716364247722e-09,3.0307319286707756e-05,3.732705434725077e-05,0.05288258308995934,-4.566231443325694e-09,-1.9441032832267564e-09,0.0746613574936239,0.0,0.0
0.29,0.28842710983354153,0.1664119223061349,0.0,-4.622486298713611e-09,3.464892126318006e-05,4.254364431039234e-05,0.04938923084247843,-7.498881829885816e-10,2.565588976323506e-09,0.0771424517236315,0.0,0.0
0.3,0.2942332115880521,0.16788042340611695,0.0,-5.914989846343661e-09,3.63085343158602e-05,4.443651378338806e-05,0.04471931273124282,4.173366494633212e-09,8.000102355874803e-09,0.0796043204374023,0.0,0.0
0.31,0.297672043903864,0.16970328851109026,0.0,-6.897529801448832e-09,3.438253376225606e-05,4.190401327058687e-05,0.03962301574736761,9.953885010367198e-09,1.4004189514750295e-08,0.0820463500856406,0.0,0.0
