time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.4515461447156982,0.2753382569941309,0.0,6.973901726779761e-10,-5.913936180874153e-07,-5.0830520156168966e-08,0.0031175818538932048,0.0,-9.017072128853147e-10,-1.4126706928862245e-09,0.0,0.0,0.0
0.01,0.46465489743838967,0.2725703807788032,0.0,9.648638356096533e-10,-7.365257603143727e-07,-4.654138648649015e-08,0.0029524101438608615,0.0,-5.212146402879539e-10,-1.292932575417684e-09,0.0027552189965462,0.0,0.0
0.02,0.4765266970184225,0.27026698356344764,0.0,1.196967797469865e-09,-8.388213630427769e-07,-3.593497471872858e-08,0.002703284795584398,0.0,1.9200641024847055e-11,-9.97541865648875e-10,0.0055097513347562,0.0,0.0
0.03,0.48654824675855907,0.2687983612534503,0.0,1.3584477461171002e-09,-8.754339679251041e-07,-1.8494265808140048e-08,0.0023250831767889337,0.0,7.02440619610224e-10,-5.121758921354494e-10,0.0082629105274234,0.0,0.0
0.04,0.49425029262012277,0.2684342459859875,0.0,1.4124333962844442e-09,-8.24680790003443e-07,5.677729504141201e-09,0.0017658102645794088,0.0,1.490965359713622e-09,1.6023967420809094e-10,0.0110140104295578,0.0,0.0
0.05,0.49929766707859496,0.2693197776165302,0.0,1.3240981949375958e-09,-6.687619686726244e-07,3.57030950869935e-08,0.0009791792281584673,0.0,2.325477339803009e-09,9.9522906967139e-10,0.0137623654093879,0.0,0.0
0.06,0.501479924761754,0.27147148436366875,0.0,1.065073788709267e-09,-3.967781433303659e-07,6.981861756975723e-08,-6.157984784328127e-05,0.0,3.125668311001075e-09,1.9437032100101018e-09,0.0165072905192344,0.0,0.0
0.07,0.5007052396724609,0.27478895547091825,0.0,6.183316314610738e-10,-7.791377147754443e-09,1.0533406534623428e-07,-0.0013499934184011764,0.0,3.793498995085647e-09,2.9308072605333863e-09,0.0192481016662133,0.0,0.0
0.08,0.49699856557155647,0.2790762570292532,0.0,-1.6884898792932926e-11,4.863987525801086e-07,1.3868218976238076e-07,-0.0028341671357459642,0.0,4.219326912619657e-09,3.8573194768469635e-09,0.0219841157827265,0.0,0.0
0.09,0.4905033074607788,0.28406783441154176,0.0,-8.206118650562008e-10,1.059148486757608e-06,1.6557950035369398e-07,-0.004407699491455841,0.0,4.2909660169882045e-09,4.6041303542354696e-09,0.0247146509966967,0.0,0.0
0.1,0.4814841791368928,0.28945509461095353,0.0,-1.7488231694248365e-09,1.6679460715352826e-06,1.8130967870739387e-07,-0.005905198582685547,0.0,3.905458779738615e-09,5.040131067290052e-09,0.0274390268015036,0.0,0.0
0.11,0.47032780515624434,0.2949112874186802,0.0,-2.7318638932736126e-09,2.2548749142445474e-06,1.8113106323021898e-07,-0.007103759481198539,0.0,2.982981411705593e-09,5.0335499417012065e-09,0.030156564225581,0.0,0.0
0.12,0.45753723833795695,0.30011349614849836,0.0,-3.6753085974261107e-09,2.7489111423624492e-06,1.6079624753632152e-07,-0.007731465510110031,0.0,1.4819107035212865e-09,4.4664033081614946e-09,0.0328665860016304,0.0,0.0
