time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.07640224197391163,0.04568959500869859,0.0,-4.088746011252636e-10,0.0026599596046968776,0.00231159861028385,0.0003522350430501071,0.0,9.040158802270589e-09,7.595284319376224e-09,0.0,0.0,0.0
0.01,0.0768946911791739,0.04494126062912346,0.0,-4.5919234664922975e-11,0.020497813839860813,0.018068503608503497,0.0004427729772822945,0.0,8.337884425125409e-09,5.852001164715655e-09,0.0027552189965462,0.0,0.0
0.02,0.07726951743905144,0.044259042151245466,0.0,4.194898287367993e-10,0.036643611479150955,0.0323335745437868,0.0005080344740208559,0.0,6.521606756807646e-09,2.9914543221986637e-09,0.0055097513347562,0.0,0.0
0.03,0.07753718098927168,0.04369655522080114,0.0,9.63166419264513e-10,0.04970184219314792,0.04387482826171605,0.0005339064738095218,0.0,3.494149642959029e-09,-9.684772158763677e-10,0.0082629105274234,0.0,0.0
0.04,0.07770990918486653,0.043292270675885404,0.0,1.5457480005191668e-09,0.05865651439684361,0.051795463227546724,0.0005068606034901617,0.0,-7.332694948293491e-10,-5.883070406828379e-09,0.0110140104295578,0.0,0.0
0.05,0.07779368891266376,0.04306572356572383,0.0,2.1129947313856433e-09,0.06296669248915891,0.055618121133593046,0.00041562222447665573,0.0,-6.013210419601907e-09,-1.1462801069713221e-08,0.0137623654093879,0.0,0.0
0.06,0.0777856255568237,0.04301701184898755,0.0,2.597820351682689e-09,0.06258138429420347,0.055297875889754065,0.0002530441885170053,0.0,-1.2041838963243225e-08,-1.7266645264213347e-08,0.0165072905192344,0.0,0.0
0.07,0.07767551354610355,0.04312887695244608,0.0,2.924293961778792e-09,0.05789080872136679,0.051179016243513724,1.8035552420686465e-05,0.0,-1.835070748163157e-08,-2.2710402657267575e-08,0.0192481016662133,0.0,0.0
0.08,0.07744996665758526,0.04337037480910736,0.0,3.0136970933820083e-09,0.04963801389824561,0.04391682439229463,-0.0002826495304446325,0.0,-2.431460515952153e-08,-2.7093147224316142e-08,0.0219841157827265,0.0,0.0
0.09,0.07709752024457175,0.04370124478920562,0.0,2.7925149382448824e-09,0.03881244472537278,0.034383459291217215,-0.0006329926558039855,0.0,-2.9178917098447545e-08,-2.9643731174603217e-08,0.0247146509966967,0.0,0.0
0.1,0.07661336402243978,0.04407630993091395,0.0,2.2019933889929177e-09,0.026541581711385327,0.02357221320633521,-0.0010069102711740387,0.0,-3.2108687780149653e-08,-2.9587558362371036e-08,0.0274390268015036,0.0,0.0
0.11,0.0760026779587767,0.04444946992305927,0.0,1.2086209155880373e-09,0.013991255916961919,0.012509532110010177,-0.0013683150740905793,0.0,-3.225976391043274e-08,-2.6231651234350423e-08,0.030156564225581,0.0,0.0
0.12,0.07528191919678096,0.04477704695894027,0.0,-1.853802997340351e-10,0.002280468195287452,0.002179963945072612,-0.0016722504331409165,0.0,-2.8870041091152375e-08,-1.906347449331216e-08,0.0328665860016304,0.0,0.0
0.13,0.07447785498054335,0.045020404226595805,0.0,-1.9327161604389047e-09,-0.007587248806823991,-0.006534158705743026,-0.0018672423717055742,0.0,-2.136607703421332e-08,-7.856234537097162e-09,0.0355684167354107,0.0,0.0
0.14,0.07362466559636771,0.04514787197361414,0.0,-3.934181320994281e-09,-0.014776548125243448,-0.012898857702250273,-0.00189891317463836,0.0,-9.477357424940204e-09,7.229298151893085e-09,0.0382613830740598,0.0,0.0
0.15,0.07276002918774475,0.04513608532075655,0.0,-6.035748263460891e-09,-0.01865918688459816,-0.016362365043369964,-0.0017147680281442467,0.0,6.652418124243368e-09,2.5558680144731886e-08,0.040944813873909,0.0,0.0
0.16,0.07192155765449229,0.04497086223879554,0.0,-8.030961664562584e-09,-0.018841678812493236,-0.01657896924558468,-0.0012699077225243928,0.0,2.637018375769791e-08,4.596717397514922e-08,0.0436180403677457,0.0,0.0
0.17,0.07114485767511106,0.04464773154266274,0.0,-9.669795286879135e-09,-0.015183708595189799,-0.01342469537117257,-0.000533247631397802,0.0,4.84493795878899e-08,6.674681015623735e-08,0.0462803963314842,0.0,0.0
0.18,0.07046358252211142,0.044172166430454254,0.0,-1.0674721596012472e-08,-0.007808164157917581,-0.007005640357823568,0.0005063477384893537,0.0,7.107228933284766e-08,8.56902857867323e-08,0.048931218250203,0.0,0.0
0.19,0.06991057833030613,0.043559506074059465,0.0,-1.0764144811384106e-08,0.0028978831227964514,0.0023415526894792885,0.0018347532650797808,0.0,9.18732676432341e-08,1.0020207168105166e-07,0.0515698454835062,0.0,0.0
0.2,0.06951852931143032,0.042834479449106504,0.0,-9.682571070232806e-09,0.016293450996087675,0.01405894527824584,0.0034089333455952497,0.0,1.080543907423688e-07,1.074824208696941e-07,0.0541956204301694,0.0,0.0
0.21,0.06931882241331845,0.042030200870639065,0.0,-7.235973464143306e-09,0.03150854479988455,0.027389182099530514,0.005155816495240419,0.0,1.1658011759570928e-07,1.0478340515958559e-07,0.0568078886920272,0.0,0.0
0.22,0.06933837491135372,0.04118649582401545,0.0,-3.329819320849965e-09,0.04748751839956927,0.04141332180809795,0.0069744777296278405,0.0,1.1445054435819177e-07,8.972787598955802e-08,0.0594059992370635,0.0,0.0
0.23,0.06959525589920043,0.040347443859694986,0.0,1.9937477751702385e-09,0.06305417634593617,0.05510747424576372,0.008742202253531811,0.0,9.90439978844014e-08,6.067281835317375e-08,0.0619893045616618,0.0,0.0
0.24,0.0700944361577198,0.0395580953553442,0.0,8.52392571575999e-09,0.07700006667500578,0.06741951560500054,0.010324641916926891,0.0,6.850953413246863e-08,1.708866760606106e-08,0.064557160851977,0.0,0.0
0.25,0.07082460002460424,0.038860434000958455,0.0,1.5859416607695156e-08,0.08819414652302092,0.07736430991045946,0.011589746743273163,0.0,2.217915424550647e-08,-4.0083239006536576e-08,0.0671089281443874,0.0,0.0
0.26,0.07175609026308784,0.03828882448207501,0.0,2.3401879990489966e-08,0.09570723147278767,0.08413170124240403,0.01242445236476816,0.0,-3.904073501516589e-08,-1.0814062357818527e-07,0.0696439704849866,0.0,0.0
0.27,0.07283963979620425,0.037865413413730745,0.0,3.036950470901111e-08,0.09893840856958548,0.08719609197643471,0.012752236618897232,0.0,-1.1234764182035288e-07,-1.8244792241065738e-07,0.0721616560880771,0.0,0.0
0.28,0.0740059802046509,0.03759622393983796,0.0,3.583458920863988e-08,0.0977234757867322,0.0864101896912444,0.012548698831106118,0.0,-1.928455195075932e-07,-2.564323365205513e-07,0.0746613574936239,0.0,0.0
0.29,0.07516721616567798,0.037468889607965135,0.0,3.8787398079401096e-08,0.09240023147113495,0.08206092462856153,0.01185162670643712,0.0,-2.735267454992691e-07,-3.2179388514777653e-07,0.0771424517236315,0.0,0.0
0.3,0.07622113117380926,0.037452880373659236,0.0,3.8226253915733955e-08,0.08380784538832176,0.07486769963290525,0.010762359911417241,0.0,-3.4548368317207497e-07,-3.689635453391814e-07,0.0796043204374023,0.0,0.0
0.31,0.07705886112719658,0.03750253486462416,0.0,3.327090006154136e-08,0.07321133066979744,0.06591532463000241,0.009437126737140289,0.0,-3.98387921286479e-07,-3.8782516145993976e-07,0.0820463500856406,0.0,0.0
