time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,0.10127560177362893,0.06106677499634256,0.0,6.937381856145645e-11,0.004460051802958749,0.003929638236670402,0.0007324940097320306,0.0,-2.665693334600954e-10,-2.8548689270631154e-10,5.273574746290882e-12,0.0,0.0,0.0
0.01,0.10295569245849398,0.060540426112282296,0.0,6.490230354599091e-11,0.02889592178486129,0.025522799463429755,0.0007091401023577327,0.0,-2.9912144717558306e-10,-3.062617223105623e-10,8.723650140917207e-12,0.0027552189965462,0.0,0.0
0.02,0.1044436463133793,0.06012046888054929,0.0,5.202625030779651e-11,0.050967326569938236,0.045027280800630905,0.0006705266424699541,0.0,-3.071980456991925e-10,-2.986093226097375e-10,1.213068629540631e-11,0.0055097513347562,0.0,0.0
0.03,0.10574476573482751,0.05988973635725516,0.0,2.992073600161612e-11,0.06874585455653046,0.06073924225839818,0.000604624324458832,0.0,-2.833374066235346e-10,-2.557541549508922e-10,1.510490615035538e-11,0.0082629105274234,0.0,0.0
0.04,0.1068704787854783,0.05990794546188193,0.0,-1.4358223932865658e-12,0.08082109802325628,0.07141259997198555,0.0004969617639850027,0.0,-2.2162185737112809e-10,-1.730113097331416e-10,1.720003142521893e-11,0.0110140104295578,0.0,0.0
0.05,0.1078269022457257,0.060206328597194846,0.0,-4.104379119663553e-11,0.0864343953696895,0.07637716932015891,0.00033365009380758405,0.0,-1.187488888307178e-10,-4.8867374311908513e-11,1.7947670871048714e-11,0.0137623654093879,0.0,0.0
0.06,0.10861058337302557,0.06078681641051973,0.0,-8.671937228023185e-11,0.08550334888245804,0.07556027459527971,0.00010478069542942276,0.0,2.4900747605857464e-11,1.1400086073642104e-10,1.69033874010381e-11,0.0165072905192344,0.0,0.0
0.07,0.10920995621033368,0.061624798321920894,0.0,-1.350194078256729e-10,0.07855990199191794,0.06943196615060705,-0.00019210905408231408,0.0,2.0431734369298973e-10,3.078996225000077e-10,1.3702462589824947e-11,0.0192481016662133,0.0,0.0
0.08,0.10961035103862915,0.06267411945571516,0.0,-1.8128582335976507e-10,0.06663409596980965,0.058902238055993865,-0.0005488520314894951,0.0,4.0917675696562944e-10,5.196265696219925e-10,8.121768975149226e-12,0.0219841157827265,0.0,0.0
0.09,0.10980044797561284,0.0638731240917619,0.0,-2.1983686594105291e-10,0.0511123324027636,0.045195729375994934,-0.0009441270840922507,0.0,6.235610495834523e-10,7.304588819300969e-10,1.4251970310211098e-13,0.0247146509966967,0.0,0.0
0.1,0.10977836622781836,0.0651508755768407,0.0,-2.4432328220858503e-10,0.033591493991746726,0.029722787375445925,-0.0013419758114398969,0.0,8.262251897554162e-10,9.167510120534443e-10,-9.992835312638222e-12,0.0274390268015036,0.0,0.0
0.11,0.10955597978063561,0.06643299667460681,0.0,-2.4825413716067523e-10,0.015742803627564313,0.01395916641006427,-0.0016917169599941348,0.0,9.91526678890254e-10,1.0512392699367211e-09,-2.1737453140375113e-11,0.030156564225581,0.0,0.0
0.12,0.10916054465614557,0.06764683637594619,0.0,-2.2567940276184337e-10,-0.00080709699521988,-0.0006590201409014722,-0.0019295559789920794,0.0,1.0910927191731675e-09,1.1050980062831308e-09,-3.42191579586137e-11,0.0328665860016304,0.0,0.0
0.13,0.10863332980852232,0.06872586334091989,0.0,-1.719955892740134e-10,-0.01457534985896169,-0.012822882862670372,-0.0019820918609388806,0.0,1.0962376721097015e-09,1.0507207297463624e-09,-4.6250001332413505e-11,0.0355684167354107,0.0,0.0
0.14,0.10802568054149908,0.06961330310338709,0.0,-8.481798594017624e-11,-0.024303235433259927,-0.021421644522025125,-0.0017717927080364378,0.0,9.810636850154866e-10,8.651118616370683e-10,-5.637344239491225e-11,0.0382613830740598,0.0,0.0
0.15,0.10739377728485158,0.07026507598587044,0.0,3.5159454190863984e-11,-0.029020273330742502,-0.025599130351917812,-0.0012243473690753497,0.0,7.260835159553999e-10,5.336763840807832e-10,-6.29540010533073e-11,0.040944813873909,0.0,0.0
0.16,0.1067940051102798,0.0706520739434375,0.0,1.8341535975894115e-10,-0.028094854080428704,-0.02479833180440913,-0.0002775894695901949,0.0,3.221034386554335e-10,5.409340076452356e-11,-6.431082394807081e-11,0.0436180403677457,0.0,0.0
0.17,0.1062806977009789,0.07076177854222111,0.0,3.510762486142866e-10,-0.02127310841221169,-0.018795567042092315,0.0011086044561063786,0.0,-2.2599507226669202e-10,-5.601339056333632e-10,-5.889211409401764e-11,0.0462803963314842,0.0,0.0
0.18,0.10590667917759782,0.07059920405316635,0.0,5.247342466094063e-10,-0.008705751831354244,-0.007724026682589248,0.0029424273075702436,0.0,-8.960218503420422e-10,-1.2769328188636005e-09,-4.548202078835199e-11,0.048931218250203,0.0,0.0
0.19,0.10572517827572811,0.07018713729747549,0.0,6.867192990330247e-10,0.009039741997698027,0.007915609775701403,0.005191633760912639,0.0,-1.6462987498358274e-09,-2.0442407171911447e-09,-2.3425728731416614e-11,0.0515698454835062,0.0,0.0
0.2,0.10579068716907332,0.06956559770278653,0.0,8.159175642193963e-10,0.03098655124937437,0.02726180152643052,0.007778007311475969,0.0,-2.4150592660917337e-09,-2.7904228954911887e-09,7.1473603424778705e-12,0.0541956204301694,0.0,0.0
0.21,0.10615685071575254,0.06879034906354388,0.0,8.891916383733024e-10,0.05578200136049223,0.04912173815032713,0.010576360656964238,0.0,-3.12191722724567e-09,-3.426975257829906e-09,4.5127641712219625e-11,0.0568078886920272,0.0,0.0
0.22,0.1068710433641944,0.06793020373220363,0.0,8.834063750861426e-10,0.08176402093885488,0.07202994906833135,0.01341932797487447,0.0,-3.6717964998656603e-09,-3.853824714373052e-09,8.828556953313464e-11,0.0594059992370635,0.0,0.0
0.23,0.10796695714271762,0.06706283609136224,0.0,7.77997842321661e-10,0.10706610495615757,0.09434081857704893,0.016108687275971152,0.0,-3.9615455725089055e-09,-3.9673356437679025e-09,1.3321876698620423e-10,0.0619893045616618,0.0,0.0
0.24,0.1094572971521718,0.0662689265128861,0.0,5.579459101906553e-10,0.12976291342859872,0.11435688588262742,0.018433261857033794,0.0,-3.889222866407743e-09,-3.6708594337542142e-09,1.7541515171055027e-10,0.064557160851977,0.0,0.0
0.25,0.11132806799914355,0.06562472261011265,0.0,2.169287336566216e-10,0.14805286599386985,0.13048973008000575,0.02019261284612858,0.0,-3.3657383356700483e-09,-2.887338074307405e-09,2.094561875634813e-10,0.0671089281443874,0.0,0.0
0.26,0.11353461795966653,0.06519350576666622,0.0,-2.396422752600475e-10,0.16046587472521776,0.14144300015764785,0.0212246886520764,0.0,-2.3281909935819514e-09,-1.5731135747228193e-09,2.2937528494394608e-10,0.0696439704849866,0.0,0.0
0.27,0.11599898639357828,0.06501692303453932,0.0,-7.920759700885981e-10,0.16607376272207475,0.1463978144631,0.021434239187540696,0.0,-7.538765980342599e-10,2.6826641006636954e-10,2.2917317750886633e-10,0.0721616560880771,0.0,0.0
0.28,0.11860879959644133,0.06510761885444079,0.0,-1.4047572144328719e-09,0.16466891656014604,0.1451701791988189,0.020817204646868752,0.0,1.3264098114597682e-09,2.5737803942619274e-09,2.0347516663675735e-10,0.0746613574936239,0.0,0.0
0.29,0.12121921133016637,0.06544491048075421,0.0,-2.0258293897647058e-09,0.1568680580789343,0.1383024399879571,0.019475110884809015,0.0,3.817442450980083e-09,5.211976661076055e-09,1.482953229147017e-10,0.0771424517236315,0.0,0.0
0.3,0.12365979215060864,0.06597503607623514,0.0,-2.5885947922789158e-09,0.14410261551084227,0.12705482694652476,0.01761411012082308,0.0,6.552853957683742e-09,7.979211267928491e-09,6.185149592926865e-11,0.0796043204374023,0.0,0.0
0.31,0.1257470757702444,0.06661652777716873,0.0,-3.0149382450658414e-09,0.1284814164451151,0.11328451427290182,0.015526560901246596,0.0,9.294522292126018e-09,1.0602891397107066e-08,-5.4645717689457253e-11,0.0820463500856406,0.0,0.0
0.32,0.12730135026548717,0.06726989616187443,0.0,-3.220936542367687e-09,0.11254584752736982,0.09922994635975928,0.01355768583684772,0.0,1.1739759044040317e-08,1.2753243043349548e-08,-1.9632462057774068e-10,0.0844679320633616,0.0,0.0
0.33,0.12816472714621718,0.06782982573709681,0.0,-3.1246173011294013e-09,0.09896259944557799,0.08724018584012388,0.012063268994111982,0.0,1.3537593710916167e-08,1.4064583140316212e-08,-3.5421122521727857e-10,0.0868684628615688,0.0,0.0
0.34,0.1282172927347779,0.06819785055433862,0.0,-2.6555824080397877e-09,0.09020497963424157,0.07949420121737162,0.0113652642992267,0.0,1.4314785971966436e-08,1.4166283985283021e-08,-5.151251400418615e-10,0.0892473442176609,0.0,0.0
0.35,0.12738884980583204,0.06829376732836402,0.0,-1.765927856509208e-09,0.08826654841198218,0.07774863797377166,0.011711363895125452,0.0,1.3711287553515575e-08,1.272259221929138e-08,-6.620145034767705e-10,0.0916039832645315,0.0,0.0
0.36,0.1256647490573168,0.06806448042356356,0.0,-4.415954386433214e-10,0.09443991476784785,0.08314299012194215,0.013243249619545018,0.0,1.142375155749136e-08,9.479256921504584e-09,-7.748105495339572e-10,0.0939377926783239,0.0,0.0
0.37,0.12308533302271511,0.06748939618909815,0.0,1.2869880804462474e-09,0.10918302408644377,0.09608183047541506,0.015976949862883935,0.0,7.2544176398461106e-09,4.313616810516204e-09,-8.318463166626463e-10,0.0962481908248045,0.0,0.0
0.38,0.11973959011096748,0.06658188102533227,0.0,3.336356534900011e-09,0.13208546016549416,0.1162051136903616,0.01979746999215499,0.0,1.161388014883551e-09,-2.7164860444888227e-09,-8.118333225428047e-10,0.0985346019043186,0.0,0.0
0.39,0.11575476855145674,0.0653866908799509,0.0,5.5650435420703955e-09,0.16193754441845346,0.1424489877553287,0.0244685617379792,0.0,-6.694914049214448e-09,-1.1330710931924565e-08,-6.963264278959482e-10,0.1007964560952911,0.0,0.0
0.4,0.11128467848193976,0.06397369415644415,0.0,7.773729942775689e-09,0.19689460469401826,0.17319038446591933,0.029657037427812828,0.0,-1.5915284815201004e-08,-2.0997659474772364e-08,-4.725341996675435e-10,0.1030331896962388,0.0,0.0
0.41,0.10649957309530346,0.0624286676680005,0.0,9.711853323652431e-09,0.23471692009803974,0.20645821681034715,0.034969309590403085,0.0,-2.584200935480882e-08,-3.092652738738316e-08,-1.3625545445743427e-10,0.1052442452662557,0.0,0.0
0.42,0.10157941783186447,0.06084244219202014,0.0,1.1091679196840506e-08,0.2730525125479374,0.24018227833631897,0.0399958451429767,0.0,-3.5562537087197714e-08,-4.008531495620666e-08,3.053501730790116e-10,0.1074290717639397,0.0,0.0
0.43,0.09671053015937754,0.059300073657244844,0.0,1.1610273172613251e-08,0.30971892153993474,0.2724412342174045,0.04435747915550959,0.0,-4.394243382795882e-08,-4.7250698485131325e-08,8.315097315620785e-10,0.1095871246847235,0.0,0.0
0.44,0.09208387285409776,0.05787168509747982,0.0,1.0979054174272154e-08,0.34294045032597986,0.3016714091881495,0.04774726757517946,0.0,-4.9691805047581096e-08,-5.109251868022984e-08,1.4064915478629506e-09,0.1117178661965763,0.0,0.0
0.45,0.08789206829753224,0.056605956033525424,0.0,8.95968131339996e-09,0.37151471561690963,0.3268133463986606,0.0499635468259245,0.0,-5.1466794376833617e-08,-5.029279182936374e-08,1.9795595868661532e-09,0.113820765274043,0.0,0.0
0.46,0.08432181631699807,0.05552632462299239,0.0,5.40398932458992e-09,0.39490630215453076,0.3473942109311671,0.050932760473818284,0.0,-4.8004297766374516e-08,-4.36952918270149e-08,2.4865812802525476e-09,0.1158952978305868,0.0,0.0
0.47,0.08153961818907973,0.05462956624938945,0.0,2.9462507193786953e-10,0.4132761815619451,0.3635536747948243,0.05072181475386159,0.0,-3.828384746699227e-08,-3.047729723211565e-08,2.85355384295865e-09,0.1179409468492028,0.0,0.0
0.48,0.07967161838112538,0.053886733878654065,0.0,-6.217938090770906e-09,0.42744768556862944,0.3760140027751602,0.049538535919354545,0.0,-2.1705982054571947e-08,-1.0330382191491845e-08,3.0021722010650046e-09,0.1199572025112691,0.0,0.0
0.49,0.07878164208701925,0.05324688293005478,0.0,-1.3787088833313202e-08,0.4387990282990262,0.3859855607435523,0.04771739099043703,0.0,1.7282771984401124e-09,1.6367393450837653e-08,2.8573680307179255e-09,0.1219435623236046,0.0,0.0
0.5,0.07885350269283493,0.05264391515277602,0.0,-2.1855946621888e-08,0.4490752507004283,0.3950014940298185,0.04568827251278605,0.0,3.125647143918887e-08,4.840931757124903e-08,2.3565116741089316e-09,0.1238995312437006,0.0,0.0
0.51,0.0797836300174764,0.052006291836670056,0.0,-2.9662783120358934e-08,0.4601279897306706,0.4046889751041515,0.04392874578855274,0.0,6.523510730404132e-08,8.367171859761869e-08,1.4597014160260824e-09,0.1258246218030961,0.0,0.0
0.52,0.08138793861444679,0.05126865844409959,0.0,-3.627063898805655e-08,0.47360972768800624,0.4165004641090961,0.042903421154633095,0.0,1.0108578850097963e-07,1.1910376795868534e-07,1.6028951951404256e-10,0.1277183542288645,0.0,0.0
0.53,0.08342291335374001,0.050383750501178395,0.0,-4.062433812251195e-08,0.4906659764704686,0.4314431888942881,0.04299750764556508,0.0,1.35330686548088e-07,1.508174756676323e-07,-1.5054600225275744e-09,0.129580256563184,0.0,0.0
0.54,0.08561649865427852,0.04933248550308,0.0,-4.1635918753806155e-08,0.5116799758876802,0.44985482315398323,0.04445456265568048,0.0,1.637373764234005e-07,1.7429476308884028e-07,-3.4508870773551343e-09,0.1314098647809586,0.0,0.0
0.55,0.0877018031621475,0.048130290856450944,0.0,-3.829661953330229e-08,0.5361197529495396,0.4712691721985001,0.047329491264850365,0.0,1.8158629325240896e-07,1.8472002842532756e-07,-5.53503814484922e-09,0.1332067229054634,0.0,0.0
0.56,0.08944703767771749,0.04682854927666357,0.0,-2.981011134499347e-08,0.5625151072092316,0.49439607782509626,0.05146612416519716,0.0,1.8406400907417696e-07,1.7743494618188742e-07,-7.563751157876619e-09,0.1349703831219831,0.0,0.0
0.57,0.09067727559352814,0.045510968542889295,0.0,-1.5737882858479175e-08,0.5885678033637427,0.5172183965517727,0.05650499383172758,0.0,1.6677241887585143e-07,1.4849779793983953e-07,-9.296938216370497e-09,0.1367004058894171,0.0,0.0
0.58,0.09128558791658384,0.04428512773036025,0.0,3.856100159837205e-09,0.6113868180401574,0.5371988478151308,0.061922383601053906,0.0,1.2632839901374767e-07,9.531327881477487e-08,-1.0462920240082337e-08,0.1383963600498225,0.0,0.0
0.59,0.09123252353646667,0.043269632863152614,0.0,2.827771595053612e-08,0.6278360000256186,0.5515855838299982,0.06709680581790273,0.0,6.10116343711167e-08,1.728176532046862e-08,-1.0780113720190707e-08,0.1400578229358673,0.0,0.0
0.6,0.0905349153275633,0.04257793974847363,0.0,5.611071724671343e-08,0.6349652556104298,0.557791057830449,0.07139385659198193,0.0,-2.8598384010681713e-08,-8.359881376521503e-08,-9.985634072683934e-09,0.1416843804761683,0.0,0.0
0.61,0.08924797426193413,0.04230116317898763,0.0,8.518025951959797e-08,0.6304633290140951,0.5537897363839523,0.07425547952981774,0.0,-1.390698120157666e-07,-2.02258033654194e-07,-7.869495434017083e-09,0.1432756272984862,0.0,0.0
0.62,0.08744709914110106,0.0424933330744109,0.0,1.125908621318323e-07,0.6130404052426575,0.5384539856073915,0.07527690136304117,0.0,-2.6373434961660176e-07,-3.3029172865728136e-07,-4.312111340328824e-09,0.1448311668307528,0.0,0.0
0.63,0.08521563704013557,0.04316249432394774,0.0,1.3485455336399792e-07,0.5826507796433618,0.5117492485147578,0.0742564374232381,0.0,-3.925594052529487e-07,-4.560007689384697e-07,6.781814589989048e-10,0.1463506113999054,0.0,0.0
0.64,0.08264132564691788,0.04426940347991484,0.0,1.4811916340523646e-07,0.5405096344729106,0.47474813807822014,0.07121072917946208,0.0,-5.12359457887491e-07,-5.648060291868489e-07,6.931735568220628e-09,0.1478335823285026,0.0,0.0
0.65,0.07981919841082925,0.04573318392847816,0.0,1.484982841386061e-07,0.48892159694753345,0.42947901446320774,0.06635769431297142,0.0,-6.07414135595734e-07,-6.400943876655884e-07,1.4093157921709463e-08,0.1492797100290989,0.0,0.0
0.66,0.07685544777302286,0.04744158797796885,0.0,1.3249353539590744e-07,0.4309845592155063,0.3786648928248303,0.06007645779828701,0.0,-6.605334884263375e-07,-6.645174524992598e-07,2.1610941160177297e-08,0.1506886340963539,0.0,0.0
0.67,0.07386696016835659,0.049263295934663165,0.0,9.748701920938725e-08,0.3702386320068756,0.3254141683360083,0.052854896069657986,0.0,-6.545721451911392e-07,-6.217202721336499e-07,2.8746085551170005e-08,0.1520600033968522,0.0,0.0
0.68,0.07097428140391106,0.051060577459632765,0.0,4.2268118792487886e-08,0.3103071305696304,0.2729044769016237,0.04523256321625179,0.0,-5.74344663961388e-07,-4.984234515736787e-07,3.4603848177231613e-08,0.1533934761566139,0.0,0.0
0.69,0.06828944007974871,0.05270157834066248,0.0,-3.2454628086164065e-08,0.25455242238340525,0.22407987109304225,0.03774355088438042,0.0,-4.088370552022366e-07,-2.867223216559438e-07,3.819129824592188e-08,0.1546887200462714,0.0,0.0
0.7,0.06590247205714111,0.05407172349393875,0.0,-1.236174105440297e-07,0.205764059761714,0.18137674090491201,0.030862988288169975,0.0,-1.5354840654542488e-07,1.3593861949345244e-08,3.850121106921553e-08,0.155945412263893,0.0,0.0
0.71,0.06387101333361524,0.05508339089511205,0.0,-2.2550951640827348e-07,0.16590565674720364,0.14650183741032194,0.024961894346850953,0.0,1.872624509540141e-07,3.92954785150697e-07,3.46200521278656e-08,0.157163239615432,0.0,0.0
0.72,0.062216232566561544,0.05568277752187809,0.0,-3.2969732638849487e-07,0.13595242392877296,0.1202905240677003,0.020275555557093077,0.0,5.987001221828224e-07,8.304479599864509e-07,2.585452514667334e-08,0.1583418985927809,0.0,0.0
0.73,0.06092633901237572,0.05585311151480514,0.0,-4.252302050251405e-07,0.11584345076302266,0.10266646429469936,0.016889248297925055,0.0,1.0540332357096975e-06,1.2930980320894484e-06,1.1867614971020396e-08,0.1594810954494123,0.0,0.0
