time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.35173040007686107,0.21410930643834056,0.0,4.6191503253370507e-10,-6.243159636217487e-07,-5.826249215313804e-07,0.0024331453036355506,0.0,-9.292154269143722e-10,-1.2450509976481843e-09,0.0,0.0,0.0
0.01,0.362399622048776,0.212037659557567,0.0,6.139585074179607e-10,-2.9560971443442346e-07,-7.325097728140724e-07,0.0022920552448951505,0.0,-7.683474901791308e-10,-1.2365329909943703e-09,0.0027552189965462,0.0,0.0
0.02,0.37208822459456065,0.21032772458190915,0.0,7.38626102795761e-10,1.540829782436508e-07,-8.412787479828119e-07,0.002085285079264296,0.0,-4.790315447855707e-10,-1.0884563075584e-09,0.0055097513347562,0.0,0.0
0.03,0.38029849512981373,0.20926895351119532,0.0,8.147347622807862e-10,7.072917583212017e-07,-8.858282816964509e-07,0.0017786379032764276,0.0,-5.893227231710898e-11,-7.798257044365605e-10,0.0082629105274234,0.0,0.0
0.04,0.38664407151453434,0.20907254189622948,0.0,8.208102490757151e-10,1.3303683201930783e-06,-8.439870409341379e-07,0.0013326751664898065,0.0,4.803931218107468e-10,-3.018382744025158e-10,0.0110140104295578,0.0,0.0
0.05,0.3908435666004106,0.20985262093209217,0.0,7.373930076640234e-10,1.972882448010263e-06,-6.972273324766707e-07,0.0007124941213855103,0.0,1.1110515242650065e-09,3.3786893285234766e-10,0.0137623654093879,0.0,0.0
0.06,0.39271512417794835,0.21162301008855036,0.0,5.497388695130007e-10,2.5687190996732497e-06,-4.336992954184066e-07,-0.0001015654560773754,0.0,1.7875286708562568e-09,1.1116570288762185e-09,0.0165072905192344,0.0,0.0
0.07,0.3921739067214721,0.21430617585217088,0.0,2.507206930675082e-10,3.0392110158746457e-06,-5.1337618446816573e-08,-0.0011033085913165607,0.0,2.4470153758008794e-09,1.969588503544654e-09,0.0192481016662133,0.0,0.0
0.08,0.3892331370178133,0.21774977530775563,0.0,-1.5633729107821217e-10,3.2985050784803594e-06,4.39284657336269e-07,-0.002251307817337452,0.0,3.0117412639787934e-09,2.8389898578025357e-09,0.0219841157827265,0.0,0.0
0.09,0.3840078713152503,0.22174670519235168,0.0,-6.552251356259408e-10,3.2611658324819833e-06,1.0127399049051483e-06,-0.0034619561490905485,0.0,3.3935954015875636e-09,3.626420959807035e-09,0.0247146509966967,0.0,0.0
