time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,pos_flex,pos_dev,pos_pro
0.0,0.025587458636930047,0.015176014992153559,0.0,-6.710038202438892e-13,-4.562636265266565e-12,0.004229779702336243,0.0008226872308087781,-2.1177510280048714e-13,2.80709342084991e-13,0.0,0.0,0.0
0.01,0.031770076216160695,0.01761270587137144,0.0,-6.063832016427248e-13,-6.180845578102493e-11,0.008224947711347805,0.0011017416016291214,2.998613295185297e-13,6.917885388851836e-13,0.0027552189965462,0.0,0.0
0.02,0.03770012513509406,0.020057034749154344,0.0,-4.571115994591551e-13,-1.2754771796668543e-10,0.011751716132430376,0.0012987151632173092,9.154454876672092e-13,1.1363330164394464e-12,0.0055097513347562,0.0,0.0
0.03,0.04333002540033699,0.02254509809283369,0.0,-2.1705438329635575e-13,-1.9676057615116227e-10,0.01441770608399324,0.0013763927594664489,1.5945202380619183e-12,1.5739680416113083e-12,0.0082629105274234,0.0,0.0
0.04,0.04863495319222276,0.025107048869119068,0.0,1.114899992239125e-13,-2.626950822426634e-10,0.01588166278950791,0.0013041352829193129,2.278728163257358e-12,1.9542561704856642e-12,0.0110140104295578,0.0,0.0
0.05,0.05360544807104698,0.02776379872865054,0.0,5.157831699981478e-13,-3.171521514758583e-10,0.015887577069227207,0.0010621206045593446,2.8934887034565956e-12,2.2195974348391107e-12,0.0137623654093879,0.0,0.0
0.06,0.05824220399069985,0.03052526466809547,0.0,9.712606577893102e-13,-3.510076176838663e-10,0.014290669098113093,0.0006451103039376854,3.3519261741581915e-12,2.309702597841818e-12,0.0165072905192344,0.0,0.0
0.07,0.06255303985558729,0.03338991984744268,0.0,1.4410867988208218e-12,-3.5497701814134234e-10,0.011076176978978503,6.552879679726688e-05,3.561216345806478e-12,2.1675648261944323e-12,0.0192481016662133,0.0,0.0
0.08,0.06655165105981996,0.03634528419932229,0.0,1.8769525359466306e-12,-3.2060331293632286e-10,0.006372266247692209,-0.0006443742536998875,3.4312957529023794e-12,1.7466687547834394e-12,0.0219841157827265,0.0,0.0
0.09,0.07025757375743678,0.039369040016717434,0.0,2.2213609328338264e-12,-2.4141768507221313e-10,0.00045744908192243457,-0.001431569430449505,2.8856006252617373e-12,1.0189685358686169e-12,0.0247146509966967,0.0,0.0
0.1,0.07369672218522541,0.042430562656370754,0.0,2.4115457281214994e-12,-1.1419098057400864e-10,-0.0062383224612180595,-0.0022228382476663176,1.8731876655377375e-12,-1.7044545761533304e-14,0.0274390268015036,0.0,0.0
0.11,0.07690186642506425,0.04549275686240908,0.0,2.385025943055005e-12,5.983882771763181e-11,-0.013140702406681597,-0.00292724052668991,3.8126173754336047e-13,-1.3290564946903826e-12,0.030156564225581,0.0,0.0
