time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,5.356796280380671e-19,1.8035382352319435e-08,0.0,1.011449996306612e-13,1.9521566674706432,-2.0632423566400112e-06,0.4899455087171175,2.951156061638308e-20,-2.3336748496413603e-09,2.760777166964769e-16,0.0,0.0,0.0
0.01,5.018760480478887e-19,2.466254004132679e-08,0.0,1.730745700960778e-13,1.9564060138786232,-3.3093886079755786e-06,0.48650296032582024,3.553413540352808e-20,5.771896361994406e-09,4.220473260770964e-16,0.0,0.0055104379930924,0.0
0.02,4.0328945298403076e-19,3.0329393159551655e-08,0.0,2.450799851316321e-13,1.9610927083112346,-4.522398305684781e-06,0.48310084076931303,3.9227325907190675e-20,1.5410867099674058e-08,5.603169018880027e-16,0.0,0.0110195026695125,0.0
0.03,2.334876191209443e-19,3.4149251551968114e-08,0.0,3.091903056299131e-13,1.9658898678778804,-5.558720855428602e-06,0.4797433274572891,3.955631844524565e-20,2.5924471348437752e-08,6.734710384861857e-16,0.0,0.0165258210548468,0.0
0.04,-7.781030987191197e-21,3.52026314461142e-08,0.0,3.5617287645340544e-13,1.9703906073443596,-6.255915881177938e-06,0.47643324964213823,3.5582206885374196e-20,3.63801439126113e-08,7.422111684032397e-16,0.0,0.0220280208591157,0.0
0.05,-3.1290165720752547e-19,3.2630535798894586e-08,0.0,3.7621981605425194e-13,1.9741013167259753,-6.445619737877917e-06,0.4731725172208747,2.6591950840113598e-20,4.560160777821289e-08,7.469928726619768e-16,0.0,0.0275247308187759,0.0
0.06,-6.651283454471206e-19,2.574604040361088e-08,0.0,3.5988253883788793e-13,1.9764439227447281,-5.97064761801543e-06,0.4699624152347867,1.223811819229593e-20,5.223408754724177e-08,6.701296621031016e-16,0.0,0.0330145810384688,0.0
0.07,-1.0379939183675084e-18,1.4156708186726542e-08,0.0,2.9921708782447366e-13,1.9767692479918315,-4.705441953087935e-06,0.466803766800171,-7.324477121910564e-21,5.4846831175112386e-08,4.98254800242277e-16,0.0,0.0384962033324266,0.0
0.08,-1.39564064628365e-18,-2.112853687143762e-09,0.0,1.8906966304668016e-13,1.9743823314422915,-2.5784946061039327e-06,0.4636969801676954,-3.132124372366667e-20,5.207156579862806e-08,2.2496390597440257e-16,0.0,0.0439682315654531,0.0
0.09,-1.694282158526174e-18,-2.251186129058247e-08,0.0,2.8397221482482658e-14,1.9685790056828532,4.052169189880958e-07,0.4606420054754673,-5.827756049091522e-20,4.2771155607072794e-08,-1.4660654197832516e-16,0.0,0.0494293019933934,0.0
0.1,-1.8849376842734347e-18,-4.588336224350149e-08,0.0,-1.7851407133651008e-13,1.9586912852961547,4.144266255308809e-06,0.4576382335026105,-8.599471198296799e-20,2.6227839310783178e-08,-6.015682450576759e-16,0.0,0.0548780536030072,0.0
0.11,-1.9174763592354743e-18,-7.04300816292306e-08,0.0,-4.2109522594968393e-13,1.944137416023036,8.426167498128903e-06,0.45468437231617437,-1.115997544253886e-19,2.335401858032424e-09,-1.1117817062311245e-15,0.0,0.060313128451162,0.0
0.12,-1.7458740195063235e-18,-9.374219221537946e-08,0.0,-6.819825663940491e-13,1.9244710411700003,1.2921174813437035e-05,0.45177833812730156,-1.3168360686155316e-19,-2.8224998281528548e-08,-1.6354257548022158e-15,0.0,0.0657331720032609,0.0
0.13,-1.3344241258191298e-18,-1.1290053609847128e-07,0.0,-9.37122929291075e-13,1.8994232027491433,1.7187436581522605e-05,0.44891719400446817,-1.4253570200811147e-19,-6.384924984513295e-08,-2.1179704772260975e-15,0.0,0.0711368334708214,0.0
0.14,-6.644692391650563e-19,-1.246640770374021e-07,0.0,-1.1566497307168031e-12,1.8689311925049317,2.068997754646564e-05,0.44609716452865306,-1.4047504734588878e-19,-1.019408046431207e-07,-2.4948219812089903e-15,0.0,0.0765227661481197,0.0
0.15,2.5895461978664393e-19,-1.257433667329341e-07,0.0,-1.3066393761295485e-12,1.833149879206132,2.2835110792081443e-05,0.44331374625888814,-1.2226680389001173e-19,-1.3893273113545676e-07,-2.6957938221475875e-15,0.0,0.0818896277478181,0.0
0.16,1.401321719234787e-18,-1.1315273778640914e-07,0.0,-1.3517891317324149e-12,1.7924439274315527,2.3020598085528714e-05,0.44056192318304455,-8.560107460221145e-20,-1.7042341071239875e-07,-2.651398663780738e-15,0.0,0.0872360807354914,0.0
0.17,2.694539433465398e-18,-8.462324154615777e-08,0.0,-1.2589663266235935e-12,1.747362550647412,2.0700214273168282e-05,0.4378364834334746,-2.959743625261292e-20,-1.9144129486310133e-07,-2.3007499471478523e-15,0.0,0.0925607926629685,0.0
0.18,4.035503865670963e-18,-3.904678217116541e-08,0.0,-1.00146859303964e-12,1.6986010800617957,1.5459411767021354e-05,0.43513241917348705,4.47138907462481e-20,-1.9684394934296283e-07,-1.600628217498606e-15,0.0,0.0978624365004061,0.0
0.19,5.2881548248042124e-18,2.3089490885490764e-08,0.0,-5.637129300346499e-13,1.6469549895398723,7.096662666127605e-06,0.43244537692656687,1.3399391809457167e-19,-1.81843105368069e-07,-5.350180072581866e-16,0.0,0.1031396909670125,0.0
0.2,6.289740658985872e-18,9.932936910193022e-08,0.0,5.405192445225939e-14,1.5932720330435286,-4.297028708519228e-06,0.42977211216422306,2.323462841888781e-19,-1.4263122823199667e-07,8.758172455031321e-16,0.0,0.1083912408603388,0.0
