time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,5.407222838845014e-19,1.2477672753219458e-08,0.0,9.202251122132623e-14,1.9424208885022474,-1.9337388630379554e-06,0.4453967806209857,-8.293290899717808e-09,3.554595367757349e-16,0.0,0.0,0.0
0.01,5.764416040987347e-19,1.8796718445974734e-08,0.0,1.57450159764414e-13,1.9490290093203464,-3.101613621905591e-06,0.44234150989847215,-2.6131064134040275e-09,4.292871889885567e-16,0.0,0.0055104379930924,0.0
0.02,5.577482171887212e-19,2.4724009295419982e-08,0.0,2.2294453941799054e-13,1.9553429546808654,-4.238423115995346e-06,0.4393220701587447,4.880775358563056e-09,4.752603468732657e-16,0.0,0.0110195026695125,0.0
0.03,4.721221843796262e-19,2.94964454091752e-08,0.0,2.8125487475703733e-13,1.9604216420817613,-5.209631704963724e-06,0.43634216107203505,1.384291036240599e-08,4.808038484816484e-16,0.0,0.0165258210548468,0.0
0.04,3.111158651970446e-19,3.2274446028629745e-08,0.0,3.239829195585392e-13,1.96333971057674,-5.863001316771988e-06,0.43340429732767705,2.3672197324364493e-08,4.3445778452056226e-16,0.0,0.0220280208591157,0.0
0.05,7.238405105328071e-20,3.221464114666469e-08,0.0,3.422074624038049e-13,1.9632207017980503,-6.040743834434254e-06,0.43051019024607073,3.3510033840229844e-08,3.2744886736869433e-16,0.0,0.0275247308187759,0.0
0.06,-2.3841881824574735e-19,2.856248195194294e-08,0.0,3.2733443397541614e-13,1.9592721213906574,-5.595549269292623e-06,0.42766100841490406,4.226656439432021e-08,1.5538503467050937e-16,0.0,0.0330145810384688,0.0
0.07,-6.061206273389282e-19,2.0759831789909966e-08,0.0,2.7213874882127886e-13,1.9508215281470738,-4.409749956326068e-06,0.42485751973294633,4.867964151342278e-08,-8.00817837823849e-17,0.0,0.0384962033324266,0.0
0.08,-1.0051629819163466e-18,8.559611657513915e-09,0.0,1.7193364034869392e-13,1.937351449102939,-2.4163344323581785e-06,0.42210012900166033,5.1408729159682496e-08,-3.698178677789686e-16,0.0,0.0439682315654531,0.0
0.09,-1.399652652960029e-18,-7.863334907659611e-09,0.0,2.5771858292172215e-14,1.9185296608717881,3.8002572217837126e-07,0.41938883419025125,4.916269626422103e-08,-6.962148380082464e-16,0.0,0.0494293019933934,0.0
0.1,-1.7445741430441267e-18,-2.7818479301588048e-08,0.0,-1.6244609465594215e-13,1.8942305866761722,3.884266903358293e-06,0.4167231306651012,4.085640377896906e-08,-1.032871284439072e-15,0.0,0.0548780536030072,0.0
0.11,-1.988340210684427e-18,-5.003794413953978e-08,0.0,-3.8310467309485384e-13,1.8645436539049371,7.897241075555042e-06,0.41410189597715696,2.5786425034378013e-08,-1.3451651570104087e-15,0.0,0.060313128451162,0.0
0.12,-2.076756088065073e-18,-7.266239386353123e-08,0.0,-6.204078700870789e-13,1.8297657548584412,1.2109905610092317e-05,0.41152328822336093,3.8115239333075524e-09,-1.5918923048761799e-15,0.0,0.0657331720032609,0.0
0.13,-1.958336500684857e-18,-9.32888015829601e-08,0.0,-8.524751252599123e-13,1.7903773686789652,1.610815466407315e-05,0.40898468859788134,-2.4480868630574224e-08,-1.728075235888492e-15,0.0,0.0711368334708214,0.0
0.14,-1.5907480829819372e-18,-1.0909138644562221e-07,0.0,-1.052138450321725e-12,1.7470047625326584,1.9390610153442313e-05,0.40648271369803507,-5.764441724647903e-08,-1.7089441711175127e-15,0.0,0.0765227661481197,0.0
0.15,-9.479638506285614e-19,-1.1702192228352327e-07,0.0,-1.1885403320224874e-12,1.7003730280588465,2.1400873442840426e-05,0.40401331566474363,-9.330406209275147e-08,-1.4949628832360782e-15,0.0,0.0818896277478181,0.0
0.16,-2.7526470603703314e-20,-1.1408847009879371e-07,0.0,-1.2295697882219492e-12,1.651255858592875,2.1574536170547197e-05,0.4015719784805761,-1.281705736380779e-07,-1.0576216182922734e-15,0.0,0.0872360807354914,0.0
0.17,1.1428568209274125e-18,-9.770262659078546e-08,0.0,-1.1450909466760273e-12,1.600427854004385,1.939969019189176e-05,0.39915400697617737,-1.5816049804876945e-07,-3.855597545823689e-16,0.0,0.0925607926629685,0.0
0.18,2.5002990615842718e-18,-6.607511702753768e-08,0.0,-9.108183087198803e-13,1.5486240674204625,1.4487840050622761e-05,0.3967548919703049,-1.7863644662746394e-07,5.095730634088813e-16,0.0,0.0978624365004061,0.0
0.19,3.9442786661512955e-18,-1.8628783132894977e-08,0.0,-5.12581958638683e-13,1.4965098888064499,6.650135956500187e-06,0.394370721600296,-1.8477333354901388e-07,1.5882381397531539e-15,0.0,0.1031396909670125,0.0
0.2,5.3377040628710494e-18,4.3612216024514506e-08,0.0,4.938617192731982e-14,1.4446625493540257,-4.0281085571550215e-06,0.3919985966022613,-1.720436872318625e-07,2.77991640613229e-15,0.0,0.1083912408603388,0.0
0.21,6.512323720569955e-18,1.1770657773773296e-07,0.0,7.566151602374959e-13,1.3935638045865844,-1.712334691612097e-05,0.3896369974624549,-1.3680009770944678e-07,3.9826272023857815e-15,0.0,0.1136157773840545,0.0
0.22,7.27904654126156e-18,1.9860814680981729e-07,0.0,1.569553503681024e-12,1.3436019176011182,-3.183009282555987e-05,0.3872860455424144,-7.691619444236347e-08,5.0658106919472456e-15,0.0,0.118811998474127,0.0
0.23,7.443344011816176e-18,2.7916152775349266e-07,0.0,2.4263055727945497e-12,1.2950800594691168,-4.694789066051689e-05,0.38494760029466185,7.569303967599849e-09,5.877156152366201e-15,0.0,0.1239786091233236,0.0
0.24,6.825387329213059e-18,3.503306775688711e-07,0.0,3.2435096515353635e-12,1.248227759713887,-6.090863789897193e-05,0.38262514249404744,1.1387614343774869e-07,6.2536765042499054e-15,0.0,0.1291143217039541,0.0
0.25,5.283954041443818e-18,4.016975944878434e-07,0.0,3.919834526185057e-12,1.2032121141341883,-7.185205004402122e-05,0.3803234108466604,2.3605581903064045e-07,6.036938612042111e-15,0.0,0.1342178562887749,0.0
