time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_RI5,Top_ECU,pos_flex,pos_dev,pos_pro
0.13,-5.650253435123615e-24,7.762931089613154e-09,0.0,-1.160827365586674e-13,0.3909243771957007,2.4041392504752993e-05,0.23278840518773192,0.0,-1.5608891059523217e-15,-1.4617857872495411e-12,0.0,1.3263843124789156e-14,0.0,0.0711368334708214,0.0
0.14,4.60619139054087e-24,9.667781859822176e-09,0.0,-1.4163325245845374e-13,0.3953666940639323,2.890795896354327e-05,0.2588661212972312,0.0,-1.9722554787434434e-15,9.828958871587939e-13,0.0,1.6796467243426907e-14,0.0,0.0765227661481197,0.0
0.15,1.710237811834699e-23,1.1010302964618628e-08,0.0,-1.5831115929152193e-13,0.39900395036725855,3.187067249379136e-05,0.2815397863043855,0.0,-2.2750129471072133e-15,3.974201226819314e-12,0.0,1.9411989359087456e-14,0.0,0.0818896277478181,0.0
0.16,3.105180958704509e-23,1.149061985603271e-08,0.0,-1.6188511802547964e-13,0.4018699307175927,3.2089958743132455e-05,0.29945587404204604,0.0,-2.406418548013864e-15,7.326671596594724e-12,0.0,2.0574051517440106e-14,0.0,0.0872360807354914,0.0
0.17,4.529569336305082e-23,1.082413998551024e-08,0.0,-1.4844364108809682e-13,0.40399478068950473,2.8805607837639738e-05,0.3115164823798512,0.0,-2.3059223471875726e-15,1.0765007776464636e-11,0.0,1.9763783865416407e-14,0.0,0.0925607926629685,0.0
0.18,5.833172402178553e-23,8.777245994722527e-09,0.0,-1.1491510959968685e-13,0.40540645203229897,2.144245831033947e-05,0.31699415986835333,0.0,-1.9224776372643527e-15,1.393053429141177e-11,0.0,1.654209791486974e-14,0.0,0.0978624365004061,0.0
0.19,6.838872087822285e-23,5.20690391727577e-09,0.0,-5.963402969557232e-14,0.4061333090101641,9.723885954764865e-06,0.3156162078710716,0.0,-1.2227569573884382e-15,1.6398653703007885e-11,0.0,1.0619831866089992e-14,0.0,0.1031396909670125,0.0
0.2,7.355113511248329e-23,1.0083940953390553e-10,0.0,1.7096929240782832e-14,0.40620743729013353,-6.217407757974858e-06,0.3076044284803928,0.0,-1.9960480129772693e-16,1.7708301023116264e-11,0.0,1.9300669660878147e-15,0.0,0.1083912408603388,0.0
0.21,7.193298064417387e-23,-6.386025796124811e-09,0.0,1.1251263746232995e-13,0.40566807963782503,-2.5744331124805353e-05,0.2936634730984534,0.0,1.1201478774149638e-15,1.7403347171485694e-11,0.0,-9.304830969546085e-15,0.0,0.1136157773840545,0.0
0.22,6.189513678859566e-23,-1.3903925338684413e-08,0.0,2.2103199083357725e-13,0.40456455656504925,-4.76508326409214e-05,0.2749176314699029,0.0,2.669546077181868e-15,1.5084560173472114e-11,0.0,-2.2520302370941782e-14,0.0,0.118811998474127,0.0
0.23,4.229353247700999e-23,-2.1894814173853352e-08,0.0,3.341221855899722e-13,0.4029580293182697,-7.014317421064889e-05,0.25280148486978066,0.0,4.338181244235334e-15,1.0469187534012007e-11,0.0,-3.6780481518995456e-14,0.0,0.1239786091233236,0.0
0.24,1.273894323547351e-23,-2.959845317321825e-08,0.0,4.4045426580534e-13,0.40092153939507247,-9.088142247068367e-05,0.22891689865435652,0.0,5.972792693466213e-15,3.4535894798745626e-12,0.0,-5.078249590032493e-14,0.0,0.1291143217039541,0.0
0.25,-2.6157325570771072e-23,-3.608257240720993e-08,0.0,5.264108032429762e-13,0.3985379245649367,-0.00010709270439699634,0.2048766549606364,0.0,7.382787584441302e-15,-5.827211829703804e-12,0.0,-6.290266209364105e-14,0.0,0.1342178562887749,0.0
0.26,-7.25829295312086e-23,-4.030022318597242e-08,0.0,5.769838023713384e-13,0.39589547671769565,-0.00011576290358188769,0.18215825886382428,0.0,8.351385961809474e-15,-1.6950505221486622e-11,0.0,-7.129068770323489e-14,0.0,0.1392879409699733,0.0
0.27,-1.2340352666771774e-22,-4.117524478751764e-08,0.0,5.770678206287717e-13,0.39308157862583054,-0.00011390655644209172,0.16198725547157353,0.0,8.652662409867867e-15,-2.917565066775537e-11,0.0,-7.401429822025893e-14,0.0,0.1443233121761542,0.0
0.28,-1.741561358013741e-22,-3.7713899009825285e-08,0.0,5.131107580149418e-13,0.3901750358852698,-9.890596192932857e-05,0.14526094061978367,0.0,8.074174095752402e-15,-4.144102309185687e-11,0.0,-6.925175858148937e-14,0.0,0.1493227149872479,0.0
0.29,-2.1918821249074454e-22,-2.9137298449383672e-08,0.0,3.7503499259983224e-13,0.3872383724719573,-6.890042453116303e-05,0.13251508752895852,0.0,6.4441615898306646e-15,-5.2395770606617525e-11,0.0,-5.552376347197423e-14,0.0,0.1542849034472631,0.0
0.3,-2.519660890114926e-22,-1.5025504489424057e-08,0.0,1.582881032521296e-13,0.3843117946685487,-2.3195867493566887e-05,0.12393017090806045,0.0,3.661529322135463e-15,-6.047219985876199e-11,0.0,-3.1949512964339074e-14,0.0,0.1592086408748047,0.0
0.31,-2.6556396559643875e-22,4.539571879634284e-09,0.0,-1.3416972118783451e-13,0.3814104438175335,3.734519070284039e-05,0.11936964495169795,0.0,-2.7397702447390976e-16,-6.400165006917452e-11,0.0,1.4949675150725006e-15,0.0,0.1640927001712813,0.0
0.32,-2.533275969936473e-22,2.8848651679722924e-08,0.0,-4.901792004585837e-13,0.37852568708672196,0.00010998185345000315,0.11844079736459473,0.0,-5.234693507323953e-15,-6.137265702302694e-11,0.0,4.3744338321496526e-14,0.0,0.1689358641267233,0.0
0.33,-2.0968585382849496e-22,5.647554895843576e-08,0.0,-8.872643515278471e-13,0.3756299154143819,0.00018989526568900816,0.12056820722148585,0.0,-1.0944898881212293e-14,-5.122519189803742e-11,0.0,9.247002632029196e-14,0.0,0.1737369257231377,0.0
0.34,-1.3105972781417863e-22,8.524320217642993e-08,0.0,-1.2923604072659404e-12,0.3726834205288922,0.000270166163225269,0.1250705261880101,0.0,-1.697171023731927e-14,-3.266908787886513e-11,0.0,1.4399989307516636e-13,0.0,0.1784946884353219,0.0
0.35,-1.6794004955218617e-23,1.1226395270933108e-07,0.0,-1.6626442674903466e-12,0.36964179000384356,0.00034197954446083,0.13123281626788647,0.0,-2.2730983891950423e-14,-5.508893816561206e-12,0.0,1.9336551162332966e-13,0.0,0.1832079665290631,0.0
0.36,1.299857428220338e-22,1.3406951433603085e-07,0.0,-1.9476710232077986e-12,0.36646263004141433,0.00039509464839494637,0.13836865268766754,0.0,-2.7511591313844523e-14,2.9548083292841766e-11,0.0,2.3450603200889036e-13,0.0,0.1878755853566478,0.0
0.37,3.017060185871596e-22,1.4684026305683476e-07,0.0,-2.0929296971632563e-12,0.3631109019650549,0.0004185992058581212,0.14586832223640883,0.0,-3.0520303853928344e-14,7.072815215901838e-11,0.0,2.6064800541030037e-13,0.0,0.192496381649609,0.0
0.38,4.85993100793135e-22,1.4673503341543703e-07,0.0,-2.044804137963033e-12,0.3595625583363106,0.00040194045207950777,0.1532314711957551,0.0,-3.094783131758806e-14,1.1510210620387811e-10,0.0,2.648661982249644e-13,0.0,0.1970692038086372,0.0
0.39,6.657591435040492e-22,1.3031176792415213e-07,0.0,-1.756765239761138e-12,0.3558064608328078,0.0003361926391416664,0.16008431174922882,0.0,-2.805435721954095e-14,1.5860046454128596e-10,0.0,2.4081168441770595e-13,0.0,0.2015929121905823,0.0
0.4,8.198347105655962e-22,9.501669077839374e-08,0.0,-1.1964373377021846e-12,0.3518447618398307,0.0002154837199890088,0.16618287632645148,0.0,-2.1270304632417197e-14,1.9615938877392523e-10,0.0,1.8357125611569184e-13,0.0,0.2060663793924776,0.0
0.41,9.242240935018912e-22,3.970608052749924e-08,0.0,-3.5298878392130254e-13,0.3476920465813129,3.8465448056966534e-05,0.1714047690431256,0.0,-1.0305231415392512e-14,2.2201612796989172e-10,0.0,9.059796851915931e-14,0.0,0.2104884905325114,0.0
0.42,9.540111038973344e-22,-3.4848538905183044e-08,0.0,7.558868058292149e-13,0.34337357714450834,-0.00019032475083150002,0.1757324044271252,0.0,4.745053642360732e-15,2.301613010825453e-10,0.0,-3.7371404998771765e-14,0.0,0.2148581435278795,0.0
0.43,8.858782460336119e-22,-1.2553232042091453e-07,0.0,2.078283453200661e-12,0.3389229704351175,-0.0004593904593885121,0.1792308855594588,0.0,2.3305522483129558e-14,2.1493987531944195e-10,0.0,-1.9551737010439926e-13,0.0,0.2191742493694471,0.0
0.44,7.0112413122675e-22,-2.2660433645366898e-07,0.0,3.524668349825082e-12,0.33437959604732925,-0.0007496881862507198,0.18202352156300305,0.0,4.425722302321276e-14,1.7177400766173054e-10,0.0,-3.743776350431828e-13,0.0,0.2234357323931527,0.0
0.45,3.8897779918077515e-22,-3.296305120281432e-07,0.0,4.967728668346734e-12,0.3297859137398474,-0.0010347201159923514,0.1842675968925534,0.0,6.591560235948852e-14,9.796019068611113e-11,0.0,-5.596522249770134e-13,0.0,0.227641530548086,0.0
0.46,-5.0078353750153453e-23,-4.236975485036268e-07,0.0,6.24637143281136e-12,0.32518489847278714,-0.0012814801929294968,0.1861324647749791,0.0,8.606580583621523e-14,-6.527861829571787e-12,0.0,-7.32493377957036e-13,0.0,0.2317905956611737,0.0
0.47,-6.013436260908858e-22,-4.9595945971003e-07,0.0,7.1745463794669565e-12,0.32061763601838145,-0.0014523775937452365,0.18778142274436052,0.0,1.0206631594671432e-13,-1.3831818238459457e-10,0.0,-8.703780732679665e-13,0.0,0.2358818936984056,0.0
0.48,-1.2337172180930727e-21,-5.325452637262591e-07,0.0,7.555206010171356e-12,0.3161211230672225,-0.0015081864178017545,0.18935820759230387,0.0,1.1102775646131602e-13,-2.9010337139668204e-10,0.0,-9.486226084902872e-13,0.0,0.2399144050225383,0.0
0.49,-1.8987518726902013e-21,-5.198239359995353e-07,0.0,7.199231015085057e-12,0.31172627802695957,-0.0014119695747543516,0.19097837437198822,0.0,1.100671734781108e-13,-4.503962233658117e-10,0.0,-9.42543301819382e-13,0.0,0.2438871246472093,0.0
0.5,-2.5313793927585705e-21,-4.4598202351477343e-07,0.0,5.948551926364449e-12,0.30745616422268407,-0.0011338026830495153,0.19272533801187866,0.0,9.662980961875429e-14,-6.036838260748971e-10,0.0,-8.301967599508594e-13,0.0,0.2477990624874013,0.0
0.51,-3.0526759407337567e-21,-3.028226464235877e-07,0.0,3.70202571743925e-12,0.3033244443223549,-0.0006559881303117521,0.1946504799172242,0.0,6.88607533321453e-14,-7.31069908398628e-10,0.0,-5.95550957901523e-13,0.0,0.2516492436061922,0.0
0.52,-3.3749072638058708e-21,-8.76455537568055e-08,0.0,4.4193362562869557e-13,0.29933411874920735,2.168830673785144e-05,0.19677646511683167,0.0,2.599858266888727e-14,-8.114650899173483e-10,0.0,-2.3185065011847054e-13,0.0,0.2554367084577291,0.0
0.53,-3.408905295576586e-21,1.9497874017856873e-07,0.0,-3.741674822898737e-12,0.2954766442544425,0.0008772310461011299,0.1991027760373795,0.0,-3.124679728753822e-14,-8.233398609888075e-10,0.0,2.551443729825733e-13,0.0,0.259160513126368,0.0
0.54,-3.0735825677139408e-21,5.317661055725476e-07,0.0,-8.632071854407434e-12,0.2917315725296913,0.0018629066145632771,0.20161243622848393,0.0,-1.0037830876266628e-13,-7.46996627838761e-10,0.0,8.444417853757333e-13,0.0,0.2628197295619173,0.0
0.55,-2.307101615295798e-21,8.998562725564365e-07,0.0,-1.387593243438204e-11,0.2880668826373779,0.0029036290960023376,0.20427895499045406,0.0,-1.7690953918545303e-13,-5.672478207216903e-10,0.0,1.4980613495458594e-12,0.0,0.2664134458109268,0.0
0.56,-1.0789033237636107e-21,1.2667820470531738e-06,0.0,-1.8985919016503727e-11,0.2844401951234704,0.003897955054024363,0.20707265252444462,0.0,-2.543291991692127e-13,-2.7631167340250213e-10,0.0,2.1606946093146983e-12,0.0,0.2699407662439662,0.0
0.57,5.985107161470515e-22,1.5914967832723666e-06,0.0,-2.3358837011847296e-11,0.2808010411441531,0.004722282768670224,0.20996570478113522,0.0,-3.242808389930938e-13,1.233374151536222e-10,0.0,2.761196996248962e-12,0.0,0.2734008117788342,0.0
0.58,2.6594158480089778e-21,1.8266299053055976e-06,0.0,-2.631152200473579e-11,0.2770943102978599,0.005238657172069488,0.21293545830979857,0.0,-3.769956113877662e-13,6.164925526516377e-10,0.0,3.216238213811484e-12,0.0,0.276792720099645,0.0
0.59,4.9778846928231355e-21,1.9220494818707454e-06,0.0,-2.713523090363569e-11,0.2732649130100322,0.005306293029467729,0.21596579062856536,0.0,-4.0199791232777024e-13,1.17348729629209e-09,0.0,3.4362845688608527e-12,0.0,0.2801156458717347,0.0
0.6,7.365618743731356e-21,1.829686946915432e-06,0.0,-2.5167462122677154e-11,0.26926356849793487,0.004796551504668716,0.21904651575291278,0.0,-3.890787574253286e-13,1.7496105739178876e-09,0.0,3.3338746222598686e-12,0.0,0.2833687609523367,0.0
0.61,9.576122466099133e-21,1.5094268959497714e-06,0.0,-1.9877906679083763e-11,0.26505347379402106,0.0036106578226805922,0.22217104458791936,0.0,-3.295006494618223e-13,2.2860348503495294e-09,0.0,2.833884575914082e-12,0.0,0.2865512545969724,0.0
0.62,1.1316457772727368e-20,9.356937880825985e-07,0.0,-1.0962778687701619e-11,0.26061743463856224,0.0016989616751160188,0.22533269487443314,0.0,-2.173622716750675e-13,2.7125603980225004e-09,0.0,1.88517749233886e-12,0.0,0.2896623336615057,0.0
0.63,1.2267307242892626e-20,1.0419126195454743e-07,0.0,1.5606992441191457e-12,0.255964862120466,-0.000919938535006326,0.2285201956733364,0.0,-5.101437544811359e-14,2.952358152244374e-09,0.0,4.727142941408277e-13,0.0,0.2927012227998108,0.0
0.64,1.211134742880497e-20,-9.619131647429292e-07,0.0,1.7270103482065507e-11,0.25113788117127,-0.004142306093264041,0.23171303835952411,0.0,1.6561659063077674e-13,2.928720705161893e-09,0.0,-1.3710940970744422e-12,0.0,0.2956671646570052,0.0
0.65,1.0569011407958845e-20,-2.2071933728884104e-06,0.0,3.527601720464631e-11,0.246215683079327,-0.007767004541554476,0.2348773819126006,0.0,4.219687998465493e-13,2.5736106214366593e-09,0.0,-3.5572572917523358e-12,0.0,0.2985594200581979,0.0
0.66,7.439652423235112e-21,-3.5414650187019174e-06,0.0,5.419550696413636e-11,0.24131621005024922,-0.01149036168530676,0.2379632179006394,0.0,7.002377543340554e-13,1.8375391810046203e-09,0.0,-5.934908332168235e-12,0.0,0.3013772681927078,0.0
0.67,2.644987563990454e-21,-4.840474122838396e-06,0.0,7.217327264635615e-11,0.23659431013258903,-0.014910505531105435,0.24090343422701996,0.0,9.754101432374833e-13,7.000357210250529e-10,0.0,-8.2914549802536e-12,0.0,0.3041200067937045,0.0
0.68,-3.729389839928298e-21,-5.950552605857245e-06,0.0,8.696091035995436e-11,0.23223566572640972,-0.017543061761510548,0.24361528289828605,0.0,1.216107070058787e-12,-8.202962612769063e-10,0.0,-1.0359624026092863e-11,0.0,0.3067869523132278,0.0
0.69,-1.1399555646938685e-20,-6.6977879936116955e-06,0.0,9.60610765789555e-11,0.2284460906112528,-0.018849308616866615,0.2460045556244197,0.0,1.3863601362925298e-12,-2.6573634681606903e-09,0.0,-1.1832465515664989e-11,0.0,0.3093774400925428,0.0
0.7,-1.9861576262775102e-20,-6.901900157043245e-06,0.0,9.693795768089229e-11,0.2254362096458225,-0.018276753990628638,0.24797250668198373,0.0,1.448373430371501e-12,-4.6921819100597306e-09,0.0,-1.2386786300389339e-11,0.0,0.3118908245277861,0.0
0.71,-2.8388439490749046e-20,-6.3945471306230105e-06,0.0,8.728846475465371e-11,0.22340206781673375,-0.015310669791513357,0.24942524619856254,0.0,1.3662292499381685e-12,-6.75189899399547e-09,0.0,-1.1714672437136348e-11,0.0,0.314326479230864,0.0
0.72,-3.605092724213791e-20,-5.041215801851072e-06,0.0,6.536033536354083e-11,0.2225028294205664,-0.009533475072362008,0.2502849775581701,0.0,1.1103793049274434e-12,-8.614533536025463e-09,0.0,-9.561770657460009e-12,0.0,0.3166837971855618,0.0
0.73,-4.176653487461255e-20,-2.765228845535561e-06,0.0,3.029441006298438e-11,0.22283737298971243,-0.0006871375192445336,0.25050209724031425,0.0,6.626335004174701e-13,-1.0020441210419006e-08,0.0,-5.769892076935857e-12,0.0,0.3189621908988246,0.0
0.74,-4.4378529353288004e-20,4.282295912954941e-07,0.0,-1.7540429777888665e-11,0.22442219301943592,0.011267851013369024,0.2500668501242589,0.0,2.122593526543739e-14,-1.069103656933856e-08,0.0,-3.20367847716955e-13,0.0,0.3211610925471737,0.0
0.75,-4.2764453755352486e-20,4.430731644698795e-06,0.0,-7.62588144873642e-11,0.2271734980324079,0.026104642448503246,0.2490189822578205,0.0,-7.945835743266088e-13,-1.0354639644294354e-08,0.0,6.626454684808937e-12,0.0,0.3232799541182186,0.0
0.76,-3.596993090480692e-20,9.014949743245893e-06,0.0,-1.422614211327367e-10,0.2308966447739695,0.04330172501299359,0.24745370685241477,0.0,-1.7410078718145513e-12,-8.778488800705077e-09,0.0,1.470099522992215e-11,0.0,0.3253182475472347,0.0
0.77,-2.3359697925215894e-20,1.382800089446416e-05,0.0,-2.1017481704927424e-10,0.23528596140590746,0.06204228595974243,0.24552235196849775,0.0,-2.74801449873535e-12,-5.805019915770154e-09,0.0,2.330934674711385e-11,0.0,0.3272754648487674,0.0
0.78,-4.773726459112937e-21,1.839694430310595e-05,0.0,-2.7297212056138734e-10,0.23993747970498122,0.08124796667714507,0.24342634391310156,0.0,-3.720060548001322e-12,-1.3895287028662965e-09,0.0,3.163903667700686e-11,0.0,0.3291511182432325,0.0
0.79,1.932753901907451e-20,2.2149081924763842e-05,0.0,-3.2230958454884355e-10,0.24437601835105097,0.0996508576925777,0.24140374782458207,0.0,-4.5398566737910385e-12,4.364593902598089e-09,0.0,3.8690597595732155e-11,0.0,0.3309447402784818,0.0
0.8,4.774786731524483e-20,2.4448778920736918e-05,0.0,-3.4909965423889936e-10,0.24809635711545405,0.11590304450045463,0.23970847534409542,0.0,-5.075554910376696e-12,1.1177615937848374e-08,0.0,4.3338365365757614e-11,0.0,0.3326558839463013,0.0
0.81,7.849067930577473e-20,2.465114757196072e-05,0.0,-3.4432031090846604e-10,0.25061586565465044,0.12871668529331792,0.23858350274804246,0.0,-5.191480715689444e-12,1.8577218723757617e-08,0.0,4.442159499554337e-11,0.0,0.3342841227938155,0.0
0.82,1.0876602013081865e-19,2.2171158271955737e-05,0.0,-3.0003423135506833e-10,0.2515328895825221,0.13701944922289666,0.2382310261718266,0.0,-4.762168492103072e-12,2.589927361568003e-08,0.0,4.0863911124765064e-11,0.0,0.3358290510297679,0.0
0.83,1.3508747826492642e-19,1.656464330707613e-05,0.0,-2.105609001498831e-10,0.25058168870867004,0.14010080293960558,0.23878429070984572,0.0,-3.6890285249305035e-12,3.2310120913094914e-08,0.0,3.1815432554588346e-11,0.0,0.3372902836256534,0.0
0.84,1.5347241854304702e-19,7.615390855925796e-06,0.0,-7.371257918250475e-11,0.2476720772473599,0.13771758998947087,0.24028719466364112,0.0,-1.918500884573346e-12,3.6853645182475146e-08,0.0,1.6807874735713338e-11,0.0,0.3386674564116746,0.0
0.85,1.5975101227479206e-19,-4.579705886251616e-06,0.0,1.0802594831263971e-10,0.24290292142432868,0.13013002454494332,0.24268725763448126,0.0,5.39920215538762e-13,3.852457209247579e-08,0.0,-4.0911074163527484e-12,0.0,0.3399602261675013,0.0
0.86,1.4997894020351477e-19,-1.953741889596559e-05,0.0,3.265199101352985e-10,0.2365451049152279,0.11805640635409509,0.24584422827984043,0.0,3.5978273296167805e-12,3.636688313180063e-08,0.0,-3.014167453578544e-11,0.0,0.3411682707078079,0.0
0.87,1.2093576032937314e-19,-3.633820148662498e-05,0.0,5.673721244578118e-10,0.22899878889260328,0.10255940118809576,0.2495518748579378,0.0,7.076547350464467e-12,2.9593160086921893e-08,0.0,-5.983363530989515e-11,0.0,0.3422912889625686,0.0
0.88,7.067659221583525e-20,-5.3611234626189664e-05,0.0,8.098415310851447e-10,0.22073622103541254,0.08489384431607266,0.25356719916992154,0.0,1.0702764859258145e-11,1.771722425125404e-08,0.0,-9.084746812172031e-11,0.0,0.3433290010520907,0.0
0.89,-9.098263838233341e-22,-6.956555960499532e-05,0.0,1.027444136790773e-09,0.21224229830694538,0.06634855628563836,0.2576408229235186,0.0,1.4113478250365006e-11,6.889114677863679e-10,0.0,-1.2009473539548895e-10,0.0,0.344281148356766,0.0
0.9,-9.159695405847545e-20,-8.2076202623032e-05,0.0,1.189352705470386e-09,0.20396236000296086,0.04810739814681519,0.26154369203726713,0.0,1.6872241768104876e-11,-2.0983406167725534e-08,0.0,-1.4385469964364633e-10,0.0,0.3451474935815249,0.0
0.91,-1.9644055357659043e-19,-8.883048075247377e-05,0.0,1.262654054627487e-09,0.1962630687934537,0.03114516029538595,0.26508709783903806,0.0,1.849791757760921e-11,-4.613944043544698e-08,0.0,-1.580177790674225e-10,0.0,0.3459278208149747,0.0
0.92,-3.075986061572589e-19,-8.753438978277754e-05,0.0,1.21544340091586e-09,0.18940903933426928,0.016165365773160034,0.26813465168416745,0.0,1.8506101536561232e-11,-7.292093228128057e-08,0.0,-1.5843747315926148e-10,0.0,0.3466219355832094,0.0
0.93,-4.1442461874368687e-19,-7.617227796613239e-05,0.0,1.0206367582434387e-09,0.18355533855445985,0.0035803194884714666,0.270606147224677,0.0,1.6462023262485507e-11,-9.879072912478325e-08,0.0,-1.4138078428031747e-10,0.0,0.347229664898277,0.0
0.94,-5.038972983023643e-19,-5.330527154871306e-05,0.0,6.602707586602437e-10,0.17875410473647393,-0.006471261777085588,0.2724742047527564,0.0,1.204212555176978e-11,-1.20632346757618e-07,0.0,-1.04053551296363e-10,0.0,0.3477508573012912,0.0
0.95,-5.614291169392608e-19,-1.8385717891406065e-05,0.0,1.299432928345271e-10,0.17497227503289847,-0.014077051257449144,0.2737552348619346,0.0,5.099814975930526e-12,-1.349405514367837e-07,0.0,-4.5162469039784854e-11,0.0,0.3481853829001785,0.0
0.96,-5.720656352169848e-19,2.7942963564225247e-05,0.0,-5.570602359890379e-10,0.17211670816350383,-0.019484230025405083,0.27449661755231974,0.0,-4.270796816403253e-12,-1.3810621913587923e-07,0.0,3.453875878628691e-11,0.0,0.3485331334020501,0.0
0.97,-5.22047254184085e-19,8.359822181000135e-05,0.0,-1.3664974494897853e-09,0.1700627595008551,-0.023023416105410623,0.2747621096065382,0.0,-1.5680776296749752e-11,-1.2678913634570252e-07,0.0,1.317840204084789e-10,0.0,0.3487940221401905,0.0
0.98,-4.0065723270015924e-19,0.00014490353262459725,0.0,-2.241349101297126e-09,0.16868252142780205,-0.025033486134698538,0.27461741288051056,0.0,-2.8410465128965263e-11,-9.836094456473244e-08,0.0,2.4048347751096574e-10,0.0,0.3489679840956566,0.0
0.99,-2.0222759745162048e-19,0.00020656896251234106,0.0,-3.1020396090428125e-09,0.16786939551963143,-0.025796163451828766,0.2741176038915371,0.0,-4.1400662415065804e-11,-5.138786966762702e-08,0.0,3.5164221781788204e-10,0.0,0.349054975913482,0.0
1.0,7.187738896857907e-20,0.0002618456074341655,0.0,-3.849220834776441e-09,0.16755633421007163,-0.025487460232775167,0.27329778211429245,0.0,-5.327913610849468e-11,1.3889682564399267e-08,0.0,4.5357959494552846e-10,0.0,0.349054975913482,0.0
1.01,4.1152641652922116e-19,0.0003028833880397387,0.0,-4.369497615262007e-09,0.16772590744108642,-0.024150884330583208,0.2721678769987979,0.0,-6.242899681288598e-11,9.513474770289123e-08,0.0,5.325055591984623e-10,0.0,0.3489679840956566,0.0
1.02,7.965942605729977e-19,0.0003213070108769138,0.0,-4.544248490836753e-09,0.16841125418654287,-0.02169491399007507,0.27071209275164476,0.0,-6.710257223900269e-11,1.8761087847818968e-07,0.0,5.734857539885832e-10,0.0,0.3487940221401905,0.0
