time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-5.461994194378232e-21,-4.352635026128343e-10,0.0,1.3506182917602685e-13,1.952704991309319,4.1282112076774055e-08,0.6240559281111989,-2.937988621850235e-10,8.064818004147342e-19,0.0,0.0,0.0
0.01,-5.83817051000127e-21,-6.418096459536158e-10,0.0,2.300606665359512e-13,1.952473689570944,8.076235976106686e-08,0.6255348401457266,-6.080241878746744e-10,6.68102206959874e-19,0.0,0.0055104379930924,0.0
0.02,-5.667123755786089e-21,-8.325073299401394e-10,0.0,3.2499534060933523e-13,1.952098283428411,1.2186659856035762e-07,0.6269942937036224,-9.390346717454612e-10,4.184354249679783e-19,0.0,0.0110195026695125,0.0
0.03,-4.821060390192515e-21,-9.8193517291282e-10,0.0,4.093128143070028e-13,1.9515826158047187,1.6046724086454276e-07,0.6284365980960611,-1.2545854427991865e-09,5.534754664916187e-20,0.0,0.0165258210548468,0.0
0.04,-3.2128457146611838e-21,-1.0624345616951574e-09,0.0,4.70807876327312e-13,1.9509473221060676,1.9160748825123966e-07,0.6298651435206172,-1.515498810580143e-09,-4.112762577869033e-19,0.0,0.0220280208591157,0.0
0.05,-8.165831159747828e-22,-1.04658008099202e-09,0.0,4.965348793548765e-13,1.9502320574113974,2.0982919090934254e-07,0.6312840755600171,-1.6781539831742924e-09,-9.57405251518203e-19,0.0,0.0275247308187759,0.0
0.06,2.3130850502856064e-21,-9.102867006250369e-10,0.0,4.740462846753771e-13,1.949496192601089,2.0964430679535332e-07,0.6326979575840656,-1.69813785686998e-09,-1.5437366238651093e-18,0.0,0.0330145810384688,0.0
0.07,6.0254405212300694e-21,-6.36379574125629e-10,0.0,3.929081667009552e-13,1.9488174783296446,1.8613613935282392e-07,0.6341114218211021,-1.5349630202475872e-09,-2.1159622500092264e-18,0.0,0.0384962033324266,0.0
0.08,1.006465057608383e-20,-2.183542338167259e-10,0.0,2.463987071299955e-13,1.9482882605677576,1.3565841797062073e-07,0.6355288159493874,-1.1576154630662645e-09,-2.606772821029752e-18,0.0,0.0439682315654531,0.0
0.09,1.406997436012108e-20,3.3603918590925554e-10,0.0,3.325018144206052e-14,1.9480089828058278,5.658085714482623e-08,0.6369538590441721,-5.505386630206529e-10,-2.939842872472184e-18,0.0,0.0494293019933934,0.0
0.1,1.758767094214956e-20,1.0018328012945014e-09,0.0,-2.407473118184901e-13,1.948078928240877,-4.998910696938593e-08,0.6383893273440152,2.8049322367720784e-10,-3.0358856518133402e-18,0.0,0.0548780536030072,0.0
0.11,2.0096425901353686e-20,1.7349944540882163e-09,0.0,-5.61495532741408e-13,1.9485844331903739,-1.795949162676367e-07,0.6398367954856362,1.30329482677511e-09,-2.8206608383185876e-18,0.0,0.060313128451162,0.0
0.12,2.104709979928002e-20,2.4722023137751683e-09,0.0,-9.059248116558978e-13,1.9495851247164,-3.2402729698831265e-07,0.6412964616642352,2.455758312718684e-09,-2.234569953173608e-18,0.0,0.0657331720032609,0.0
0.13,1.9916227431800683e-20,3.1327004667204555e-09,0.0,-1.2421488749390884e-12,1.951099075875428,-4.712290178152789e-07,0.6427670848358197,3.644722155067663e-09,-1.2432000922308769e-18,0.0,0.0711368334708214,0.0
0.14,1.6271017022901177e-20,3.622587679438184e-09,0.0,-1.5306399983964569e-12,1.9530880971149627,-6.056012826724253e-07,0.6442460580288641,4.747983903820577e-09,1.5210016283342339e-19,0.0,0.0765227661481197,0.0
0.15,9.841718109403056e-21,3.841715871639477e-09,0.0,-1.7265676579137456e-12,1.9554446507094474,-7.087854749433092e-07,0.6457296337524092,5.620076824497195e-09,1.9047781099397426e-18,0.0,0.0818896277478181,0.0
0.16,5.953006989522479e-22,3.6931324697996586e-09,0.0,-1.783353097555837e-12,1.957982040769329,-7.609609717761786e-07,0.6472133053295989,6.102178700029768e-09,3.916119824166611e-18,0.0,0.0872360807354914,0.0
0.17,-1.1197382076210711e-20,3.094700745272414e-09,0.0,-1.6573713357601896e-12,1.9604295478772154,-7.426533775603583e-07,0.6486923321031506,6.036161143587922e-09,6.032217628503951e-18,0.0,0.0925607926629685,0.0
0.18,-2.491015181099711e-20,1.992192306993504e-09,0.0,-1.3135864005476184e-12,1.9624340035481007,-6.369893456548163e-07,0.6501623777760366,5.282330350294981e-09,8.046251487572734e-18,0.0,0.0978624365004061,0.0
0.19,-3.9535710772582446e-20,3.727931617288715e-10,0.0,-7.317445378645912e-13,1.9635689060552635,-4.322674579486797e-07,0.6516202112067943,3.739879955044536e-09,9.707256415198964e-18,0.0,0.1031396909670125,0.0
0.2,-5.369523908925946e-20,-1.7223651035480914e-09,0.0,8.741245566042523e-14,1.9633515556527155,-1.246445322960806e-07,0.6530643998410377,1.3685128911462599e-09,1.073614233239139e-17,0.0,0.1083912408603388,0.0
0.21,-6.569181078685098e-20,-4.188301660793571e-09,0.0,1.1165981256188483e-12,1.9612678510467811,2.79329901591979e-07,0.6544959101452328,-1.7908545412935585e-09,1.0849133262709182e-17,0.0,0.1136157773840545,0.0
0.22,-7.361345226766149e-20,-6.850714541170608e-09,0.0,2.2978906564913964e-12,1.9568033921735204,7.606530489359792e-07,0.655918519861573,-5.598851042292916e-09,9.788013857540125e-18,0.0,0.118811998474127,0.0
0.23,-7.548771783439136e-20,-9.466736696940658e-09,0.0,3.5409458739110787e-12,1.949478470490326,1.286638092800426e-06,0.657338946941453,-9.806713929801626e-09,7.355651367613657e-18,0.0,0.1239786091233236,0.0
0.24,-6.948444051647861e-20,-1.1733506624495143e-08,0.0,4.724330250673552e-12,1.9388835371270077,1.810872443010449e-06,0.6587666131238544,-1.405456337761849e-08,3.454264623625869e-18,0.0,0.1291143217039541,0.0
0.25,-5.4157071908727164e-20,-1.330569818901651e-08,0.0,5.700662809816634e-12,1.9247110104584062,2.2746885545888736e-06,0.6602129896046731,-1.7881549435151318e-08,-1.877071576559513e-18,0.0,0.1342178562887749,0.0
0.26,-2.870616942507601e-20,-1.382246671258035e-08,0.0,6.306016761025921e-12,1.9067790557805664,2.610389750949123e-06,0.6616905208857782,-2.0749930007163564e-08,-8.430055316715492e-18,0.0,0.1392879409699733,0.0
0.27,6.7582794779285875e-21,-1.2943345637972715e-08,0.0,6.373679744459557e-12,1.8850435238092038,2.7463436836773693e-06,0.6632111927723207,-2.208414349186457e-08,-1.580489022913784e-17,0.0,0.1443233121761542,0.0
0.28,5.098513002902968e-20,-1.0391509519096906e-08,0.0,5.751914208847433e-12,1.8595958931415397,2.61387893617017e-06,0.6647849027411338,-2.1324560458749768e-08,-2.3403304150301185e-17,0.0,0.1493227149872479,0.0
0.29,1.0141488211484455e-19,-6.001576369972544e-09,0.0,4.32481922328918e-12,1.830648010437238,2.155702803156571e-06,0.666417899059744,-1.799388449319677e-08,-3.0441728979863706e-17,0.0,0.1542849034472631,0.0
0.3,1.5411288176841163e-19,2.3213981431738129e-10,0.0,2.0348096570358057e-12,1.7985079999981595,1.335313771962046e-06,0.6681116391348373,-1.1772223610476624e-08,-3.598858644365007e-17,0.0,0.1592086408748047,0.0
0.31,2.0383726810601363e-19,8.112162374869862e-09,0.0,-1.0953489640511934e-12,1.7635538460454747,1.466305876149854e-07,0.6698623909833183,-2.5748238932859636e-09,-3.902800643289965e-17,0.0,0.1640927001712813,0.0
0.32,2.442702655118737e-19,1.7205280315520617e-08,0.0,-4.9435153002805286e-12,1.7262098973992828,-1.3771729756966126e-06,0.6716617075432895,9.375450166260041e-09,-3.8549994262134644e-17,0.0,0.1689358641267233,0.0
0.33,2.6843095843460434e-19,2.682740996940162e-08,0.0,-9.275076109531982e-12,1.686927831762817,-3.156821484570975e-06,0.6734976236507545,2.3490344133371463e-08,-3.3664131341167444e-17,0.0,0.1737369257231377,0.0
0.34,2.6927240384953875e-19,3.6052246756049965e-08,0.0,-1.3738823448242763e-11,1.6461706630294668,-5.063372718886708e-06,0.6753562308570719,3.87835097828224e-08,-2.373049916216322e-17,0.0,0.1784946884353219,0.0
0.35,2.404462379842531e-19,4.374912779848107e-08,0.0,-1.7874669769007885e-11,1.604397954376619,-6.9192100312687435e-06,0.6772232586929133,5.387322349518863e-08,-8.497911888286657e-18,0.0,0.1832079665290631,0.0
0.36,1.77194821579022e-19,4.865373734164949e-08,0.0,-2.113551971489953e-11,1.5620515302581484,-8.504704486588347e-06,0.6790853770343884,6.702972646629288e-08,1.1763927970809667e-17,0.0,0.1878755853566478,0.0
0.37,7.73060918714253e-20,4.947261506569998e-08,0.0,-2.292466777902288e-11,1.5195420913569146,-9.571327994591245e-06,0.6809310475572342,7.627390021410912e-08,3.6154652095211884e-17,0.0,0.192496381649609,0.0
0.38,-5.795806181811484e-20,4.501893228138037e-08,0.0,-2.2648734646615764e-11,1.477237654509219,-9.861492036166926e-06,0.6827508536074676,7.953009263838471e-08,6.307401659843703e-17,0.0,0.1970692038086372,0.0
0.39,-2.230700644413939e-19,3.437284981710583e-08,0.0,-1.978443344678097e-11,1.4354547664441422,-9.134713596859897e-06,0.6845373206270738,7.483065349649797e-08,9.021182483561234e-17,0.0,0.2015929121905823,0.0
0.4,-4.0770610957506207e-19,1.7055249022049908e-08,0.0,-1.3955463465833842e-11,1.394453174437879,-7.198900644851653e-06,0.6862843039029956,6.056334284195502e-08,1.1461396269787736e-16,0.0,0.2060663793924776,0.0
0.41,-5.966057591489413e-19,-6.8008637988858626e-09,0.0,-5.0137114608065614e-12,1.3544342323088199,-3.944657209557625e-06,0.6879860675559799,3.574564621108979e-08,1.3283763122194267e-16,0.0,0.2104884905325114,0.0
0.42,-7.699419242821674e-19,-3.6300932063922605e-08,0.0,6.883098565524866e-12,1.3155428894972658,6.203903766764437e-07,0.6896362092368301,3.0276064958821967e-10,1.412024688512824e-16,0.0,0.2148581435278795,0.0
0.43,-9.042970539090022e-19,-6.968388666524722e-08,0.0,2.120688005822937e-11,1.2778727315061447,6.341051137678841e-06,0.6912265998686893,-4.4680624444953753e-08,1.3613540557616238e-16,0.0,0.2191742493694471,0.0
0.44,-9.742997633437536e-19,-1.0428522557611759e-07,0.0,3.7018466745954615e-11,1.24147325877717,1.289221664712267e-05,0.6927465078139453,-9.67697321991731e-08,1.14596106740124e-16,0.0,0.2234357323931527,0.0
0.45,-9.54917362859388e-19,-1.3659048498926967e-07,0.0,5.2961609921678846e-11,1.2063584307292161,1.9769375960930323e-05,0.694182062809252,-1.5208785972495368e-07,7.455739247567849e-17,0.0,0.227641530548086,0.0
0.46,-8.243257137737141e-19,-1.623974117148317e-07,0.0,6.73016680511819e-11,1.1725154658753325,2.6296502824592612e-05,0.6955161876333378,-2.0535998123596683e-07,1.5502045119990336e-17,0.0,0.2317905956611737,0.0
0.47,-5.671926718432941e-19,-1.7709799032236907e-07,0.0,7.801668144368471e-11,1.139912967562778,3.165509937014046e-05,0.6967290856147844,-2.501232818988643e-07,-6.11147527654051e-17,0.0,0.2358818936984056,0.0
0.48,-1.7812154307669241e-19,-1.7608116453465309e-07,0.0,8.294477261474412e-11,1.1085076185439497,3.493684687987671e-05,0.6977993209813075,-2.791260260152837e-07,-1.514979063372623e-16,0.0,0.2399144050225383,0.0
0.49,3.3508480342808346e-19,-1.55243918675175e-07,0.0,7.998661697402838e-11,1.0782489312870986,3.522035078373121e-05,0.6987054685676322,-2.849209962834593e-07,-2.493060838858974e-16,0.0,0.2438871246472093,0.0
0.5,9.487496369490372e-19,-1.1158304694961264e-07,0.0,6.735527811969124e-11,1.0490818269858626,3.1669922917866274e-05,0.6994282423157071,-2.606398134455617e-07,-3.4567272039051934e-16,0.0,0.2477990624874013,0.0
0.51,1.6216929751506696e-18,-4.3823558218873175e-08,0.0,4.3858376937293646e-11,1.0209471163996533,2.3651345872080997e-05,0.6999529422279177,-2.0091069289647745e-07,-4.295129940101127e-16,0.0,0.2516492436061922,0.0
0.52,2.295108266706009e-18,4.697621938434423e-08,0.0,9.189942434937927e-12,0.9937802427099378,1.0856323044406217e-05,0.7002719921215613,-1.0285622766268885e-07,-4.881594033463071e-16,0.0,0.2554367084577291,0.0
0.53,2.8943628123448297e-18,1.569162595830468e-07,0.0,-3.5797858575274686e-11,0.9675088953099443,-6.575871557409004e-06,0.7003872820268764,3.291810567607445e-08,-5.083435277717123e-16,0.0,0.259160513126368,0.0
0.54,3.3330380570726665e-18,2.789255674253671e-07,0.0,-8.887867616965567e-11,0.9420502914860931,-2.7953799737633344e-05,0.7003119866671396,2.0145694561988146e-07,-4.775078376765364e-16,0.0,0.2628197295619173,0.0
0.55,3.5193620233738284e-18,4.026966135378874e-07,0.0,-1.4633053697202906e-10,0.9173090314560971,-5.1962508117414804e-05,0.7000715129332595,3.928383905034781e-07,-3.853904535348755e-16,0.0,0.2664134458109268,0.0
0.56,3.3649614348690835e-18,5.149614857849822e-07,0.0,-2.0294786651668395e-10,0.8931764466512286,-7.664225734293166e-05,0.6997032421733674,5.919432980568651e-07,-2.25780134942747e-16,0.0,0.2699407662439662,0.0
0.57,2.7955841256463878e-18,6.001707605681577e-07,0.0,-2.5222143853486724e-10,0.8695322721348118,-9.94331258535735e-05,0.6992547838943338,7.787396761066366e-07,1.7076697275631468e-18,0.0,0.2734008117788342,0.0
0.58,1.7631298776694095e-18,6.416077507229056e-07,0.0,-2.8671131733461895e-10,0.8462492786247977,-0.00011729820608562616,0.6987805503758758,9.291887562296753e-07,2.9002523234014895e-16,0.0,0.276792720099645,0.0
0.59,2.580050424630925e-19,6.229312131905562e-07,0.0,-2.986231578164878e-10,0.8232012022783379,-0.0001269327974686457,0.6983365976968684,1.0168389171975575e-06,6.234813799200854e-16,0.0,0.2801156458717347,0.0
0.6,-1.679483753905061e-18,5.300901788139969e-07,0.0,-2.805784319820836e-10,0.8002739245099203,-0.00012505943987881746,0.6979738543828307,1.0151150113171742e-06,9.771650104987165e-16,0.0,0.2833687609523367,0.0
0.61,-3.950219444160975e-18,3.534981439056308e-07,0.0,-2.265450922845753e-10,0.7773794027053897,-0.00010879905996945079,0.6977300656998877,9.002354725009747e-07,1.3172375295960777e-15,0.0,0.2865512545969724,0.0
0.62,-6.3915032174177895e-18,9.029482432063339e-08,0.0,-1.3286838827727213e-10,0.7544713690328059,-7.609744431092166e-05,0.6976210052081506,6.54601753520543e-07,1.60229481412075e-15,0.0,0.2896623336615057,0.0
0.63,-8.77806194050274e-18,-2.5353212989313967e-07,0.0,6.857354491929802e-13,0.7315613417976247,-2.6174536338987068e-05,0.6976317254757822,2.7041050699612396e-07,1.7859343857377264e-15,0.0,0.2927012227998108,0.0
