time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,1.8204794666895868e-20,9.415500152624798e-11,0.0,1.2360025050623538e-13,1.9964963720698303,2.2739311028024422e-08,0.579341396833052,0.0,-9.3361093674173e-10,4.205289683958226e-18,0.0,0.0,0.0
0.01,2.412019014251947e-20,6.398455874673029e-10,0.0,2.10824444937778e-13,1.9952633163447746,4.4486106462149705e-08,0.5790349809762374,0.0,-3.765144432643073e-10,7.515016324787225e-18,0.0,0.0055104379930924,0.0
0.02,2.8944573210095896e-20,1.2608748874344246e-09,0.0,2.980351267474208e-13,1.9939826625680286,6.71274404639511e-08,0.5787308238136574,0.0,3.7181153456795663e-10,1.0878234456345476e-17,0.0,0.0110195026695125,0.0
0.03,3.1849720707662183e-20,1.9085074440473065e-09,0.0,3.7555000061197345e-13,1.9927859087667101,8.838972539406807e-08,0.5784319361106597,0.0,1.2795852056676768e-09,1.393592404044359e-17,0.0,0.0165258210548468,0.0
0.04,3.1998318353168284e-20,2.5179820637050285e-09,0.0,4.321658869742595e-13,1.9918306155589212,1.0554262171550732e-07,0.5781415303243611,0.0,2.2887988020608893e-09,1.6266682944153992e-17,0.0,0.0220280208591157,0.0
0.05,2.8634476783136787e-20,3.011402686424167e-09,0.0,4.559944414441638e-13,1.991289687997251,1.1557963189014101e-07,0.5778629678465369,0.0,3.3146236930768666e-09,1.741677612958163e-17,0.0,0.0275247308187759,0.0
0.06,2.1189487421677028e-20,3.302862846279559e-09,0.0,4.3559814921986743e-13,1.9913359207231636,1.1547779291829852e-07,0.5775996495523664,0.0,4.247633454369999e-09,1.694183441688754e-17,0.0,0.0330145810384688,0.0
0.07,9.395165475941088e-21,3.3058339485311067e-09,0.0,3.613810169669167e-13,1.9921221765985953,1.0252885444503816e-07,0.577354851151085,0.0,4.9593539609672795e-09,1.4458698406048614e-17,0.0,0.0384962033324266,0.0
0.08,-6.60576762601695e-21,2.9426043791767074e-09,0.0,2.2714787799624203e-13,1.9937581250270726,7.472435131167892e-08,0.5771315134624672,0.0,5.311416771761001e-09,9.70437334566798e-18,0.0,0.0439682315654531,0.0
0.09,-2.616531059063716e-20,2.155271660194166e-09,0.0,3.170441149423345e-14,1.9962850602905637,3.1166277843586306e-08,0.5769320058210217,0.0,5.168266156518886e-09,2.5974574440261374e-18,0.0,0.0494293019933934,0.0
0.1,-4.806658836914731e-20,9.17483930200705e-10,0.0,-2.1966885567922416e-13,1.999650895033137,-2.7535360003459227e-08,0.5767578875194218,0.0,4.412962290974165e-09,-6.7041123956194924e-18,0.0,0.0548780536030072,0.0
0.11,-7.050635399894628e-20,-7.541717390883584e-10,0.0,-5.140660306314349e-13,2.003687908945083,-9.892576871329693e-08,0.5766096968370085,0.0,2.9651567150958844e-09,-1.7756395848139574e-17,0.0,0.060313128451162,0.0
0.12,-9.113789305152811e-20,-2.7904931958007934e-09,0.0,-8.303433298184358e-13,2.008096148524036,-1.7848305680229194e-07,0.576486799154563,0.0,7.998271753883444e-10,-2.9802018211750595e-17,0.0,0.0657331720032609,0.0
0.13,-1.0718576950955514e-19,-5.063232686368921e-09,0.0,-1.1392568449003509e-12,2.012435439547149,-2.595657729849215e-07,0.5763873244646187,0.0,-2.0351043093760524e-09,-4.1770177575067564e-17,0.0,0.0711368334708214,0.0
0.14,-1.1563894465900968e-19,-7.383496422895721e-09,0.0,-1.4045365180044843e-12,2.016128716042604,-3.335816756631838e-07,0.5763082199587081,0.0,-5.404525585356966e-09,-5.2311449071687164e-17,0.0,0.0765227661481197,0.0
0.15,-1.1352185196659508e-19,-9.506447492393027e-09,0.0,-1.585028170513898e-12,2.01847873313711,-3.904183389241063e-07,0.576245435190091,0.0,-9.07774674037235e-09,-5.987285608897091e-17,0.0,0.0818896277478181,0.0
0.16,-9.823424475762625e-20,-1.1143480766952166e-08,0.0,-1.6379522364780347e-12,2.0186991923337665,-4.191580239926481e-07,0.5761942456065704,0.0,-1.2728473236139592e-08,-6.281567524529804e-17,0.0,0.0872360807354914,0.0
0.17,-6.79405354706712e-20,-1.1982522439552285e-08,0.0,-1.5232169529421178e-12,2.015959886906999,-4.0907370346326237e-07,0.5761497053501905,0.0,-1.594538539454542e-08,-5.957435953147172e-17,0.0,0.0925607926629685,0.0
0.18,-2.1978679124469456e-20,-1.1716379908100928e-08,0.0,-1.2085900215249918e-12,2.0094437493237978,-3.5087107850241813e-07,0.5761072029855858,0.0,-1.8254994710260987e-08,-4.8849965917727807e-17,0.0,0.0978624365004061,0.0
0.19,3.8751548889382973e-20,-1.0078154096254993e-08,0.0,-6.753848948127487e-13,1.9984117965948929,-2.381046893130426e-07,0.5760630756794789,0.0,-1.915753262129391e-08,-2.9825869209225485e-17,0.0,0.1031396909670125,0.0
0.2,1.114695124864157e-19,-6.881677273460194e-09,0.0,7.583151495805328e-14,1.982270143124979,-6.865760641784678e-08,0.5760152201617926,0.0,-1.8175383252939492e-08,-2.3877925144497658e-18,0.0,0.1083912408603388,0.0
0.21,1.9131790200017237e-19,-2.0638351598718322e-09,0.0,1.020137577445799e-12,1.9606317823993356,1.538625110023039e-07,0.5759636247224935,0.0,-1.4912048052834044e-08,3.2675114535993014e-17,0.0,0.1136157773840545,0.0
0.22,2.713449403651838e-19,4.275419654135714e-09,0.0,2.1044911011391972e-12,1.9333651036142567,4.1898840628339415e-07,0.5759107380493719,0.0,-9.117921332137691e-09,7.351555613185439e-17,0.0,0.118811998474127,0.0
