time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,1.079485027210182e-18,4.407197449887841e-08,0.0,1.3716981102150367e-13,1.9573722276166194,-2.2721548676709804e-06,0.6681072644421433,6.10529047450747e-08,-1.610791864115327e-17,0.0,0.0,0.0
0.01,7.654191555366545e-19,3.8268660108807445e-08,0.0,2.348528329177815e-13,1.955931092992545,-3.6444147778444706e-06,0.6626810722500884,6.669186761618038e-08,1.480213692419112e-17,0.0,0.0055104379930924,0.0
0.02,2.8213789315402175e-19,2.666031507888849e-08,0.0,3.3265985740628186e-13,1.9544402998528547,-4.9801728139115164e-06,0.6573189609751847,6.643956966096543e-08,5.2359973632227634e-17,0.0,0.0110195026695125,0.0
0.03,-3.620960771133161e-19,8.978550944510914e-09,0.0,4.1976933299000694e-13,1.9530544850647156,-6.1213487842027095e-06,0.6520272557910396,5.874379963702104e-08,9.417924559255688e-17,0.0,0.0165258210548468,0.0
0.04,-1.1389355756424568e-18,-1.4442769454070833e-08,0.0,4.836444362453717e-13,1.9519582163129805,-6.889062032661175e-06,0.6468100729448987,4.2462332855681504e-08,1.3676043058089198e-16,0.0,0.0220280208591157,0.0
0.05,-1.9977086026750842e-18,-4.254305318846096e-08,0.0,5.109647012189702e-13,1.9513532647328555,-7.097910566822423e-06,0.6416700012634408,1.709970661634762e-08,1.7558074131921599e-16,0.0,0.0275247308187759,0.0
0.06,-2.865055483282461e-18,-7.345778740347815e-08,0.0,4.888945855868754e-13,1.9514403631326342,-6.5748042584216015e-06,0.6366085844130471,-1.6964294163652456e-08,2.0532175168151622e-16,0.0,0.0330145810384688,0.0
0.07,-3.646987358678407e-18,-1.0450989203670951e-07,0.0,4.066385118002075e-13,1.9523959059540197,-5.1814828888712785e-06,0.6316266082605817,-5.828203007246893e-08,2.2024640731509646e-16,0.0,0.0384962033324266,0.0
0.08,-4.23378698090683e-18,-1.322889603316791e-07,0.0,2.571865765390491e-13,1.9543446976593641,-2.8392075833408723e-06,0.6267242162293541,-1.0421228516255143e-07,2.147236363576059e-16,0.0,0.0439682315654531,0.0
0.09,-4.507970143051143e-18,-1.5283316450142568e-07,0.0,3.910824996573536e-14,1.9573305486342696,4.465325229058059e-07,0.6219008893425715,-1.5089332739788504e-07,1.8388191147452312e-16,0.0,0.0494293019933934,0.0
