time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,1.594612710171325e-20,2.305654035559572e-09,0.0,1.5143667065044592e-13,1.595318926265832,2.1702999986840753e-08,0.713020730853705,0.0,1.8506880769408459e-09,-3.74620166396245e-18,0.0,0.0,0.0
0.01,1.5985997009021557e-20,3.0286719146496845e-09,0.0,2.584213803265444e-13,1.5960146250502294,4.245871707871186e-08,0.7119870045135122,0.0,3.035533652555304e-09,-2.916034952398803e-18,0.0,0.0055104379930924,0.0
0.02,1.426187359785605e-20,3.6093973410906373e-09,0.0,3.6540787099845456e-13,1.5968659195730048,6.406820548184779e-08,0.7109640688513353,0.0,4.201201632828814e-09,-1.5394675730049694e-18,0.0,0.0110195026695125,0.0
0.03,1.0492002558626571e-20,3.945193720650351e-09,0.0,4.605232031219949e-13,1.5978196909729616,8.436149298713046e-08,0.7099561320807303,0.0,5.213141195270387e-09,3.772423826080262e-19,0.0,0.0165258210548468,0.0
0.04,4.546163231287111e-21,3.933084950586666e-09,0.0,5.300274127971804e-13,1.5987971427256278,1.0073267128394834e-07,0.7089673229037767,0.0,5.917776965499033e-09,2.7661942042359865e-18,0.0,0.0220280208591157,0.0
0.05,-3.499228871858077e-21,3.4810962591739292e-09,0.0,5.593379950582593e-13,1.5996956732434022,1.103122595535594e-07,0.7080017153061244,0.0,6.154455229631884e-09,5.48884809402744e-18,0.0,0.0275247308187759,0.0
0.06,-1.3314179068827633e-20,2.5214156983521806e-09,0.0,5.34422775666103e-13,1.6003939090606558,1.1021506190090326e-07,0.7070632682746559,0.0,5.7713802968334745e-09,8.332457571514154e-18,0.0,0.0330145810384688,0.0
0.07,-2.4283730059076755e-20,1.0244035206076182e-09,0.0,4.4350534493988647e-13,1.6007601962043754,9.78562525033715e-08,0.7061556827732681,0.0,4.64484211744151e-09,1.1013783003384607e-17,0.0,0.0384962033324266,0.0
0.08,-3.5499795617895525e-20,-9.87878383794686e-10,0.0,2.789775463292994e-13,1.6006645468218899,7.131889904482592e-08,0.7052821898112126,0.0,2.7004834175321593e-09,1.319162702507094e-17,0.0,0.0439682315654531,0.0
0.09,-4.5783345580690853e-20,-3.4302476963789303e-09,0.0,3.936221854598915e-14,1.5999936584994392,2.9745921124735063e-08,0.7044452937668162,0.0,-6.520756194838579e-11,1.448916653953428e-17,0.0,0.0494293019933934,0.0
