time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-2.5994789485756665e-19,-5.396474245712929e-09,0.0,8.383437713781728e-14,1.9836909701656043,-2.4231712187036967e-06,0.40091436661162067,0.0,-1.3000262631697268e-20,2.349183763949385e-10,3.946085624601118e-16,0.0,0.0,0.0
0.01,-2.6616204002395642e-19,-6.846572226639409e-09,0.0,1.4326887116236538e-13,1.9814318417318424,-3.886636920917113e-06,0.39911540992246836,0.0,-1.4634156442833453e-20,-1.8526274829200675e-09,5.175780067927816e-16,0.0,0.0055104379930924,0.0
0.02,-2.4449499727883843e-19,-7.925558617807133e-09,0.0,2.0273716901868533e-13,1.9783281804859434,-5.311174690877514e-06,0.3973371602315062,0.0,-1.508169870598757e-20,-4.294448652993279e-09,6.16072703088809e-16,0.0,0.0110195026695125,0.0
0.03,-1.8987353086640773e-19,-8.414105874742008e-09,0.0,2.556484778036778e-13,1.973054683640829,-6.528197705497179e-06,0.39558236842313393,0.0,-1.3974988912173043e-20,-6.914493722980909e-09,6.725933570625448e-16,0.0,0.0165258210548468,0.0
0.04,-9.952204464072251e-20,-8.099603636688874e-09,0.0,2.943719588274898e-13,1.9644434645828044,-7.346936196609335e-06,0.39385318063859454,0.0,-1.1019989651436406e-20,-9.469703243444862e-09,6.69606571208774e-16,0.0,0.0220280208591157,0.0
0.05,2.6112986029993772e-20,-6.801563453700728e-09,0.0,3.108048571865233e-13,1.9515620862451193,-7.569665625966907e-06,0.3921513446720274,0.0,-6.048981607050536e-21,-1.1659019355737335e-08,5.914821698074689e-16,0.0,0.0275247308187759,0.0
0.06,1.8254831956190824e-19,-4.400271836683616e-09,0.0,2.971454414469628e-13,1.9337691590419146,-7.011791614451017e-06,0.39047833186609526,0.0,9.26934602961854e-22,-1.3141250786837418e-08,4.267388885798584e-16,0.0,0.0330145810384688,0.0
0.07,3.6067886904777065e-19,-8.663820097514704e-10,0.0,2.4683987649176037e-13,1.910743042754938,-5.525864625436166e-06,0.3888353761110992,0.0,9.671105670268658e-21,-1.35621852103823e-08,1.7043183647919028e-16,0.0,0.0384962033324266,0.0
0.08,5.465487814555642e-19,3.71158897832513e-09,0.0,1.556445572144543e-13,1.8824817808986438,-3.0279124887135764e-06,0.3872234406034508,0.0,1.968709741902813e-20,-1.2590419523838659e-08,-1.7354528707033733e-16,0.0,0.0439682315654531,0.0
0.09,7.215996215910251e-19,9.105472227345217e-09,0.0,2.271692474464496e-14,1.8492756418064824,4.762108309314926e-07,0.38564313033552006,0.0,3.020412517139769e-20,-9.96026875604697e-09,-5.905216657037981e-16,0.0,0.0494293019933934,0.0
0.1,8.63496083047791e-19,1.4935318199244308e-08,0.0,-1.4837870925764883e-13,1.8116569343061453,4.867380981520297e-06,0.384094573617234,0.0,4.018903314096213e-20,-5.5188887765892995e-09,-1.0537872894242726e-15,0.0,0.0548780536030072,0.0
0.11,9.47592470507637e-19,2.0670864560902356e-08,0.0,-3.488848078867568e-13,1.770334271778104,9.89604524555794e-06,0.3825772990584638,0.0,4.8390614238646395e-20,7.264882538687571e-10,-1.5243288822693685e-15,0.0,0.060313128451162,0.0
0.12,9.490490265465805e-19,2.5650084744107534e-08,0.0,-5.644299010399007e-13,1.726119629132968,1.5174941817681638e-05,0.38109013520525237,0.0,5.3420024830547857e-20,8.566419301691335e-09,-1.9518608463051317e-15,0.0,0.0657331720032609,0.0
