time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-6.470463589006247e-19,1.8545923459238733e-08,0.0,1.549476080222837e-13,1.9670040699273692,-2.2218160839415123e-06,0.7571715251410566,0.0,6.553766642557598e-08,-5.444477904480425e-17,0.0,0.0,0.0
0.01,-1.3181572574878455e-18,-5.372085548538412e-09,0.0,2.6538001122247077e-13,1.9661077481873186,-3.5636740633429805e-06,0.7505362380952065,0.0,4.79493766859303e-08,-3.893920813887217e-17,0.0,0.0055104379930924,0.0
0.02,-2.0229456516401037e-18,-3.510926850762332e-08,0.0,3.7596653874371647e-13,1.9649604603066921,-4.8698388546781795e-06,0.7439794916513,0.0,2.0320251846163934e-08,-1.4951717189283122e-17,0.0,0.0110195026695125,0.0
0.03,-2.6922027164010043e-18,-6.892523206522639e-08,0.0,4.744754091544659e-13,1.9636240077331204,-5.985732476759325e-06,0.7375088044972153,0.0,-1.697572249612287e-08,1.712983507357819e-17,0.0,0.0165258210548468,0.0
0.04,-3.242100173575577e-18,-1.0415994860335837e-07,0.0,5.467344911630058e-13,1.9621980938063717,-6.736437310910714e-06,0.73112895180442,0.0,-6.239107946909734e-08,5.591499075426841e-17,0.0,0.0220280208591157,0.0
0.05,-3.579575105630485e-18,-1.3728238494252897e-07,0.0,5.776840966750931e-13,1.9608193965909317,-6.940658879941666e-06,0.7248428048939103,0.0,-1.130618988430595e-07,9.889612625446283e-17,0.0,0.0275247308187759,0.0
0.06,-3.610184329650689e-18,-1.6404886959079004e-07,0.0,5.528107526516205e-13,1.9596562271872664,-6.429141805885716e-06,0.7186519333599977,0.0,-1.6477263162266337e-07,1.424271777163341e-16,0.0,0.0330145810384688,0.0
0.07,-3.248218790086989e-18,-1.7978305268428657e-07,0.0,4.599049620125524e-13,1.9588981454125414,-5.066688976181301e-06,0.7125569749277121,0.0,-2.1206154075515558e-07,1.8182304406845596e-16,0.0,0.0384962033324266,0.0
0.08,-2.4285613272168654e-18,-1.7977899378927863e-07,0.0,2.910347024879542e-13,1.9587402799357438,-2.776305947801601e-06,0.7065578000416258,0.0,-2.484927700769856e-07,2.1160100193385962e-16,0.0,0.0439682315654531,0.0
0.09,-1.1194390573331636e-18,-1.5981565546087023e-07,0.0,4.457341858603489e-14,1.9593625982481246,4.366397538229737e-07,0.7006535141493372,0.0,-2.6710953262897417e-07,2.2587542370815583e-16,0.0,0.0494293019933934,0.0
