time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-1.2943265442615696e-20,3.1054645528512646e-09,0.0,1.5962409138759804e-13,1.6251825834796811,1.1895491612708306e-08,0.7575031315210814,0.0,6.167334018708225e-09,1.1194345723043664e-18,0.0,0.0,0.0
0.01,-2.907454895306058e-20,1.8122295901835537e-09,0.0,2.726017372218038e-13,1.6258973758092994,2.3285013909244044e-08,0.7552130836565164,0.0,5.467032602780352e-09,3.983432647279672e-18,0.0,0.0055104379930924,0.0
0.02,-4.6305031505069604e-20,-2.90763050319408e-11,0.0,3.8561413619300735e-13,1.6267645511795292,3.5144572814968406e-08,0.7529489507580196,0.0,3.9719650898270925e-09,7.173423139927425e-18,0.0,0.0110195026695125,0.0
0.03,-6.301670820870967e-20,-2.3610500476889474e-09,0.0,4.861283975295241e-13,1.6277283811859355,4.628365625869073e-08,0.7507158907043038,0.0,1.6349255139420867e-09,1.0422710162974014e-17,0.0,0.0165258210548468,0.0
0.04,-7.721517002491336e-20,-5.05641969310349e-09,0.0,5.596371810321957e-13,1.6287074115311482,5.5272403328792143e-08,0.7485184017294194,0.0,-1.5104825601593553e-09,1.3386478848996453e-17,0.0,0.0220280208591157,0.0
0.05,-8.665005001095734e-20,-7.913432538976238e-09,0.0,5.907395529100848e-13,1.6295966182152295,6.053613964542516e-08,0.7463605223525328,0.0,-5.331900901205527e-09,1.565912107006862e-17,0.0,0.0275247308187759,0.0
0.06,-8.899619221343671e-20,-1.0658274663859925e-08,0.0,5.64611021161654e-13,1.630272774489792,6.049134655982183e-08,0.7442459097306309,0.0,-9.586421292417713e-09,1.680295742884972e-17,0.0,0.0330145810384688,0.0
0.07,-8.209171842979961e-20,-1.2956139347638033e-08,0.0,4.68803934059591e-13,1.630603302539305,5.37190833878926e-08,0.7421777995542417,0.0,-1.3917899061522117e-08,1.638822378127489e-17,0.0,0.0384962033324266,0.0
0.08,-6.422182560956088e-20,-1.4432035512092914e-08,0.0,2.952669659292321e-13,1.6304585739757607,3.9166656258518656e-08,0.7401588648136871,0.0,-1.7866116976378266e-08,1.4042904680730917e-17,0.0,0.0439682315654531,0.0
0.09,-3.4429074473402406e-20,-1.4701638707276033e-08,0.0,4.241823709826068e-14,1.629727235366489,1.6362721905769235e-08,0.738191002764488,0.0,-2.0889960813297343e-08,9.509522728932563e-18,0.0,0.0494293019933934,0.0
0.1,7.177171611753829e-21,-1.341145344162334e-08,0.0,-2.829437263937896e-13,1.6283336915771671,-1.4374449700675244e-08,0.7362750885659536,0.0,-2.2405792127405563e-08,2.704445147298247e-18,0.0,0.0548780536030072,0.0
