time,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_RI5,Top_ECU,pos_flex,pos_dev,pos_pro
0.29,-5.3205302502887024e-08,0.0,4.3765142027660183e-13,0.5999441156855518,3.252280603930034e-14,0.21073647342917798,0.0,2.4858406469481704e-20,-1.3895609787825456e-11,0.0,-9.461775993458292e-15,0.0,0.1542849034472631,0.0
0.3,-2.741392348415034e-08,0.0,1.7155935761450554e-13,0.5973901055867348,3.172349395766498e-14,0.19882797829100765,0.0,-1.7431701861911637e-20,-2.4810409485559465e-11,0.0,-1.8078673352950887e-14,0.0,0.1592086408748047,0.0
0.31,8.338869539660262e-09,0.0,-1.8495296736171684e-13,0.5947483210983806,2.7187993330644766e-14,0.19290202827858613,0.0,-6.913015544486561e-20,-3.589856835546272e-11,0.0,-2.6999885318612842e-14,0.0,0.1640927001712813,0.0
0.32,5.275593769736115e-08,0.0,-6.165607273174157e-13,0.5920105461147923,1.84176509154989e-14,0.19239507922487512,0.0,-1.2702125537159696e-19,-4.597563324930204e-11,0.0,-3.531664899102979e-14,0.0,0.1689358641267233,0.0
0.33,1.0323034325211759e-07,0.0,-1.0954917551680104e-12,0.5891391249850171,5.250190641502578e-15,0.19646640229236742,0.0,-1.8633927434817934e-19,-5.3651690424177905e-11,0.0,-4.19435457856271e-14,0.0,0.1737369257231377,0.0
0.34,1.5578343018706435e-07,0.0,-1.5812709179360623e-12,0.5860775877204992,-1.2032044424798466e-14,0.20411214675812542,0.0,-2.40881758539814e-19,-5.743055605992395e-11,0.0,-4.569161475437032e-14,0.0,0.1784946884353219,0.0
0.35,2.0513857756502087e-07,0.0,-2.02180614200002e-12,0.5827620865387574,-3.2614175693284246e-14,0.21427330590376897,0.0,-2.8331271890616506e-19,-5.584737035898955e-11,0.0,-4.537257195397599e-14,0.0,0.1832079665290631,0.0
0.36,2.4495882959885783e-07,0.0,-2.3560553970610315e-12,0.5791318016974577,-5.5096410247889445e-14,0.22592882800477793,0.0,-3.0567298749137364e-19,-4.763962124115696e-11,0.0,-3.993090954634784e-14,0.0,0.1878755853566478,0.0
0.37,2.6826597875011e-07,0.0,-2.5184026257389935e-12,0.5751372135755857,-7.749254675824814e-14,0.2381682665349264,0.0,-3.000966495064499e-19,-3.194157827548444e-11,0.0,-2.8596687846347455e-14,0.0,0.192496381649609,0.0
0.38,2.680432486577489e-07,0.0,-2.44471521714982e-12,0.5707457572159478,-9.729318084153913e-14,0.25024138495277115,0.0,-2.597092923617462e-19,-8.486831096457441e-12,0.0,-1.1047608581395153e-14,0.0,0.1970692038086372,0.0
0.39,2.380039171777584e-07,0.0,-2.0798615961498197e-12,0.5659448327145697,-1.1160394753605636e-13,0.2615847630610095,0.0,-1.7965712139404475e-19,2.22013786501654e-11,0.0,1.2435133711545299e-14,0.0,0.2015929121905823,0.0
0.4,1.734850610613652e-07,0.0,-1.3862460111292266e-12,0.5607424516041494,-1.173635811764069e-13,0.2718275334493909,0.0,-5.818779739853172e-20,5.865643571577523e-11,0.0,4.0836192913932426e-14,0.0,0.2060663793924776,0.0
0.41,7.240076461440075e-08,0.0,-3.5268587473348237e-13,0.5551659739332911,-1.1163899424340853e-13,0.2807798346868915,0.0,1.0232311995903755e-19,9.83781254759879e-11,0.0,7.232186772918582e-14,0.0,0.2104884905325114,0.0
0.42,-6.383507815660422e-08,0.0,9.9726197750369e-13,0.5492594562007115,-9.198527586409591e-14,0.2884084026649931,0.0,2.945286638096261e-19,1.3783295196500315e-10,0.0,1.042241618649121e-13,0.0,0.2148581435278795,0.0
0.43,-2.29526968896713e-07,0.0,2.5985982676940626e-12,0.5430801127463064,-5.684805815649645e-14,0.29480398906531946,0.0,5.055925979246484e-19,1.7256925108800413e-10,0.0,1.3311318803266165e-13,0.0,0.2191742493694471,0.0
0.44,-4.141816314106661e-07,0.0,4.340981033776058e-12,0.5366943196535299,-5.974946043047803e-15,0.30014509107400694,0.0,7.1714203975175e-19,1.974651113549213e-10,0.0,1.549735743965635e-13,0.0,0.2234357323931527,0.0
0.45,-6.023860102905262e-07,0.0,6.068812941360819e-12,0.5301734867062441,5.92072332996875e-14,0.3046619153468596,0.0,9.05822027027696e-19,2.0711720230662074e-10,0.0,1.6549318638996093e-13,0.0,0.227641530548086,0.0
0.46,-7.741987149386924e-07,0.0,7.586376039190787e-12,0.523590012785912,1.3530040999616253e-13,0.30860370435210344,0.0,1.0445519227489825e-18,1.9636514063647648e-10,0.0,1.6046223789760375e-13,0.0,0.2317905956611737,0.0
0.47,-9.061491748693963e-07,0.0,8.668797799599166e-12,0.5170134425169429,2.1678375980334805e-13,0.3122116412472699,0.0,1.10453243349878e-18,1.6092953687330764e-10,0.0,1.362680942962234e-13,0.0,0.2358818936984056,0.0
0.48,-9.728965920754558e-07,0.0,9.079195174599933e-12,0.5105068710989339,2.9605721015028963e-13,0.31569862229854323,0.0,1.0579817696612408e-18,9.812338246230447e-11,0.0,9.045650427087707e-14,0.0,0.2399144050225383,0.0
0.49,-9.49541499820883e-07,0.0,8.591750551946447e-12,0.5041236085403394,3.6372744389767965e-13,0.3192363251220598,0.0,8.81492770947878e-19,7.577474694219669e-12,0.0,2.2314773451866873e-14,0.0,0.2438871246472093,0.0
0.5,-8.145083592749987e-07,0.0,7.019748956549263e-12,0.49790411647700383,4.091696955337324e-13,0.32294926551798436,0.0,5.598048677740137e-19,-1.0809688827680822e-10,0.0,-6.658197574821055e-14,0.0,0.2477990624874013,0.0
0.51,-5.52832352318963e-07,0.0,4.246794717697275e-12,0.49187326727854336,4.213769480700382e-13,0.3269149615194515,0.0,8.968340560344033e-20,-2.427983376277197e-10,0.0,-1.7193200264296726e-13,0.0,0.2516492436061922,0.0
0.52,-1.5959390481771443e-07,0.0,2.5859492744516894e-13,0.48603803794788253,3.900793467714616e-13,0.3311689261064256,0.0,-5.164955333666371e-19,-3.8667663220088776e-10,0.0,-2.864531424195596e-13,0.0,0.2554367084577291,0.0
0.53,3.568407177771628e-07,0.0,-4.828066712165668e-12,0.4803858279178372,3.070820384452663e-13,0.3357129884074148,0.0,-1.2279317754690158e-18,-5.262206197293688e-10,0.0,-3.9989179382570667e-13,0.0,0.259160513126368,0.0
0.54,9.72184515099487e-07,0.0,-1.0743135809984838e-11,0.4748836647552438,1.6773150443324485e-13,0.34052538280920847,0.0,-1.9938784242776472e-18,-6.447762085644388e-10,0.0,-4.993641920631633e-13,0.0,0.2628197295619173,0.0
0.55,1.6446555377898469e-06,0.0,-1.7052155401219324e-11,0.46947861799556406,-2.7617931828608855e-14,0.3455711232734756,0.0,-2.7439252002363924e-18,-7.235521894510475e-10,0.0,-5.700812097018869e-13,0.0,0.2664134458109268,0.0
0.56,2.3149226240660884e-06,0.0,-2.316039929740866e-11,0.4640997620401718,-2.723001803983548e-13,0.35081136866032064,0.0,-3.3905407140295285e-18,-7.431331025289983e-10,0.0,-5.964790959362032e-13,0.0,0.2699407662439662,0.0
0.57,2.9079848092003608e-06,0.0,-2.833590642709825e-11,0.4586619994947601,-5.523844087923368e-13,0.35621075482410264,0.0,-3.834197359454233e-18,-6.854672037879535e-10,0.0,-5.637395103511818e-13,0.0,0.2734008117788342,0.0
0.58,3.3372944364166055e-06,0.0,-3.1753928850877346e-11,0.45307196570878483,-8.462729444088765e-13,0.36174199235723303,0.0,-3.9712026243250815e-18,-5.362362731187652e-10,0.0,-4.596345253878641e-13,0.0,0.276792720099645,0.0
0.59,3.5112680722187572e-06,0.0,-3.256360287176919e-11,0.44723607858710374,-1.1250424571399193e-12,0.3673873790507867,0.0,-3.704093371200581e-18,-2.8744660123548144e-10,0.0,-2.7657894105893253e-13,0.0,0.2801156458717347,0.0
0.6,3.3421028996380964e-06,0.0,-2.997540267238219e-11,0.44107057738962807,-1.3536899166996016e-12,0.37313723017948963,0.0,-2.954126633981075e-18,5.998715622215621e-11,0.0,-1.3717681533562745e-14,0.0,0.2833687609523367,0.0
0.61,2.75653823738713e-06,0.0,-2.3365242327789038e-11,0.4345131212339548,-1.4933876933853313e-12,0.37898556708750186,0.0,-1.6750426139074602e-18,4.939540175719247e-10,0.0,3.2117404897649147e-13,0.0,0.2865512545969724,0.0
0.62,1.7078892368162519e-06,0.0,-1.2388134911045593e-11,0.42753521261628297,-1.5047681357386219e-12,0.38492370692256184,0.0,1.330867823287629e-19,9.894879730198655e-10,0.0,7.102390209027166e-13,0.0,0.2896623336615057,0.0
0.63,1.883580718791929e-07,0.0,2.9086456790148153e-12,0.4201544027519413,-1.3521491251233048e-12,0.3909326469127937,0.0,2.4114383146749874e-18,1.5080914696110035e-09,0.0,1.1248160880069303e-12,0.0,0.2927012227998108,0.0
0.64,-1.7596696741201442e-06,0.0,2.1985596230274297e-11,0.41244496107216044,-1.0084839060961767e-12,0.396975319417289,0.0,5.033208737069575e-18,1.998379639850805e-09,0.0,1.525724060574994e-12,0.0,0.2956671646570052,0.0
0.65,-4.034869696871085e-06,0.0,4.373884595370347e-11,0.4045454935827834,-4.606799598569933e-13,0.40298989397865065,0.0,7.799457516304939e-18,2.398328019575596e-09,0.0,1.8647896063524453e-12,0.0,0.2985594200581979,0.0
0.66,-6.472418302256804e-06,0.0,6.647132182100334e-11,0.39666191898714653,2.852045658137415e-13,0.4088853057660759,0.0,1.0441842769158827e-17,2.6393043302650694e-09,0.0,2.0877832461874164e-12,0.0,0.3013772681927078,0.0
0.67,-8.845257817692448e-06,0.0,8.792203396896189e-11,0.38906430018534954,1.199496595693448e-12,0.4145400843011305,0.0,1.2633795663813567e-17,2.651915278736127e-09,0.0,2.1388151994021573e-12,0.0,0.3041200067937045,0.0
0.68,-1.08726103399792e-05,0.0,1.053658196674519e-10,0.3820763169153401,2.2258680264873985e-12,0.41980533427629774,0.0,1.4011156217551427e-17,2.3735061352964105e-09,0.0,1.9660946508079463e-12,0.0,0.3067869523132278,0.0
0.69,-1.2236738894179226e-05,0.0,1.1579137195073661e-10,0.3760566740064875,3.280439287882386e-12,0.42451237985005497,0.0,1.4202517446807705e-17,1.7569238504596483e-09,0.0,1.5287787858109727e-12,0.0,0.3093774400925428,0.0
0.7,-1.2608307472967434e-05,0.0,1.1615878743290052e-10,0.3713724700406024,4.253701080602022e-12,0.4284851320720233,0.0,1.2868513292916045e-17,7.799097921173842e-10,0.0,8.044435568704293e-13,0.0,0.3118908245277861,0.0
0.71,-1.167983109428007e-05,0.0,1.0372937113145285e-10,0.36836547839963873,5.015796872548983e-12,0.4315566945637251,0.0,9.748087769038411e-18,-5.457517489777105e-10,0.0,-2.03486419095325e-13,0.0,0.314326479230864,0.0
0.72,-9.205672406686724e-06,0.0,7.645046655836107e-11,0.36731336148519583,5.425481176290228e-12,0.4335891175443947,0.0,4.708481334112716e-18,-2.1664104185882037e-09,0.0,-1.4591846258009137e-12,0.0,0.3166837971855618,0.0
0.73,-5.045900597368999e-06,0.0,3.3367348608423786e-11,0.36838896082663125,5.3427450628435906e-12,0.43449459236211907,0.0,-2.2056176740126484e-18,-3.981276014522826e-09,0.0,-2.8897087317316377e-12,0.0,0.3189621908988246,0.0
0.74,7.898204170841954e-07,0.0,-2.4976288013681564e-11,0.37162185891909116,4.644690955930941e-12,0.43425581114910483,0.0,-1.0729437056624013e-17,-5.84096334518833e-09,0.0,-4.383142672171229e-12,0.0,0.3211610925471737,0.0
0.75,8.103178926343089e-06,0.0,-9.619676413918492e-11,0.37686724061167365,3.2437659227315215e-12,0.432942776781933,0.0,-2.0348481110338083e-17,-7.551041553229884e-09,0.0,-5.790567053986264e-12,0.0,0.3232799541182186,0.0
0.76,1.647862991604294e-05,0.0,-1.7584149929845532e-10,0.3837875166033759,1.1069619122685197e-12,0.43072312608340885,0.0,-3.028866379446385e-17,-8.881536229461421e-09,0.0,-6.9326660141537775e-12,0.0,0.3253182475472347,0.0
0.77,2.5271258280430892e-05,0.0,-2.573283716002566e-10,0.3918520196049199,-1.7258892101367256e-12,0.42786311963432855,0.0,-3.953261376291132e-17,-9.582926162889277e-09,0.0,-7.611480712437654e-12,0.0,0.3272754648487674,0.0
0.78,3.361685021273607e-05,0.0,-3.321052233709227e-10,0.4003591558525685,-5.126999662097889e-12,0.424716949767786,0.0,-4.686736126685916e-17,-9.408600909675802e-09,0.0,-7.627385130637241e-12,0.0,0.3291511182432325,0.0
0.79,4.046901165843123e-05,0.0,-3.9007085498301887e-10,0.4084835185248011,-8.871219598140631e-12,0.42170301081208467,0.0,-5.0966530558071144e-17,-8.143019044362029e-09,0.0,-6.800800393451602e-12,0.0,0.3309447402784818,0.0
0.8,4.46664680340141e-05,0.0,-4.2028090948633996e-10,0.4153475073058804,-1.2634916604425585e-11,0.41926733140111816,0.0,-5.050716864492328e-17,-5.633970202234721e-09,0.0,-4.997508012132005e-12,0.0,0.3326558839463013,0.0
0.81,4.503116954066976e-05,0.0,-4.119367007738196e-10,0.4201128637956849,-1.6005487694928395e-11,0.4178365302615984,0.0,-4.431753119231843e-17,-1.826460102701028e-09,0.0,-2.1557172411806254e-12,0.0,0.3342841227938155,0.0
0.82,4.049457399487097e-05,0.0,-3.5562310468105605e-10,0.42208220635863725,-1.85032998025157e-11,0.4177654328575171,0.0,-3.154772276631507e-17,3.2051078626993963e-09,0.0,1.6876478303476075e-12,0.0,0.3358290510297679,0.0
0.83,3.0245646052042944e-05,0.0,-2.447248948263162e-10,0.4207945448279088,-1.9616956748813825e-11,0.419287661036636,0.0,-1.1850378022210355e-17,9.230484035679892e-09,0.0,6.3745690095755015e-12,0.0,0.3372902836256534,0.0
0.84,1.3889967794892398e-05,0.0,-7.691215292485605e-11,0.41609415444296793,-1.8851552103208193e-11,0.42247990057333673,0.0,1.444598121637488e-17,1.5847330852304558e-08,0.0,1.161099519018101e-11,0.0,0.3386674564116746,0.0
0.85,-8.394722452397712e-06,0.0,1.4445162152281465e-10,0.40815394234742836,-1.578803435424412e-11,0.42724964898679635,0.0,4.619212280237707e-17,2.2479729051955502e-08,0.0,1.6962998200132922e-11,0.0,0.3399602261675013,0.0
0.86,-3.572478816171924e-05,0.0,4.0915575810366295e-10,0.3974456795337577,-1.0150074629995863e-11,0.4333504272363092,0.0,8.132554628647697e-17,2.839555340107139e-08,0.0,2.1867425999542813e-11,0.0,0.3411682707078079,0.0
0.87,-6.641944331266621e-05,0.0,6.994393293643799e-10,0.3846655167004796,-1.873026056148459e-12,0.4404201279272297,0.0,1.1685448460430175e-16,3.27458503565718e-08,0.0,2.565975920454512e-11,0.0,0.3422912889625686,0.0
0.88,-9.797351922575967e-05,0.0,9.899376678539837e-10,0.3706343924150531,8.832119738330311e-12,0.44803237387430894,0.0,1.4894077717843472e-16,3.462774775970567e-08,0.0,2.762069291075924e-11,0.0,0.3433290010520907,0.0
0.89,-0.00012711444434564627,0.0,1.2484586676167677e-09,0.35619459609407006,2.14282210295548e-11,0.4557498987955083,0.0,1.7309893466817797e-16,3.3170224657570143e-08,0.0,2.7041295239008082e-11,0.0,0.344281148356766,0.0
0.9,-0.00014995969984099849,0.0,1.4377252630273693e-09,0.3421189966815257,3.502413321838424e-11,0.4631714162106767,0.0,1.8452046239563647e-16,2.7639351303989933e-08,0.0,2.330449187549245e-11,0.0,0.3451474935815249,0.0
0.91,-0.00016228422188830608,0.0,1.5181498023822065e-09,0.32904314387485883,4.8378684742623685e-11,0.46996670040992095,0.0,1.785210359276697e-16,1.7556538616744754e-08,0.0,1.597820973058299e-11,0.0,0.3459278208149747,0.0
0.92,-0.0001598975563641191,0.0,1.4516091051853767e-09,0.31742487450179097,5.994457774487475e-11,0.4758974832381896,0.0,1.510938383401927e-16,2.820159153784631e-09,0.0,4.912966699845869e-12,0.0,0.3466219355832094,0.0
0.93,-0.0001391183357389878,0.0,1.2060695292462777e-09,0.3075316336853299,6.795804892388622e-11,0.4808240545494874,0.0,9.953610623108337e-17,-1.6182057814471943e-08,0.0,-9.66573383004058e-12,0.0,0.347229664898277,0.0
0.94,-9.731951011449347e-05,0.0,7.607765943071093e-10,0.29945244190615816,7.057661116817059e-11,0.4846991463892971,0.0,2.3098965262418337e-17,-3.8484809367046176e-08,0.0,-2.708185444905686e-11,0.0,0.3477508573012912,0.0
0.95,-3.350278401503907e-05,0.0,1.1158446710996958e-10,0.2931292379362223,6.606248133302349e-11,0.48755181624008137,0.0,-7.640533937147768e-17,-6.249745887519621e-08,0.0,-4.616302681242676e-11,0.0,0.3481853829001785,0.0
0.96,5.115367508847917e-05,0.0,-7.241288304134989e-10,0.2884010919370662,5.30035853515994e-11,0.48946468117676745,0.0,-1.9411765733644815e-16,-8.60128867150352e-08,0.0,-6.523757081452026e-11,0.0,0.3485331334020501,0.0
0.97,0.0001528422248041016,0.0,-1.7036172743486853e-09,0.2850543728243595,3.055768518179267e-11,0.4905480651677949,0.0,-3.218540972730125e-16,-1.0628715396424063e-07,0.0,-8.218614537640401e-11,0.0,0.3487940221401905,0.0
0.98,0.0002648431166752223,0.0,-2.756707804014902e-09,0.28287221744728724,-1.301272199303038e-12,0.49091448478895877,0.0,-4.4812276323337575e-16,-1.2020012946164648e-07,0.0,-9.455695073298311e-11,0.0,0.3489679840956566,0.0
0.99,0.00037748931277706657,0.0,-3.786233806030191e-09,0.2816774360848483,-4.1561336198542274e-11,0.49065649214371965,0.0,-5.585122189413673e-16,-1.245009650985814e-07,0.0,-9.974873951918091e-11,0.0,0.349054975913482,0.0
1.0,0.0004784490136264033,0.0,-4.671581565349349e-09,0.2813641605936857,-8.800646944862935e-11,0.48983028966292574,0.0,-6.365082634752493e-16,-1.1613392681628454e-07,0.0,-9.525950809207755e-11,0.0,0.349054975913482,0.0
1.01,0.0005533797308714809,0.0,-5.275790968511566e-09,0.28191497649167696,-1.371395878192371e-10,0.4884467927584215,0.0,-6.647632304103528e-16,-9.262996304882797e-08,0.0,-7.899087707832545e-11,0.0,0.3489679840956566,0.0
1.02,0.0005869809227308012,0.0,-5.45637553502153e-09,0.28340187435399916,-1.8422717293905192e-10,0.486470996803272,0.0,-6.267982799285156e-16,-5.2538173426102196e-08,0.0,-4.958930788795065e-11,0.0,0.3487940221401905,0.0
1.03,0.0005644352000306384,0.0,-5.079658229584893e-09,0.285971019986604,-2.2349311410835849e-10,0.48382965058625904,0.0,-5.090658459387997e-16,4.140019320572641e-09,0.0,-6.796155552792191e-12,0.0,0.3485331334020501,0.0
1.04,0.0004731822796156744,0.0,-4.0379746052900265e-09,0.2898129967605641,-2.4848028819932604e-10,0.48042639042023766,0.0,-3.03239880180608e-16,7.556146881537769e-08,0.0,4.822993309649975e-11,0.0,0.3481853829001785,0.0
1.05,0.00030491793126093456,0.0,-2.2686025761757754e-09,0.29512173863970537,-2.525847292691136e-10,0.47616268766900594,0.0,-8.540743809009755e-18,1.5775191428320954e-07,0.0,1.1266148483723112e-10,0.0,0.3477508573012912,0.0
1.06,5.7656262562754855e-05,0.0,2.2721953615152037e-10,0.30204676426688853,-2.2974938092425609e-10,0.4709622506863994,0.0,3.6615405816221826e-16,2.4447555207756587e-07,0.0,1.818684610196129e-10,0.0,0.347229664898277,0.0
1.07,-0.00026235673138703735,0.0,3.3672742950040196e-09,0.3106444443659562,-1.7528321950017158e-10,0.46479594920467393,0.0,8.007050666715738e-16,3.273206876636661e-07,0.0,2.494487575956229e-10,0.0,0.3466219355832094,0.0
1.08,-0.0006391308286538369,0.0,6.975771399480402e-09,0.32083477452765274,-8.674844135127947e-11,0.45770395213014764,0.0,1.2629258455885637e-15,3.960499189029762e-07,0.0,3.0746361229404434e-10,0.0,0.3459278208149747,0.0
1.09,-0.0010460961401334294,0.0,1.07777639024572e-08,0.33237035579744034,3.5164520047661613e-11,0.44981165338191037,0.0,1.7089247878253386e-15,4.392469305336411e-07,0.0,3.4690674767871085e-10,0.0,0.3451474935815249,0.0
1.1,-0.001446219092797049,0.0,1.4403074572030025e-08,0.34482386829529593,1.858745517585284e-10,0.44133617527808494,0.0,2.0848380557000136e-15,4.452676562351806e-07,0.0,3.5841786337330847e-10,0.0,0.3442811483567661,0.0
1.11,-0.001793312405988577,0.0,1.7401847428185816e-08,0.3575991184539534,3.56374832504095e-10,0.43258085655835776,0.0,2.3301344185975834e-15,4.034718557595052e-07,0.0,3.3322681109361906e-10,0.0,0.3433290010520907,0.0
1.12,-0.0020347141665461293,0.0,1.9273116233592576e-08,0.3699686191815346,5.330456129598812e-10,0.42391621867256085,0.0,2.382546732873349e-15,3.0567359947819027e-07,0.0,2.642855110998575e-10,0.0,0.3422912889625686,0.0
1.13,-0.002115406091291524,0.0,1.9506709956951225e-08,0.38113752101093323,6.979288827185136e-10,0.41574751274114463,0.0,2.1845189113341023e-15,1.4770835238698854e-07,0.0,1.475123083205652e-10,0.0,0.3411682707078079,0.0
1.14,-0.001983500064933806,0.0,1.7637420460392704e-08,0.39032948952829644,8.295583241687845e-10,0.4084711128244747,0.0,1.6908591727301425e-15,-6.90260368813616e-08,0.0,-1.695921438730766e-11,0.0,0.3399602261675012,0.0
1.15,-0.00159685103621889,0.0,1.330870808873907e-08,0.39688481480296695,9.044013611402637e-10,0.4024247425813922,0.0,8.77073506684181e-16,-3.362325146423282e-07,0.0,-2.2366440747606746e-10,0.0,0.3386674564116745,0.0
1.16,-0.0009303642478792204,0.0,6.341431238623883e-09,0.4003550426600509,8.989173960192004e-10,0.39783959654291906,0.0,-2.5236333167893524e-16,-6.377853398678872e-07,0.0,-4.6098425492358777e-10,0.0,0.3372902836256534,0.0
1.17,1.6628500049045442e-05,0.0,-3.1986825272138206e-09,0.4005739012581374,7.921690208526829e-10,0.39480472563690516,0.0,-1.6567342595021393e-15,-9.494203886452871e-07,0.0,-7.107844675774392e-10,0.0,0.3358290510297679,0.0
1.18,0.001213724758997706,0.0,-1.494265169274735e-08,0.39768586516434246,5.688446433751642e-10,0.39325321875149266,0.0,-3.2538787544103834e-15,-1.239245872330623e-06,0.0,-9.48681064009609e-10,0.0,0.3342841227938155,0.0
1.19,0.002594475157154656,0.0,-2.8177861160679435e-08,0.39212432266469216,2.2246732504358976e-10,0.3929741946853284,0.0,-4.918197491260026e-15,-1.469236832321347e-06,0.0,-1.1450709989059527e-09,0.0,0.3326558839463013,0.0
1.2,0.004054077637078804,0.0,-4.183500007949494e-08,0.38454654729126797,-2.4151645064057065e-10,0.3936467253307501,0.0,-6.482944124844585e-15,-1.5978113791736156e-06,0.0,-1.2670186332830231e-09,0.0,0.3309447402784818,0.0
1.21,0.0054507192143858595,0.0,-5.451109461833434e-08,0.3757433503985226,-8.031431860131352e-10,0.3948862917991496,0.0,-7.74769974244312e-15,-1.5834928315927538e-06,0.0,-1.2810181832912056e-09,0.0,0.3291511182432325,0.0
1.22,0.006611402038935114,0.0,-6.453576049358617e-08,0.3665429655511303,-1.4262547030465136e-09,0.3962935328944245,0.0,-8.491590362766132e-15,-1.389542473852176e-06,0.0,-1.1565604387866523e-09,0.0,0.3272754648487674,0.0
1.23,0.007342820904367008,0.0,-7.008491309779702e-08,0.3577243577842409,-2.0581683293533784e-09,0.39749734458232816,0.0,-8.4923206032585e-15,-9.893089743650824e-07,0.0,-8.703235221898349e-10,0.0,0.3253182475472347,0.0
1.24,0.007447455897490386,0.0,-6.93420412908178e-08,0.3499493665254728,-2.6310930868042644e-09,0.39818744684337365,0.0,-7.550470568576517e-15,-3.7189282806055377e-07,0.0,-4.1068983705271367e-10,0.0,0.3232799541182186,0.0
1.25,0.006744515960641399,0.0,-6.070189907179876e-08,0.3437180427859822,-3.0656029968230887e-09,0.3981342294523575,0.0,-5.5177703981216075e-15,4.524185196401342e-07,0.0,2.178247490680965e-10,0.0,0.3211610925471737,0.0
1.26,0.005094742542334399,0.0,-4.3005380059661006e-08,0.3393476222258798,-3.27633369584146e-09,0.3971958130622346,0.0,-2.327280502225585e-15,1.4476097622379756e-06,0.0,9.907447352836968e-10,0.0,0.3189621908988247,0.0
1.27,0.002427400998669383,0.0,-1.5787864341840278e-08,0.3369727674398724,-3.179866311589978e-09,0.3953138190119003,0.0,1.9773618108911146e-15,2.549035005674475e-06,0.0,1.8609983413784615e-09,0.0,0.3166837971855618,0.0
1.28,-0.0012328873167633606,0.0,2.0482918888206143e-08,0.33656293368056567,-2.704510062285435e-09,0.39250036306836067,0.0,7.21712655888982e-15,3.6629148913506852e-06,0.0,2.7580821600844396e-09,0.0,0.314326479230864,0.0
1.29,-0.005742409693060835,0.0,6.42087314935045e-08,0.3379518315529023,-1.8014068588984268e-09,0.3888193304715036,0.0,1.306114957921896e-14,4.668933119078674e-06,0.0,3.5896030083308886e-09,0.0,0.311890824527786,0.0
1.3,-0.01082107778847928,0.0,1.1253501768789272e-07,0.34087381464525834,-4.5607973406117244e-10,0.38436512308069876,0.0,1.9022736790064622e-14,5.426475484118428e-06,0.0,4.245663447660217e-09,0.0,0.3093774400925429,0.0
1.31,-0.016045098706789093,0.0,1.6133082004742552e-07,0.3450024304350846,1.300737904653429e-09,0.37924187272537674,0.0,2.4471596149354213e-14,5.784795851794877e-06,0.0,4.606366875551234e-09,0.0,0.306786952313228,0.0
1.32,-0.02085289972908777,0.0,2.053050086464633e-07,0.3499871596128716,3.3843873135054855e-09,0.3735456677531928,0.0,2.8665292154703734e-14,5.597033838938242e-06,0.0,4.552445775259026e-09,0.0,0.3041200067937045,0.0
1.33,-0.024566970538552918,0.0,2.3828248370820646e-07,0.3554853654022002,5.651218355217195e-09,0.36735171809569417,0.0,3.080158704456446e-14,4.737561198983108e-06,0.0,3.978670956213788e-09,0.0,0.3013772681927078,0.0
1.34,-0.026433180167612674,0.0,2.53652599178343e-07,0.3611875362234294,7.898713504514596e-09,0.36070765677938776,0.0,3.0091460500560224e-14,3.1216240903172475e-06,0.0,2.8092991048335666e-09,0.0,0.2985594200581979,0.0
1.35,-0.025677545783250967,0.0,2.449862206935741e-07,0.3668349166731733,9.872180287085626e-09,0.353633403272177,0.0,2.5850248178585738e-14,7.257165001212568e-07,0.0,1.0143904722778975e-09,0.0,0.2956671646570052,0.0
1.36,-0.021578430100924334,0.0,2.0679814849274845e-07,0.3722294994739381,1.1279031048936688e-08,0.346127249003876,0.0,1.7601641347850018e-14,-2.393380777625416e-06,0.0,-1.3745814133209427e-09,0.0,0.2927012227998109,0.0
1.37,-0.01354984167685213,0.0,1.3540925659047566e-07,0.3772370425036685,1.181109994459112e-08,0.3381771140423913,0.0,5.1864518544129835e-15,-6.08336712334655e-06,0.0,-4.251750825672226e-09,0.0,0.2896623336615057,0.0
1.38,-0.0012290963436516894,0.0,2.98393851990466e-08,0.3817842568376088,1.1174675453741397e-08,0.3297753081758161,0.0,-1.1134653939401504e-14,-1.008770696383185e-05,0.0,-7.428658227267519e-09,0.0,0.2865512545969724,0.0
1.39,0.015440171293029548,0.0,-1.0735988864193238e-07,0.3858515849846445,9.126983908092944e-09,0.32093464939532973,0.0,-3.0597474971293033e-14,-1.4046148312697363e-05,0.0,-1.0633017890943091e-08,0.0,0.2833687609523366,0.0
1.4,0.03614045503940966,0.0,-2.6944117828841704e-07,0.38946307321626694,5.516804167044882e-09,0.3117034874426372,0.0,-5.1884049630613614e-14,-1.750689415210394e-05,0.0,-1.3516460935176289e-08,0.0,0.2801156458717347,0.0
1.41,0.06014004178704471,0.0,-4.450848840528483e-07,0.3926747711848726,3.2581270150448e-10,0.30217708942595023,0.0,-7.312043357258921e-14,-1.9952201115158477e-05,0.0,-1.5672801665347163e-08,0.0,0.2767927200996451,0.0
1.42,0.0862913502843437,0.0,-6.184294068088307e-07,0.3955629063476549,-6.293734926124878e-09,0.29250300798128204,0.0,-9.193560397316936e-14,-2.0838165314035525e-05,0.0,-1.666762205999367e-08,0.0,0.2734008117788343,0.0
