time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,1.258977619383194e-18,4.165064733394962e-08,0.0,1.2804685476074925e-13,1.9544816043703528,-2.1425699383223846e-06,0.6235585391901622,1.03571272158512e-20,5.520518094508301e-08,5.1273997744310235e-17,0.0,0.0,0.0
0.01,8.999768246921033e-19,3.690334974449111e-08,0.0,2.1922787599442238e-13,1.9530970682608353,-3.436567487908772e-06,0.618519625774169,1.0806034365846207e-19,6.237546944709404e-08,9.162906368806776e-17,0.0,0.0055104379930924,0.0
0.02,3.447697510433281e-19,2.678584830953322e-08,0.0,3.1052382592001913e-13,1.9519401086635937,-4.696144928516491e-06,0.6135401952816609,2.1997428063246334e-19,6.454443201198166e-08,1.32636405667012e-16,0.0,0.0110195026695125,0.0
0.03,-3.976358641637761e-19,1.0980882480045613e-08,0.0,3.918333316836637e-13,1.9512025453722601,-5.772237655734359e-06,0.6086260950015888,3.374865560572409e-19,6.01297691549487e-08,1.6991854873673942e-16,0.0,0.0165258210548468,0.0
0.04,-1.2950342549595018e-18,-1.028251282424525e-08,0.0,4.5145399169738175e-13,1.9510805232386974,-6.4961668872920565e-06,0.6037811264658464,4.490531776387204e-19,4.785564134249766e-08,1.9833739590887185e-16,0.0,0.0220280208591157,0.0
0.05,-2.2893745184878e-18,-3.610790004847792e-08,0.0,4.76952019036896e-13,1.9517532012509107,-6.693104427627951e-06,0.599007679780104,5.406937513409829e-19,2.6976508628611922e-08,2.1236061210880827e-16,0.0,0.0275247308187759,0.0
0.06,-3.296272671006158e-18,-6.485193890828581e-08,0.0,4.563463904676122e-13,1.953357227971558,-6.199831778430872e-06,0.5943071820388001,5.968899977155077e-19,-2.4978602089811817e-09,2.065700501512634e-16,0.0,0.0330145810384688,0.0
0.07,-4.207316192686361e-18,-9.410647939853538e-08,0.0,3.795603947476805e-13,1.955958548423213,-4.885973940964158e-06,0.5896803638191056,6.018960069385893e-19,-3.960087475679615e-08,1.7629387585953579e-16,0.0,0.0384962033324266,0.0
0.08,-4.895654254579711e-18,-1.207607570475855e-07,0.0,2.400511471030975e-13,1.959523745862937,-2.6772826548731916e-06,0.5851273650895343,5.414252155952042e-19,-8.225977968351143e-08,1.183253968450765e-16,0.0,0.0439682315654531,0.0
0.09,-5.225134350515269e-18,-1.41158271728238e-07,0.0,3.6483885085065554e-14,1.9638936992557743,4.210659994710961e-07,0.5806477147838529,4.046278737877774e-19,-1.2722905397818415e-07,3.167205070080293e-17,0.0,0.0494293019933934,0.0
0.1,-5.062922286055223e-18,-1.5135633119216936e-07,0.0,-2.2572284049477645e-13,1.9687627463987991,4.303742174343554e-06,0.5762402269004127,1.8621739236380537e-19,-1.7013614053137065e-07,-8.174050672306325e-17,0.0,0.0548780536030072,0.0
0.11,-4.295138859855432e-18,-1.474869839552481e-07,0.0,-5.331872767646758e-13,1.9736666924439352,8.750091156448291e-06,0.5719028603769879,-1.1145055217140017e-19,-2.056645598920216e-07,-2.164994209785196e-16,0.0,0.060313128451162,0.0
0.12,-2.8445865002172044e-18,-1.2620646831469663e-07,0.0,-8.639141535758554e-13,1.9779828088371576,1.341769574636682e-05,0.5676325902527531,-4.765896390413563e-19,-2.2789093053109188e-07,-3.6337017221456665e-16,0.0,0.0657331720032609,0.0
0.13,-6.891585230824595e-19,-8.520702465045134e-08,0.0,-1.1874262223265538e-12,1.9809443613709319,1.7847729394513748e-05,0.5634253339396128,-8.867617698587701e-19,-2.3077976379698494e-07,-5.092966566415141e-16,0.0,0.0711368334708214,0.0
0.14,2.120929594461107e-18,-2.375097988568043e-08,0.0,-1.4658727254268824e-12,1.9816711531587434,2.1484668482243816e-05,0.5592759691114998,-1.308510897747682e-18,-2.0882342393819843e-07,-6.378255435170393e-16,0.0,0.0765227661481197,0.0
0.15,5.449315829616927e-18,5.682621325508338e-08,0.0,-1.6562537338971172e-12,1.9792160808733867,2.371202698202958e-05,0.55517846914368,-1.6981217970764147e-18,-1.5779514575516284e-07,-7.300216015522042e-16,0.0,0.0818896277478181,0.0
0.16,9.065522668259881e-18,1.5270815444321377e-07,0.0,-1.7138126920784749e-12,1.9726258541362829,2.390444414222027e-05,0.5511261684302283,-2.0037212830853044e-18,-7.556183911951077e-08,-7.659040729842325e-16,0.0,0.0872360807354914,0.0
