time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-5.940208119650355e-25,-1.1370328729555229e-09,0.0,4.430060295911932e-14,1.0151100196680019,-8.596223739740017e-16,0.16140029469964115,0.0,-8.978984966408014e-22,-6.752399306857539e-12,-3.384045115080264e-19,0.0,0.0,0.0
0.01,2.038355432930054e-24,-1.9931468571133592e-09,0.0,7.453401567730501e-14,1.0276117244699223,-6.834538238752567e-16,0.17178355185415378,0.0,-1.0047008981964101e-21,-6.4894004767969276e-12,-3.3497707446065953e-19,0.0,0.0055104379930924,0.0
0.02,5.150528902081505e-24,-2.857627879303159e-09,0.0,1.046005216777992e-13,1.0398416220550566,-3.84157644794109e-16,0.18421937115817272,0.0,-1.0286140305549053e-21,-5.435435452236466e-12,-2.934427653996966e-19,0.0,0.0110195026695125,0.0
0.03,8.525697829310141e-24,-3.636749760019657e-09,0.0,1.3111874237856285e-13,1.0514690675122185,3.8066432645987483e-17,0.19983449448757887,0.0,-9.447496828453466e-22,-3.495348466042835e-12,-2.0819106800155053e-19,0.0,0.0165258210548468,0.0
0.04,1.1859710965401128e-23,-4.2211221876556325e-09,0.0,1.5019415175453352e-13,1.0621981297245806,5.693182461600175e-16,0.21951235982505363,0.0,-7.335087805044235e-22,-6.468329543587843e-13,-7.695984213562265e-20,0.0,0.0220280208591157,0.0
0.05,1.477140311133775e-23,-4.4936330895801705e-09,0.0,1.5771376346544424e-13,1.0717802688278462,1.1798654465184484e-15,0.24375247888024887,0.0,-3.841758908265632e-22,3.0375516452471788e-12,9.801540524916471e-20,0.0,0.0275247308187759,0.0
0.06,1.6824252678702765e-23,-4.3403786276019676e-09,0.0,1.4974413301303896e-13,1.0800222086703681,1.823197551336214e-15,0.2725605185541545,0.0,1.0150833154944912e-22,7.372989064932905e-12,3.090432858006119e-19,0.0,0.0330145810384688,0.0
0.07,1.7559993881525234e-23,-3.6641687970398248e-09,0.0,1.2301619969314085e-13,1.0867886966651998,2.4366888933169376e-15,0.30538379173698615,0.0,7.061992719461472e-22,1.2052812821776597e-11,5.423669524919384e-19,0.0,0.0384962033324266,0.0
0.08,1.6543658703011993e-23,-2.399800160788446e-09,0.0,7.546643097655768e-14,1.0920004077282157,2.944228421410315e-15,0.3411045601903675,0.0,1.3946884009537528e-21,1.6649866806013018e-11,7.780643724204614e-19,0.0,0.0439682315654531,0.0
0.09,1.341811411963611e-23,-5.298742144958564e-10,0.0,6.789288027599765e-15,1.0956277276191948,3.261051978531679e-15,0.3780993561547519,0.0,2.113020294263924e-21,2.0631606994153993e-11,9.906062786200262e-19,0.0,0.0494293019933934,0.0
0.1,7.964587049715009e-24,1.9004483398417922e-09,0.0,-8.105729347848581e-14,1.0976815042401364,3.300831372874757e-15,0.4143660229045032,0.0,2.7894539987764863e-21,2.3390953567137113e-11,1.150186269844494e-18,0.0,0.0548780536030072,0.0
0.11,1.6406393566908845e-25,4.771680782196455e-09,0.0,-1.8346213722957533e-13,1.098202065698527,2.984838591119564e-15,0.4477109978642574,0.0,3.3376567300689166e-21,2.42936931319474e-11,1.2248825113155556e-18,0.0,0.060313128451162,0.0
0.12,-9.747016719097708e-24,7.883338649567333e-09,0.0,-2.929610899512771e-13,1.0972478700764428,2.2527244050127867e-15,0.47597773714912545,0.0,3.662374133463178e-21,2.274160793722902e-11,1.1836341162817501e-18,0.0,0.0657331720032609,0.0
0.13,-2.1234492381232506e-23,1.0954470421668742e-08,0.0,-3.9930045672208177e-13,1.0948850833765469,1.0741478135481016e-15,0.4972858524335291,0.0,3.6676119155878546e-21,1.8248542255313e-11,9.99920307818838e-19,0.0,0.0711368334708214,0.0
0.14,-3.3445917730401604e-23,1.3633263614610198e-08,0.0,-4.898271409980019e-13,1.0911791946593135,-5.398065027035827e-16,0.5102457485103165,0.0,3.267094189487297e-21,1.0524431562864572e-11,6.559224258275869e-19,0.0,0.0765227661481197,0.0
0.15,-4.521982560913776e-23,1.5517094168655254e-08,0.0,-5.50249790484582e-13,1.086189492239352,-2.5267470871516126e-15,0.5141193919872868,0.0,2.3964481843362134e-21,-4.398981196629264e-13,1.468362476097548e-19,0.0,0.0818896277478181,0.0
0.16,-5.51317781507842e-23,1.6183594562182753e-08,0.0,-5.657859506871408e-13,1.079966870507087,-4.76614002341187e-15,0.5089087736518181,0.0,1.0262256974351504e-21,-1.4296368159538107e-11,-5.151037920470595e-19,0.0,0.0872360807354914,0.0
0.17,-6.158196398814745e-23,1.5232247187428218e-08,0.0,-5.226714083700236e-13,1.0725550455827855,-7.0770944008524675e-15,0.49536074438542926,0.0,-8.254598493940578e-22,-3.0282462999463087e-11,-1.2974125081769899e-18,0.0,0.0925607926629685,0.0
