time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_RI5,Top_ECU,pos_flex,pos_dev,pos_pro
0.13,-1.2937095255170817e-23,1.235019795540961e-08,0.0,-1.3425561376972317e-13,0.506278626018613,-6.302926310854789e-07,0.3064574607006877,0.0,-5.123580785168443e-17,-4.372990218560008e-12,0.0,-5.950084315405761e-15,0.0,0.0711368334708214,0.0
0.14,-1.0936699703014977e-23,1.5379306430649854e-08,0.0,-1.6312923513093435e-13,0.515874643760239,-8.100223254599921e-07,0.342553089648853,0.0,8.593098943578808e-16,-3.58270263362643e-12,0.0,-4.511865795498037e-15,0.0,0.0765227661481197,0.0
0.15,-7.185596345487825e-24,1.751358058315386e-08,0.0,-1.816345277956095e-13,0.5241818739543302,-9.480363959140812e-07,0.37419859288032403,0.0,1.9186959891641823e-15,-2.1827010033025385e-12,0.0,-2.1869867371881075e-15,0.0,0.0818896277478181,0.0
0.16,-1.6306199222140867e-24,1.8276061155263482e-08,0.0,-1.849361057902785e-13,0.5312557815770284,-1.0178237576724585e-06,0.3995538612252433,0.0,3.0492382250077933e-15,-1.6486235026399008e-13,0.0,1.0042861412904032e-15,0.0,0.0872360807354914,0.0
0.17,5.595398192368107e-24,1.7214143372276883e-08,0.0,-1.685895408713309e-13,0.5371462946334618,-9.933364224623725e-07,0.4171121831812646,0.0,4.144515598620702e-15,2.4125258763797983e-12,0.0,4.9400671248170525e-15,0.0,0.0925607926629685,0.0
0.18,1.4138486175106412e-23,1.3956355557301908e-08,0.0,-1.2913961415286516e-13,0.5418995947932249,-8.520054365425687e-07,0.4258579098054482,0.0,5.073476603006451e-15,5.413423239526634e-12,0.0,9.383125271751329e-15,0.0,0.0978624365004061,0.0
0.19,2.3403511209131473e-23,8.275360542083208e-09,0.0,-6.476921061612527e-14,0.5455616415448402,-5.781795620496651e-07,0.4253838975755256,0.0,5.688381258177608e-15,8.618283081946207e-12,0.0,1.39762814470571e-14,0.0,0.1031396909670125,0.0
0.2,3.255556132444605e-23,1.5185491170956416e-10,0.0,2.4059592711595073e-14,0.5481827743931937,-1.6671834895185655e-07,0.415949380205423,0.0,5.836726115759694e-15,1.1726026552173575e-11,0.0,1.8249886761240587e-14,0.0,0.1083912408603388,0.0
0.21,4.0548317007232797e-23,-1.0167486873211007e-08,0.0,1.3404550531449957e-13,0.5498225691465463,3.736178753695133e-07,0.39846846045743145,0.0,5.376896739428221e-15,1.436559743364916e-11,0.0,2.164379280558686e-14,0.0,0.1136157773840545,0.0
0.22,4.6183502398778185e-23,-2.2126053501539447e-08,0.0,2.5865298045625433e-13,0.5505540296529153,1.0174119120858898e-06,0.37442837772056636,0.0,4.1968098243460024e-15,1.6118384886848616e-11,0.0,2.3545261807426e-14,0.0,0.118811998474127,0.0
0.23,4.820315261767883e-23,-3.483595434877331e-08,0.0,3.8797025661725825e-13,0.5504661952971472,1.7209434911519935e-06,0.3457443517948594,0.0,2.2342773126940126e-15,1.6551939954317444e-11,0.0,2.3342883688748294e-14,0.0,0.1239786091233236,0.0
0.24,4.5413256445095616e-23,-4.7087729317886754e-08,0.0,5.089041259727941e-13,0.5496643535265878,2.42213342716831e-06,0.31456758625621867,0.0,-5.027063266701374e-16,1.5264272126120714e-11,0.0,2.0494807969913112e-14,0.0,0.1291143217039541,0.0
0.25,3.6833464015645637e-23,-5.739836224232272e-08,0.0,6.057801275639632e-13,0.5482672810561745,3.042510913428996e-06,0.2830738967129099,0.0,-3.91802645936951e-15,1.1936646279043971e-11,0.0,1.4607555432806644e-14,0.0,0.1342178562887749,0.0
0.26,2.1863231142575315e-23,-6.410254184838405e-08,0.0,6.61390282233952e-13,0.5464013117956515,3.4915282235310057e-06,0.2532650267212319,0.0,-7.814481884003868e-15,6.391298795786205e-12,0.0,5.519498077701411e-15,0.0,0.1392879409699733,0.0
0.27,4.503645606711162e-25,-6.548863927496418e-08,0.0,6.584921002785837e-13,0.5441915532832574,3.673373471308522e-06,0.2268091396761997,0.0,-1.1888562575982284e-14,-1.3510150210927873e-12,0.0,-6.619007982968395e-15,0.0,0.1443233121761542,0.0
0.28,-2.675609898545419e-23,-5.997630096488041e-08,0.0,5.81713495887088e-13,0.5417512473467766,3.496195166795165e-06,0.2049355452671096,0.0,-1.5735628547863592e-14,-1.1020076126620514e-11,0.0,-2.1278630445091295e-14,0.0,0.1493227149872479,0.0
0.29,-5.828985385289521e-23,-4.632710397094016e-08,0.0,4.197610123626483e-13,0.5391710462104017,2.8833614217947083e-06,0.18838750615938094,0.0,-1.8867704798648154e-14,-2.2059286170044088e-11,0.0,-3.750817145947002e-14,0.0,0.1542849034472631,0.0
0.3,-9.181089057743955e-23,-2.3873756121117593e-08,0.0,1.6776757065495178e-13,0.5365105881918868,1.7860496192791198e-06,0.17742860515781295,0.0,-2.0745300872398776e-14,-3.36106424625671e-11,0.0,-5.392700747605814e-14,0.0,0.1592086408748047,0.0
0.31,-1.2413091769215647e-22,7.2526293347856924e-09,0.0,-1.7044346844446903e-13,0.5337946418792798,1.9612577459087686e-07,0.17189277660748872,0.0,-2.0823484411783137e-14,-4.4529143206455314e-11,0.0,-6.876317397195007e-14,0.0,0.1640927001712813,0.0
0.32,-1.513397746158911e-22,4.592293200762459e-08,0.0,-5.804517196224023e-13,0.5310148721022728,-1.8420385112912243e-06,0.17126528542162342,0.0,-1.86109172112899e-14,-5.3432917902403345e-11,0.0,-7.994511046537847e-14,0.0,0.1689358641267233,0.0
0.33,-1.6904589082688727e-22,8.98676771368992e-08,0.0,-1.0359982112386061e-12,0.5281364936643429,-4.222408338131399e-06,0.17478120499011823,0.0,-1.373877682180615e-14,-5.879310030978097e-11,0.0,-8.525127409514364e-14,0.0,0.1737369257231377,0.0
0.34,-1.7273468748913833e-22,1.3562310298341216e-07,0.0,-1.4987250577018138e-12,0.5251078256395788,-6.772516968358972e-06,0.1815288280908682,0.0,-6.034563978739037e-15,-5.906412689472479e-11,0.0,-8.251653455008411e-14,0.0,0.1784946884353219,0.0
0.35,-1.5823676937518567e-22,1.7859534574661235e-07,0.0,-1.9191884635172423e-12,0.5218705732053424,-9.254793158182033e-06,0.1905474533131957,0.0,4.4060873576876036e-15,-5.285083904439652e-11,0.0,-6.988766791862561e-14,0.0,0.1832079665290631,0.0
0.36,-1.2228337988115295e-22,2.1326729931887572e-07,0.0,-2.2393741473319664e-12,0.5183691811761157,-1.1375472106067824e-05,0.20091163659258754,0.0,1.715810511334142e-14,-3.9103710091644376e-11,0.0,-4.6112755637342423e-14,0.0,0.1878755853566478,0.0
0.37,-6.311086190568765e-23,2.335634551604117e-07,0.0,-2.3968389318031085e-12,0.5145582673450424,-1.280213493056956e-05,0.21179685517284108,0.0,3.142580294274877e-14,-1.7328067947544144e-11,0.0,-1.0841455280788026e-14,0.0,0.192496381649609,0.0
0.38,1.8939834811949772e-23,2.3337459474866502e-07,0.0,-2.330454908759476e-12,0.5104077003332729,-1.3190243969543299e-05,0.22252426758184798,0.0,4.603180313472577e-14,1.2212159478514796e-11,0.0,3.509427524331742e-14,0.0,0.1970692038086372,0.0
0.39,1.2089648297924442e-22,2.0722696325097563e-07,0.0,-1.987548351429173e-12,0.5059052978331006,-1.2218141038786753e-05,0.23258463429653195,0.0,5.944536181514235e-14,4.832026405671005e-11,0.0,8.945540773621958e-14,0.0,0.2015929121905823,0.0
0.4,2.367797491434788e-22,1.5106039038965825e-07,0.0,-1.3320149615613186e-12,0.501057397336414,-9.628893340081488e-06,0.2416433450199239,0.0,6.98575208473902e-14,8.874940936373452e-11,0.0,1.484669895298631e-13,0.0,0.2060663793924776,0.0
0.41,3.574603904198799e-22,6.305819834391363e-08,0.0,-3.5277242022674257e-13,0.49588770894280093,-5.276178237573965e-06,0.24952981423400797,0.0,7.530730381493696e-14,1.301703863290193e-10,0.0,2.0682523746084131e-13,0.0,0.2104884905325114,0.0
0.42,4.708278345536392e-22,-5.554934475139212e-08,0.0,9.282976426938055e-13,0.4904349193193908,8.298036592456361e-07,0.2562152575118635,0.0,7.385863803873106e-14,1.6825087968748455e-10,0.0,2.5787625799902945e-13,0.0,0.2148581435278795,0.0
0.43,5.623349511135305e-22,-1.9980431710914747e-07,0.0,2.4499368920398255e-12,0.484749500681455,8.481476571257266e-06,0.2617830984631846,0.0,6.38219679142307e-14,1.9786735614410046e-10,0.0,2.939925883867429e-13,0.0,0.2191742493694471,0.0
0.44,6.159594421799668e-22,-3.6057167451370234e-07,0.0,4.1077488382368296e-12,0.47889011297110123,1.7243991541945552e-05,0.2663960663807557,0.0,4.400794474066278e-14,2.1346162474205335e-10,0.0,3.071588187959394e-13,0.0,0.2234357323931527,0.0
0.45,6.155868739691904e-22,-5.244329438057153e-07,0.0,5.754217434623872e-12,0.47291989453379696,2.6442539680656855e-05,0.27026353314844914,0.0,1.3993633548137925e-14,2.095412914398997e-10,0.0,2.897573646385356e-13,0.0,0.227641530548086,0.0
0.46,5.467749092158548e-22,-6.74026927099607e-07,0.0,7.203517580034988e-12,0.46690283741262284,3.517290170165508e-05,0.2736119158864935,0.0,-2.5624958615364744e-14,1.813071467850807e-10,0.0,2.355208429309835e-13,0.0,0.2317905956611737,0.0
0.47,3.9880513376236587e-22,-7.889194956512409e-07,0.0,8.241868822212968e-12,0.4609003551267024,4.2340295337398896e-05,0.2766601448588206,0.0,-7.302573641164585e-14,1.25371884575679e-10,0.0,1.4059001293050986e-13,0.0,0.2358818936984056,0.0
0.48,1.6687183529154898e-22,-8.470478314631098e-07,0.0,8.64376969884677e-12,0.45496808615342005,4.672979839671191e-05,0.2796013565977104,0.0,-1.2503392120059447e-13,4.05148606825012e-11,0.0,4.588149251812638e-15,0.0,0.2399144050225383,0.0
0.49,-1.4579851852890213e-22,-8.267328687762312e-07,0.0,8.193887826953586e-12,0.4491529428953649,4.7108999078067845e-05,0.2825911937718213,0.0,-1.7711166761616943e-13,-7.160123052696165e-11,0.0,-1.6840301651165097e-13,0.0,0.2438871246472093,0.0
0.5,-5.261509852325486e-22,-7.091889329417539e-07,0.0,6.713692662088937e-12,0.4434904160370856,4.236012223339158e-05,0.28574242908014036,0.0,-2.2349621602516563e-13,-2.0584153898394347e-10,0.0,-3.6910053235782387e-13,0.0,0.2477990624874013,0.0
0.51,-9.501151398529351e-22,-4.813853326412852e-07,0.0,4.091146431868891e-12,0.43800217517186696,3.16348700336369e-05,0.2891251128692457,0.0,-2.575110858179158e-13,-3.532377643932473e-10,0.0,-5.826556442973536e-13,0.0,0.2516492436061922,0.0
0.52,-1.3823225599949481e-21,-1.3903663029208148e-07,0.0,3.1097741270789337e-13,0.43269406113425823,1.4520880206348041e-05,0.29277108710001065,0.0,-2.720621773209542e-13,-5.009555222389329e-10,0.0,-7.888093108860698e-13,0.0,0.2554367084577291,0.0
0.53,-1.7770027803275534e-21,3.105758591227908e-07,0.0,-4.517669029321245e-12,0.4275546325905856,-8.795561207273822e-06,0.2966815101349145,0.0,-2.6031330577737424e-13,-6.326821502088248e-10,0.0,-9.626900554242581e-13,0.0,0.259160513126368,0.0
0.54,-2.0802743542958224e-21,8.46309839671579e-07,0.0,-1.013997467948094e-11,0.42255449543186546,-3.738962065637366e-05,0.3008359843124973,0.0,-2.1651430218183143e-13,-7.295046779073031e-10,0.0,-1.0763378771768872e-12,0.0,0.2628197295619173,0.0
0.55,-2.2339508918532998e-21,1.4317912009986788e-06,0.0,-1.614466312449841e-11,0.41764669335057975,-6.950248151995421e-05,0.30520195036809106,0.0,-1.3693067243731877e-13,-7.713119690319594e-10,0.0,-1.1009797961084746e-12,0.0,0.2664134458109268,0.0
0.56,-2.1808459092996784e-21,2.015366446350767e-06,0.0,-2.196769064511223e-11,0.41276845679978674,-0.00010251289334979575,0.30974318416520613,0.0,-2.0798849707835925e-14,-7.387059764342185e-10,0.0,-1.0100060228055676e-12,0.0,0.2699407662439662,0.0
0.57,-1.871389600808272e-21,2.531738603341519e-06,0.0,-2.6913886593465876e-11,0.40784458227093007,-0.00013299683166706662,0.31442647533498763,0.0,1.2879214261076139e-13,-6.153464917969254e-10,0.0,-7.82504283230902e-13,0.0,0.2734008117788342,0.0
0.58,-1.271174868212369e-21,2.9055565692013813e-06,0.0,-3.019895546552054e-11,0.40279263491632683,-0.0001568922791136603,0.3192258585345029,0.0,3.042102342094839e-13,-3.905853640156764e-10,0.0,-4.071096493175892e-13,0.0,0.276792720099645,0.0
0.59,-3.688441415999408e-22,3.0570833909398805e-06,0.0,-3.101263945158771e-11,0.3975300305234922,-0.00016977903165997282,0.3241240825191258,0.0,4.929089961181234e-13,-6.217539271362517e-11,0.0,1.1417288555193408e-13,0.0,0.2801156458717347,0.0
0.6,8.164671550245223e-22,2.909871850726068e-06,0.0,-2.860170537186927e-11,0.3919828597889617,-0.00016727332076192007,0.3291113191404192,0.0,6.775022997555734e-13,3.61226801095737e-10,0.0,7.626047606019112e-13,0.0,0.2833687609523367,0.0
0.61,2.2290757520247255e-21,2.400133672196958e-06,0.0,-2.2368860713491375e-11,0.3860960783961911,-0.00014552424033718045,0.33418141537638746,0.0,8.36396281792435e-13,8.580970454955959e-10,0.0,1.500305646111399e-12,0.0,0.2865512545969724,0.0
0.62,3.773128946201875e-21,1.4872165059140307e-06,0.0,-1.1980890275737932e-11,0.3798444183544832,-0.00010178417614425398,0.33932626033145113,0.0,9.450579439862544e-13,1.392981647503853e-09,0.0,2.269324313114194e-12,0.0,0.2896623336615057,0.0
0.63,5.312471005088169e-21,1.643227308731431e-07,0.0,2.52351812584686e-12,0.37324310513689285,-3.5009763157370783e-05,0.3445290610454114,0.0,9.779503195888054e-13,1.916696957052608e-09,0.0,2.992688454990287e-12,0.0,0.2927012227998108,0.0
0.64,6.674947983077515e-21,-1.5316550146005656e-06,0.0,2.0638312587109968e-11,0.3663572240306582,5.356515245503893e-05,0.3497574821157483,0.0,9.110981675343975e-13,2.3681066933488882e-09,0.0,3.5778477315722275e-12,0.0,0.2956671646570052,0.0
0.65,7.661863570329397e-21,-3.5125103861754307e-06,0.0,4.132089488120984e-11,0.3593084053951012,0.00015995565819724338,0.35495769151180384,0.0,7.25168490759732e-13,2.6777029286388453e-09,0.0,3.922769742782229e-12,0.0,0.2985594200581979,0.0
0.66,8.06291789995956e-21,-5.6347516390553725e-06,0.0,6.296394614577302e-11,0.3522774317649619,0.0002771302077807995,0.36005035653540723,0.0,4.088619864005679e-13,2.773076983222217e-09,0.0,3.924723785010385e-12,0.0,0.3013772681927078,0.0
0.67,7.676441580448208e-21,-7.7007021177573e-06,0.0,8.342238787451275e-11,0.3455014474708248,0.00039497396472186,0.3649295395804483,0.0,-3.7677672806533674e-14,2.586179812780532e-09,0.0,3.491498207590632e-12,0.0,0.3041200067937045,0.0
0.68,6.3340990141618445e-21,-9.465911276924995e-06,0.0,1.0010727414844753e-10,0.3392647043859108,0.0005005845582044283,0.36946524648606555,0.0,-5.99810424878408e-13,2.062045872849906e-09,0.0,2.5544588405543524e-12,0.0,0.3067869523132278,0.0
0.69,3.928517361800585e-21,-1.065374617846794e-05,0.0,1.1015414469898493e-10,0.333882224117581,0.0005789565584246477,0.37351007956571286,0.0,-1.2461367026826112e-12,1.168404529699399e-09,0.0,1.0824926433203842e-12,0.0,0.3093774400925428,0.0
0.7,4.4155866907867645e-22,-1.0977469614750929e-05,0.0,1.1066712178697448e-10,0.32967639839794244,0.0006140829196383756,0.37691004919885684,0.0,-1.927487838444223e-12,-9.464992682547e-11,0.0,-9.044739378635745e-13,0.0,0.3118908245277861,0.0
0.71,-4.029730962221632e-21,-1.0169361996941798e-05,0.0,9.903196930751555e-11,0.32694736385227813,0.000590462915286706,0.3795191185668232,0.0,-2.5776183023750996e-12,-1.685987467431868e-09,0.0,-3.3239967224501484e-12,0.0,0.314326479230864,0.0
0.72,-9.252998998903003e-21,-8.015543392925319e-06,0.0,7.328185764441657e-11,0.3259389262157104,0.0004949581386302969,0.38121652410691703,0.0,-3.1159794115292033e-12,-3.517001312145782e-09,0.0,-6.023497138545474e-12,0.0,0.3166837971855618,0.0
0.73,-1.4850087713617306e-20,-4.394158895215025e-06,0.0,3.2489366166942804e-11,0.3268027946841164,0.0003188838120445958,0.38192537134746496,0.0,-3.4528249005435665e-12,-5.448709876723968e-09,0.0,-8.77838851969808e-12,0.0,0.3189621908988246,0.0
0.74,-2.0299905909851387e-20,6.864096911924938e-07,0.0,-2.285175708756753e-11,0.3295648123016814,6.016625841510025e-05,0.38163050746598204,0.0,-3.4967070368185553e-12,-7.293673736441547e-09,0.0,-1.1297693804553535e-11,0.0,0.3211610925471737,0.0
0.75,-2.4957938712141173e-20,7.053540865946365e-06,0.0,-9.050020709244514e-11,0.3340975992661169,-0.00027465535361202373,0.3803932863059694,0.0,-3.1641723165628603e-12,-8.823806333317786e-09,0.0,-1.3238540417923041e-11,0.0,0.3232799541182186,0.0
0.76,-2.8094692388259185e-20,1.4345482919882305e-05,0.0,-1.662471912458854e-10,0.3401044080610904,-0.0006688471386299619,0.3783606467714742,0.0,-2.39117036895844e-12,-9.784792206123262e-09,0.0,-1.4230304319382952e-11,0.0,0.3253182475472347,0.0
0.77,-2.895388521315258e-20,2.2000783380736683e-05,0.0,-2.4385592743583346e-10,0.3471188559183082,-0.0010946069199849213,0.3757660051635751,0.0,-1.1453690433010835e-12,-9.917284445369682e-09,0.0,-1.3908311072642405e-11,0.0,0.3272754648487674,0.0
0.78,-2.682922081300318e-20,2.926705299288699e-05,0.0,-3.1521005113115036e-10,0.3545243850997909,-0.0015131861414171372,0.3729198994594676,0.0,5.617484154086805e-13,-8.984346534775757e-09,0.0,-1.195591609829137e-11,0.0,0.3291511182432325,0.0
0.79,-2.1156205387601015e-20,3.523327745312961e-05,0.0,-3.707104919924182e-10,0.3615956534168297,-0.0018762610063695513,0.3701891945720166,0.0,2.6644055227331727e-12,-6.803767058877769e-09,0.0,-8.15254012355849e-12,0.0,0.3309447402784818,0.0
0.8,-1.1612850947448815e-20,3.888840609420843e-05,0.0,-3.9994340797752806e-10,0.3675614551048513,-0.0021287359886690543,0.367965022694837,0.0,5.035271597584135e-12,-3.2829669099476506e-09,0.0,-2.4239245368254187e-12,0.0,0.3326558839463013,0.0
0.81,1.7795315115044786e-21,3.9206761634651334e-05,0.0,-3.92617732232207e-10,0.3716851400403408,-0.0022130529730838627,0.3666215292292278,0.0,7.483086637148068e-12,1.5466808449061843e-09,0.0,5.110377010449469e-12,0.0,0.3342841227938155,0.0
0.82,1.856661433967901e-20,3.525798353211727e-05,0.0,-3.397405694384943e-10,0.3733538203442929,-0.0020749317565906546,0.3664699299601466,0.0,9.756746231585474e-12,7.500086004150662e-09,0.0,1.4098284365940877e-11,0.0,0.3358290510297679,0.0
0.83,3.779534188840942e-20,2.6335880322423154e-05,0.0,-2.3496375348700705e-10,0.3721622917809462,-0.0016702887281122296,0.3677151700010748,0.0,1.1557125815589005e-11,1.4217757309349701e-08,0.0,2.393190623250716e-11,0.0,0.3372902836256534,0.0
0.84,5.798595968697065e-20,1.2096958461191633e-05,0.0,-7.599798899992639e-11,0.3679735551677231,-0.0009728816546757753,0.3704245739688056,0.0,1.2557407517770685e-11,2.115893160613978e-08,0.0,3.374640876509057e-11,0.0,0.3386674564116746,0.0
0.85,7.715501251388314e-20,-7.304155476875457e-06,0.0,1.340442863127236e-10,0.36093936315458647,1.79736930700199e-05,0.37451708573349746,0.0,1.2431933682206044e-11,2.7612983956273134e-08,0.0,4.2447105202524454e-11,0.0,0.3399602261675013,0.0
0.86,9.290042967795993e-20,-3.109826632604148e-05,0.0,3.855455158133346e-10,0.3514740902763536,0.0012704533531355915,0.3797765932827068,0.0,1.0892671004258737e-11,3.27327555276814e-08,0.0,4.876932893810701e-11,0.0,0.3411682707078079,0.0
0.87,1.0255590548387026e-19,-5.7822152338096744e-05,0.0,6.617058422278736e-10,0.3401893185510382,0.0027150203156646787,0.3858855456461326,0.0,7.73127861407345e-12,3.559197839493821e-08,0.0,5.137323675403244e-11,0.0,0.3422912889625686,0.0
0.88,1.0341602344646961e-19,-8.529484058053484e-05,0.0,9.384816287505984e-10,0.3278063601537372,0.004242013994777003,0.3924699832902368,0.0,2.8636130674313906e-12,3.526688577202115e-08,0.0,4.897238698651534e-11,0.0,0.3433290010520907,0.0
0.89,9.302610774125423e-20,-0.0001106671988412062,0.0,1.185311658777812e-09,0.31506539176649917,0.005703056097126433,0.3991463472174302,0.0,-3.6276168290831134e-12,3.093943499448705e-08,0.0,4.049087799021328e-11,0.0,0.344281148356766,0.0
0.9,6.952198585858607e-20,-0.00013055900431358598,0.0,1.3667616751196306e-09,0.3026457016666533,0.006917148188549906,0.40556258413754454,0.0,-1.1457276962161583e-11,2.201648115187858e-08,0.0,2.5239262917941615e-11,0.0,0.3451474935815249,0.0
0.91,3.199533140745344e-20,-0.00014129173642943494,0.0,1.4451510172753865e-09,0.29110601379901957,0.007682054105267625,0.411428921701279,0.0,-2.0115165324549404e-11,8.25594975564717e-09,0.0,3.094748006302806e-12,0.0,0.3459278208149747,0.0
0.92,-1.9149110118075567e-20,-0.00013921692677020258,0.0,1.384133189649877e-09,0.28084895771462587,0.007791138205570494,0.41653621280667175,0.0,-2.8862281922088352e-11,-1.0112121273740052e-08,0.0,-2.5333181400329566e-11,0.0,0.3466219355832094,0.0
0.93,-8.188624732062074e-20,-0.00012112924620506023,0.0,1.1530887375098e-09,0.2721098695749696,0.007055278106476074,0.42076175035556057,0.0,-3.6751498193531934e-11,-3.2284484002465086e-08,0.0,-5.85740028192339e-11,0.0,0.347229664898277,0.0
0.94,-1.5236083131637978e-19,-8.474120054988615e-05,0.0,7.320606412569708e-10,0.2649672313296789,0.005328814981636076,0.4240639369765235,0.0,-4.267687603610971e-11,-5.682010033300901e-08,0.0,-9.4228449830235e-11,0.0,0.3477508573012912,0.0
0.95,-2.248245413185959e-19,-2.9183263448230524e-05,0.0,1.1682984589788786e-10,0.259370123654541,0.0025377915062791637,0.4264681888689122,0.0,-4.545384599755897e-11,-8.162904380428917e-08,0.0,-1.289857488350614e-10,0.0,0.3481853829001785,0.0
0.96,-2.9176635424890017e-19,4.451924994983852e-05,0.0,-6.76394946261421e-10,0.25517698477622297,-0.0012919783169263246,0.42804701014629776,0.0,-4.392962103390446e-11,-1.0403046094068402e-07,0.0,-1.587466703496558e-10,0.0,0.3485331334020501,0.0
0.97,-3.4427357018985267e-19,0.00013305174318861105,0.0,-1.6072973243345663e-09,0.25219960873101843,-0.0060100807612085624,0.42889735767153697,0.0,-3.711969835755394e-11,-1.2089168149167396e-07,0.0,-1.7886711703618577e-10,0.0,0.3487940221401905,0.0
0.98,-3.7264528348953233e-19,0.0002305642262075482,0.0,-2.6094624603028933e-09,0.250246549257683,-0.01132342478856855,0.4291182955740029,0.0,-2.436229324485256e-11,-1.2885480088789545e-07,0.0,-1.8452753823436218e-10,0.0,0.3489679840956566,0.0
0.99,-3.672579087478924e-19,0.00032864062932290916,0.0,-3.59074974964808e-09,0.24916078725248328,-0.016788581315465553,0.4287915818244585,0.0,-5.478370224210219e-12,-1.2464904361311687e-07,0.0,-1.712209109841776e-10,0.0,0.349054975913482,0.0
1.0,-3.1965428419017685e-19,0.00041654472063927853,0.0,-4.436621356497879e-09,0.2488475484827097,-0.021817989699036394,0.42796729955869295,0.0,1.9078992847409715e-11,-1.0547723955234105e-07,0.0,-1.3533691749581009e-10,0.0,0.349054975913482,0.0
1.01,-2.237954159044735e-19,0.000481789501073997,0.0,-5.016850010316091e-09,0.24928941688978332,-0.025702817810531603,0.4266559987075624,0.0,4.8105350745832433e-11,-6.945338800877474e-08,0.0,-7.480326941589648e-11,0.0,0.3489679840956566,0.0
1.02,-7.737952574351765e-20,0.000511053606228596,0.0,-5.195767807991292e-09,0.250547285852043,-0.02765410411010248,0.4248280961432373,0.0,7.957706233514812e-11,-1.605643647212329e-08,0.0,1.0271689256255636e-11,0.0,0.3487940221401905,0.0
