time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,1.812244213608423e-23,-9.838688500235443e-10,0.0,5.3423498955763743e-14,1.268949106436178,-9.717582632924859e-16,0.2231505795576097,7.73302149728271e-12,-1.6940510791630612e-19,0.0,0.0,0.0
0.01,2.0641000949910782e-23,-1.7295972053901895e-09,0.0,9.015890709422625e-14,1.2746581434356128,-9.06573756893523e-16,0.2374632926679892,1.191944068778733e-11,-5.006604094607697e-20,0.0,0.0055104379930924,0.0
0.02,2.1543652328034442e-23,-2.4833417261911897e-09,0.0,1.2673648828134556e-13,1.2801739735876079,-7.232613185047048e-16,0.252406766514462,1.5905549914699594e-11,1.068415799923322e-19,0.0,0.0110195026695125,0.0
0.03,2.0296751453103388e-23,-3.163575545976088e-09,0.0,1.5905468679617554e-13,1.2851749341899827,-4.104858026119746e-16,0.26855023697154423,1.9195101320653958e-11,2.9397569330311616e-19,0.0,0.0165258210548468,0.0
0.04,1.6462146139779028e-23,-3.6750645467583848e-09,0.0,1.8238455586752485e-13,1.289371518762305,3.1756014908009623e-17,0.28622945183902976,2.1236066334907103e-11,4.986692688912564e-19,0.0,0.0220280208591157,0.0
0.05,9.771432467063496e-24,-3.915763074791334e-09,0.0,1.9172643056855256e-13,1.2925199459178403,5.890955035749071e-16,0.3054631760150335,2.1466957071887474e-11,7.029082173788622e-19,0.0,0.0275247308187759,0.0
0.06,2.0128346361642588e-25,-3.786315486299067e-09,0.0,1.8229234688464078e-13,1.2944306596658428,1.2305323334773796e-15,0.32590957363606843,1.937662270290022e-11,8.838969784104831e-19,0.0,0.0330145810384688,0.0
0.07,-1.1958223952047011e-23,-3.201807672738171e-09,0.0,1.5009437632212815e-13,1.2949714539526906,1.9074148398903214e-15,0.3468709305359933,1.4574496907208345e-11,1.015306633072006e-18,0.0,0.0384962033324266,0.0
0.08,-2.6051747187961212e-23,-2.105067483176039e-09,0.0,9.260196514950412e-14,1.2940655053050416,2.55410645521275e-15,0.36735077780498393,6.866301177918425e-12,1.0692500553369346e-18,0.0,0.0439682315654531,0.0
0.09,-4.103345526412495e-23,-4.804529581415794e-10,0.0,9.413803291869922e-15,1.2916850969211817,3.0907164801146717e-15,0.38616168399141765,-3.671736799641262e-12,1.0189598454058534e-18,0.0,0.0494293019933934,0.0
0.1,-5.547839070049997e-23,1.633271481468758e-09,0.0,-9.712647975604498e-14,1.287842185488854,3.4281457572142216e-15,0.4020747030720301,-1.6628787364551152e-11,8.420602618545305e-19,0.0,0.0548780536030072,0.0
0.11,-6.76389677992105e-23,4.13264498126842e-09,0.0,-2.214542240802192e-13,1.2825771805638997,3.4755080302907346e-15,0.41399266686829067,-3.121527649038703e-11,5.242292476247868e-19,0.0,0.060313128451162,0.0
