time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,1.2223447877396748e-18,3.9642475282746474e-08,0.0,1.1892389978881678e-13,1.8778608750715935,-2.0129850088946945e-06,0.5790098139381374,9.401913098827553e-21,4.8219493082440583e-08,8.970688918874072e-17,0.0,0.0,0.0
0.01,8.730140256705771e-19,3.614153959820123e-08,0.0,2.0360292130577138e-13,1.8767610365449463,-3.228720197763204e-06,0.5743581792982049,9.809418570739932e-20,5.6387219859410124e-08,1.248016590848454e-16,0.0,0.0055104379930924,0.0
0.02,3.3306406832030695e-19,2.768928570398456e-08,0.0,2.883877976199833e-13,1.8760360173775203,-4.412117042769063e-06,0.5697614295880952,1.9968655664666007e-19,6.048595114228865e-08,1.5545506902851954e-16,0.0,0.0110195026695125,0.0
0.03,-3.886924874287803e-19,1.3895943571587212e-08,0.0,3.6389733441657726e-13,1.875868509479632,-5.423126526771989e-06,0.565224934212101,3.063609441060511e-19,5.896923404679384e-08,1.7707281499571601e-16,0.0,0.0165258210548468,0.0
0.04,-1.2608959462231144e-18,-5.13986366395216e-09,0.0,4.1926355182207255e-13,1.87642712504613,-6.103271741304183e-06,0.5607521799867631,4.0763803175581047e-19,5.049920850795448e-08,1.84831352601544e-16,0.0,0.0220280208591157,0.0
0.05,-2.2270730790605986e-18,-2.8711066062133704e-08,0.0,4.42939341812096e-13,1.8778428845104185,-6.288298287725242e-06,0.556345358296743,4.908268052756748e-19,3.4151081112225634e-08,1.7415189412307508e-16,0.0,0.0275247308187759,0.0
0.06,-3.2051702724500846e-18,-5.541743790546755e-08,0.0,4.2379820011622523e-13,1.880183060939443,-5.824859297697058e-06,0.5520057796645358,5.418402005813971e-19,9.626588546847103e-09,1.412743746349286e-16,0.0,0.0330145810384688,0.0
0.07,-4.08980126352116e-18,-8.313511792180564e-08,0.0,3.524822816935273e-13,1.8834243769811105,-4.5904649923522475e-06,0.5477341193776181,5.463845170415937e-19,-2.2544835712078872e-08,8.38944831662962e-17,0.0,0.0384962033324266,0.0
0.08,-4.757688065205602e-18,-1.0905828838192788e-07,0.0,2.2291572024573816e-13,1.8874280962459173,-2.515357725827516e-06,0.5435305139497061,4.914908082573599e-19,-6.084282239646063e-08,1.809954785920044e-18,0.0,0.0439682315654531,0.0
0.09,-5.07654756974885e-18,-1.2982774132727416e-07,0.0,3.3859520696120194e-14,1.891919947432179,3.955994763894381e-07,0.539394540225126,3.6730997190957485e-19,-1.0265905051910641e-07,-1.0249314052018429e-16,0.0,0.0494293019933934,0.0
0.1,-4.917361521590346e-18,-1.41755364974517e-07,0.0,-2.0965346484751404e-13,1.8964779819796518,4.043447228804461e-06,0.5353251169679955,1.6904298885275646e-19,-1.4429498785782056e-07,-2.2339529385373393e-16,0.0,0.0548780536030072,0.0
0.11,-4.1695752322225895e-18,-1.4114535769800137e-07,0.0,-4.951949727474556e-13,1.900531314724732,8.220876252005647e-06,0.5313203728842897,-1.011717230554859e-19,-1.810800553220485e-07,-3.5192692176926113e-16,0.0,0.060313128451162,0.0
0.12,-2.7583233296751987e-18,-1.2470245533681035e-07,0.0,-8.023374538464412e-13,1.9033721680810936,1.2606179106313854e-05,0.5273775252858979,-4.326348684037886e-19,-2.0762939861765627e-07,-4.758655311850225e-16,0.0,0.0657331720032609,0.0
0.13,-6.623139376620296e-19,-9.000519211208649e-08,0.0,-1.1027763173590802e-12,1.9041826987578552,1.6768279564331902e-05,0.5234928101845127,-8.04977763217938e-19,-2.1825009769407936e-07,-5.802200691721066e-16,0.0,0.0711368334708214,0.0
0.14,2.069437518832056e-18,-3.600910008070703e-08,0.0,-1.361359453661091e-12,1.902076739842687,2.018525267213419e-05,0.5196614978024348,-1.187829935184256e-18,-2.0749053423002068e-07,-6.481525425414198e-16,0.0,0.0765227661481197,0.0
0.15,5.304191153393189e-18,3.646798517230763e-08,0.0,-1.5381530584461464e-12,1.896154904709149,2.2277898138843154e-05,0.5158780176432595,-1.5415079137882665e-18,-1.7081032851377292e-07,-6.623518829209642e-16,0.0,0.0818896277478181,0.0
0.16,8.817761239247669e-18,1.243371885356318e-07,0.0,-1.5915923549252034e-12,1.8855696061755043,2.245867770230753e-05,0.5121362045998122,-1.818922659269634e-18,-1.0532881306835711e-07,-6.068288438685495e-16,0.0,0.0872360807354914,0.0
0.17,1.2294875587951569e-17,2.2197234332044506e-07,0.0,-1.4826584267347635e-12,1.8695946569049542,2.019470481778405e-05,0.5084296624015557,-1.9688207539001647e-18,-1.0590017137039448e-08,-4.690456032117302e-16,0.0,0.0925607926629685,0.0
0.18,1.533974330083409e-17,3.211539997917597e-07,0.0,-1.1798927098899096e-12,1.8476925318352024,1.5081563178390628e-05,0.5047522238627293,-1.9403572910031407e-18,1.1073633408710097e-07,-2.4223343091308196e-16,0.0,0.0978624365004061,0.0
0.19,1.749839591725017e-17,4.1128630861690667e-07,0.0,-6.64917161817093e-13,1.8195714718855545,6.92266378032836e-06,0.5010984703186553,-1.6888500047376749e-18,2.5231278984070436e-07,7.230842870998845e-17,0.0,0.1031396909670125,0.0
0.2,1.829347974675732e-17,4.799358954353865e-07,0.0,6.201705522526286e-14,1.7852248266543842,-4.193183627108675e-06,0.4974642570013427,-1.1823926908037583e-18,4.03853927864577e-07,4.63192910035979e-16,0.0,0.1083912408603388,0.0
