time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,2.0554288791188853e-20,7.670441263323712e-10,0.0,1.5190440749787663e-13,1.6203815662108763,2.5750479569828173e-08,0.713053891090297,0.0,-1.2882957948994932e-10,-2.0167827765960143e-18,0.0,0.0,0.0
0.01,2.6445506824505788e-20,1.517453557764868e-09,0.0,2.591436467125896e-13,1.6210860716348992,5.0377013454768465e-08,0.7124546859523208,0.0,8.216574346957796e-10,-2.479172656992118e-18,0.0,0.0055104379930924,0.0
0.02,3.098108195087902e-20,2.300685921834233e-09,0.0,3.663727208080061e-13,1.6219508237190035,7.601654185831825e-08,0.7118610085463524,0.0,1.9358783419531854e-09,-2.790364250713162e-18,0.0,0.0110195026695125,0.0
0.03,3.329387089602351e-20,3.03859470490373e-09,0.0,4.616885773058766e-13,1.6229224438603744,1.0009440576115173e-07,0.711276831246416,0.0,3.1340562984490213e-09,-2.8752544764724318e-18,0.0,0.0165258210548468,0.0
0.04,3.253089838887957e-20,3.637103660975564e-09,0.0,5.31317730099746e-13,1.623921315518077,1.1951871057526108e-07,0.7107062553826389,0.0,4.305695315424582e-09,-2.663718138346346e-18,0.0,0.0220280208591157,0.0
0.05,2.7951850630543336e-20,3.992377847366577e-09,0.0,5.606435493524208e-13,1.6248433973187584,1.308848345147671e-07,0.7101534720485243,0.0,5.313607152469589e-09,-2.0997281084626813e-18,0.0,0.0275247308187759,0.0
0.06,1.904148065921301e-20,3.999733287978512e-09,0.0,5.356027599461856e-13,1.6255652498572448,1.3076950995330378e-07,0.7096226494161983,0.0,6.001981593373733e-09,-1.1513567285901144e-18,0.0,0.0330145810384688,0.0
0.07,5.6271785190563175e-21,3.5650307421265507e-09,0.0,4.4439513931350966e-13,1.6259525889558615,1.1610585655829567e-07,0.7091177486793808,0.0,6.208688743272519e-09,1.7921550591867153e-19,0.0,0.0384962033324266,0.0
0.08,-1.2009960473846246e-20,2.6179550128067043e-09,0.0,2.794006048343352e-13,1.6258723742071333,8.461944564196717e-08,0.7086422814925214,0.0,5.781582766170041e-09,1.8467931419103827e-18,0.0,0.0439682315654531,0.0
0.09,-3.30446436408769e-20,1.1262113507303823e-09,0.0,3.914646874560805e-14,1.6252080563960603,3.529335646342498e-08,0.7081990317079074,0.0,4.598070412458952e-09,3.75664519260677e-18,0.0,0.0494293019933934,0.0
0.1,-5.605303019050226e-20,-8.906910679024511e-10,0.0,-2.6988010981352025e-13,1.6238771621465482,-3.118162726120772e-08,0.7077897723861727,0.0,2.586647652302011e-09,5.7617347337934015e-18,0.0,0.0548780536030072,0.0
0.11,-7.901024980060816e-20,-3.3497095243069656e-09,0.0,-6.318172421694522e-13,1.6218499225304435,-1.120256451290999e-07,0.7074150146447187,0.0,-2.514585699940686e-10,7.665012142060658e-18,0.0,0.060313128451162,0.0
0.12,-9.93539789837232e-20,-6.0964450753485835e-09,0.0,-1.0206747316644672e-12,1.619167200058538,-2.0211801101452963e-07,0.7070738272030904,0.0,-3.822917826237895e-09,9.227875617904715e-18,0.0,0.0657331720032609,0.0
0.13,-1.1412473605692066e-19,-8.903143205302237e-09,0.0,-1.4005028287874382e-12,1.6159555911642347,-2.939378041702989e-07,0.7067637639331252,0.0,-7.927952263390852e-09,1.018551400598792e-17,0.0,0.0711368334708214,0.0
0.14,-1.2018789817707047e-19,-1.147430176900643e-08,0.0,-1.7267119371714242e-12,1.6124373412539132,-3.777549873875365e-07,0.7064809309900302,0.0,-1.22539624451946e-08,1.0269274674318405e-17,0.0,0.0765227661481197,0.0
0.15,-1.1453471360014725e-19,-1.346130417299891e-08,0.0,-1.9487054239846534e-12,1.6089326701753885,-4.421180343886627e-07,0.7062202150536636,0.0,-1.6379968349098483e-08,9.235457619382815e-18,0.0,0.0818896277478181,0.0
0.16,-9.465008123354373e-20,-1.4486874140740641e-08,0.0,-2.013885423606524e-12,1.6058523255041648,-4.746634654708e-07,0.7059756798851522,0.0,-1.979427346307128e-08,6.899062930194477e-18,0.0,0.0872360807354914,0.0
0.17,-5.892417745698952e-20,-1.4179271668415431e-08,0.0,-1.872955192215308e-12,1.6036787035739473,-4.6324376653840613e-07,0.7057411201909224,0.0,-2.192693784856751e-08,3.170073777446211e-18,0.0,0.0925607926629685,0.0
0.18,-7.073994610589806e-21,-1.2215046794117779e-08,0.0,-1.4862771538234994e-12,1.6029347252053074,-3.9733387581090524e-07,0.7055107407270775,0.0,-2.2197427395357086e-08,-1.911072926266436e-18,0.0,0.0978624365004061,0.0
0.19,5.946934738494764e-20,-8.367900337673677e-09,0.0,-8.308639892844825e-13,1.6041408144896991,-2.69634817445054e-07,0.7052799064275208,0.0,-2.0076220208287845e-08,-8.142983867404363e-18,0.0,0.1031396909670125,0.0
0.2,1.3725969444415782e-19,-2.5598654095627153e-09,0.0,9.26035184488025e-14,1.6077617549428715,-7.774933543017176e-08,0.7050458883616046,0.0,-1.5157274623159174e-08,-1.5142493503646448e-17,0.0,0.1083912408603388,0.0
0.21,2.206779384845352e-19,5.090249730615069e-09,0.0,1.2535037642677058e-12,1.6141467922661221,1.7423718024228927e-07,0.7048085131600332,0.0,-7.2362272330707775e-09,-2.2338444249976337e-17,0.0,0.1136157773840545,0.0
0.22,3.0197296935144083e-19,1.4227269948391076e-08,0.0,2.5866429334564036e-12,1.6234679725405312,4.7447138543199075e-07,0.7045706132454842,0.0,3.6128232717124337e-09,-2.8984668279060925e-17,0.0,0.118811998474127,0.0
0.23,3.715502958339166e-19,2.4235682072615358e-08,0.0,3.990219338106022e-12,1.635663157123224,8.025642743613171e-07,0.7043381752417306,0.0,1.697084994801866e-08,-3.419588023229684e-17,0.0,0.1239786091233236,0.0
0.24,4.1854272705583926e-19,3.423813538263348e-08,0.0,5.327305708398108e-12,1.65039120777595,1.1295651365849515e-06,0.704120097994403,0.0,3.202789540284277e-08,-3.700864162913241e-17,0.0,0.1291143217039541,0.0
0.25,4.3167541737194315e-19,4.3122607811296216e-08,0.0,6.431628501497663e-12,1.6670072251982464,1.4188790071398768e-06,0.7039275031941993,0.0,4.756812956851381e-08,-3.646735401494622e-17,0.0,0.1342178562887749,0.0
0.26,4.004081991766066e-19,4.9602911044434626e-08,0.0,7.118155231809186e-12,1.6845651767783025,1.628278833334727e-06,0.7037725935537164,0.0,6.199595751787435e-08,-3.173244779574603e-17,0.0,0.1392879409699733,0.0
0.27,3.1630276467005535e-19,5.2314760068232215e-08,0.0,7.198604135186992e-12,1.701853501181368,1.7130826143679405e-06,0.7036671279922132,0.0,7.341128985977765e-08,-2.2204709737733736e-17,0.0,0.1443233121761542,0.0
0.28,1.7452323022264084e-19,4.994628148620806e-08,0.0,6.501474691691112e-12,1.7174661013578094,1.63045528524349e-06,0.7036206814937646,0.0,7.973880650124994e-08,-7.656275791177497e-18,0.0,0.1493227149872479,0.0
0.29,-2.46607246444207e-20,4.1397709760632994e-08,0.0,4.895587961407199e-12,1.7299063715685497,1.34465946225614e-06,0.7036389723508168,0.0,7.891134624935882e-08,1.1644465099721423e-17,0.0,0.1542849034472631,0.0
0.3,-2.7453432425151556e-19,2.59603717909768e-08,0.0,2.3154648520583803e-12,1.7377156066152375,8.329266520764041e-07,0.703722629150958,0.0,6.910158147160335e-08,3.482955567848186e-17,0.0,0.1592086408748047,0.0
0.31,-5.609543624012381e-19,3.5002635659227094e-09,0.0,-1.2137820524296864e-12,1.7396102338402846,9.146355902265807e-08,0.7038667426068429,0.0,4.898920998115739e-08,6.036700382167238e-17,0.0,0.1640927001712813,0.0
0.32,-8.619267752711218e-19,-2.5372929161245697e-08,0.0,-5.5549369413691026e-12,1.7346073498695833,-8.590370629893173e-07,0.7040613430209913,0.0,1.8043528631746323e-08,8.605274196333382e-17,0.0,0.1689358641267233,0.0
0.33,-1.1479424702081363e-18,-5.917403439568418e-08,0.0,-1.0443844301558954e-11,1.722118296687209,-1.9691256984105943e-06,0.7042926491213796,0.0,-2.3205855469987222e-08,1.0907504033424894e-16,0.0,0.1737369257231377,0.0
0.34,-1.3832375162629075e-18,-9.54724377201373e-08,0.0,-1.5484685048324264e-11,1.7019964380179764,-3.1583722558474793e-06,0.7045447285211544,0.0,-7.294341103948709e-08,1.2616365754772164e-16,0.0,0.1784946884353219,0.0
0.35,-1.5280857389292979e-18,-1.309083201055366e-07,0.0,-2.0158602198441604e-11,1.6745350948344735,-4.315985070534757e-06,0.7048011815052992,0.0,-1.279243090398662e-07,1.3382989976214997e-16,0.0,0.1832079665290631,0.0
0.36,-1.542146129423233e-18,-1.6131640699282056e-07,0.0,-2.3848299267824207e-11,1.6404206376667667,-5.304966536846019e-06,0.7050465496669382,0.0,-1.8345126552760767e-07,1.2869532273915805e-16,0.0,0.1878755853566478,0.0
