time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-9.862546455052077e-20,8.442273455090823e-11,0.0,1.2172932713500778e-13,1.9888178180482328,-3.863487470259047e-06,0.5792087500677204,0.0,4.136331679182625e-09,-5.5904689029983745e-18,0.0,0.0,0.0
0.01,-1.5325404456343066e-19,-1.6765459313407996e-09,0.0,2.0793540210347096e-13,1.987543513764245,-6.194519042582523e-06,0.5771642473802465,0.0,2.7795731608725363e-09,-1.7088712091619437e-17,0.0,0.0055104379930924,0.0
0.02,-2.055221971486243e-19,-3.7237394214066207e-09,0.0,2.9417574603831376e-13,1.9864651765144385,-8.46312132759248e-06,0.5751430554991794,0.0,7.503149275829294e-10,-2.977403752751759e-17,0.0,0.0110195026695125,0.0
0.03,-2.489942257368838e-19,-5.9066627052133765e-09,0.0,3.7088851504634576e-13,1.9857572290881116,-1.0400699838564015e-05,0.5731491288240331,0.0,-1.9065500669030766e-09,-4.255659458872672e-17,0.0,0.0165258210548468,0.0
0.04,-2.764846818348679e-19,-8.019385222336617e-09,0.0,4.2700461836070074e-13,1.9855992721657287,-1.1703363351730319e-05,0.5711857895827437,0.0,-5.06441332473763e-09,-5.4043406491002e-17,0.0,0.0220280208591157,0.0
0.05,-2.806549516995612e-19,-9.808532751279583e-09,0.0,4.5077221138872154e-13,1.9861569170191027,-1.2056192747635142e-05,0.5692559309961014,0.0,-8.507087602501308e-09,-6.261170389321541e-17,0.0,0.0275247308187759,0.0
0.06,-2.5478686985550084e-19,-1.0988689911869624e-08,0.0,4.308781835604328e-13,1.987558687899802,-1.1165243772763327e-05,0.5673621174011937,0.0,-1.1928779150276959e-08,-6.65274393189458e-17,0.0,0.0330145810384688,0.0
0.07,-1.936949607719035e-19,-1.1265491153570494e-08,0.0,3.578217942407041e-13,1.9898703621991078,-8.79580540617211e-06,0.5655065836953385,0.0,-1.4944000183099093e-08,-6.410794440552275e-17,0.0,0.0384962033324266,0.0
0.08,-9.471322046624672e-20,-1.0365899072521326e-08,0.0,2.2545558259569053e-13,1.993068720799525,-4.814344517101533e-06,0.5636911480918462,0.0,-1.7108987431203698e-08,-5.392251304867385e-17,0.0,0.0439682315654531,0.0
0.09,4.133311572550633e-20,-8.07423657180441e-09,0.0,3.2567335649235574e-14,1.9970172167756797,7.695309069742726e-07,0.5619170618378289,0.0,-1.7955335275492002e-08,-3.501881558705168e-17,0.0,0.0494293019933934,0.0
0.1,2.0928272732478614e-19,-4.271516110150919e-09,0.0,-2.1566151994774564e-13,2.00144645854649,7.765743544098726e-06,0.5601848267814852,0.0,-1.7035386014301176e-08,-7.15693731633977e-18,0.0,0.0548780536030072,0.0
0.11,3.990481199391705e-19,1.0254157208135643e-09,0.0,-5.065161799047176e-13,2.005942560434221,1.5776440799125492e-05,0.5584940160969002,0.0,-1.3977491884584304e-08,2.897289540178439e-17,0.0,0.060313128451162,0.0
0.12,5.9541413613001325e-19,7.629313466119206e-09,0.0,-8.191393955962979e-13,2.009946260764739,2.4184430821765846e-05,0.5568431347486815,0.0,-8.547661829438888e-09,7.157744782658613e-17,0.0,0.0657331720032609,0.0
0.13,7.783516688245343e-19,1.5157613590123866e-08,0.0,-1.1246630277058905e-12,2.0127651822695363,3.216286676824848e-05,0.5552295541910713,0.0,-7.124618759355988e-10,1.1766369174011455e-16,0.0,0.0711368334708214,0.0
0.14,9.239499437500031e-19,2.302251441060137e-08,0.0,-1.3872642360611027e-12,2.0136006771296087,3.871080368315292e-05,0.5536495502947217,0.0,9.303477513492638e-09,1.6304925480160907e-16,0.0,0.0765227661481197,0.0
0.15,1.006029792960058e-18,3.044117970268825e-08,0.0,-1.5662770213407658e-12,2.0115893670000657,4.271762053800701e-05,0.5520984646425148,0.0,2.0973177880858552e-08,2.0250770794775097e-16,0.0,0.0818896277478181,0.0
0.16,9.984414847517815e-19,3.647033101505042e-08,0.0,-1.6194077483498282e-12,2.0058578196395587,4.305689819817399e-05,0.5505709972432236,0.0,3.34447161830874e-08,2.300687295136526e-16,0.0,0.0872360807354914,0.0
0.17,8.779756354740383e-19,4.006793024194653e-08,0.0,-1.5069937878208233e-12,1.99558692867494,3.8707232513777865e-05,0.5490616237001134,0.0,4.554864085964577e-08,2.394813660874086e-16,0.0,0.0925607926629685,0.0
0.18,6.27728495663095e-19,4.018237120474351e-08,0.0,-1.1971123053158474e-12,1.9800806887078215,2.8893795382334563e-05,0.5475651127928658,0.0,5.584262759372669e-08,2.248327087687622e-16,0.0,0.0978624365004061,0.0
0.19,2.4066989018651273e-19,3.586665740270888e-08,0.0,-6.712000973159424e-13,1.9588324736789282,1.3240493722599603e-05,0.5460771027190201,0.0,6.269840615054866e-08,1.8129498966732133e-16,0.0,0.1031396909670125,0.0
0.2,-2.769279248389248e-19,2.6411592545288783e-08,0.0,7.030231132836034e-14,1.9315810036308072,-8.081322774334312e-06,0.5445946776750018,0.0,6.44326465210643e-08,1.059526059387011e-16,0.0,0.1083912408603388,0.0
0.21,-9.02618449846777e-19,1.1488297522265916e-08,0.0,1.0029023584392688e-12,1.8983483493416393,-3.422503951328471e-05,0.5431168730291994,0.0,5.947906528653314e-08,-1.3613017670461588e-18,0.0,0.1136157773840545,0.0
0.22,-1.5959344057607159e-18,-8.713266087602403e-09,0.0,2.07432315179487e-12,1.859453909962775,-6.358163269953686e-05,0.5416450293288793,0.0,4.659370234280771e-08,-1.373090265252624e-16,0.0,0.118811998474127,0.0
