time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,1.1122276808816345e-20,-8.665995394299852e-11,0.0,1.9080241683965466e-13,1.977244877221723,3.516201065253533e-08,0.8913814307711727,0.0,7.679524185456829e-22,-9.675066259021344e-10,7.688887168797468e-19,0.0,0.0,0.0
0.01,1.568012689071763e-20,7.116797356136927e-10,0.0,3.2509341100006374e-13,1.9773241957543353,6.878928469893402e-08,0.8909712012468691,0.0,1.2999035573773625e-21,-3.8706911751127554e-11,9.589204263568227e-19,0.0,0.0055104379930924,0.0
0.02,1.9719803276390643e-20,1.6451518427339765e-09,0.0,4.593073618819128e-13,1.9774646740871122,1.0379979208819133e-07,0.8905638408265745,0.0,1.830231634391876e-21,1.1435229513060085e-09,1.0934698922376969e-18,0.0,0.0110195026695125,0.0
0.03,2.2653850360876573e-20,2.64637356753747e-09,0.0,5.785284968308798e-13,1.9776671573304516,1.3667786289052248e-07,0.890164289594552,0.0,2.2996268487579607e-21,2.51591543339639e-09,1.1427180161209552e-18,0.0,0.0165258210548468,0.0
0.04,2.3859980185983623e-20,3.6223667052134187e-09,0.0,6.655043323017567e-13,1.9779258514807103,1.6320154743061422e-07,0.8897777975791791,0.0,2.6396351286211584e-21,3.977121747371951e-09,1.0783170262712772e-18,0.0,0.0220280208591157,0.0
0.05,2.274081269901358e-20,4.4580141471968285e-09,0.0,7.019340979896766e-13,1.9782271926895398,1.787218703275385e-07,0.8894098183289394,0.0,2.7778047902525006e-21,5.3887485157301334e-09,8.769321651974912e-19,0.0,0.0275247308187759,0.0
0.06,1.8796875060375302e-20,5.0229012773968676e-09,0.0,6.702192020114594e-13,1.978549277929107,1.7856439550923175e-07,0.8890658220449883,0.0,2.6446574873806238e-21,6.580785014315564e-09,5.241768479980321e-19,0.0,0.0330145810384688,0.0
0.07,1.1708312462913232e-20,5.1816906995126834e-09,0.0,5.556053303358484e-13,1.9788620713069585,1.5854133002977696e-07,0.888751030933781,0.0,2.1821989014129114e-21,7.361996176430142e-09,1.8609970475283806e-20,0.0,0.0384962033324266,0.0
0.08,1.418576024580073e-21,4.80782629341289e-09,0.0,3.485834017940816e-13,1.9791285716621254,1.1554696537300269e-07,0.8884700920194676,0.0,1.3534373636940543e-21,7.535459548614852e-09,-6.246317241860291e-19,0.0,0.0439682315654531,0.0
0.09,-1.1788672555719602e-20,3.799938272912714e-09,0.0,4.735223849128174e-14,1.9793070701142264,4.819270696052351e-08,0.8882267145364914,0.0,1.5212405748976827e-22,6.9189011293220345e-09,-1.371067356559122e-18,0.0,0.0494293019933934,0.0
0.1,-2.722979663614141e-20,2.099852528131776e-09,0.0,-3.399139279703304e-13,1.9793545396251724,-4.257818723170098e-08,0.8880233089729601,0.0,-1.3883070755735142e-21,5.3688597148221716e-09,-2.1655111089993693e-18,0.0,0.0548780536030072,0.0
0.11,-4.378979287491085e-20,-2.8936473796709605e-10,0.0,-7.932972337258381e-13,1.9792310839758227,-1.5296984689213422e-07,0.8878606717690127,0.0,-3.1878068538284524e-21,2.80702406936631e-09,-2.9326449756571134e-18,0.0,0.060313128451162,0.0
0.12,-5.993036745750364e-20,-3.287320839680626e-09,0.0,-1.2801974924046712e-12,1.978905235985558,-2.759900287066402e-07,0.8877377626483156,0.0,-5.116093863085808e-21,-7.535980856527944e-10,-3.579980119597749e-18,0.0,0.0657331720032609,0.0
0.13,-7.374717027071316e-20,-6.724480035616553e-09,0.0,-1.7555497381468088e-12,1.9783597433268798,-4.0136899413567314e-07,0.8876516198290404,0.0,-6.993643812041598e-21,-5.185629528894713e-09,-4.0035187805959456e-18,0.0,0.0711368334708214,0.0
0.14,-8.308301886071749e-20,-1.0337073610443346e-08,0.0,-2.163483930198302e-12,1.9775973278443737,-5.158204792661461e-07,0.8875974514481157,0.0,-8.598410968534531e-21,-1.023078686654335e-08,-4.096212548172242e-18,0.0,0.0765227661481197,0.0
0.15,-8.569956081074549e-20,-1.3771105968221665e-08,0.0,-2.440629324125453e-12,1.976645767333546,-6.037075449154271e-07,0.887568929222625,0.0,-9.679073018610414e-21,-1.5493440774524412e-08,-3.759028076025503e-18,0.0,0.0818896277478181,0.0
0.16,-7.950399242524765e-20,-1.6597451834740244e-08,0.0,-2.5211377690300835e-12,1.9755615463489131,-6.481479890788042e-07,0.8875586926830149,0.0,-9.975078754294941e-21,-2.0447696373992887e-08,-2.9140911732699316e-18,0.0,0.0872360807354914,0.0
0.17,-6.282043233560387e-20,-1.8339343532722932e-08,0.0,-2.3433293167840915e-12,1.9744312750607045,-6.325545085585018e-07,0.8875590497161121,0.0,-9.243097724395016e-21,-2.446083423328259e-08,-1.5190075649468609e-18,0.0,0.0925607926629685,0.0
0.18,-3.468780129374825e-20,-1.851252023079918e-08,0.0,-1.8576575432320827e-12,1.973370101971256,-5.425552418326341e-07,0.8875628329443465,0.0,-7.288652743139098e-21,-2.6834898121295048e-08,4.1891387994668337e-19,0.0,0.0978624365004061,0.0
0.19,4.8417512252939396e-21,-1.6676978328668534e-08,0.0,-1.035464325026469e-12,1.9725164637850656,-3.681835139679383e-07,0.8875643438270636,0.0,-4.0008137736935105e-21,-2.6866680167687935e-08,2.8301406078016155e-18,0.0,0.1031396909670125,0.0
0.2,5.443685681135769e-20,-1.2497689689371701e-08,0.0,1.2223604875681333e-13,1.9720227344087804,-1.0616589714692993e-07,0.8875602901345028,0.0,6.130772033627278e-22,-2.3924378928151828e-08,5.573945210607661e-18,0.0,0.1083912408603388,0.0
0.21,1.1129160369095266e-19,-5.809952532400228e-09,0.0,1.5769106950187133e-12,1.9720416568522716,2.379190512168028e-07,0.8875506009393831,0.0,6.396497011556131e-21,-1.753689234296495e-08,8.434931614825167e-18,0.0,0.1136157773840545,0.0
0.22,1.7104151682198363e-19,3.316637326484994e-09,0.0,3.2467224803283796e-12,1.9727088574974032,6.478857136816065e-07,0.8875389903506126,0.0,1.3021102664006912e-20,-7.489221791681921e-09,1.1126918837852643e-17,0.0,0.118811998474127,0.0
0.23,2.278300253426098e-19,1.4523066730912001e-08,0.0,5.003999858082166e-12,1.974122229502623,1.0958931162623837e-06,0.8875331412617771,0.0,1.9977094965414138e-20,6.0849648635516445e-09,1.3305724685781442e-17,0.0,0.1239786091233236,0.0
0.24,2.7455840389027495e-19,2.712313030869366e-08,0.0,6.6771162946215295e-12,1.9763194946409919,1.542409366967294e-06,0.8875443980458212,0.0,2.6581141717206863e-20,2.2624649193167322e-08,1.459181745071615e-17,0.0,0.1291143217039541,0.0
0.25,3.0334065394380404e-19,4.009184648449317e-08,0.0,8.057753421690792e-12,1.97925576050651,1.9374644243914395e-06,0.8875868967813823,0.0,3.2005690964213014e-20,4.108911496864104e-08,1.460296783206921e-17,0.0,0.1342178562887749,0.0
0.26,3.0616779778913847e-19,5.208837559258832e-08,0.0,8.914185679163198e-12,1.9827833209393666,2.223397690414546e-06,0.8876761269149042,0.0,3.53321575459904e-20,5.994481348619197e-08,1.299595859670481e-17,0.0,0.1392879409699733,0.0
0.27,2.757640094290334e-19,6.152015037327027e-08,0.0,9.010726809650706e-12,1.9866362321677404,2.3391963610907352e-06,0.887827011953152,0.0,3.5628482006482843e-20,7.720341762584486e-08,9.515151142723048e-18,0.0,0.1443233121761542,0.0
0.28,2.0659099560583335e-19,6.665215384557307e-08,0.0,8.132832161380871e-12,1.9904222643613463,2.2263696040893017e-06,0.8880517203201845,0.0,3.204898907670891e-20,9.052057048703933e-08,4.044356578818412e-18,0.0,0.1493227149872479,0.0
0.29,9.592889075005428e-20,6.57613229947275e-08,0.0,6.11658714107764e-12,1.9936246133632323,1.836118396660416e-06,0.88835756225357,0.0,2.3951441369238948e-20,9.736064618866588e-08,-3.3428607815512943e-18,0.0,0.1542849034472631,0.0
0.3,-5.506580642278654e-20,5.733104128062526e-08,0.0,2.880484668245772e-12,1.9956152120752484,1.1373526001347345e-06,0.8887454413640172,0.0,1.1022905845268399e-20,9.522693841497203e-08,-1.2340452435874593e-17,0.0,0.1592086408748047,0.0
0.31,-2.4044885979205897e-19,4.027488142844869e-08,0.0,-1.5434221529801683e-12,1.9956805847709043,1.2489250956758672e-07,0.8892092949881065,0.0,-6.597176168104533e-21,8.194927205914669e-08,-2.2381502188004532e-17,0.0,0.1640927001712813,0.0
0.32,-4.488639753044226e-19,1.417260550372205e-08,0.0,-6.98261813749271e-12,1.99305995947072,-1.1730061356865163e-06,0.8897366999739538,0.0,-2.821112814060436e-20,5.6012511386479667e-08,-3.263118956420223e-17,0.0,0.1689358641267233,0.0
0.33,-6.633518385404499e-19,-2.0504489523028323e-08,0.0,-1.3105601597968412e-11,1.9869938634222097,-2.6888205394782234e-06,0.890310448787988,0.0,-5.249075487665643e-20,1.6900465061595037e-08,-4.200760722806338e-17,0.0,0.1737369257231377,0.0
0.34,-8.6172995027392885e-19,-6.22067553641372e-08,0.0,-1.9416040984143185e-11,1.9767798057249881,-4.312724253920917e-06,0.8909106419855751,0.0,-7.745566748783633e-20,-3.457886070506766e-08,-4.9235592658686685e-17,0.0,0.1784946884353219,0.0
0.35,-1.0176541983779615e-18,-1.0818897932814688e-07,0.0,-2.5263662737013983e-11,1.9618300988115007,-5.893432420865146e-06,0.8915168072077752,0.0,-1.0051819781905945e-19,-9.60277719324477e-08,-5.293645341752471e-17,0.0,0.1832079665290631,0.0
0.36,-1.1024271785088732e-18,-1.5449445677304782e-07,0.0,-2.987514947455807e-11,1.9417256587429716,-7.243876244648907e-06,0.8921096681866254,0.0,-1.186077775187779e-19,-1.632986632833969e-07,-5.1753252922659553e-17,0.0,0.1878755853566478,0.0
0.37,-1.0875528139446627e-18,-1.9606928524573387e-07,0.0,-3.2406985739339174e-11,1.9162590965498807,-8.1523720938463e-06,0.8926723363091438,0.0,-1.2838228869319217e-19,-2.304850841647307e-07,-4.450728655178915e-17,0.0,0.192496381649609,0.0
0.38,-9.479538538476742e-19,-2.27029121454596e-07,0.0,-3.2020271653979853e-11,1.8854609546701282,-8.399519122817275e-06,0.8931908299320768,0.0,-1.2652625151783497e-19,-2.9010566693301145e-07,-3.037674307810618e-17,0.0,0.1970692038086372,0.0
0.39,-6.656728636354081e-19,-2.4108968231109896e-07,0.0,-2.797509151864075e-11,1.8496048301000858,-7.7804860877179e-06,0.8936539342326271,0.0,-1.1012603785195922e-19,-3.3351223003573755e-07,-9.083668114283568e-18,0.0,0.2015929121905823,0.0
0.4,-2.337755291866358e-19,-2.321571191870171e-07,0.0,-1.973920625791043e-11,1.8091902096463541,-6.131658731032806e-06,0.8940524975336923,0.0,-7.710111724431229e-20,-3.5153688118670226e-07,1.8929299350173755e-17,0.0,0.2060663793924776,0.0
0.41,3.399227840842647e-19,-1.9505560790500266e-07,0.0,-7.1028453183624325e-12,1.7649053540071205,-3.3598591088859614e-06,0.8943783198959928,0.0,-2.6658490132836806e-20,-3.353703896090575e-07,5.235478092520568e-17,0.0,0.2104884905325114,0.0
0.42,1.0297683303219947e-18,-1.263481865145334e-07,0.0,9.711509553626082e-12,1.7175754450587766,5.284170559767853e-07,0.8946228277783951,0.0,4.027392119663666e-20,-2.776363483280885e-07,8.893384749466779e-17,0.0,0.2148581435278795,0.0
0.43,1.7903321265384047e-18,-2.5184727415616263e-08,0.0,2.995787964392792e-11,1.6681027448929358,5.40098595611401e-06,0.8947757462872642,0.0,1.2068868103635993e-19,-1.7359439525890315e-07,1.2545155891731909e-16,0.0,0.2191742493694471,0.0
0.44,2.55614892114558e-18,1.0590981561592291e-07,0.0,5.2309186014125285e-11,1.6174056435756792,1.0980936711779587e-05,0.8948239794646355,0.0,2.0927492069201564e-19,-2.237353495176308e-08,1.5783743903270855e-16,0.0,0.2234357323931527,0.0
0.45,3.2436104748306645e-18,2.6041041296952296e-07,0.0,7.484870615921462e-11,1.5663625532424972,1.683855247098941e-05,0.8947508905810555,0.0,2.9839007262853686e-19,1.718932824288212e-07,1.813878786518448e-16,0.0,0.227641530548086,0.0
