time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-5.533050136434282e-21,-5.135426973768888e-10,0.0,1.4465246045562774e-13,1.6406431912416257,4.363499499899096e-08,0.6686378131351803,-4.1954935774016977e-10,7.968305247904543e-19,0.0,0.0,0.0
0.01,-5.916598810431235e-21,-7.353604150621636e-10,0.0,2.4640782258944733e-13,1.6413462131248828,8.536542763220211e-08,0.6701639690589628,-7.586538285145705e-10,1.0028506456697642e-18,0.0,0.0055104379930924,0.0
0.02,-5.746195182753042e-21,-9.35040435067792e-10,0.0,3.4809615523256285e-13,1.6422219954331247,1.288124110552734e-07,0.6716700018353613,-1.1044946508920709e-09,1.1528001949287555e-18,0.0,0.0110195026695125,0.0
0.03,-4.892169324901645e-21,-1.084477230283928e-09,0.0,4.3841413126609323e-13,1.6432192498650522,1.6961310493573326e-07,0.6731584627025206,-1.4204851579766826e-09,1.2149926238225523e-18,0.0,0.0165258210548468,0.0
0.04,-3.2659621997288685e-21,-1.1536042518740438e-09,0.0,5.04288596469818e-13,1.64425937798536,2.0252819708890804e-07,0.6746330290334224,-1.6635388328605682e-09,1.1589844303334124e-18,0.0,0.0220280208591157,0.0
0.05,-8.409842804364349e-22,-1.1132057640777492e-09,0.0,5.318531000888479e-13,1.6452378817440418,2.217884493188454e-07,0.6760981620271077,-1.7871091014632186e-09,9.592882727261797e-19,0.0,0.0275247308187759,0.0
0.06,2.3278104510362262e-21,-9.383884478081013e-10,0.0,5.077744830107057e-13,1.6460290437167362,2.2159302748854905e-07,0.6775587505651108,-1.7454286114890906e-09,5.995318473234456e-19,0.0,0.0330145810384688,0.0
0.07,6.088152711754868e-21,-6.125043430885817e-10,0.0,4.208761389409392e-13,1.6464942437920482,1.9674500690925768e-07,0.6790197421353432,-1.498799113007542e-09,7.672039999578349e-20,0.0,0.0384962033324266,0.0
0.08,1.0181259109818637e-20,-1.3121068750658065e-10,0.0,2.639573022443544e-13,1.64649397762198,1.4339029703535363e-07,0.6804857682665993,-1.0196264880017374e-09,-5.948425341371169e-19,0.0,0.0439682315654531,0.0
0.09,1.4241990607317502e-20,4.937473330572713e-10,0.0,3.565895059246253e-14,1.6459032539722018,5.980569392567064e-08,0.6819607793890605,-2.987308214742652e-10,-1.3805030981251937e-18,0.0,0.0494293019933934,0.0
