time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-9.033641430308156e-08,0.10072811135140639,0.0,-1.0848098482684308e-21,1.0838494273320065,-0.00017261407983465107,-1.5767952460110915e-07,0.0,1.3000870851084595e-07,-1.9079008230743553e-17,1.0306448238962151e-09,0.0,0.0,0.0
0.01,6.785156347815854e-08,0.10003763057522223,0.0,-5.944244949426137e-22,1.079700915735113,0.002813289939002034,1.971909390478303e-08,0.0,2.643253254153549e-07,-2.020416294059515e-17,9.994299292015474e-10,0.0,0.0,0.0123984854844581
0.02,2.6093794433784006e-07,0.09934427431210771,0.0,9.348730573685918e-23,1.0756074218120713,0.00581053971158117,2.42512205908696e-07,0.0,4.053256967546405e-07,-1.9401631176494555e-17,8.488903725905137e-10,0.0,0.0,0.0247938810064031
0.03,4.768480549089734e-07,0.09861917396121557,0.0,9.555396623642611e-22,1.0715378783115825,0.008913699633022177,4.981426887656646e-07,0.0,5.391494552628959e-07,-1.6234841756666453e-17,5.637317221781275e-10,0.0,0.0,0.0371830973734054
0.04,6.977346356127568e-07,0.09783973311612076,0.0,1.942741645237566e-21,1.0674434918818765,0.012184984809224397,7.670398374771747e-07,0.0,6.490151801910475e-07,-1.0412810730865577e-17,1.395018590531402e-10,0.0,0.0,0.0495630469330103
0.05,9.004107678348891e-07,0.09699309835213277,0.0,2.9790679716986146e-21,1.0632516989627927,0.015637224154027286,1.0229107884860526e-06,0.0,7.162998804242858e-07,-1.8616537193464354e-18,-4.1400652310835874e-10,0.0,0.0,0.0619306443422459
0.06,1.0574917083892913e-06,0.09607805243676981,0.0,3.962647537766763e-21,1.0588641450314307,0.01922507607351779,1.2338563906995054e-06,0.0,7.22112474572576e-07,9.208851592744941e-18,-1.0700221515934959e-09,0.0,0.0,0.0742828073365548
0.07,1.1393090213636357e-06,0.09510502833984928,0.0,4.770140043334716e-21,1.0541597257094197,0.022846206925537346,1.3644087932178747e-06,0.0,6.493190945332586e-07,2.225238928438249e-17,-1.7832130059517326e-09,0.0,0.0,0.0866164574979598
0.08,1.1165916639355368e-06,0.09409417361871063,0.0,5.264669990942748e-21,1.0490030503455994,0.026352890967590775,1.3785117868136512e-06,0.0,4.849165678116351e-07,3.635646117903156e-17,-2.489740286207752e-09,0.0,0.0,0.0989285210222696
0.09,9.638221059736614e-07,0.09307168169515315,0.0,5.307391469801489e-21,1.043257753593771,0.02957289360235309,1.243365920563345e-06,0.0,2.2258398032890222e-07,5.0245486478216186e-17,-3.109381389726391e-09,0.0,0.0,0.1112159294851353
0.1,6.630759684090215e-07,0.09206494985436661,0.0,4.772373757729126e-21,1.0368028772157598,0.0323365490404161,9.339434971576896e-07,0.0,-1.348231735452375e-07,6.232506787177788e-17,-3.5500411869070927e-09,0.0,0.0,0.1234756206067662
0.11,2.0804861716950593e-07,0.09109750111431009,0.0,3.564045971762519e-21,1.0295491577088547,0.03450476878321586,4.3785190784483966e-07,0.0,-5.731285396925942e-07,7.077353540375783e-17,-3.714791392158725e-09,0.0,0.0,0.1357045390151145
0.12,-3.9212815289823024e-07,0.09018488393851208,0.0,1.635950577004911e-21,1.021451003924993,0.035991105676210854,-2.3990114882341423e-07,0.0,-1.065372015848698e-06,7.368325902392754e-17,-3.511334667532289e-09,0.0,0.0,0.1478996370073372
0.13,-1.109759358168358e-06,0.0893326488090549,0.0,-9.909250776730768e-22,1.0125103531091502,0.03677165379316767,-1.0727958811818028e-06,0.0,-1.5713736428727614e-06,6.924934394884993e-17,-2.8634931892726158e-09,0.0,0.0,0.1600578753093483
0.14,-1.8966821670940556e-06,0.08853681070871852,0.0,-4.2123874441334575e-21,1.0027711642169386,0.03688056143969487,-2.009973782186921e-06,0.0,-2.0386481027267878e-06,5.59974194834183e-17,-1.7239892966711805e-09,0.0,0.0,0.1721762238332693
0.15,-2.6841225929429468e-06,0.08778624205246453,0.0,-7.83028481917514e-21,0.9923069101810799,0.03639452437853461,-2.975354682822911e-06,0.0,-2.404930574014358e-06,3.303570697709317e-17,-8.744595454717984e-11,0.0,0.0,0.1842516624325907
0.16,-3.3848018965124205e-06,0.08706580972860933,0.0,-1.154930202702616e-20,0.9812057578717422,0.035413263892261695,-3.8693168579581315e-06,0.0,-2.602465754427679e-06,3.0995246682144736e-19,1.9977772579090312e-09,0.0,0.0,0.1962811816548557
0.17,-3.897662297455998e-06,0.0863590711224678,0.0,-1.4983681808240362e-20,0.9695580471705841,0.03404294137884352,-4.573441175158321e-06,0.0,-2.5640568447908157e-06,-4.1166201045712425e-17,4.4205389540795305e-09,0.0,0.0,0.2082617834916791
0.18,-4.115389947108443e-06,0.08564979022540799,0.0,-1.767578938492369e-20,0.9574489196537495,0.03238681271827648,-4.958614528041005e-06,0.0,-2.230675052986606e-06,-8.913745898127794e-17,7.002414274619631e-09,0.0,0.0,0.2201904821259137
0.19,-3.934650308803159e-06,0.08492212956360627,0.0,-1.9127635972575843e-20,0.9449566388936844,0.030543914861381246,-4.896494096445489e-06,0.0,-1.5602034471356094e-06,-1.4002415558198006e-16,9.499455218986787e-09,0.0,0.0,0.2320643046757783
0.2,-3.268627211425182e-06,0.08415995798815326,0.0,-1.8845337680104436e-20,0.9321548945151726,0.028613132553255656,-4.273961345996517e-06,0.0,-5.366487585620056e-07,-1.8896416777619885e-16,1.1611697213507066e-08,0.0,0.0,0.2438802919357625
0.21,-2.061091462032544e-06,0.08334615177991075,0.0,-1.6395043938771986e-20,0.9191157029642353,0.026697419463175973,-3.009763323489701e-06,0.0,8.210759439870468e-07,-2.3000827766212337e-16,1.3001434325618485e-08,0.0,0.0,0.2556354991141227
0.22,-3.008474548400078e-07,0.08246281849484309,0.0,-1.1467203185736271e-20,0.9059092983446407,0.0249026531685299,-1.0720808672345735e-06,0.0,2.4518877440107546e-06,-2.5648851448783e-16,1.332058632366083e-08,0.0,0.0,0.2673269965667859
0.23,1.964944638186685e-06,0.08149289240505139,0.0,-3.944267890902645e-21,0.892599192823041,0.02332845481202098,1.5046774452375898e-06,0.0,4.2480032577175285e-06,-2.61565049342271e-16,1.224655814125248e-08,0.0,0.0,0.2789518705274782
0.24,4.620351681762548e-06,0.08042278687247496,0.0,6.034754432150395e-21,0.8792334428220349,0.02205282574264135,4.60592689576357e-06,0.0,6.054376744726843e-06,-2.389388857871071e-16,9.524888731028056e-09,0.0,0.0,0.2905072238338968
0.25,7.47509109897925e-06,0.07924524521507251,0.0,1.802091578535313e-20,0.8658352044367855,0.021115673996154712,8.028114399012383e-06,0.0,7.673233615606565e-06,-1.8369575401109105e-16,5.015775765621744e-09,0.0,0.0,0.3019901766497435
0.26,1.0265712634375465e-05,0.0779614606226977,0.0,3.122202848090874e-20,0.8523959509659134,0.020506726898563806,1.1477439991537032e-05,0.0,8.874562443995813e-06,-9.322276247791383e-17,-1.259649136955705e-09,0.0,0.0,0.31339786718244
0.27,1.2665219977723511e-05,0.07658179702933902,0.0,4.44985353601485e-20,0.8388737777369425,0.02016178069080275,1.4578247200530799e-05,0.0,9.412998487489187e-06,3.188440144882393e-17,-9.078498831300068e-09,0.0,0.0,0.324727452396347
0.28,1.4302327990329462e-05,0.07512480753037283,0.0,5.639683022499003e-20,0.8251978865383208,0.019969076016387994,1.6892741354674068e-05,0.0,9.050938141163867e-06,1.8702694292648755e-16,-1.7986757357120743e-08,0.0,0.0,0.3359761087213079
0.29,1.4790802327336238e-05,0.07361461221193828,0.0,6.52263721623425e-20,0.8112790056034043,0.01978541618141977,1.795288132135424e-05,0.0,7.58698872936553e-06,3.6303952707919843e-16,-2.7287686616173573e-08,0.0,0.0,0.3471410327563419
0.3,1.3768328811083624e-05,0.0720770500505501,0.0,6.918377626107163e-20,0.7970242092999742,0.01945954116612667,1.730416422176811e-05,0.0,4.888025237172556e-06,5.459825180051006e-16,-3.605406919002051e-08,0.0,0.0,0.3582194419683107
