time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,5.591766947493853e-07,1.4943351826263795,0.0,-1.4085286778492816e-21,1.9605045232127627,-4.6830402569319135e-07,3.585060951646327e-08,0.0,1.9679591989459367e-21,5.383143854459934e-09,0.0,0.0,0.0
0.01,7.648773319117273e-07,1.5009833486038702,0.0,-1.7673071117467847e-21,1.9605049389092088,-3.1518464186866066e-07,3.800405053779871e-08,0.0,7.803822397583084e-21,4.236585114055722e-09,0.0,0.0,0.0123984854844581
0.02,9.40840342812172e-07,1.5073931318424814,0.0,-2.026123284731855e-21,1.9605055170219887,-8.600358899563651e-08,3.651608680348589e-08,0.0,1.4286912434797734e-20,2.3121584213459254e-09,0.0,0.0,0.0247938810064031
0.03,1.0595546093505522e-06,1.5131269581419655,0.0,-2.1294316826449252e-21,1.9605062369369644,2.1419868142946622e-07,3.057516632567852e-08,0.0,2.085892578032104e-20,-3.8514421045163494e-10,0.0,0.0,0.0371830973734054
0.04,1.092485149556866e-06,1.5178741220378462,0.0,-2.024051466570733e-21,1.9605070567684515,5.711452805091128e-07,1.9646399136812782e-08,0.0,2.6800957333058023e-20,-3.7631908247799985e-09,0.0,0.0,0.0495630469330103
0.05,1.0129663003141942e-06,1.5215130456243744,0.0,-1.6657046307995018e-21,1.960507912303473,9.60430331445709e-07,3.605147569956713e-09,0.0,3.1271255501295414e-20,-7.629563908914785e-09,0.0,0.0,0.0619306443422459
0.06,7.996634193715897e-07,1.5241431820661622,0.0,-1.0263195497186474e-21,1.9605087181414924,1.347511480009211e-06,-1.7139094590788648e-08,0.0,3.3367553898530713e-20,-1.168602193206401e-08,0.0,0.0,0.0742828073365548
0.07,4.4037129994956445e-07,1.5260803066240636,0.0,-1.0149441058344428e-22,1.9605093714920003,1.6888256983882982e-06,-4.1544891379391583e-08,0.0,3.221404926995069e-20,-1.5533223363009667e-08,0.0,0.0,0.0866164574979598
0.08,-6.418206675227845e-08,1.5278135431484203,0.0,1.0826651354703065e-21,1.9605097589212845,1.934205813640505e-06,-6.788497317292237e-08,0.0,2.7070529605453282e-20,-1.8687941447393227e-08,0.0,0.0,0.0989285210222696
0.09,-6.969472218960272e-07,1.529928340191631,0.0,2.464261041161895e-21,1.9605097660904511,2.0306783844225426e-06,-9.375402775869149e-08,0.0,1.745822572844728e-20,-2.061420905566099e-08,0.0,0.0,0.1112159294851353
