time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,3.257899399770965e-10,0.5670831280494127,0.0,1.796137861671432e-30,1.8696983464422015,-2.9894356961725115e-09,1.2451598647376592e-11,-9.666198694985667e-12,-1.330405623974587e-12,1.6860979898903547e-11,0.0,0.0,0.0
0.01,2.3740547090288185e-10,0.5831572632991937,0.0,4.537204369647042e-30,1.8696983464085208,-1.9254878005576255e-09,4.11913901189524e-12,-1.129931299732063e-11,-1.4742242418968985e-12,3.823288550697565e-12,0.0,0.0,0.0123984854844581
0.02,9.895792515446564e-11,0.5990116063067897,0.0,7.50981216495063e-30,1.8696983461885164,-3.6239755038235964e-10,-6.905633362797731e-12,-1.2116084770250189e-11,-1.4929582970566385e-12,-1.3135961777064667e-11,0.0,0.0,0.0247938810064031
0.03,-8.761140475225033e-11,0.6145346526477162,0.0,1.0446063387236027e-29,1.8696983457566343,1.6601939445836208e-09,-2.012096421897331e-11,-1.1806871416164931e-11,-1.3509764387831392e-12,-3.318592217340172e-11,0.0,0.0,0.0371830973734054
0.04,-3.1449826447323993e-10,0.6296697717313413,0.0,1.3010237731857266e-29,1.8696983451039892,4.04100099631716e-09,-3.464732798058611e-11,-1.010397591552227e-11,-1.020931774551831e-12,-5.4929768490082754e-11,0.0,0.0,0.0495630469330103
0.05,-5.673291987130618e-10,0.6444379117389267,0.0,1.4817870387919813e-29,1.8696983442438204,6.611802581782624e-09,-4.922373833914445e-11,-6.8226163628338746e-12,-4.890199394970298e-13,-7.640795773027863e-11,0.0,0.0,0.0619306443422459
0.06,-8.24995157462132e-10,0.6589480955454927,0.0,1.5465358653360592e-29,1.8696983432159555,9.138163275436325e-09,-6.224541713953498e-11,-1.903679979073897e-12,2.3985588117371076e-13,-9.51648282133159e-11,0.0,0.0,0.0742828073365548
0.07,-1.060188223209765e-09,0.6733928594256829,0.0,1.4569634564638275e-29,1.8696983420895223,1.1327698359417027e-08,-7.184973333715854e-11,4.546006089786728e-12,1.137611330681228e-12,-1.0838814066840372e-10,0.0,0.0,0.0866164574979598
0.08,-1.240770473295789e-09,0.688027737445439,0.0,1.1816199298095226e-29,1.8696983409631327,1.284698914317858e-08,-7.605381904205629e-11,1.2221023931927101e-11,2.149880755125813e-12,-1.1312563411904745e-10,0.0,0.0,0.0989285210222696
0.09,-1.3320462175942501e-09,0.7031364771377027,0.0,7.012429685619886e-30,1.8696983399618439,1.3347590892386535e-08,-7.294244659476092e-11,2.0598002634796596e-11,3.195003149272314e-12,-1.0657521334916881e-10,0.0,0.0,0.1112159294851353
0.1,-1.2999276722302438e-09,0.7189869103130564,0.0,1.4165316012019486e-31,1.8696983392303685,1.2500685015074569e-08,-6.089879105295156e-11,2.893525857660807e-11,4.165766298532248e-12,-8.643630303937804e-11,0.0,0.0,0.1234756206067662
0.11,-1.114882279075452e-09,0.7357860775584196,0.0,-8.587805889884992e-30,1.8696983389222825,1.0038847247626792e-08,-3.8863963166248946e-11,3.629657524843928e-11,4.9344553253560125e-12,-5.1299769756842404e-11,0.0,0.0,0.1357045390151145
0.12,-7.56433120615359e-10,0.7536459530913953,0.0,-1.870540206956758e-29,1.869698339185353,5.802203673064332e-09,-6.604217893600624e-12,4.160295766284031e-11,5.3615315194392276e-12,-1.0434696580766771e-12,0.0,0.0,0.1478996370073372
0.13,-2.1786117346351974e-10,0.772569981248749,0.0,-2.9460270775336926e-29,1.8696983401435758,-2.1497249144404255e-10,3.504176690704626e-11,4.3714119484033165e-11,5.3079517257220204e-12,6.280898088644466e-11,0.0,0.0,0.1600578753093483
0.14,4.893584813726888e-10,0.7924637551552465,0.0,-3.9829395165028494e-29,1.8696983418770354,-7.822278058594012e-09,8.396833909711274e-11,4.153863181933029e-11,4.65073716293413e-12,1.368159054776111e-10,0.0,0.0,0.1721762238332693
0.15,1.3319503390816872e-09,0.8131635875111928,0.0,-4.8558176783169527e-29,1.869698344401235,-1.660170932275515e-08,1.366967894434182e-10,3.4168193441258865e-11,3.300934896910949e-12,2.154851622568618e-10,0.0,0.0,0.1842516624325907
0.16,2.252685001192016e-09,0.8344706119228473,0.0,-5.423759756024218e-29,1.869698347648051,-2.589301723079729e-08,1.883932442034598e-10,2.102758653426119e-11,1.2226197579786346e-12,2.913338559100434e-10,0.0,0.0,0.1962811816548557
0.17,3.1703073226582736e-09,0.8561784416254842,0.0,-5.541922198544673e-29,1.8696983514508652,-3.480202725308668e-08,2.330418008367418e-10,2.0278779556250508e-12,-1.5488937184856142e-12,3.5518507006661156e-10,0.0,0.0,0.2082617834916791
0.18,3.982112507336033e-09,0.8780874102865925,0.0,-5.076542238741361e-29,1.869698355536643,-4.2237160172937494e-08,2.6379532721282975e-10,-2.2293271100271082e-11,-4.891863025886525e-12,3.967322545794791e-10,0.0,0.0,0.2201904821259137
0.19,4.569594428720188e-09,0.9000050284842317,0.0,-3.922759798039439e-29,1.8696983595277021,-4.6977663801237456e-08,2.7351263519284483e-10,-5.0663221460135166e-11,-8.588450266036694e-12,4.053804055530258e-10,0.0,0.0,0.2320643046757783
0.2,4.8073631936184914e-09,0.9217388550461761,0.0,-2.0240111466261844e-29,1.8696983629555672,-4.7774486723654424e-08,2.5547238561345536e-10,-8.101849413384658e-11,-1.2323129667890228e-11,3.7134489886299506e-10,0.0,0.0,0.2438802919357625
0.21,4.575218877268364e-09,0.9430927896916267,0.0,6.087370766859492e-30,1.8696983652886272,-4.348135118014834e-08,2.0423187529526629e-10,-1.1052171977853067e-10,-1.569151278582746e-11,2.8695510072752417e-10,0.0,0.0,0.2556354991141227
0.22,3.772887646288784e-09,0.9638776921020902,0.0,3.8800915728218094e-29,1.8696983659742166,-3.3209574353490375e-08,1.1657422960142368e-10,-1.3566904808308365e-10,-1.8221405993965462e-11,1.4807296242276441e-10,0.0,0.0,0.2673269965667859
0.23,2.3364984723169457e-09,0.983940288914927,0.0,7.598176614901738e-29,1.8696983644943221,-1.6495820625083355e-08,-7.537439036657732e-12,-1.525003571817574e-10,-1.940704365974973e-11,-4.450004400654822e-11,0.0,0.0,0.2789518705274782
0.24,2.554381524738337e-10,1.0032039006034488,0.0,1.1470055557240506e-28,1.8696983604323847,6.532369752519433e-09,-1.6410296417741454e-10,-1.5691650084853457e-10,-1.875623072506308e-11,-2.837869675137714e-10,0.0,0.0,0.2905072238338968
0.25,-2.4121850520652406e-09,1.0217073333800173,0.0,1.5107143541807315e-28,1.8696983535467557,3.501224818944418e-08,-3.444463404120015e-10,-1.4509708510734575e-10,-1.584862386099235e-11,-5.557534688689499e-10,0.0,0.0,0.3019901766497435
0.26,-5.527559069459888e-09,1.039627725619463,0.0,1.8042690461013128e-28,1.8696983438444421,6.724443007208413e-08,-5.349246852391079e-10,-1.1399935985937239e-10,-1.0401668819117827e-11,-8.389728328142749e-10,0.0,0.0,0.31339786718244
0.27,-8.864930975669946e-09,1.0572773404926212,0.0,1.9762630923046022e-28,1.8696983316470248,1.0065714026727818e-07,-7.171105339722399e-10,-6.190459858563526e-11,-2.3389275661462705e-12,-1.105021791664844e-09,0.0,0.0,0.324727452396347
0.28,-1.2113348734311631e-08,1.0750701878009965,0.0,1.9749961854185296e-28,1.8696983176393374,1.3185771670855708e-07,-8.685541928896526e-10,1.1035952508369007e-11,8.146149129921671e-12,-1.3197592444004573e-09,0.0,0.0,0.3359761087213079
0.29,-1.4888328516811289e-08,1.0934605398940396,0.0,1.7541349687219679e-28,1.8696983028908745,1.567890597299957e-07,-9.64197107626027e-10,1.0231628001501394e-10,2.0539305056754132e-11,-1.4455827342205557e-09,0.0,0.0,0.3471410327563419
0.3,-1.6754814704369372e-08,1.112861659855218,0.0,1.279296323813669e-28,1.86969828884024,1.710018086308932e-07,-9.784539641413252e-10,2.0672218663192395e-10,3.3976518741474544e-11,-1.4446744467554443e-09,0.0,0.0,0.3582194419683107
0.31,-1.7261912713940577e-08,1.1335591234940858,0.0,5.350698443006272e-29,1.8696982772344473,1.700430714105011e-07,-8.879117525053322e-10,3.1618372648321775e-10,4.7246104946069594e-11,-1.2831417943417921e-09,0.0,0.0,0.369208575385383
0.32,-1.5988696617884238e-08,1.1556374307620751,0.0,-4.6818230195930566e-29,1.8696982700176992,1.4994981598836874e-07,-6.745116452567836e-10,4.199050903080862e-10,5.8829975790614e-11,-9.358328747515143e-10,0.0,0.0,0.3801056942851275
0.33,-1.2598976823642405e-08,1.1789378032731435,0.0,-1.688562721026193e-28,1.8696982691684434,1.0782022249527957e-07,-3.289899596205022e-10,5.048319420154772e-10,6.698998473036744e-11,-3.914732379651399e-10,0.0,0.0,0.3909080828770599
0.34,-6.901351139877839e-09,1.203057014411298,0.0,-3.0488313052371793e-28,1.8696982764889218,4.242047947527463e-08,1.4573430093118058e-10,5.564948401697015e-10,6.990186052778331e-11,3.423601130313658e-10,0.0,0.0,0.4016130489794744
0.35,1.0907101790731477e-09,1.227385181865915,0.0,-4.43550003456431e-28,1.869698293357829,-4.523083240184126e-08,7.316157232570691e-10,5.602359895799193e-10,6.583462764413771e-11,1.2350233357331188e-09,0.0,0.0,0.412217924690392
0.36,1.1105406645922864e-08,1.2511715779011965,0.0,-5.701709042187769e-28,1.869698320463648,-1.5137165628656875e-07,1.3934284230178032e-09,5.027859561035727e-10,5.336779554971617e-11,2.2300204316512893e-09,0.0,0.0,0.4227200670524575
0.37,2.2573489271377842e-08,1.2736050743661054,0.0,-6.674578910491541e-28,1.8696983575430817,-2.6917821840221177e-07,2.0780683120732626e-09,3.7410917651700055e-10,3.1632336454923684e-11,3.244340801647193e-09,0.0,0.0,0.4331168587116205
0.38,3.461167084007096e-08,1.2938977213972298,0.0,-7.167423645926919e-28,1.869698403154988,-3.887013221195188e-07,2.71565296347333e-09,1.6938548315247827e-10,5.550800836775689e-13,4.170562634979472e-09,0.0,0.0,0.4434057085694337
0.39,4.6036449301474236e-08,1.3113628389976237,0.0,-6.996772293244074e-28,1.8696984545244308,-4.971325233675555e-07,3.222779144202857e-09,-1.0905585252145905e-10,-3.891968947305672e-11,4.882230507034654e-09,0.0,0.0,0.4535840524288103
0.4,5.5414967417571715e-08,1.3254813893735657,0.0,-6.003599359088506e-28,1.869698507492976,-5.794591223621975e-07,3.5081551341214572e-09,-4.500770013949876e-10,-8.466215054320135e-11,5.242788436027635e-09,0.0,0.0,0.4636493536330746
0.41,6.115719675740486e-08,1.3359521389364617,0.0,-4.077536080106139e-28,1.8696985566092417,-6.195395503404444e-07,3.4806195502681035e-09,-8.326053140508247e-10,-1.3327538810993944e-10,5.118030379300599e-09,0.0,0.0,0.4735991036981507
