time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,2.4004427261426245e-08,1.1236437035066813,0.0,1.1325582935949896e-30,1.7620491601777017,-8.14543937092726e-07,1.194576643955883e-09,8.119278195599332e-11,6.792082558187324e-20,-1.717362870345317e-10,0.0,0.0,0.0
0.01,3.652359507658654e-08,1.1357074668372842,0.0,3.1332021726529084e-30,1.7620491727142207,-9.534646127046198e-07,1.603689182469074e-09,7.64685878981689e-11,7.846420337478426e-20,-8.491916450839199e-11,0.0,0.0,0.0123984854844581
0.02,4.8346122786091277e-08,1.1475243642484279,0.0,5.3226483601979465e-30,1.762049195731356,-1.0237991451955702e-06,1.9445047062132955e-09,6.198804654427273e-11,8.306059833196408e-20,3.461233494207462e-11,0.0,0.0,0.0247938810064031
0.03,5.797267020105323e-08,1.1587933921192546,0.0,7.508477861144861e-30,1.7620492294850865,-9.993423905167398e-07,2.1608681398630716e-09,3.674176009991458e-11,7.95956794468434e-20,1.823634231106612e-10,0.0,0.0,0.0371830973734054
0.04,6.37455143164373e-08,1.1693125824108408,0.0,9.447060402439171e-30,1.762049273108128,-8.573834343958899e-07,2.1953779288258535e-09,6.447394350829007e-13,6.628583763851859e-20,3.495008676393002e-10,0.0,0.0,0.0495630469330103
0.05,6.399009844154053e-08,1.1790253999884528,0.0,1.0856864617175504e-29,1.7620493244049207,-5.821641092916092e-07,1.9954241361032286e-09,-4.520620555672961e-11,4.1968057804541955e-20,5.226699082925036e-10,0.0,0.0,0.0619306443422459
0.06,5.719641802271266e-08,1.1880439241166232,0.0,1.1439546031045708e-29,1.762049379739083,-1.6849333352973611e-07,1.520314203248256e-09,-9.833723304744263e-11,6.400336456917107e-21,6.842640225015025e-10,0.0,0.0,0.0742828073365548
0.07,4.2230792031293436e-08,1.1966438559121217,0.0,1.090855801491421e-29,1.7620494340506339,3.7484217734353305e-07,7.489870535644441e-10,-1.548027401891596e-10,-3.945719166995458e-20,8.132390604384139e-10,0.0,0.0,0.0866164574979598
0.08,1.856266044452316e-08,1.2052299670942614,0.0,9.024127349160547e-30,1.7620494810358718,1.0223040868937571e-06,-3.123830329219549e-10,-2.0922861248278542e-10,-9.321589345568742e-20,8.865273852145802e-10,0.0,0.0,0.0989285210222696
0.09,-1.3514739666841357e-08,1.2142752082128259,0.0,5.63241877034841e-30,1.7620495135135772,1.729944271375014e-06,-1.623766484603168e-09,-2.550256603971083e-10,-1.50925678558842e-19,8.810559673494818e-10,0.0,0.0,0.1112159294851353
0.1,-5.2695959779536857e-08,1.2242423548185242,0.0,7.056642585504586e-31,1.762049523986859,2.43534564620956e-06,-3.1066412800030137e-09,-2.8479519807910734e-10,-2.070737362058603e-19,7.763063938740715e-10,0.0,0.0,0.1234756206067662
0.11,-9.65367577369539e-08,1.2355034095650097,0.0,-5.620939119491802e-30,1.7620495053907508,3.059597454321292e-06,-4.642385203442469e-09,-2.9093327728944305e-10,-2.5474851937184337e-19,5.572779507359225e-10,0.0,0.0,0.1357045390151145
0.12,-1.4141998560638274e-07,1.248276682171388,0.0,-1.3020525804818175e-29,1.7620494519923837,3.5116314355733458e-06,-6.074688582067002e-09,-2.664197829857028e-10,-2.8599273597570087e-19,2.1763294835293245e-10,0.0,0.0,0.1478996370073372
0.13,-1.8264253789123916e-07,1.2625995209186693,0.0,-2.0959437295001192e-29,1.7620493603847325,3.6950707588446566e-06,-7.216798072585763e-09,-2.0575437466618934e-10,-2.923540166038358e-19,-2.372760051309569e-10,0.0,0.0,0.1600578753093483
0.14,-2.1464617969912918e-07,1.2783429106119615,0.0,-2.870099798997244e-29,1.7620492304887097,3.5175053829483856e-06,-7.864083166169852e-09,-1.0597475843613905e-10,-2.6562183323860604e-19,-7.878645213610575e-10,0.0,0.0,0.1721762238332693
0.15,-2.3140522254312527e-07,1.2952577488132908,0.0,-3.533284180895845e-29,1.7620490664546025,2.9018149848310054e-06,-7.811958058497765e-09,3.233367014676918e-11,-1.9871510112338456e-19,-1.3986731873465453e-09,0.0,0.0,0.1842516624325907
0.16,-2.2697008132801955e-07,1.3130320282380368,0.0,-3.982107296285323e-29,1.7620488773357803,1.79883166001713e-06,-6.878605762273439e-09,2.0415121271466013e-10,-8.665841519036828e-20,-2.0180459196057844e-09,0.0,0.0,0.1962811816548557
0.17,-1.9614818167035388e-07,1.3313385267229951,0.0,-4.109244597512115e-29,1.7620486773987916,2.0029601253335457e-07,-4.931269853148769e-09,3.993917120759892e-10,7.244145410732914e-20,-2.5795201184582523e-09,0.0,0.0,0.2082617834916791
0.18,-1.3528346818154596e-07,1.3498607246952772,0.0,-3.814295736256769e-29,1.7620484859379,-1.84925299164778e-06,-1.9141520179476184e-09,6.026632858420323e-10,2.765301159640272e-19,-3.0052334525589976e-09,0.0,0.0,0.2201904821259137
0.19,-4.30744243522227e-08,1.3682954401978549,0.0,-3.016787808776018e-29,1.762048326481718,-4.243260359310693e-06,2.1247509186607273e-09,7.935538971570646e-10,5.189781602555133e-19,-3.2115099922384876e-09,0.0,0.0,0.2320643046757783
0.2,7.864987853873155e-08,1.3863413218750755,0.0,-1.6704542297175405e-29,1.7620482253169587,-6.808349657479999e-06,7.011134270289132e-09,9.475508375635272e-10,7.883229639478339e-19,-3.1165901157013942e-09,0.0,0.0,0.2438802919357625
0.21,2.2429311459429772e-07,1.4036902127872717,0.0,2.2245377320471306e-30,1.7620482093100227,-9.305646830988443e-06,1.2429856234019249e-08,1.0376620805204973e-09,1.0684991292373748e-18,-2.6502210783155834e-09,0.0,0.0,0.2556354991141227
0.22,3.8410248483253573e-07,1.420038702813256,0.0,2.598403086288728e-29,1.7620483030799114,-1.1439730336792386e-05,1.792214648767302e-08,1.0367477744233144e-09,1.339645237836788e-18,-1.7645426345670725e-09,0.0,0.0,0.2673269965667859
0.23,5.44136529605474e-07,1.435126980319102,0.0,5.323194130830833e-29,1.7620485256623208,-1.2876259610096533e-05,2.2898010985721722e-08,9.204935257003098e-10,1.5795194379288106e-18,-4.454066174205988e-10,0.0,0.0,0.2789518705274782
0.24,6.866893120485628e-07,1.4487964475454576,0.0,8.187904094167011e-29,1.7620488868987745,-1.3268652633851572e-05,2.6666531928860382e-08,6.708675406975731e-10,1.765475504807323e-18,1.2770097686640462e-09,0.0,0.0,0.2905072238338968
0.25,7.912462947422882e-07,1.4610466632642725,0.0,1.0912037418591294e-28,1.7620493838779012,-1.2293278247381345e-05,2.8485499196499048e-08,2.7980761730708884e-10,1.876845886398327e-18,3.319664625325688e-09,0.0,0.0,0.3019901766497435
0.26,8.360084095338091e-07,1.4720711479402993,0.0,1.3155467007854434e-28,1.7620499978379183,-9.69154023055075e-06,2.7630048704026236e-08,-2.472096726680789e-10,1.897463131676387e-18,5.541690306279227e-09,0.0,0.0,0.31339786718244
