time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-5.9712041565020126e-09,0.7520217426298091,0.0,1.005364809343419e-30,1.9304399877007379,-7.461928644964986e-07,-6.837684045147761e-10,0.0,-3.924667995317424e-11,1.8064286724312398e-20,-3.670020904141289e-10,0.0,0.0,0.0
0.01,-8.825172754271342e-09,0.762189021207928,0.0,2.6845871699070333e-30,1.9304399747196657,-8.751019696588795e-07,-8.680974002858769e-10,0.0,-2.5758133429885013e-11,2.0506014207962997e-20,-5.981535664802832e-10,0.0,0.0,0.0123984854844581
0.02,-1.1464937101783297e-08,0.7721717050517853,0.0,4.51619960403289e-30,1.9304399612905527,-9.414389555815512e-07,-1.0054972373369367e-09,0.0,-5.791994642498273e-12,2.1271358484746693e-20,-8.249029877247299e-10,0.0,0.0,0.0247938810064031
0.03,-1.3539987123322233e-08,0.7817780649716192,0.0,6.337741181450524e-30,1.9304399487840564,-9.210556154796574e-07,-1.068126587449042e-09,0.0,2.017268532737199e-11,1.9816851153580327e-20,-1.0208969671215612e-09,0.0,0.0,0.0371830973734054
0.04,-1.4668486831307951e-08,0.7908832867244692,0.0,7.94429189324502e-30,1.930439938836062,-7.929537082939599e-07,-1.0289768644777722e-09,0.0,5.08624300535742e-11,1.5701343763113122e-20,-1.156127635695602e-09,0.0,0.0,0.0495630469330103
0.05,-1.4471261313292015e-08,0.7994601839521399,0.0,9.09983302387805e-30,1.930439933237218,-5.424610006122536e-07,-8.650939537228481e-10,0.0,8.413762323484863e-11,8.664737009633009e-21,-1.1992837240427398e-09,0.0,0.0,0.0619306443422459
0.06,-1.2614604670876541e-08,0.80759436368799,0.0,9.555107157068085e-30,1.9304399337756593,-1.64556939668384e-07,-5.612140020411182e-10,0.0,1.1699771272529474e-10,-1.2909694794796445e-21,-1.120876974532798e-09,0.0,0.0,0.0742828073365548
0.07,-8.85952263612611e-09,0.8154804724501262,0.0,9.071738489328803e-30,1.9304399420378218,3.3298110688443824e-07,-1.1352070498488552e-10,0.0,1.4568338736044936e-10,-1.3826136289777434e-20,-8.970047730187232e-10,0.0,0.0,0.0866164574979598
0.08,-3.1136691710891635e-09,0.8233985594396093,0.0,7.451614941279554e-30,1.9304399591782238,9.270084542445911e-07,4.668604354893577e-10,0.0,1.658903945373439e-10,-2.8202587357680186e-20,-5.13501944916406e-10,0.0,0.0,0.0989285210222696
0.09,4.519066087942829e-09,0.8316727104502263,0.0,4.5696815860913315e-30,1.9304399856754433,1.577460516005859e-06,1.151089350954622e-09,0.0,1.7310120709774673e-10,-4.324708738792076e-20,2.987481052160742e-11,0.0,0.0,0.1112159294851353
0.1,1.3697454615254358e-08,0.840617952600278,0.0,4.07419849877574e-31,1.93044002109768,2.227262133129711e-06,1.89106149063725e-09,0.0,1.6302933033390533e-10,-5.734854645961441e-20,7.156856287060982e-10,0.0,0.0,0.1234756206067662
0.11,2.3817148823987988e-08,0.8504857483335408,0.0,-4.9165202685855805e-30,1.9304400639064996,2.804101013003989e-06,2.619580818865796e-09,0.0,1.3215713791232077e-10,-6.849673273793802e-20,1.5060003913912936e-09,0.0,0.0,0.1357045390151145
0.12,3.400719704611988e-08,0.8614216059329018,0.0,-1.1122699248074328e-29,1.930440111330789,3.2243684125030454e-06,3.252698659680758e-09,0.0,7.833261616328797e-11,-7.436736376938885e-20,2.341113417932775e-09,0.0,0.0,0.1478996370073372
0.13,4.3155220810216206e-08,0.8734470052748265,0.0,-1.7758781289688588e-29,1.930440159343748,3.399410912045271e-06,3.694539689308778e-09,0.0,1.3745701500074002e-12,-7.245417305669951e-20,3.1403308136690983e-09,0.0,0.0,0.1600578753093483
0.14,4.996614748156632e-08,0.8864698136830417,0.0,-2.42033742559371e-29,1.9304402027731102,3.2440191458038454e-06,3.844746449025178e-09,0.0,-9.637862580474748e-11,-6.024304581526877e-20,3.80529901922058e-09,0.0,0.0,0.1721762238332693
0.15,5.305697864885177e-08,0.9003161776283809,0.0,-2.9689667414307283e-29,1.9304402355680947,2.6868111319401436e-06,3.608418293739506e-09,0.0,-2.0965279589010449e-10,-3.541691548726741e-20,4.226186670807851e-09,0.0,0.0,0.1842516624325907
0.16,5.108673944462577e-08,0.9147696717490227,0.0,-3.3351553227528345e-29,1.9304402512354875,1.6818656868339143e-06,2.9081104881282165e-09,0.0,-3.300360025021829e-10,3.926637354043751e-21,4.290798838653345e-09,0.0,0.0,0.1962811816548557
0.17,4.291661908316177e-08,0.9296037786830834,0.0,-3.429314389724931e-29,1.9304402434418142,2.2064974971220647e-07,1.6971139649188605e-09,0.0,-4.460707529370236e-10,5.906945086844181e-20,3.896398380425864e-09,0.0,0.0,0.2082617834916791
0.18,2.7790622819240502e-08,0.9445993671863415,0.0,-3.1680240476055637e-29,1.9304402067592994,-1.6570056600281793e-06,-2.7114995287381924e-11,0.0,-5.437090415200964e-10,1.3050772382280389e-19,2.9636481933530786e-09,0.0,0.0,0.2201904821259137
0.19,5.522182029442349e-09,0.9595462525525169,0.0,-2.484948845625081e-29,1.9304401375113693,-3.854354536665936e-06,-2.2108258467810174e-09,0.0,-6.071770344050732e-10,2.1785918678007814e-19,1.4516954552243227e-09,0.0,0.0,0.2320643046757783
0.2,-2.3332395973516132e-08,0.97423526418727,0.0,-1.342784597814848e-29,1.9304400346505313,-6.213209787592364e-06,-4.73484102268134e-09,0.0,-6.202632828987457e-10,3.1987188556314295e-19,-6.269704077288333e-10,0.0,0.0,0.2438802919357625
0.21,-5.733642394324605e-08,0.9884526611391058,0.0,2.5481319551053126e-30,1.9304399005798638,-8.515023982370576e-06,-7.410236878239822e-09,0.0,-5.680010577114929e-10,4.345563524291003e-19,-3.1935961789559485e-09,0.0,0.0,0.2556354991141227
0.22,-9.409618333516871e-08,1.0019888820731635,0.0,2.2526484962571246e-29,1.9304397418117887,-1.048896090364614e-05,-9.980608998718991e-09,0.0,-4.386637551064428e-10,5.594486762264253e-19,-6.094133632417408e-09,0.0,0.0,0.2673269965667859
0.23,-1.302699576138568e-07,1.0146664356893134,0.0,4.5362875420953743e-29,1.9304395693473486,-1.1827936986153651e-05,-1.2132436520628238e-08,0.0,-2.2593583031953597e-10,6.919928160511123e-19,-9.096144744236612e-09,0.0,0.0,0.2789518705274782
0.24,-1.6168473070383325e-07,1.0263807785405947,0.0,6.928873318298194e-29,1.9304393986589137,-1.2212989572801738e-05,-1.3514567278122742e-08,0.0,6.893466632722793e-11,8.300121318784305e-19,-1.1893579239710028e-08,0.0,0.0,0.2905072238338968
0.25,-1.8357647444367806e-07,1.0371404097443513,0.0,9.194015497400507e-29,1.9304392491718634,-1.1345500252779282e-05,-1.3767107118545746e-08,0.0,4.3524584944683087e-10,9.722256676618014e-19,-1.4121005701876523e-08,0.0,0.0,0.3019901766497435
0.26,-1.9096049992957628e-07,1.0470917209908388,0.0,1.1046064649868226e-28,1.930439143168396,-8.985802978404381e-06,-1.2559028727658992e-08,0.0,8.514942560124645e-10,1.1187455266592017e-18,-1.5378252113659356e-08,0.0,0.0,0.31339786718244
0.27,-1.7912564534043617e-07,1.056518390461136,0.0,1.2168610824993493e-28,1.9304391040801558,-4.9956034675030605e-06,-9.632663660476271e-09,0.0,1.2848647347654957e-09,1.2714537746570935e-18,-1.5265512495614842e-08,0.0,0.0,0.324727452396347
0.28,-1.4423065472722213e-07,1.0658110528871023,0.0,1.2241358912486407e-28,1.930439154195283,6.194770057132374e-07,-4.851984579474476e-09,0.0,1.6918392766670766e-09,1.4341055222667973e-18,-1.3427829604793927e-08,0.0,0.0,0.3359761087213079
0.29,-8.396395150119688e-08,1.0754091397240542,0.0,1.0974644127016685e-28,1.930439311877369,7.671923081181738e-06,1.7496657071809668e-09,0.0,2.0201573319365804e-09,1.6119758264683018e-18,-9.606530394197671e-09,0.0,0.0,0.3471410327563419
0.3,1.78943378574691e-09,1.0857229414088823,0.0,8.149805194039731e-29,1.9304395884741332,1.5764352796206725e-05,9.92784543871578e-09,0.0,2.2122724997279256e-09,1.8109121062205285e-18,-3.6937690657305763e-09,0.0,0.0,0.3582194419683107
0.31,1.1034590144409142e-07,1.0970498594704794,0.0,3.662504420566551e-29,1.930439985175779,2.4277340398304607e-05,1.9197527304889168e-08,0.0,2.2103232194436893e-09,2.035799640480451e-18,4.215043834293716e-09,0.0,0.0,0.369208575385383
0.32,2.357705391800484e-07,1.1095029974187163,0.0,-2.4350240861508775e-29,1.9304404901582997,3.237862316615402e-05,2.882241126099159e-08,0.0,1.9624717442335907e-09,2.2886685465025954e-18,1.3777313729829477e-08,0.0,0.0,0.3801056942851275
0.33,3.686638836089808e-07,1.1229694486964399,0.0,-9.897775748013181e-29,1.9304410764053044,3.905840603501944e-05,3.782926578352407e-08,0.0,1.4302746906781494e-09,2.566872897936795e-18,2.4374992721811543e-08,0.0,0.0,0.3909080828770599
0.34,4.96276102166119e-07,1.1371078251024829,0.0,-1.8263467671631499e-28,1.9304417006321746,4.319384496948288e-05,4.5052418879677815e-08,0.0,5.96543623018154e-10,2.8618492314688907e-18,3.5109307076288355e-08,0.0,0.0,0.4016130489794744
0.35,6.030237438720994e-07,1.151383017762211,0.0,-2.684557821638376e-28,1.9304423037276637,4.3643377161414596e-05,4.921154678078372e-08,0.0,-5.270455293468701e-10,3.158877425783315e-18,4.482523527774344e-08,0.0,0.0,0.412217924690392
0.36,6.714596733373266e-07,1.16512758823994,0.0,-3.474941345218096e-28,1.930442813070946,3.936843189601928e-05,4.902305607609452e-08,0.0,-1.8935063523949204e-09,3.438067594473123e-18,5.217099924402627e-08,0.0,0.0,0.4227200670524575
0.37,6.837100685478647e-07,1.177616840570231,0.0,-4.091559341763064e-28,1.9304431469699352,2.957635477682878e-05,4.334170499390894e-08,0.0,-3.4162867757732656e-09,3.676543694925063e-18,5.569535590106658e-08,0.0,0.0,0.4331168587116205
0.38,6.233442350201935e-07,1.1881464832156912,0.0,-4.4193485392044625e-28,1.9304432212971498,1.3874368750101668e-05,3.132485280773252e-08,0.0,-4.968264917956181e-09,3.851539436415921e-18,5.398202751696981e-08,0.0,0.0,0.4434057085694337
0.39,4.775857535169905e-07,1.1961046394735817,0.0,-4.3444464700211914e-28,1.9304429581758864,-7.579559535284049e-06,1.2607172766768585e-08,0.0,-6.384979448944056e-09,3.943926340853448e-18,4.5816308768661016e-08,0.0,0.0,0.4535840524288103
0.4,2.3971104677660285e-07,1.2010323587870684,0.0,-3.7671540212321115e-28,1.9304422963023677,-3.394652642563231e-05,-1.2530760585522216e-08,0.0,-7.472871681236246e-09,3.941603329273874e-18,3.037398543919985e-08,0.0,0.0,0.4636493536330746
0.41,-8.858064032867415e-08,1.2026685576187623,0.0,-2.616802597952953e-28,1.9304412021967687,-6.361716945332054e-05,-4.302036853002275e-08,0.0,-8.022968694305775e-09,3.842187320293062e-18,7.417576586596989e-09,0.0,0.0,0.4735991036981507
