time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-4.375026847173733e-09,1.2173291752856803,0.0,1.822878782120053e-30,1.8391596989756167,1.0016041962611911e-08,-3.872547408580993e-10,-5.2752484599642934e-11,5.2273365288043833e-20,-1.664906374704371e-10,0.0,0.0,0.0
0.01,-6.317042546770041e-09,1.235478167906393,0.0,4.850333644837022e-30,1.8391596976533944,8.042738250275476e-09,-6.588554553984372e-10,-5.098343618010455e-11,5.69843135881774e-20,-4.447150638654477e-10,0.0,0.0,0.0123984854844581
0.02,-8.078680165125622e-09,1.25335760390307,0.0,8.151386007335131e-30,1.8391596933832555,4.647267141704029e-09,-9.301650357588909e-10,-4.307994048373852e-11,5.657300021214616e-20,-7.481978677390612e-10,0.0,0.0,0.0247938810064031
0.03,-9.415988222177277e-09,1.2706262875642094,0.0,1.1432956479929057e-29,1.839159685848527,-1.7489238674930975e-10,-1.1709859200017995e-09,-2.827395480218084e-11,4.969931519022417e-20,-1.0500229493911154e-09,0.0,0.0,0.0371830973734054
0.04,-1.0066686835765698e-08,1.2870432513229582,0.0,1.432551541057652e-29,1.8391596750100139,-6.271090025883017e-09,-1.3464053236361726e-09,-6.35770426387144e-12,3.538147047524527e-20,-1.3162385026795858e-09,0.0,0.0,0.0495630469330103
0.05,-9.774368509138819e-09,1.302520009566217,0.0,1.640359992200503e-29,1.839159661184777,-1.3306292367920249e-08,-1.419406317249818e-09,2.2142970675150667e-11,1.3202964435687504e-20,-1.5077389832454456e-09,0.0,0.0,0.0619306443422459
0.06,-8.318538401931811e-09,1.317148728725607,0.0,1.7218043693825624e-29,1.8391596451064942,-2.0751355842643426e-08,-1.3544128686633248e-09,5.5830211935896393e-11,-1.648651373480841e-20,-1.58322402236382e-09,0.0,0.0,0.0742828073365548
0.07,-5.548725491651882e-09,1.3312007486518842,0.0,1.6339483219976338e-29,1.839159627955761,-2.7889703255262645e-08,-1.1216258147185159e-09,9.235542485949858e-11,-5.2399641238620264e-20,-1.5031946726472368e-09,0.0,0.0,0.0866164574979598
0.08,-1.4199697103429497e-09,1.345093691574209,0.0,1.341133539121716e-29,1.8391596113489028,-3.38465991500881e-08,-7.018805562263139e-10,1.284249905202809e-10,-9.219570099442197e-20,-1.2348215866358512e-09,0.0,0.0,0.0989285210222696
0.09,3.9738854734399e-09,1.3593303447660279,0.0,8.208905594243276e-30,1.8391595972754164,-3.7643835702437514e-08,-9.162714084445969e-11,1.5991242225954662e-10,-1.3244733585534956e-19,-7.57378566390324e-10,0.0,0.0,0.1112159294851353
0.1,1.0373379656065169e-08,1.3744186502712983,0.0,6.997088296539867e-31,1.839159587977201,-3.828057407431532e-08,6.924873024398746e-10,1.820930670318894e-10,-1.687143877565974e-19,-6.778992798955213e-11,0.0,0.0,0.1234756206067662
0.11,1.733781589620322e-08,1.390789073149298,0.0,-8.90136733894816e-30,1.8391595857673757,-3.483838233194419e-08,1.6100491585423115e-09,1.9000816650813373e-10,-1.9574372669099024e-19,8.142936317924511e-10,0.0,0.0,0.1357045390151145
0.12,2.4245571446224365e-08,1.4087307593828806,0.0,-2.0089565509184762e-29,1.8391595927925926,-2.6605299399877073e-08,2.594989935406225e-09,1.7895255996859166e-10,-2.0780461939722228e-19,1.8425806351164613e-09,0.0,0.0,0.1478996370073372
0.13,3.031457733491936e-08,1.4283655993064288,0.0,-3.204854200763849e-29,1.8391596107500734,-1.3210255451941489e-08,3.556039427430085e-09,1.4506505117266458e-10,-1.9915619451027828e-19,2.9421319882578104e-09,0.0,0.0,0.1600578753093483
0.14,3.4646103173757925e-08,1.4496660433356483,0.0,-4.3657416225196264e-29,1.8391596405786406,5.2442960394650705e-09,4.38009820320237e-09,8.598343723028104e-11,-1.6462741095889492e-19,4.009996170047786e-09,0.0,0.0,0.1721762238332693
0.15,3.6293237599278026e-08,1.4725041282723312,0.0,-5.353351901448636e-29,1.8391596821510678,2.8066738450165624e-08,4.9389380743196325e-09,1.5088257229584049e-12,-1.0027160959196317e-19,4.91912460121015e-09,0.0,0.0,0.1842516624325907
0.16,3.435308612682109e-08,1.4967074927336699,0.0,-6.011567003373054e-29,1.839159734002257,5.389503995919242e-08,5.099379360294467e-09,-1.0579201778406452e-10,-4.038738699257018e-21,5.526012376300794e-09,0.0,0.0,0.1962811816548557
0.17,2.8078812808677948e-08,1.5220989986330273,0.0,-6.178961012058008e-29,1.8391597931330266,8.066813340334406e-08,4.736747704393775e-09,-2.3012978371595997e-10,1.2360926877024167e-19,5.682215379953053e-09,0.0,0.0,0.2082617834916791
0.18,1.700441010463663e-08,1.5485063046858383,0.0,-5.705297109942432e-29,1.8391598549315769,1.056672228202476e-07,3.750996208133791e-09,-3.6227093252848024e-10,2.792282259054979e-19,5.249504980528369e-09,0.0,0.0,0.2201904821259137
0.19,1.071759724617546e-09,1.5757405922831687,0.0,-4.4712074050865457e-29,1.8391599132529157,1.2564118755047207e-07,2.08441800515622e-09,-4.896389073162184e-10,4.561618182772059e-19,4.117953612642297e-09,0.0,0.0,0.2320643046757783
0.2,-1.9253506723376622e-08,1.6035564503242905,0.0,-2.4097245844022174e-29,1.839159960689796,1.3702471973719783e-07,-2.60590483835478e-10,-5.968136203393712e-10,6.446447504706835e-19,2.2257296310630865e-09,0.0,0.0,0.2438802919357625
0.21,-4.289321380794774e-08,1.63161456188917,0.0,4.722282286402376e-30,1.8391599890564543,1.3624985265260348e-07,-3.205674011043686e-09,-6.664805924085929e-10,8.323162902893824e-19,-4.2113761249131576e-10,0.0,0.0,0.2556354991141227
0.22,-6.811203268202294e-08,1.6594696758918257,0.0,4.0747863222164924e-29,1.8391599900885327,1.2014134582759166e-07,-6.58484259014842e-09,-6.808449872296584e-10,1.0051912356357434e-18,-3.7312246795452554e-09,0.0,0.0,0.2673269965667859
0.23,-9.253385978195257e-08,1.6865948928324015,0.0,8.191300053612406e-29,1.8391599563394678,8.637452626393297e-08,-1.013939252335568e-08,-6.234782608390432e-10,1.1490880096414175e-18,-7.514958069069771e-09,0.0,0.0,0.2789518705274782
