time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-8.034841039425583e-08,1.7755675448941008,0.0,-2.915803602934598e-22,1.6467125120877983,-7.782560836577735e-07,-3.3412236789579183e-09,0.0,4.805491617679353e-20,2.746766691742436e-09,0.0,0.0,0.0
0.01,-1.2728387010450308e-07,1.7880656127347785,0.0,-3.6585129556555233e-22,1.6467125240610065,-9.11189906527587e-07,-5.525966376068277e-09,0.0,6.204341887502859e-20,2.0121879499784412e-09,0.0,0.0,0.0123984854844581
0.02,-1.7267844973730737e-07,1.7940509577865327,0.0,-4.194289833767521e-22,1.6467125051033817,-9.786248577995526e-07,-7.683259385570072e-09,0.0,7.276430684854872e-20,8.57188919812894e-10,0.0,0.0,0.0247938810064031
0.03,-2.110793515760844e-07,1.7880487552170812,0.0,-4.408149139360583e-22,1.6467124490228913,-9.555057935027881e-07,-9.566247661408983e-09,0.0,7.812407756887173e-20,-7.027778752182496e-10,0.0,0.0,0.0371830973734054
0.04,-2.3634757133884923e-07,1.765695923269695,0.0,-4.1900009034359493e-22,1.6467123520878064,-8.201098640880314e-07,-1.0892313901249445e-08,0.0,7.6063160800675e-20,-2.603157509559752e-09,0.0,0.0,0.0495630469330103
0.05,-2.4215535855312177e-07,1.7241660935770238,0.0,-3.448184965540084e-22,1.6467122141009107,-5.573519051153806e-07,-1.1364860791197063e-08,0.0,6.479754676710722e-20,-4.724288431633242e-09,0.0,0.0,0.0619306443422459
0.06,-2.2263806502653898e-07,1.662456595169065,0.0,-2.1245900894991846e-22,1.6467120393694605,-1.6223955348397633e-07,-1.0702487921862212e-08,0.0,4.309716377805682e-20,-6.889905389126979e-09,0.0,0.0,0.0742828073365548
0.07,-1.7316942807460928e-07,1.5815026872772764,0.0,-2.1010405977912088e-23,1.6467118374352543,3.56865319918988e-07,-8.674307778217564e-09,0.0,1.058110087686181e-20,-8.871524659762951e-09,0.0,0.0,0.0866164574979598
0.08,-9.12073293880765e-08,1.484097628464973,0.0,2.2412316567766045e-22,1.6467116234194177,9.755928815111085e-07,-5.139126885090472e-09,0.0,-3.199702802235823e-20,-1.0399802578610632e-08,0.0,0.0,0.0989285210222696
0.09,2.2864958730144167e-08,1.3746171538504741,0.0,5.101281541597424e-22,1.6467114178402786,1.651976919460001e-06,-8.517916346182892e-11,0.0,-8.250582539547224e-20,-1.1183476849417439e-08,0.0,0.0,0.1112159294851353
0.1,1.64996641254629e-07,1.25857332662916,0.0,8.16216666766824e-22,1.6467112457832198,2.3263938296804815e-06,6.3338513863054604e-09,0.0,-1.372705191232711e-19,-1.0935821807184817e-08,0.0,0.0,0.1234756206067662
0.11,3.2693535585770644e-07,1.1420511366791597,0.0,1.1137952734425977e-21,1.6467111353408477,2.9234454736216416e-06,1.3771513055915073e-08,0.0,-1.9102070612116932e-19,-9.407696173780138e-09,0.0,0.0,0.1357045390151145
0.12,4.960163184692026e-07,1.0311028773562596,0.0,1.3675456214470458e-21,1.6467111153009206,3.35609828920193e-06,2.1675341493173598e-08,0.0,-2.369831076452636e-19,-6.425282817970875e-09,0.0,0.0,0.1478996370073372
