time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,8.726148067615034e-13,0.10118897391004145,0.0,0.0,1.0887342202798187,-0.00025867565632699187,-2.8944163014266927e-13,8.889798855306974e-12,-1.8540264398174876e-13,1.217051402570765e-12,0.0,0.0,0.0
0.01,2.673491488138818e-12,0.10415285172035552,0.0,0.0,1.12943239696409,0.004367905615332615,-7.901807856434911e-13,9.208131190143671e-12,-2.334101424071257e-12,3.6357456583127302e-12,0.0,0.0,0.0123984854844581
0.02,4.660621520532235e-12,0.10707869832045541,0.0,0.0,1.1696996449001826,0.008990556579052249,-1.3375117945772263e-12,8.589608240797278e-12,-4.800027759093606e-12,6.299586456935624e-12,0.0,0.0,0.0247938810064031
0.03,6.663362354698596e-12,0.10995151478571046,0.0,0.0,1.2096061383591392,0.013771441388656562,-1.883170019604551e-12,6.851601566902305e-12,-7.394516829147938e-12,8.97860310339175e-12,0.0,0.0,0.0371830973734054
0.04,8.463566744091114e-12,0.1127647283967094,0.0,0.0,1.2491922935496191,0.01882615167595498,-2.366130444370903e-12,3.886775716514125e-12,-9.864025605578536e-12,1.1379454829893705e-11,0.0,0.0,0.0495630469330103
0.05,9.807058147964754e-12,0.11552355189168392,0.0,0.0,1.2884473977534796,0.024196376116080984,-2.7159596419114688e-12,-3.0479998243741763e-13,-1.190087760361265e-11,1.3160998228928623e-11,0.0,0.0,0.0619306443422459
0.06,1.0422183993133537e-11,0.11824649593804143,0.0,0.0,1.3273002143973514,0.029835241694652327,-2.858111321693665e-12,-5.58684980168679e-12,-1.3162899346497717e-11,1.3959337174751593e-11,0.0,0.0,0.0742828073365548
0.07,1.0045285604232915e-11,0.12096459136875523,0.0,0.0,1.365623041201549,0.035608031558362195,-2.7210988979096015e-12,-1.1665485470308557e-11,-1.3302153631066275e-11,1.3422117812462508e-11,0.0,0.0,0.0866164574979598
0.08,8.452112521195526e-12,0.12371817647991883,0.0,0.0,1.4032489735304943,0.04130904707321468,-2.2452522910864795e-12,-1.8079555614631525e-11,-1.2002019813507267e-11,1.1250741167611329e-11,0.0,0.0,0.0989285210222696
0.09,5.49328820946533e-12,0.1265515035628741,0.0,0.0,1.440000097937837,0.04669290475908265,-1.3925117663325621e-12,-2.420697535301585e-11,-9.020743573779544e-12,7.247930890771799e-12,0.0,0.0,0.1112159294851353
0.1,1.1309766423002508e-12,0.12950592200128777,0.0,0.0,1.4757220329149858,0.0515155231888342,-1.5644970952782418e-13,-2.92906197413501e-11,-4.238356791758985e-12,1.3668118118028484e-12,0.0,0.0,0.1234756206067662
