time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-1.7926549207388476e-11,0.47443934746222205,0.0,2.014831731812102e-30,1.8621298630592522,-5.14780570418426e-10,2.0666452619045277e-12,3.742675732580116e-12,1.3783171255406866e-12,7.679767925320126e-12,0.0,0.0,0.0
0.01,2.9340949204491323e-11,0.49209589134898496,0.0,5.028378275210444e-30,1.8621298632416308,-1.9894555998425728e-09,7.201196892646585e-12,3.285833243190058e-12,9.381601750489202e-13,1.5954158423342834e-11,0.0,0.0,0.0123984854844581
0.02,8.602977761981929e-11,0.5095283108910331,0.0,8.292026023207247e-30,1.8621298634843975,-3.63882484675348e-09,1.2913553785287313e-11,2.3416740952038186e-12,2.7578939964412456e-13,2.4676845807863212e-11,0.0,0.0,0.0247938810064031
0.03,1.4837371289337352e-10,0.5266600965292064,0.0,1.1510545624198466e-29,1.8621298637767991,-5.326641801630241e-09,1.8724543267724973e-11,8.843006973610876e-13,-5.948667062839372e-13,3.2999726958435796e-11,0.0,0.0,0.0371830973734054
0.04,2.1096851071733281e-10,0.5434627881361636,0.0,1.431452790004327e-29,1.8621298640996866,-6.875846107608507e-09,2.4015513878903466e-11,-1.062156533464506e-12,-1.633020766243054e-12,3.989159555040452e-11,0.0,0.0,0.0495630469330103
0.05,2.6693249011008787e-10,0.5599747091161061,0.0,1.6281496510566703e-29,1.8621298644253905,-8.077272391792874e-09,2.805960247845743e-11,-3.4127989393571545e-12,-2.7683501467335394e-12,4.420350756904938e-11,0.0,0.0,0.0619306443422459
0.06,3.082742095181051e-10,0.5763092598529552,0.0,1.696857495251385e-29,1.8621298647185063,-8.704259219963898e-09,3.007340130641153e-11,-6.015084717196906e-12,-3.9008815556419525e-12,4.4764750562393065e-11,0.0,0.0,0.0742828073365548
0.07,3.264819653568854e-10,0.5926502380652595,0.0,1.5956180594957002e-29,1.8621298649377522,-8.533118956942323e-09,2.928876107096977e-11,-8.647619363591176e-12,-4.9041363582933165e-12,4.050697147143161e-11,0.0,0.0,0.0866164574979598
0.08,3.13329169435931e-10,0.6092333510025478,0.0,1.2900852847383365e-29,1.8621298650389744,-7.368768146197265e-09,2.504215994636737e-11,-1.1026265371415787e-11,-5.6320620597937285e-12,3.061023597955684e-11,0.0,0.0,0.0989285210222696
0.09,2.618641016412832e-10,0.6263153582214334,0.0,7.59380079376629e-30,1.8621298649792781,-5.074057261012509e-09,1.6876428894881685e-11,-1.2818856161066864e-11,-5.9299960222561475e-12,1.466068730076722e-11,0.0,0.0,0.1112159294851353
0.1,1.675236155477534e-10,0.6441351580789625,0.0,2.0204758343969528e-32,1.8621298647221265,-1.6005360678285653e-09,4.6468546143914934e-12,-1.3669188701822414e-11,-5.649525849670702e-12,-7.1945867737427296e-12,0.0,0.0,0.1234756206067662
0.11,2.928040682558717e-11,0.6628744105737265,0.0,-9.587109340402191e-30,1.8621298642431026,2.982375743284825e-09,-1.1378944706026597e-11,-1.3230120113649857e-11,-4.666641920714343e-12,-3.411341998955755e-11,0.0,0.0,0.1357045390151145
0.12,-1.492945171297212e-10,0.6826277495607412,0.0,-2.070709090739284e-29,1.8621298635358718,8.463478799778979e-09,-3.0440128870711377e-11,-1.1204535997555916e-11,-2.9020499204669425e-12,-6.446561907681791e-11,0.0,0.0,0.1478996370073372
0.13,-3.591948622384037e-10,0.7033916218887872,0.0,-3.2510998313569737e-29,1.8621298626177352,1.4475210634691419e-08,-5.123480290847037e-11,-7.391753833088644e-12,-3.4196775168806633e-13,-9.580256642121486e-11,0.0,0.0,0.1600578753093483
