time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-4.752279777012937e-08,0.9373093009415598,0.0,-7.331553010235253e-31,1.9112227351628495,-7.659476099268948e-07,-4.75547143409835e-09,0.0,4.9243616414516566e-20,1.606505533782841e-09,0.0,0.0,0.0
0.01,-1.015541354093675e-07,0.9443117586080765,0.0,-7.380884583888018e-31,1.9112226177356348,-5.769237436608823e-07,-6.521901564019293e-09,0.0,4.029144384999974e-20,1.2878359168464421e-09,0.0,0.0,0.0123984854844581
0.02,-1.5880431914384786e-07,0.9511382854912918,0.0,-6.624058501748534e-31,1.911222471956995,-2.731505014635489e-07,-8.038113626247383e-09,0.0,2.43819953757265e-20,7.40719871701136e-10,0.0,0.0,0.0247938810064031
0.03,-2.137811069619835e-07,0.957527163034677,0.0,-4.928857251371822e-31,1.9112223064058285,1.4242805416331602e-07,-9.068668826844526e-09,0.0,1.4107093908032051e-21,-3.538090602226923e-11,0.0,0.0,0.0371830973734054
0.04,-2.597714473484146e-07,0.9632972365179899,0.0,-2.2317723027889136e-31,1.9112221341572113,6.536660880545277e-07,-9.368891596770149e-09,0.0,-2.796271275375214e-20,-1.015728338927051e-09,0.0,0.0,0.0495630469330103
0.05,-2.8925927038505227e-07,0.9683865696449047,0.0,1.4365155879110874e-31,1.9112219725368809,1.2294672963165623e-06,-8.709554692434843e-09,0.0,-6.217639379884727e-20,-2.146274353804874e-09,0.0,0.0,0.0619306443422459
0.06,-2.9454449067481476e-07,0.9728720149564883,0.0,5.929277898305712e-31,1.9112218423379776,1.8232268835619479e-06,-6.9064706132920896e-09,0.0,-9.86886001000083e-20,-3.3417991795525617e-09,0.0,0.0,0.0742828073365548
0.07,-2.6854847468863766e-07,0.9769656965727332,0.0,1.096889979103107e-30,1.9112217664427587,2.373845538142524e-06,-3.853020268624502e-09,0.0,-1.3398397603815465e-19,-4.487010808796855e-09,0.0,0.0,0.0866164574979598
0.08,-2.0576656904935054e-07,0.9809873177174352,0.0,1.6142591765322005e-30,1.9112217678426842,2.8086244976909272e-06,4.4720441894896706e-10,0.0,-1.6368408697614578e-19,-5.4412778429447456e-09,0.0,0.0,0.0989285210222696
0.09,-1.0330139102982659e-07,0.9853149403571093,0.0,2.0911957473529932e-30,1.9112218671153107,3.048224875980259e-06,5.851237235016375e-09,0.0,-1.8277616449052218e-19,-6.047444890138309e-09,0.0,0.0,0.1112159294851353
0.1,3.811616667396452e-08,0.9903214584973761,0.0,2.46390721864069e-30,1.9112220794923866,3.01369439003238e-06,1.205522454903496e-08,0.0,-1.8596409826374588e-19,-6.1448469417009745e-09,0.0,0.0,0.1234756206067662
0.11,2.1323485929675594e-07,0.9963090954369543,0.0,2.6630605474452756e-30,1.9112224117349854,2.635335955632412e-06,1.8585002636900257e-08,0.0,-1.6813272668626215e-19,-5.58620423146182e-09,0.0,0.0,0.1357045390151145
0.12,4.1165355804820475e-07,1.0034580395149528,0.0,2.6199929842128048e-30,1.9112228591108258,1.8629276494446582e-06,2.480305454579731e-08,0.0,-1.2490096986351558e-19,-4.257562859527318e-09,0.0,0.0,0.1478996370073372
0.13,6.175945731120099e-07,1.0118037645487383,0.0,2.274514471067629e-30,1.9112234028367487,6.765219458787582e-07,2.993546768890878e-08,0.0,-5.3222424277870574e-20,-2.099884438550352e-09,0.0,0.0,0.1600578753093483
0.14,8.102130544615152e-07,1.021248124432744,0.0,1.5838622899928125e-30,1.9112240083950465,-9.032192705359727e-07,3.3121264289377266e-08,0.0,4.8024711478952685e-20,8.696696957359347e-10,0.0,0.0,0.1721762238332693
0.15,9.645519151332059e-07,1.0315961143504786,0.0,5.3212292881515345e-31,1.9112246251449545,-2.8064257795992914e-06,3.348462934447377e-08,0.0,1.7753103095164893e-19,4.539204506710823e-09,0.0,0.0,0.1842516624325907
0.16,1.0532094153058576e-06,1.0426016551935369,0.0,-8.607994823535914e-31,1.9112251876198345,-4.908576470229389e-06,3.022815954267523e-08,0.0,3.3121513597873567e-19,8.689102762230529e-09,0.0,0.0,0.1962811816548557
0.17,1.0487254379969646e-06,1.0540060082497338,0.0,-2.5317854204006778e-30,1.9112256188182004,-7.029663998458234e-06,2.2742419568372638e-08,0.0,5.021336660275292e-19,1.298751141451167e-08,0.0,0.0,0.2082617834916791
0.18,9.266143191904826e-07,1.0655588837917687,0.0,-4.3699154735165415e-30,1.9112258356580425,-8.939295192201419e-06,1.0724017536566513e-08,0.0,6.807195023237838e-19,1.6997077160776347e-08,0.0,0.0,0.2201904821259137
0.19,6.68880968433252e-07,1.077020879034646,0.0,-6.215962651816708e-30,1.911225756569203,-1.0368753132427461e-05,-5.708623506505411e-09,0.0,8.554051664583704e-19,2.0195200817135663e-08,0.0,0.0,0.2320643046757783
0.2,2.67759570884051e-07,1.0881543488053527,0.0,-7.867111392287644e-30,1.911225310954425,-1.1030549174670435e-05,-2.5915268393214846e-08,0.0,1.0136532056490596e-18,2.2009188131590038e-08,0.0,0.0,0.2438802919357625
