time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,2.415980355075504e-08,1.1232947629663195,0.0,8.079391314338825e-31,1.825453702829579,-1.0519836616048967e-06,-3.4059890460051625e-10,0.0,-2.646344908296699e-20,1.357431828842099e-09,0.0,0.0,0.0
0.01,-7.506285361512751e-09,1.132616483683182,0.0,2.359811461583666e-30,1.8254537187780944,-7.989602802046939e-07,-2.174415037939628e-09,0.0,-3.449784018995014e-20,1.045593440591031e-09,0.0,0.0,0.0123984854844581
0.02,-4.6832897151369423e-08,1.1417178706057953,0.0,4.065969629339979e-30,1.825453707596508,-3.8937143646363033e-07,-4.2587249537205354e-09,0.0,-4.091623802723168e-20,5.34033555119494e-10,0.0,0.0,0.0247938810064031
0.03,-9.1508974085939e-08,1.150287685250558,0.0,5.778388530294977e-30,1.8254536632490042,1.7330805369130677e-07,-6.429328954855486e-09,0.0,-4.457936739648237e-20,-1.7402848017643795e-10,0.0,0.0,0.0371830973734054
0.04,-1.380096889446729e-07,1.1581121171824442,0.0,7.308643067090002e-30,1.8254535817626918,8.67675939785027e-07,-8.468403906615627e-09,0.0,-4.4344648764197246e-20,-1.0526950749806584e-09,0.0,0.0,0.0495630469330103
0.05,-1.8166218331101147e-07,1.1651212476662685,0.0,8.43798964764395e-30,1.8254534622219967,1.6519698121343934e-06,-1.0114301421117442e-08,0.0,-3.9188856203648444e-20,-2.05018240749404e-09,0.0,0.0,0.0619306443422459
0.06,-2.1685638776952315e-07,1.171412495788415,0.0,8.933517668009723e-30,1.8254533076903718,2.463242130136057e-06,-1.1078839487493892e-08,0.0,-2.834873339253686e-20,-3.087625716706748e-09,0.0,0.0,0.0742828073365548
0.07,-2.3741643527399054e-07,1.1772461965644714,0.0,8.570206080233781e-30,1.8254531259375066,3.2186658373489698e-06,-1.1072177891229689e-08,0.0,-1.1468105361695291e-20,-4.060570530957221e-09,0.0,0.0,0.0866164574979598
0.08,-2.3713451128469313e-07,1.1830119840528905,0.0,7.158020360533642e-30,1.825452929839133,3.81939711018563e-06,-9.83455008367768e-09,0.0,1.1263982882168702e-20,-4.843704735843427e-09,0.0,0.0,0.0989285210222696
0.09,-2.1045144584332123e-07,1.1891691719434803,0.0,4.572393696926146e-30,1.8254527373172258,4.1572523196491825e-06,-7.173167897970644e-09,0.0,3.9002981747644306e-20,-5.2991754446574295e-09,0.0,0.0,0.1112159294851353
