time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-6.301762747113006e-11,0.3815629363401166,0.0,2.010907645151782e-30,1.959015332001118,-5.701884375700157e-10,-9.63157300068837e-12,1.94481842308299e-12,7.094442394255063e-13,-1.4053400801994689e-11,0.0,0.0,0.0
0.01,-6.766271596408391e-11,0.39897386270592694,0.0,4.983512173023201e-30,1.9590153319573211,-2.268852077173863e-09,-8.578767724458436e-12,2.7950511234760568e-12,8.758284169371162e-13,-1.1602169785313997e-11,0.0,0.0,0.0123984854844581
0.02,-6.604217649887927e-11,0.41617402145133564,0.0,8.200216794961143e-30,1.959015331952986,-4.1712734374884e-09,-6.291194099576609e-12,3.563049804641108e-12,9.896118150158485e-13,-7.205425555762385e-12,0.0,0.0,0.0247938810064031
0.03,-5.665527635417196e-11,0.4331150745076276,0.0,1.1369393871848408e-29,1.9590153319991774,-6.120909132966405e-09,-2.6916039880393886e-12,4.1414972539138015e-12,1.0240535818470658e-12,-8.294258685046782e-13,0.0,0.0,0.0371830973734054
0.04,-3.846092302208508e-11,0.44978883704352374,0.0,1.4126468399374608e-29,1.959015332104319,-7.91398444623072e-09,2.172317419668336e-12,4.4153334862530486e-12,9.540482560586846e-13,7.348894926461415e-12,0.0,0.0,0.0495630469330103
0.05,-1.1116531100027013e-11,0.4662420849444351,0.0,1.605482459070065e-29,1.9590153322725508,-9.309446488021627e-09,8.09973436142275e-12,4.272452291014814e-12,7.593515157970116e-13,1.6905058232154624e-11,0.0,0.0,0.0619306443422459
0.06,2.4796584118821005e-11,0.48258282221447696,0.0,1.6718097572325708e-29,1.9590153325021182,-1.0045725546960863e-08,1.4717876546221264e-11,3.6169390130192767e-12,4.281315143897802e-13,2.7147765655415615e-11,0.0,0.0,0.0742828073365548
0.07,6.758992241730219e-11,0.4989758634398014,0.0,1.5703319169056413e-29,1.9590153327839879,-9.864270034738593e-09,2.1477304088413078e-11,2.384061612228658e-12,-3.946111693100434e-14,3.7124074189961804e-11,0.0,0.0,0.0866164574979598
0.08,1.1435826615867012e-10,0.5156269967356465,0.0,1.2673039348520472e-29,1.959015333100897,-8.539059181398167e-09,2.7665515348913127e-11,5.558210515580502e-13,-6.280959165042289e-13,4.565500605817194e-11,0.0,0.0,0.0989285210222696
0.09,1.6097584180716669e-10,0.5327569019141851,0.0,7.423044608094978e-30,1.959015333427062,-5.910420544062517e-09,3.2442307147642524e-11,-1.824515286361558e-12,-1.3048928008690567e-12,5.1405803506223905e-11,0.0,0.0,0.1112159294851353
0.1,2.0222695203076986e-10,0.5505684295187071,0.0,-5.9233035693227e-32,1.9590153337287557,-1.920552759117461e-09,3.4898796493742576e-11,-4.64078336614541e-12,-2.0183648950166216e-12,5.299232206544498e-11,0.0,0.0,0.1234756206067662
0.11,2.3209264545565179e-10,0.5692136327976434,0.0,-9.541915496198594e-30,1.9590153339659206,3.3527326258428175e-09,3.413989828617419e-11,-7.697265306834836e-12,-2.6991434322297412e-12,4.9121444482700846e-11,0.0,0.0,0.1357045390151145
0.12,2.442034535620916e-10,0.5887690408644006,0.0,-2.050885252298662e-29,1.959015334094917,9.668273792894289e-09,2.938739433528184e-11,-1.0719078203204931e-11,-3.2628822553821945e-12,3.875905265400774e-11,0.0,0.0,0.1478996370073372
0.13,2.3245247846730458e-10,0.6092267968551666,0.0,-3.214067151950791e-29,1.9590153340724088,1.6604515621421854e-08,2.0097674719095263e-11,-1.3361455757230542e-11,-3.6156041132762682e-12,2.1314302051162947e-11,0.0,0.0,0.1600578753093483
0.14,1.91743780686696e-10,0.6305040301676862,0.0,-4.332440660076623e-29,1.9590153338602558,2.355792156960779e-08,6.085015979873326e-12,-1.522927764757197e-11,-3.661550197890374e-12,-3.1758857717517874e-12,0.0,0.0,0.1721762238332693
0.15,1.1882927618303688e-10,0.6524655254292475,0.0,-5.269830376471855e-29,1.959015333431143,2.976116226561826e-08,-1.2361804431676433e-11,-1.590742734486115e-11,-3.3133329524741175e-12,-3.3882535557333294e-11,0.0,0.0,0.1842516624325907
0.16,1.3164975417424979e-11,0.674950130127462,0.0,-5.87362634576148e-29,1.9590153327745146,3.432436633081315e-08,-3.438429085971163e-11,-1.5001512723124235e-11,-2.5038828442788243e-12,-6.906419360371162e-11,0.0,0.0,0.1962811816548557
0.17,-1.223033029657985e-10,0.6977917362336672,0.0,-5.987317811742377e-29,1.9590153319022399,3.630103998013691e-08,-5.849671923882767e-11,-1.2187208488642387e-11,-1.1993440266443477e-12,-1.0601550026713035e-10,0.0,0.0,0.2082617834916791
0.18,-2.8053088703991546e-10,0.7208296287593203,0.0,-5.466821964119901e-29,1.9590153308533118,3.47779542627252e-08,-8.258283270518349e-11,-7.265055310426009e-12,5.882582015065648e-13,-1.411089761550037e-10,0.0,0.0,0.2201904821259137
0.19,-4.500568763417662e-10,0.7439082160210381,0.0,-4.1998128750678535e-29,1.9590153296967943,2.8985449968028012e-08,-1.0396164955330001e-10,-2.1609577706073576e-13,2.7900456295998033e-12,-1.6995038593289256e-10,0.0,0.0,0.2320643046757783
0.2,-6.150919048837494e-10,0.7668713603958478,0.0,-2.1267095656782867e-29,1.9590153285322192,1.8421391338680313e-08,-1.1953361594902569e-10,8.747604790560702e-12,5.272683932838033e-12,-1.876608970746604e-10,0.0,0.0,0.2438802919357625
0.21,-7.56109970147006e-10,0.7895603138687479,0.0,7.385617603285103e-30,1.9590153274867097,2.9786688878226226e-09,-1.2601242920828014e-10,1.914453328707701e-11,7.835895657655679e-12,-1.8928872002745326e-10,0.0,0.0,0.2556354991141227
0.22,-8.510138323195106e-10,0.8118240259587932,0.0,4.2903968132644917e-29,1.959015326708271,-1.6936951441383518e-08,-1.202397752699543e-10,3.020490975437134e-11,1.0216737812889673e-11,-1.7033926246155293e-10,0.0,0.0,0.2673269965667859
0.23,-8.768984562771805e-10,0.8335447357933121,0.0,8.318645965586595e-29,1.9590153263549581,-4.0314305227385036e-08,-9.957027991562321e-11,4.087882243592958e-11,1.2101983667818106e-11,-1.2739673163712292e-10,0.0,0.0,0.2789518705274782
0.24,-8.123771412965573e-10,0.8546730694695351,0.0,1.250390171617732e-28,1.959015326580026,-6.54866973461506e-08,-6.230277184320244e-11,4.987764377730279e-11,1.3149407991429155e-11,-5.879270685644192e-11,0.0,0.0,0.2905072238338968
0.25,-6.403630333126955e-10,0.8752609150401502,0.0,1.6423651383175273e-28,1.9590153275136286,-9.01410965503787e-08,-8.122403150516438e-12,5.575305655896892e-11,1.3018000930127921e-11,3.4739940817690336e-11,0.0,0.0,0.3019901766497435
0.26,-3.5111937757671065e-10,0.8954799493784525,0.0,1.957152637697218e-28,1.9590153292421721,-1.1140154941631263e-07,6.149254254147971e-11,5.701500527682233e-11,1.1406151265732958e-11,1.495043068864347e-10,0.0,0.0,0.31339786718244
0.27,5.468802793874042e-11,0.915617292829833,0.0,2.139102400453684e-28,1.9590153317869907,-1.259974614000318e-07,1.42953788064072e-10,5.2285919348744216e-11,8.095697770787158e-12,2.7845481942654853e-10,0.0,0.0,0.324727452396347
0.28,5.632744566144737e-10,0.9360448259481305,0.0,2.1323840159244816e-28,1.9590153350845219,-1.305208272681355e-07,2.3039544960956522e-10,4.048381627336687e-11,2.998532300905102e-12,4.1108118702984414e-10,0.0,0.0,0.3359761087213079
0.29,1.1457476600681353e-09,0.9571640558774602,0.0,1.8871366331842483e-28,1.9590153389705902,-1.2176771343157252e-07,3.1571431338996607e-10,2.102170402377679e-11,-3.798734568897586e-12,5.336458542686509e-10,0.0,0.0,0.3471410327563419
0.3,1.757263035868869e-09,0.9793338803294224,0.0,1.366605492551795e-28,1.9590153431716466,-9.714868146614101e-08,3.888692932513987e-10,-5.994482044268263e-12,-1.1997523611746709e-11,6.298434252966884e-10,0.0,0.0,0.3582194419683107
0.31,2.337723137638546e-09,1.0027939249618765,0.0,5.547377232228679e-29,1.9590153473058,-5.5141081775373186e-08,4.3847634534392564e-10,-3.9591774851884587e-11,-2.106357714998822e-11,6.819220346176516e-10,0.0,0.0,0.369208575385383
0.32,2.814358112196656e-09,1.0275999376268699,0.0,-5.364826519619961e-29,1.9590153508961503,4.255763167829833e-09,4.5271204612357317e-10,-7.780562468097005e-11,-3.0223053423075203e-11,6.722660845502419e-10,0.0,0.0,0.3801056942851275
0.33,3.10640511954834e-09,1.0535870276794208,0.0,-1.8608447539510241e-28,1.9590153533982484,7.91122431562266e-08,4.205083159967213e-10,-1.1763202049597107e-10,-3.848417080268588e-11,5.853883945301201e-10,0.0,0.0,0.3909080828770599
0.34,3.1319302620206e-09,1.0803694410390121,0.0,-3.3338602427100246e-28,1.9590153542424211,1.6526491272815538e-07,3.3298375055158335e-10,-1.550821646507731e-10,-4.4688852286693193e-11,4.102204205612391e-10,0.0,0.0,0.4016130489794744
0.35,2.8166103730163696e-09,1.1073750450539757,0.0,-4.831875591215035e-28,1.9590153528902459,2.561795122514721e-07,1.8501612548743215e-10,-1.85361139281852e-10,-4.7596683963304776e-11,1.425262475115582e-10,0.0,0.0,0.412217924690392
0.36,2.1040254494597353e-09,1.133904860413192,0.0,-6.195294172013507e-28,1.9590153489027058,3.430404432475549e-07,-2.3180629415529927e-11,-2.0318398815661498e-10,-4.600053440111127e-11,-2.1279443569296772e-10,0.0,0.0,0.4227200670524575
0.37,9.667243139434323e-10,1.1592058152977223,0.0,-7.236652835924131e-28,1.9590153420155918,4.151175069407957e-07,-2.8464885653313337e-10,-2.032309832241998e-10,-3.886949191183061e-11,-6.397998213408596e-10,0.0,0.0,0.4331168587116205
0.38,-5.82957545078846e-10,1.1825465371366986,0.0,-7.75395848658381e-28,1.9590153322157224,4.604435631605869e-07,-5.846506972643196e-10,-1.8072886807435444e-10,-2.5510578992566673e-11,-1.1103139237518375e-09,0.0,0.0,0.4434057085694337
0.39,-2.4835953726727015e-09,1.203288504208669,0.0,-7.549214984054576e-28,1.9590153198097413,4.6681127774957467e-07,-9.002173245176838e-10,-1.3212734242309615e-10,-5.7363278225078284e-12,-1.5837729515472586e-09,0.0,0.0,0.4535840524288103
0.4,-4.618326950456785e-09,1.2209469397828658,0.0,-6.451475818676671e-28,1.9590153054758606,4.230638939311642e-07,-1.200491027377981e-09,-5.5821234224617944e-11,1.9978814484990348e-11,-2.0084057061308062e-09,0.0,0.0,0.4636493536330746
0.41,-6.812956012600984e-09,1.235237314270071,0.0,-4.343077311755945e-28,1.959015290288236,3.2061559888416877e-07,-1.4480348390965356e-09,4.7149557779144744e-11,5.037361043414586e-11,-2.323974791778431e-09,0.0,0.0,0.4735991036981507
0.42,-8.839911885974648e-09,1.2461043835155292,0.0,-1.1869931765436726e-28,1.9590152757039228,1.5509428642479502e-07,-1.6012238452148689e-09,1.7250601795340473e-10,8.332900684570745e-11,-2.4661929799474742e-09,0.0,0.0,0.483430822937729
0.43,-1.042919659669016e-08,1.2537315490915035,0.0,2.9474255480405883e-28,1.9590152635038276,-7.204282527196124e-08,-1.617742840818485e-09,3.123362169547783e-10,1.1587328887823597e-10,-2.3727737731967986e-09,0.0,0.0,0.4931420610812561
0.44,-1.128697840524324e-08,1.2585292378916533,0.0,7.863615808058836e-28,1.9590152556818685,-3.52107360063746e-07,-1.4590988014113286e-09,4.549991947274622e-10,1.4428327487097554e-10,-1.9908828079082992e-09,0.0,0.0,0.5027303978845936
0.45,-1.1121818617367385e-08,1.2611022471111886,0.0,1.3225501796983708e-27,1.9590152542807537,-6.682047026754996e-07,-1.095919419543819e-09,5.854170407778603e-10,1.6429607899687246e-10,-1.2855386260280261e-09,0.0,0.0,0.5121934437331935
0.46,-9.677667580544711e-09,1.2621978741513493,0.0,1.855738281259121e-27,1.9590152611782976,-9.94908387085408e-07,-5.136603368055784e-10,6.858268730315022e-10,1.7143759060556e-10,-2.482848534140852e-10,0.0,0.0,0.5215288402376408
