time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,4.933187773077679e-11,1.4726141819134138,0.0,1.8346036605964842e-30,1.9746240718201837,4.9396953209612484e-09,-7.733693135463634e-10,-1.0931605447751098e-21,-7.501049269816204e-10,0.0,0.0,0.0
0.01,2.4489064237513937e-09,1.4941135777379029,0.0,4.984817681982145e-30,1.9746240525666587,3.794084154655649e-09,-6.88745357141638e-10,-2.554283397640293e-21,-9.367015017121083e-10,0.0,0.0,0.0123984854844581
0.02,5.220256131304267e-09,1.5183488550733222,0.0,8.426627279868226e-30,1.974624033492329,1.9199835104112377e-09,-5.049614510247166e-10,-4.184147305308854e-21,-1.0693610594082477e-09,0.0,0.0,0.0247938810064031
0.03,8.155440939856377e-09,1.5450740162417416,0.0,1.1856154526881484e-29,1.9746240167627993,-6.699567025403807e-10,-2.158225950806695e-10,-5.859479940953014e-21,-1.118888788121287e-09,0.0,0.0,0.0371830973734054
0.04,1.0972556592875681e-08,1.573845314165541,0.0,1.4889375470330566e-29,1.9746240048642487,-3.880224445268099e-09,1.7483190899164154e-10,-7.418837105228905e-21,-1.0574878069087167e-09,0.0,0.0,0.0495630469330103
0.05,1.3327190770180283e-08,1.6040081618300277,0.0,1.7083254937054166e-29,1.9746240004134161,-7.520822619868195e-09,6.508631651063741e-10,-8.668548177570575e-21,-8.622200091863375e-10,0.0,0.0,0.0619306443422459
0.06,1.483389145418004e-08,1.6346750889536086,0.0,1.7969101491923822e-29,1.9746240059021225,-1.1303017779412925e-08,1.1823252091646398e-09,-9.392690911882869e-21,-5.188558148634075e-10,0.0,0.0,0.0742828073365548
0.07,1.509794981023468e-08,1.6646989376192032,0.0,1.7097717471586336e-29,1.9746240233871333,-1.4844909738577531e-08,1.7250859774822667e-09,-9.366550334779455e-21,-2.5789767977926987e-11,0.0,0.0,0.0866164574979598
0.08,1.3756735875136945e-08,1.692649324562963,0.0,1.4094495563809892e-29,1.9746240541451294,-1.7688838046181462e-08,2.2219214789213285e-09,-8.372296619122428e-21,6.023950489620525e-10,0.0,0.0,0.0989285210222696
0.09,1.0528560528071903e-08,1.7168042453021717,0.0,8.721013352269582e-30,1.974624098321735,-1.9331867953788624e-08,2.6053568603057527e-09,-6.2147916140630994e-21,1.3322036862122743e-09,0.0,0.0,0.1112159294851353
0.1,5.265658109631146e-09,1.735172498267027,0.0,9.380308571527218e-31,1.974624154611967,-1.926947980573676e-08,2.8024075351959164e-09,-2.7345573079113704e-21,2.10987501974545e-09,0.0,0.0,0.1234756206067662
0.11,-1.9934868973857335e-09,1.745565908536622,0.0,-9.036726281811778e-30,1.9746242200160091,-1.7051153236961187e-08,2.7412036952986925e-09,2.1859127538067917e-21,2.8619140288968302e-09,0.0,0.0,0.1357045390151145
0.12,-1.0978454122218794e-08,1.7457402334020826,0.0,-2.068381144155072e-29,1.9746242897176314,-1.2344866050188359e-08,2.3592679655141504e-09,8.62705021841887e-21,3.4979576087704826e-09,0.0,0.0,0.1478996370073372
0.13,-2.1154695611057547e-08,1.7336137915220529,0.0,-3.315879246204453e-29,1.9746243571316444,-5.005738616176011e-09,1.6129706823590052e-09,1.665336543535051e-20,3.9162816957593186e-09,0.0,0.0,0.1600578753093483
0.14,-3.171203147399579e-08,1.7075497038073093,0.0,-4.52988251271608e-29,1.9746244141604643,4.85768481183775e-09,4.874289920974191e-10,2.6356038836619723e-20,4.012046814558898e-09,0.0,0.0,0.1721762238332693
0.15,-4.15806590227118e-08,1.66665916661629,0.0,-5.566633841690908e-29,1.974624451687396,1.6827509952215384e-08,-9.94130134861918e-10,3.792175600770839e-20,3.68810119631444e-09,0.0,0.0,0.1842516624325907
0.16,-4.948027811986839e-08,1.6110648310462108,0.0,-6.26349363431215e-29,1.9746244603153673,3.013990774603746e-08,-2.7627262040448785e-09,5.1731555801594883e-20,2.8678281787110795e-09,0.0,0.0,0.1962811816548557
0.17,-5.400576188517301e-08,1.5420635202920236,0.0,-6.451930377074115e-29,1.9746244313349386,4.367712043307692e-08,-4.69901055171952e-09,6.849159881339026e-20,1.50915997238036e-09,0.0,0.0,0.2082617834916791
0.18,-5.3749664618989126e-08,1.4621433348860535,0.0,-5.974649795543817e-29,1.974624357875628,5.599661485152947e-08,-6.63300553700107e-09,8.939489517310682e-20,-3.8148509071608647e-10,0.0,0.0,0.2201904821259137
0.19,-4.7457847601784154e-08,1.3748360584070396,0.0,-4.706071078563404e-29,1.9746242361619044,6.540411054966506e-08,-8.349394360038108e-09,1.163089461613111e-19,-2.736909597008456e-09,0.0,0.0,0.2320643046757783
0.2,-3.420982919849294e-08,1.2844179072250133,0.0,-2.574774790869348e-29,1.9746240667624926,7.007414407853252e-08,-9.599263107674736e-09,1.5197869199717772e-19,-5.420294133264447e-09,0.0,0.0,0.2438802919357625
0.21,-1.3610469506827956e-08,1.1955040368460392,0.0,4.14040715579479e-30,1.9746238556925009,6.821753569269088e-08,-1.0118722170712119e-08,2.0022676889832455e-19,-8.221711517620497e-09,0.0,0.0,0.2556354991141227
0.22,1.4025250069546807e-08,1.1126040802814512,0.0,4.158585113560821e-29,1.9746236152065417,5.828974781088751e-08,-9.654185035896546e-09,2.6612337322269294e-19,-1.086182210754306e-08,0.0,0.0,0.2673269965667859
0.23,4.75167178097753e-08,1.0397082827153035,0.0,8.445867382909741e-29,1.9746233641119166,3.922797274063049e-08,-7.993283839886112e-09,3.5608531103326464e-19,-1.30042661387338e-08,0.0,0.0,0.2789518705274782
0.24,8.471656835999713e-08,0.9799577197359873,0.0,1.2945513538767872e-28,1.974623127438355,1.0698335426018376e-08,-4.999501546314885e-09,4.778470821318522e-19,-1.4277710173115393e-08,0.0,0.0,0.2905072238338968
0.25,1.2248975927426567e-07,0.9354280779100296,0.0,1.7214957367526905e-28,1.9746229353283844,-2.6671518863328393e-08,-6.476729644169518e-10,6.40224709657779e-19,-1.4307689700027668e-08,0.0,0.0,0.3019901766497435
0.26,1.56796682339705e-07,0.9070347312544395,0.0,2.0718478516112764e-28,1.9746228210624668,-7.110419287216019e-08,4.9433534908587065e-09,8.525679373579333e-19,-1.2757340514128414e-08,0.0,0.0,0.31339786718244
0.27,1.8289898844951108e-07,0.8945514695356864,0.0,2.2861688711199374e-28,1.9746228182060557,-1.1956145596475912e-07,1.1485280824903242e-08,1.1237920810905589e-18,-9.374881317991383e-09,0.0,0.0,0.324727452396347
0.28,1.9569819195374744e-07,0.8967258821519787,0.0,2.3041781286939992e-28,1.9746229569597655,-1.6774333882311197e-07,1.850691739263668e-08,1.4609508351760037e-18,-4.044387151028629e-09,0.0,0.0,0.3359761087213079
0.29,1.9020507988259308e-07,0.9114695220249875,0.0,2.0712193774667235e-28,1.9746232599040912,-2.1022705741035953e-07,2.5357428246573485e-08,1.8674865680367666e-18,3.1649002721122163e-09,0.0,0.0,0.3471410327563419
0.3,1.621229004648132e-07,0.9360989917167396,0.0,1.5458371061639993e-28,1.9746237374486781,-2.40767850113788e-07,3.123040172423594e-08,2.341508794214296e-18,1.195659195432369e-08,0.0,0.0,0.3582194419683107
0.31,1.0851010734833073e-07,0.9676035491383053,0.0,7.079195780632248e-29,1.9746243834120916,-2.527717607634723e-07,3.5211642816777496e-08,2.874576219811476e-18,2.177912728578812e-08,0.0,0.0,0.369208575385383
0.32,2.847042420571899e-08,1.0029147280357948,0.0,-4.333433947283396e-29,1.974625171257802,-2.399340027103296e-07,3.635175179523748e-08,3.451425409695644e-18,3.181856062505082e-08,0.0,0.0,0.3801056942851275
0.33,-7.619904971271073e-08,1.0391539463126376,0.0,-1.8326210688642374e-28,1.974626051580272,-1.9701644990106611e-07,3.376207894845885e-08,4.050928232132004e-18,4.101854172660242e-08,0.0,0.0,0.3909080828770599
0.34,-2.0048489733485286e-07,1.0738365136636225,0.0,-3.4037800418382627e-28,1.9746269514555352,-1.207152598794341e-07,2.6729673207427913e-08,4.648321505142089e-18,4.8132566124100967e-08,0.0,0.0,0.4016130489794744
0.35,-3.3585123204722797e-07,1.1050161387539779,0.0,-5.018501815879908e-28,1.974627776228482,-1.0546485627440933e-08,1.4843558372117012e-08,5.218456629076705e-18,5.1811350695772066e-08,0.0,0.0,0.412217924690392
0.36,-4.7024247396692155e-07,1.1313624707021803,0.0,-6.509212733500138e-28,1.9746284141920405,1.3034381490153968e-07,-1.878643215341413e-09,5.73948244266351e-18,5.072505607246424e-08,0.0,0.0,0.4227200670524575
0.37,-5.88477610135616e-07,1.1521731769707366,0.0,-7.6771577302668755e-28,1.9746287444144828,2.9455515805143446e-07,-2.287770350010311e-08,6.196104199246714e-18,4.371613436235556e-08,0.0,0.0,0.4331168587116205
0.38,-6.730971780046368e-07,1.1673293738093042,0.0,-8.306101328482938e-28,1.9746286476903376,4.7011303021723007e-07,-4.696959592516839e-08,6.581583335024507e-18,2.9974048447303815e-08,0.0,0.0,0.4434057085694337
0.39,-7.056903787539134e-07,1.1772079227594943,0.0,-8.18164425584014e-28,1.9746280202370412,6.405713422864999e-07,-7.23093498310887e-08,6.898099141940993e-18,9.218333002294024e-09,0.0,0.0,0.4535840524288103
0.4,-6.686837766002747e-07,1.1825662507294161,0.0,-7.115517537984138e-28,1.9746267893532756,7.856387780861992e-07,-9.641858428037506e-08,7.155743739467418e-18,-1.812808779630707e-08,0.0,0.0,0.4636493536330746
0.41,-5.475168231818516e-07,1.184415400702521,0.0,-4.973492166919417e-28,1.9746249298268805,8.824000273970107e-07,-1.1629074544755309e-07,7.370781213853943e-18,-5.0797180224319834e-08,0.0,0.0,0.4735991036981507
0.42,-3.3306644945677256e-07,1.1838954992844426,0.0,-1.7047757599274018e-28,1.9746224794718594,9.071558947882026e-07,-1.28583207156966e-07,7.563649147626283e-18,-8.658988717683819e-08,0.0,0.0,0.483430822937729
0.43,-2.4118366412592325e-08,1.1821652329224446,0.0,2.629968407861338e-28,1.974619551836043,8.378440061416205e-07,-1.2989820791287073e-07,7.756767398109727e-18,-1.223705272562702e-07,0.0,0.0,0.4931420610812561
0.44,3.7037674842229274e-07,1.1803136892154047,0.0,7.835460056442367e-28,1.9746163439097442,6.569271122077843e-07,-1.1714526488455798e-07,7.97200559803239e-18,-1.541636710038491e-07,0.0,0.0,0.5027303978845936
0.45,8.295703498442593e-07,1.1792993854201401,0.0,1.3567372482610279e-27,1.9746131366387354,3.5455376788089856e-07,-8.79666860773321e-08,8.227896532664293e-18,-1.7737022712057195e-07,0.0,0.0,0.5121934437331935
0.46,1.3198391489256272e-06,1.1799177105104912,0.0,1.933057913023569e-27,1.9746102862545,-6.828643640114228e-08,-4.11958673080558e-08,8.53714168372806e-18,-1.8711072568317519e-07,0.0,0.0,0.5215288402376408
0.47,1.795091221189783e-06,1.1827944787071991,0.0,2.449367090248703e-27,1.9746082049211358,-5.969648308891738e-07,2.2693709999304756e-08,8.905147489817639e-18,-1.7869180693463395e-07,0.0,0.0,0.5307342608214127
0.48,2.198538429633079e-06,1.1883999004825159,0.0,2.832249689579978e-27,1.9746073299817855,-1.201179244487515e-06,1.0120112006961575e-07,9.330009155877231e-18,-1.4817717592298686e-07,0.0,0.0,0.5398074113007112
0.49,2.4661317081799126e-06,1.19707426998222,0.0,3.0034107702301718e-27,1.9746080821607543,-1.8341138832758037e-06,1.8953180927308747e-07,9.803677201405996e-18,-9.302765939407034e-08,0.0,0.0,0.548746030456221
0.5,2.5317238681264743e-06,1.2090548225495672,0.0,2.8870585363665505e-27,1.974610814399069,-2.4332071244443677e-06,2.805146412275616e-07,1.0313345911127893e-17,-1.275784432959712e-08,0.0,0.0,0.557547890596653
0.51,2.3338501534263474e-06,1.2244936609226502,0.0,2.418989795493378e-27,1.9746157544911183,-2.9228732819076487e-06,3.647605273699505e-07,1.0841825014953934e-17,9.045915095616887e-08,0.0,0.0,0.5662107981139324
0.52,1.82380773119007e-06,1.243459871510205,0.0,1.5568259101652608e-27,1.9746229462278213,-3.219400302425505e-06,4.311098333459003e-07,1.1366176417530514e-17,2.1131982435625625e-07,0.0,0.0,0.5747325940298904
0.53,9.744855865148293e-07,1.265924093159758,0.0,2.905714956822777e-28,1.9746321951797332,-3.238063325981264e-06,4.6739635100193967e-07,1.1855107112376289e-17,3.411393918201272e-07,0.0,0.0,0.5831111545343282
0.54,-2.1083414859748894e-07,1.2917292505511417,0.0,-1.3475897409670083e-27,1.974643026383555,-2.902258760955425e-06,4.615279362767793e-07,1.2266768852992422e-17,4.6790896382545755e-07,0.0,0.0,0.5913443915143141
0.55,-1.6906881753611204e-06,1.3205556539039118,0.0,-3.2755541298785915e-27,1.9746546618223533,-2.154186817775594e-06,4.0284878548371026e-07,1.2548987877367811e-17,5.767370842257131e-07,0.0,0.0,0.5994302530745854
0.56,-3.3797937066711297e-06,1.3518915805096656,0.0,-5.357022695145403e-27,1.97466602550881,-9.663119217201647e-07,2.837076608854037e-07,1.2643430161802e-17,6.507297119419799e-07,0.0,0.0,0.6073667240489239
0.57,-5.146762399175517e-06,1.3850214493467357,0.0,-7.402095530612214e-27,1.974675783011176,6.47462624831739e-07,1.0111321080679976e-07,1.2494171662598101e-17,6.723285582483335e-07,0.0,0.0,0.6151518265023771
0.58,-6.816319506045929e-06,1.41904239466256,0.0,-9.173976120472775e-27,1.9746824202725441,2.6222229372689666e-06,-1.416840198115753e-07,1.20599477896806e-17,6.250821492208513e-07,0.0,0.0,0.6227836202242013
0.59,-8.176990331366356e-06,1.4529160196262536,0.0,-1.0402680201689069e-26,1.9746843635129856,4.835568371783944e-06,-4.338781793907646e-07,1.1328243202485655e-17,4.95769069013505e-07,0.0,0.0,0.6302602032114031
0.6,-8.994867173560152e-06,1.485555171943334,0.0,-1.0806106113885675e-26,1.9746801379232808,7.105780152683873e-06,-7.56281155532631e-07,1.0328615768587277e-17,2.767321377479726e-07,0.0,0.0,0.6375797121427577
0.61,-9.033559394347382e-06,1.5159365038000012,0.0,-1.0118102089794074e-26,1.9746685579379128,9.19608400251328e-06,-1.0812043635174903e-06,9.142407952132597e-18,-3.1779025720667167e-08,0.0,0.0,0.644740322843188
0.62,-8.07977035859457e-06,1.543221055874787,0.0,-8.12229139012449e-27,1.9746489364346302,1.0826168169520303e-05,-1.3732525072548703e-06,7.906188415400377e-18,-4.195148668258409e-07,0.0,0.0,0.6517402507383879
0.63,-5.9731711163939615e-06,1.5668610423282083,0.0,-4.689444614560959e-27,1.9746212947128734,1.1691624313147316e-05,-1.5911858120427496e-06,6.806754633055617e-18,-8.646814574610836e-07,0.0,0.0,0.6585777512995744
0.64,-2.6384069113775186e-06,1.586673461783406,0.0,1.8479823996631872e-28,1.9745865501490847,1.1491278188253421e-05,-1.6909305896103263e-06,6.066458573635879e-18,-1.3332633910138993e-06,0.0,0.0,0.6652511204782617
0.65,1.8837446091495926e-06,1.602868377370445,0.0,6.345949880112629e-27,1.974546654708411,9.961492318171427e-06,-1.6297119342346054e-06,5.919058167106853e-18,-1.7795218241199958e-06,0.0,0.0,0.6717586951309453
0.66,7.409750066913998e-06,1.616028095448969,0.0,1.345521833766472e-26,1.9745046557538444,6.9155026697131835e-06,-1.371150746523757e-06,6.5778448855834234e-18,-2.1479275847986626e-06,0.0,0.0,0.6780988534335926
0.67,1.3595403914092177e-05,1.6270405885902195,0.0,2.0977681736004377e-26,1.9744646515595343,2.2847726691946587e-06,-8.910178977669014e-07,8.19903239341276e-18,-2.3766996705331584e-06,0.0,0.0,0.6842700152858352
0.68,1.9930943361383605e-05,1.63699573381792,0.0,2.818906454851646e-26,1.9744316182229793,-3.841685214499235e-06,-1.8318299679147388e-07,1.0844328133329955e-17,-2.4029869225834654e-06,0.0,0.0,0.6902706427047627
0.69,2.57532324398972e-05,1.6470564641764172,0.0,3.420535258286017e-26,1.9744110926961607,-1.1184930734444417e-05,7.348504513328504e-07,1.4447313642279594e-17,-2.1695583797784163e-06,0.0,0.0,0.6960992402082214
0.7,3.0278241097453807e-05,1.6583190385170907,0.0,3.803808503919938e-26,1.9744087085299984,-1.92561167551754e-05,1.8175489318389198e-06,1.8788496799588184e-17,-1.6326642511254245e-06,0.0,0.0,0.7017543551875187
0.71,3.265565747428441e-05,1.6716775191217033,0.0,3.86760727801837e-26,1.9744295963639062,-2.7354453677413287e-05,2.988885425453401e-06,2.3483476891714478e-17,-7.705088098818688e-07,0.0,0.0,0.7072345782694439
0.72,3.2045507449222286e-05,1.6877073096067985,0.0,3.519155918306906e-26,1.974477679434736,-3.458815636114239e-05,4.142600420229332e-06,2.798775286973893e-17,4.084412832842703e-07,0.0,0.0,0.712538543667514
0.73,2.771417865409955e-05,1.7065812423733369,0.0,2.6865594376300107e-26,1.9745549141541978,-3.992221272936715e-05,5.1458892697253694e-06,3.1620679757226624e-17,1.8582797330839983e-06,0.0,0.0,0.7176649295223555
0.74,1.914439383421921e-05,1.7280291136231585,0.0,1.332385805217948e-26,1.9746605453266743,-4.225486544395102e-05,5.847025621134485e-06,3.3610124276409275e-17,3.4907146274194305e-06,0.0,0.0,0.7226124582311408
0.75,6.150666635556646e-06,1.7513475632653404,0.0,-5.329344898261058e-27,1.9747904626153472,-4.052201784663921e-05,6.087130403025761e-06,3.315824037071164e-17,5.17350131470428e-06,0.0,0.0,0.7273798967659919
0.76,-1.1011106798270606e-05,1.775461555256543,0.0,-2.839428157831958e-26,1.9749367568554488,-3.3825463852164925e-05,5.715891840340126e-06,2.95270203988486e-17,6.73333445664328e-06,0.0,0.0,0.7319660569812781
0.77,-3.155365951349297e-05,1.7990313242678353,0.0,-5.449375963990463e-26,1.9750875790749187,-2.157709697273085e-05,4.610551167130706e-06,2.213972999409003e-17,7.964074316963774e-06,0.0,0.0,0.7363697959097266
0.78,-5.410321678477078e-05,1.8205902585806848,0.0,-8.154430069656543e-26,1.9752273990685347,-3.647375717867043e-06,2.6969223446359313e-06,1.0691312509441994e-17,8.640824890693758e-06,0.0,0.0,0.7405900160472733
