time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,4.7535764728397566e-08,1.4879848404591778,0.0,1.4761938154335992e-30,1.7342583548653387,-3.0333752051401957e-10,1.4906305308863397e-09,0.0,3.2327522461422127e-20,-2.172104780795133e-10,0.0,0.0,0.0
0.01,6.291943488591316e-08,1.503281595410607,0.0,4.097324926353958e-30,1.7342583650077514,-5.467849993498331e-10,1.8100438219362542e-09,0.0,3.110096677481935e-20,-1.7918836645988487e-10,0.0,0.0,0.0123984854844581
0.02,7.544447612878162e-08,1.5190315781430974,0.0,6.966660143868355e-30,1.73425838630177,-7.948312839882056e-10,2.014191469254186e-09,0.0,2.6038791142792496e-20,-1.1107491551338756e-10,0.0,0.0,0.0247938810064031
0.03,8.295364569924785e-08,1.5350105418019835,0.0,9.832235893653556e-30,1.7342584193746442,-1.0211730251371083e-09,2.049492147327107e-09,0.0,1.6668590035530667e-20,-1.2360312286575711e-11,0.0,0.0,0.0371830973734054
0.04,8.32678986358903e-08,1.5510661902373182,0.0,1.2374921448756314e-29,1.7342584637142406,-1.1948610265030059e-09,1.8667369151293464e-09,0.0,2.873214725326931e-21,1.1420481277007722e-10,0.0,0.0,0.0495630469330103
0.05,7.442244671989029e-08,1.5671493419684424,0.0,1.4225830939872028e-29,1.7342585174202803,-1.282489912820037e-09,1.4277249636260625e-09,0.0,-1.499771040069654e-20,2.620401946565184e-10,0.0,0.0,0.0619306443422459
0.06,5.4942350062379214e-08,1.583315174923815,0.0,1.4993929383862696e-29,1.7342585770429524,-1.251247808291131e-09,7.124572087365876e-10,0.0,-3.603655503377397e-20,4.204392152427907e-10,0.0,0.0,0.0742828073365548
0.07,2.4137650383808848e-08,1.599691250985276,0.0,1.430350239743805e-29,1.7342586375502635,-1.072718146622546e-09,-2.7376123638424613e-10,0.0,-5.872166888621289e-20,5.746506831615128e-10,0.0,0.0,0.0866164574979598
0.08,-1.760947658433967e-08,1.6164141037604765,0.0,1.1839975638938534e-29,1.7342586924622754,-7.272132993713674e-10,-1.4941226331041265e-09,0.0,-8.091142072824307e-20,7.064315584805291e-10,0.0,0.0,0.0989285210222696
0.09,-6.85995685598489e-08,1.6335422920786338,0.0,7.401236984442867e-30,1.7342587341820896,-2.0830157453817398e-10,-2.875952845330808e-09,0.0,-9.990130631023105e-20,7.951355834504567e-10,0.0,0.0,0.1112159294851353
0.1,-1.2565120535013192e-07,1.650960924598893,0.0,9.502399050927124e-31,1.734258754539615,4.729231120311904e-10,-4.309158780656803e-09,0.0,-1.1255334395550803e-19,8.193607115831867e-10,0.0,0.0,0.1234756206067662
0.11,-1.840566872529111e-07,1.668300180732896,0.0,-7.336608067010233e-30,1.7342587455448244,1.2843719137876172e-09,-5.648413457339811e-09,0.0,-1.1550109473472131e-19,7.591223326615161e-10,0.0,0.0,0.1357045390151145
0.12,-2.3769526515069896e-07,1.6848951810317603,0.0,-1.7031774206717702e-29,1.734258700323066,2.1708919050018143e-09,-6.719838669603369e-09,0.0,-1.054257819598871e-19,5.984520676975859e-10,0.0,0.0,0.1478996370073372
0.13,-2.7933361233006563e-07,1.699810040618838,0.0,-2.743670358586828e-29,1.734258614177435,3.0542023839788785e-09,-7.332649770600232e-09,0.0,-7.938950777792033e-20,3.2824777941201217e-10,0.0,0.0,0.1600578753093483
0.14,-3.011304051843684e-07,1.7119309669140774,0.0,-3.7586672627329287e-29,1.7342584856943397,3.83538162405875e-09,-7.295800820798008e-09,0.0,-3.5201135929495537e-20,-5.087421222379069e-11,0.0,0.0,0.1721762238332693
0.15,-2.953437450814543e-07,1.7201089198929749,0.0,-4.6286493276055807e-29,1.7342583177811182,4.400312115158885e-09,-6.439123492529408e-09,0.0,2.82199938742e-20,-5.260407570175205e-10,0.0,0.0,0.1842516624325907
0.16,-2.552172951960989e-07,1.7233158788537275,0.0,-5.218137917768403e-29,1.7342581185022883,4.628273351191096e-09,-4.637818358057557e-09,0.0,1.1052645256469953e-19,-1.0702633243644513e-09,0.0,0.0,0.1962811816548557
0.17,-1.7599469463982903e-07,1.7207773827021893,0.0,-5.386453818723745e-29,1.7342579015675799,4.403572503988604e-09,-1.8384788713880485e-09,0.0,2.0972139192325128e-19,-1.6416479527434357e-09,0.0,0.0,0.2082617834916791
0.18,-5.5984042540933663e-08,1.7120539083561273,0.0,-5.001939794877686e-29,1.734257686324171,3.629736658920766e-09,1.915829895787317e-09,0.0,3.220853534941443e-19,-2.184048011455643e-09,0.0,0.0,0.2201904821259137
0.19,1.0243229144846064e-07,1.6970585673261687,0.0,-3.958996500970698e-29,1.7342574971209983,2.2453781500511084e-09,6.464475427837672e-09,0.0,4.422983576818234e-19,-2.629474315478683e-09,0.0,0.0,0.2320643046757783
0.2,2.9196929963184723e-07,1.676015431113504,0.0,-2.196795130063338e-29,1.7342573619472843,2.404204800172289e-10,1.1515555145507445e-08,0.0,5.637915618016707e-19,-2.9024664111951425e-09,0.0,0.0,0.2438802919357625
0.21,4.999330417462258e-07,1.649378625749483,0.0,2.8196083890775797e-30,1.7342573103017471,-2.3290197780251763e-09,1.6643091279972544e-08,0.0,6.793402392597523e-19,-2.926465801386274e-09,0.0,0.0,0.2556354991141227
0.22,7.081790198337723e-07,1.6177412089855479,0.0,3.394294465860329e-29,1.73425737032269,-5.3291077203929805e-09,2.1298357700318636e-08,0.0,7.818764301894352e-19,-2.632020567670926e-09,0.0,0.0,0.2673269965667859
0.23,8.936644823729746e-07,1.5817599956285726,0.0,6.964635256226961e-29,1.7342575652993177,-8.54230132935398e-09,2.4837871876474736e-08,0.0,8.654557632739333e-19,-1.96640179108369e-09,0.0,0.0,0.2789518705274782
0.24,1.0296926539294836e-06,1.542111066977587,0.0,1.0719473745393878e-28,1.734257909785603,-1.1669049067658778e-08,2.6569414555862206e-08,0.0,9.262651451948967e-19,-9.039428908778416e-10,0.0,0.0,0.2905072238338968
0.25,1.0878963580375137e-06,1.49947878661733,0.0,1.4291455018002238e-28,1.7342584056415127,-1.4339047119122418e-08,2.581580386893179e-08,0.0,9.635210687793805e-19,5.438520323408402e-10,0.0,0.0,0.3019901766497435
0.26,1.0409391495033757e-06,1.4545727170935983,0.0,1.723498854747196e-28,1.7342590384215948,-1.6133370746811733e-08,2.1994106264844504e-08,0.0,9.800921639814847e-19,2.3196149885309902e-09,0.0,0.0,0.31339786718244
0.27,8.658265479936491e-07,1.4081608259742733,0.0,1.9054730477367518e-28,1.7342597746050197,-1.66179396310519e-08,1.4705631304325252e-08,0.0,9.826750716097649e-19,4.314180686320872e-09,0.0,0.0,0.324727452396347
0.28,5.47623424074035e-07,1.3611032162765655,0.0,1.9247229187166272e-28,1.7342605602002876,-1.538764215553512e-08,3.829612092604766e-09,0.0,9.81357391646428e-19,6.364811879399562e-09,0.0,0.0,0.3359761087213079
0.29,8.327379434594512e-08,1.3143696179817457,0.0,1.735464167683437e-28,1.7342613212482296,-1.2119079240620863e-08,-1.0388839990059992e-08,0.0,9.884589742872947e-19,8.25889599349044e-09,0.0,0.0,0.3471410327563419
0.3,-5.148735600881759e-07,1.2690271545338632,0.0,1.3027795229772014e-28,1.7342619666766426,-6.628384391662507e-09,-2.7267806379241546e-08,0.0,1.0166986971348514e-18,9.744170220696515e-09,0.0,0.0,0.3582194419683107
0.31,-1.2163039562282094e-06,1.226192594740692,0.0,6.094100272303639e-29,1.7342623938204322,1.0709373388885383e-09,-4.564709927856976e-08,0.0,1.0769421405109468e-18,1.0546091079794345e-08,0.0,0.0,0.369208575385383
0.32,-1.9708517386057727e-06,1.1869541227192435,0.0,-3.375923662564016e-29,1.7342624967094167,1.0716567402734395e-08,-6.388877332128917e-08,0.0,1.175930403548843e-18,1.0392336527199993e-08,0.0,0.0,0.3801056942851275
0.33,-2.708998421844231e-06,1.1522778630018942,0.0,-1.5011266248950282e-28,1.7342621769460942,2.1759755534216654e-08,-7.99308127994075e-08,0.0,1.3144106162137086e-18,9.043633686124444e-09,0.0,0.0,0.3909080828770599
0.34,-3.3443992614848597e-06,1.122919032272532,0.0,-2.8101011970972816e-28,1.7342613566604845,3.3349409403569315e-08,-9.140229771422285e-08,0.0,1.4860175685048503e-18,6.329186577475983e-09,0.0,0.0,0.4016130489794744
0.35,-3.778955499553038e-06,1.0993546614385536,0.0,-4.1582088012495195e-28,1.734259992661,4.434548116438889e-08,-9.580375401450235e-08,0.0,1.6771473743670848e-18,2.184004701883323e-09,0.0,0.0,0.412217924690392
0.36,-3.910552018324826e-06,1.081747276554741,0.0,-5.40628204263032e-28,1.7342580905311944,5.3368023128072635e-08,-9.075015085238411e-08,0.0,1.8679411359327833e-18,-3.3155016977186653e-09,0.0,0.0,0.4227200670524575
0.37,-3.6433163513564925e-06,1.0699413308396506,0.0,-6.388928849415686e-28,1.7342557170929245,5.8886034216773234e-08,-7.426637237209302e-08,0.0,2.034360232428476e-18,-9.922076237103903e-09,0.0,0.0,0.4331168587116205
0.38,-2.8999364530642283e-06,1.0634889597677573,0.0,-6.9258590938903825e-28,1.734253009414141,5.934690702331711e-08,-4.511643750161294e-08,0.0,2.1511824616190175e-18,-1.7199239327006904e-08,0.0,0.0,0.4434057085694337
0.39,-1.6352219913660369e-06,1.061698879993984,0.0,-6.837903326230927e-28,1.7342501784344726,5.3342995245807226e-08,-3.1389716389986774e-09,0.0,2.1955784244386814e-18,-2.451898845165482e-08,0.0,0.0,0.4535840524288103
0.4,1.502627935906743e-07,1.0637013382609397,0.0,-5.967203919780967e-28,1.7342475053624298,3.980676683407585e-08,5.0446635243764384e-08,0.0,2.150749445904206e-18,-3.108014354099395e-08,0.0,0.0,0.4636493536330746
0.41,2.397988921955475e-06,1.0685223422747285,0.0,-4.20045634853732e-28,1.7342453293053206,1.8220545475210397e-08,1.1280523507528846e-07,0.0,2.008977077018634e-18,-3.595083848448512e-08,0.0,0.0,0.4735991036981507
