time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,1.6470051412063888e-08,1.8690750767901392,0.0,2.0725293869556633e-30,1.6286411920210542,2.0961968929547068e-09,2.642722767334805e-10,-5.996238484698769e-21,-5.423587445426132e-10,0.0,0.0,0.0
0.01,2.6984068326908125e-08,1.784898971179747,0.0,5.6997322713964646e-30,1.6286411775889342,1.371380132281294e-09,6.074518729791574e-10,2.7836965569432627e-21,-6.105759874723134e-10,0.0,0.0,0.0123984854844581
0.02,3.732263291476816e-08,1.6997991143127456,0.0,9.667107703030508e-30,1.6286411673405934,2.999009202009988e-10,9.752466027915498e-10,1.3591186932485488e-20,-6.293080479838777e-10,0.0,0.0,0.0247938810064031
0.03,4.62909462006721e-08,1.6135413905675842,0.0,1.36254618516827e-29,1.628641163535974,-1.0922760280908992e-09,1.3334282309815786e-09,2.576382925807577e-20,-5.83201912121528e-10,0.0,0.0,0.0371830973734054
0.04,5.25258454413512e-08,1.5261799422664755,0.0,1.7132937693358056e-29,1.6286411683258546,-2.7366191461167263e-09,1.6396546403181024e-09,3.830824128791606e-20,-4.5998442936874403e-10,0.0,0.0,0.0495630469330103
0.05,5.460197540430912e-08,1.4381321294253866,0.0,1.9679212665938824e-29,1.6286411834838002,-4.5182202983109735e-09,1.8459940509258023e-09,4.992129069170906e-20,-2.52650933732513e-10,0.0,0.0,0.0619306443422459
0.06,5.117334240816509e-08,1.3502065794482079,0.0,2.0723787603191128e-29,1.62864121010809,-6.2761116781397905e-09,1.9027468513462754e-09,5.90514639757563e-20,3.8343960172088055e-11,0.0,0.0,0.0742828073365548
0.07,4.1144027244676015e-08,1.2635898764705524,0.0,1.974789601677063e-29,1.6286412483186585,-7.808781028948463e-09,1.763488820138517e-09,6.400440593404077e-20,4.031360141648566e-10,0.0,0.0,0.0866164574979598
0.08,2.3856926586633942e-08,1.1797985023770354,0.0,1.6317924412876007e-29,1.6286412969813568,-8.885667267062769e-09,1.3911034791687522e-09,6.309288001837092e-20,8.210224913043566e-10,0.0,0.0,0.0989285210222696
0.09,-7.155944688505249e-10,1.100598122723202,0.0,1.0156390647363216e-29,1.628641353497477,-9.264964449643283e-09,7.64399212069586e-10,5.482659599615355e-20,1.2598532491730028e-09,0.0,0.0,0.1112159294851353
