time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-9.42505555675612e-10,0.6594942780371313,0.0,1.3547311952250543e-30,1.8349478497547638,1.090415366340915e-08,6.309313533593003e-11,3.387894677973922e-11,3.1586986278458327e-20,2.3296223766887893e-11,0.0,0.0,0.0
0.01,-4.1992067343249185e-10,0.6721579786095847,0.0,3.509994234769689e-30,1.834947851753246,9.336343692494994e-09,1.2009485401295186e-10,3.231489438708923e-11,2.820312224426977e-20,9.054469609917828e-11,0.0,0.0,0.0123984854844581
0.02,2.894553496936e-10,0.6846239078948806,0.0,5.85370364805298e-30,1.8349478544260396,6.311522625526327e-09,1.7905386731412272e-10,2.6743871809226323e-11,2.075794930258924e-20,1.6577947733393524e-10,0.0,0.0,0.0247938810064031
0.03,1.1569742548877078e-09,0.6967387432193087,0.0,8.176219413650427e-30,1.8349478576572957,1.7746755044262403e-09,2.339498397655586e-10,1.6709552322197576e-11,8.981455677653124e-21,2.427905453196292e-10,0.0,0.0,0.0371830973734054
0.04,2.1287471714842215e-09,0.7084097883484303,0.0,1.0214022323706984e-29,1.8349478612380927,-4.176111577213702e-09,2.7759865290803496e-10,2.1287016454541402e-12,-6.989593768549743e-21,3.1350496126460176e-10,0.0,0.0,0.0495630469330103
0.05,3.1248567768842514e-09,0.7196316934816128,0.0,1.1664516524513397e-29,1.8349478648646647,-1.1259474031003623e-08,3.0213778825401677e-10,-1.659950674554056e-11,-2.6517834052403462e-20,3.6838339572176084e-10,0.0,0.0,0.0619306443422459
0.06,4.041247685351406e-09,0.7304993300759672,0.0,1.220914066009859e-29,1.8349478681466855,-1.899284348523237e-08,2.997172177885685e-10,-3.850840908911156e-11,-4.840172841168891e-20,3.970858067902509e-10,0.0,0.0,0.0742828073365548
0.07,4.754803588555543e-09,0.7412037283639777,0.0,1.1544450558890408e-29,1.834947870627383,-2.669205103991845e-08,2.6337422625205634e-10,-6.201894702765053e-11,-7.085730288580123e-20,3.8940456520826535e-10,0.0,0.0,0.0866164574979598
0.08,5.131902294765276e-09,0.7520101568885107,0.0,9.419861031532176e-30,1.834947871816422,-3.3493204813044393e-08,1.88044382936972e-10,-8.495070363029612e-11,-9.155919350163576e-20,3.364331729358331e-10,0.0,0.0,0.0989285210222696
0.09,5.040431808882836e-09,0.7632202593719467,0.0,5.679643050560139e-30,1.8349478712353393,-3.840038769981018e-08,7.16329493772915e-11,-1.0460265952695954e-10,-1.0775210708919331e-19,2.3190402330529778e-10,0.0,0.0,0.1112159294851353
0.1,4.364861845795909e-09,0.7751236867050859,0.0,3.056554155589775e-31,1.8349478684738416,-4.0360805959212555e-08,-8.395600874854035e-11,-1.1791340511196177e-10,-1.1643885210388086e-19,7.359203333973929e-11,0.0,0.0,0.1234756206067662
