time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,1.125677771874149e-06,1.401226208015051,0.0,-1.7075638651572592e-21,1.8856058696278448,-1.4102925849128448e-07,1.7241300421181215e-08,3.938381028908659e-20,6.07316316869078e-09,0.0,0.0,0.0
0.01,9.749384471238464e-07,1.4058006955931892,0.0,-2.142512119372917e-21,1.8856066429586318,-4.1618348687152475e-08,-6.283237166076655e-10,3.448032283004516e-20,4.817141001785737e-09,0.0,0.0,0.0123984854844581
0.02,6.755332023158836e-07,1.410167833081904,0.0,-2.456275801858797e-21,1.8856072802635286,8.90779392800771e-08,-2.3221385656481226e-08,2.4345821383239797e-20,2.689438879996328e-09,0.0,0.0,0.0247938810064031
0.03,2.2082370934325692e-07,1.4139113962226535,0.0,-2.5815169064013374e-21,1.8856076743056502,2.4494205416547663e-07,-4.929668702339817e-08,8.695196275597559e-21,-3.0754784298841096e-10,0.0,0.0,0.0371830973734054
0.04,-3.8036784405628875e-07,1.4167330632253181,0.0,-2.4537641302199376e-21,1.8856077160896798,4.154215163130515e-07,-7.689351996954054e-08,-1.2213403192225317e-20,-4.074277554354648e-09,0.0,0.0,0.0495630469330103
0.05,-1.100591157396813e-06,1.4185107912561201,0.0,-2.0193391039794175e-21,1.8856073064903343,5.855108161818008e-07,-1.033563405134366e-07,-3.7455665374369505e-20,-8.399055346895384e-09,0.0,0.0,0.0619306443422459
0.06,-1.891818574637632e-06,1.419328870217956,0.0,-1.244210505275226e-21,1.8856063699042234,7.36222811171108e-07,-1.254431973705813e-07,-6.535634018968145e-20,-1.2951451341630757e-08,0.0,0.0,0.0742828073365548
0.07,-2.6852573915706788e-06,1.4194738560153204,0.0,-1.2304200228645002e-22,1.8856048689522775,8.456285872811074e-07,-1.395283448738192e-07,-9.346113521848425e-20,-1.7287134978306303e-08,0.0,0.0,0.0866164574979598
0.08,-3.3934170529260594e-06,1.4193948701779453,0.0,1.3125184398170785e-21,1.8856028188823495,8.905028252299129e-07,-1.419018099981481e-07,-1.1858217958687369e-19,-2.086665071351738e-08,0.0,0.0,0.0989285210222696
0.09,-3.914806580903664e-06,1.4196321988517264,0.0,2.9874316184206258e-21,1.8856002999926589,8.485544256692682e-07,-1.2915866313620382e-07,-1.3692991374016006e-19,-2.308979026073424e-08,0.0,0.0,0.1112159294851353
0.1,-4.141446259713049e-06,1.4207247565709935,0.0,4.779958695694096e-21,1.885597466166017,7.011517450806095e-07,-9.865883902565629e-08,-1.443376442174749e-19,-2.3345929012953943e-08,0.0,0.0,0.1234756206067662
0.11,-3.969114536838039e-06,1.4231143586171406,0.0,6.522649751679135e-21,1.885594547524199,4.3637256992225173e-07,-4.902538450218927e-08,-1.3657585249068522e-19,-2.107902063548437e-08,0.0,0.0,0.1357045390151145
0.12,-3.3099262504921016e-06,1.4270701981387954,0.0,8.008672120319273e-21,1.8855918453306182,5.2127340646434545e-08,1.9363872686141262e-08,-1.0974202583926807e-19,-1.586396622422934e-08,0.0,0.0,0.1478996370073372
0.13,-2.106471144196705e-06,1.4326546629493213,0.0,9.004208263915048e-21,1.8855897176279472,-4.4097145167296003e-07,1.0394758135609539e-07,-6.069900764966196e-20,-7.4889309105462e-09,0.0,0.0,0.1600578753093483
0.14,-3.4636159719131436e-07,1.4397380086461808,0.0,9.267174874051899e-21,1.8855885547199436,-1.0173803270031536e-06,1.996795263585299e-07,1.247824290234968e-20,3.963935185681207e-09,0.0,0.0,0.1721762238332693
0.15,1.924315683006427e-06,1.4480503891486485,0.0,8.571880645811617e-21,1.8855887444952688,-1.6354555731020771e-06,2.9892231658556104e-07,1.1009953317451928e-19,1.8048760906209668e-08,0.0,0.0,0.1842516624325907
0.16,4.590431338787569e-06,1.4572474033179212,0.0,6.738478276724599e-21,1.8855906287181887,-2.2377577443191197e-06,3.916002164911575e-07,2.3056093240415293e-19,3.3907891159274795e-08,0.0,0.0,0.1962811816548557
0.17,7.462075064937069e-06,1.4669655726774087,0.0,3.665227033546594e-21,1.8855944527155875,-2.7531914019997426e-06,4.6566366488458166e-07,3.702156186689464e-19,5.025664630516335e-08,0.0,0.0,0.2082617834916791
