time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,1.0792707705758304e-06,1.8681185884995426,0.0,-1.9711299529395157e-21,1.8541399677257666,-4.625002594149009e-07,4.077097732669106e-08,1.2112356660568771e-20,7.142816977188686e-09,0.0,0.0,0.0
0.01,1.233090830168469e-06,1.8368509300005067,0.0,-2.4732133884467138e-21,1.8541404948651992,-2.9533335924372875e-07,3.6637931691779195e-08,1.9149092239539e-20,5.559639625484392e-09,0.0,0.0,0.0123984854844581
0.02,1.2912784862688016e-06,1.8008303586477572,0.0,-2.8354071577105972e-21,1.8541411758468729,-5.054060026071005e-08,2.7328909109526767e-08,2.5901709038183098e-20,2.934600491521982e-09,0.0,0.0,0.0247938810064031
0.03,1.2217224307522397e-06,1.7561956290767815,0.0,-2.979979491092098e-21,1.8541419763368068,2.6552399482779624e-07,1.2488993334245085e-08,3.1538539167815276e-20,-7.203412156864798e-10,0.0,0.0,0.0371830973734054
0.04,9.978795855823328e-07,1.7000592299390538,0.0,-2.8325078041142518e-21,1.8541428395243469,6.368898026030903e-07,-7.717918624173295e-09,3.5131121861880185e-20,-5.275683676844098e-09,0.0,0.0,0.0495630469330103
0.05,6.032153595648338e-07,1.6308486574447107,0.0,-2.3310283578115317e-21,1.854143686400063,1.0371631069206975e-06,-3.2488149627892346e-08,3.573371108078369e-20,-1.0467230525082935e-08,0.0,0.0,0.0619306443422459
0.06,3.572382710783753e-08,1.548496988954892,0.0,-1.4362570233247623e-21,1.8541444185725875,1.4296614015213142e-06,-6.029585372485609e-08,3.248728464012995e-20,-1.5889291357190526e-08,0.0,0.0,0.0742828073365548
0.07,-6.87952541708381e-07,1.4544597601895901,0.0,-1.4203379475923047e-22,1.8541449239927057,1.7687259281155689e-06,-8.886869991484076e-08,2.4743583683789375e-20,-2.100176638960118e-08,0.0,0.0,0.0866164574979598
0.08,-1.5293683650095592e-06,1.3515589747448624,0.0,1.5151084324639622e-21,1.8541450857290553,2.0023827778633605e-06,-1.1523990468401218e-07,1.2201449524661142e-20,-2.5154052916401073e-08,0.0,0.0,0.0989285210222696
0.09,-2.426695146538043e-06,1.2436798206433433,0.0,3.4485479963687704e-21,1.854144793639731,2.076418860478226e-06,-1.3589131603412748e-07,-4.95551559267359e-21,-2.762763172335028e-08,0.0,0.0,0.1112159294851353
