time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,2.156863724986367e-08,0.4725782936171737,0.0,-3.029730620068143e-35,1.9792487887552532,0.0002980446647798474,-7.583165108749222e-09,0.0,1.3037729217150651e-20,1.0982284554377205e-09,0.0,0.0,0.0
0.01,-6.719909035061113e-09,0.47561062707138035,0.0,2.454339486179358e-35,1.9792489934652444,0.0015981258442716202,-7.858945974038556e-09,0.0,1.0067597146838292e-20,9.745760006794544e-10,0.0,0.0,0.0123984854844581
0.02,-4.185031544008491e-08,0.47856034767375566,0.0,9.136946527401962e-35,1.9792491931016736,0.0030668414867339316,-7.336237905379402e-09,0.0,5.144748900859797e-21,7.095634052816119e-10,0.0,0.0,0.0247938810064031
0.03,-8.175777563057504e-08,0.4812963591339438,0.0,1.6597707648385956e-34,1.9792493641409852,0.004585601675513543,-5.8588897370259725e-09,0.0,-1.71178860726673e-21,2.946938739148099e-10,0.0,0.0,0.0371830973734054
0.04,-1.232933124273188e-07,0.48372704019923785,0.0,2.421709410996032e-34,1.9792494799245857,0.005998305284785076,-3.3348451857116626e-09,0.0,-1.026041101698669e-20,-2.6417210615891116e-10,0.0,0.0,0.0495630469330103
0.05,-1.622825534578862e-07,0.48581933245864073,0.0,3.119179138614637e-34,1.979249512777434,0.0071186171645738205,2.3644525881302387e-10,0.0,-2.0001691216774413e-20,-9.436162962289632e-10,0.0,0.0,0.0619306443422459
0.06,-1.9371410666294354e-07,0.4876084451729182,0.0,3.6574582328381435e-34,1.9792494368077485,0.0077425798699403275,4.739418355063825e-09,0.0,-3.01611208276164e-20,-1.7005529477695195e-09,0.0,0.0,0.0742828073365548
0.07,-2.1207138585387026e-07,0.4891962192706026,0.0,3.93409035935086e-34,1.9792492312597112,0.007666606771449624,9.924082312268936e-09,0.0,-3.969612067829668e-20,-2.4717365323038507e-09,0.0,0.0,0.0866164574979598
0.08,-2.1180952644598722e-07,0.49073762308787666,0.0,3.8481841131589045e-34,1.9792488841953082,0.006710325570859776,1.5397711727861143e-08,0.0,-4.733245170168298e-20,-3.175375469804775e-09,0.0,0.0,0.0989285210222696
0.09,-1.8796336421830614e-07,0.4924166814653655,0.0,3.3120332551687743e-34,1.9792483961848388,0.004743069854742618,2.0630160439529875e-08,0.0,-5.1633097581585e-20,-3.71523760194e-09,0.0,0.0,0.1112159294851353
