time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-6.335695093308061e-09,1.0311162373589613,0.0,1.4815208909247097e-30,1.9993614443430692,7.512827415795487e-09,-5.339298396078318e-10,-1.0805777995103189e-10,-6.011298120963362e-22,-2.892012699053772e-10,0.0,0.0,0.0
0.01,-8.490639330748685e-09,1.045676420689067,0.0,3.957122667445921e-30,1.9993614358699314,6.011922156406013e-09,-7.923188049915871e-10,-8.003603957419031e-11,1.098107586355523e-20,-5.617173882814766e-10,0.0,0.0,0.0123984854844581
0.02,-1.0281017423788924e-08,1.059976561405834,0.0,6.657457648312883e-30,1.9993614242721776,3.441012852043908e-09,-1.0320563801351322e-09,-3.561278110443658e-11,2.4417787990817544e-20,-8.44971708360989e-10,0.0,0.0,0.0247938810064031
0.03,-1.141028227265864e-08,1.0737540626037492,0.0,9.34302823674314e-30,1.9993614099992134,-2.0149915271441873e-10,-1.2215251794493906e-09,2.4679740742075713e-11,3.8705101471834763e-20,-1.1103990336728712e-09,0.0,0.0,0.0371830973734054
0.04,-1.1575737160746646e-08,1.086839074498686,0.0,1.1711735170504429e-29,1.9993613939179775,-4.798677200350604e-09,-1.3262076420283585e-09,9.840477543583326e-11,5.2473544283968225e-20,-1.323751156070456e-09,0.0,0.0,0.0495630469330103
0.05,-1.0500490153209105e-08,1.0991968987919956,0.0,1.34156233912408e-29,1.9993613773286947,-1.0096236186080746e-08,-1.311740085844712e-09,1.8098074756470455e-10,6.404214634585645e-20,-1.4473745640556853e-09,0.0,0.0,0.0619306443422459
0.06,-7.971114942004792e-09,1.1109488794604583,0.0,1.4087210366594792e-29,1.999361361936751,-1.569393091015201e-08,-1.1477688717936131e-09,2.6561457203279963e-10,7.152190868539526e-20,-1.4434771438469517e-09,0.0,0.0,0.0742828073365548
0.07,-3.878367860608439e-09,1.1223671016043388,0.0,1.3375044335959235e-29,1.999361349772048,-2.105083829739143e-08,-8.123957359154705e-10,3.434625933666335e-10,7.297063366325497e-20,-1.27828649866537e-09,0.0,0.0,0.0866164574979598
0.08,1.7427393764563858e-09,1.133841556499422,0.0,1.098702073010747e-29,1.9993613430506982,-2.5507673846862863e-08,-2.968768239341415e-10,4.040623383249771e-10,6.659598798584947e-20,-9.268774097049456e-10,0.0,0.0,0.0989285210222696
0.09,8.678132704724857e-09,1.1458227527458624,0.0,6.738728970947026e-30,1.9993613439789513,-2.8328233960483348e-08,3.898781849740116e-10,4.360597913238965e-10,5.0997594065511305e-20,-3.783120022394018e-10,0.0,0.0,0.1112159294851353
